,PCA01 (48.17),PCA02 (16.94),PCA03 (8.41),PCA04 (6.45),PCA05 (3.94),PCA06 (3.15),PCA07 (2.60),PCA08 (1.87),PCA09 (1.22),PCA10 (1.05),PCA11 (1.03),PCA12 (0.79),gene_ID,ndimage_ID
0,-0.29957587,-0.067000054,0.036247548,0.073781565,0.0019114483,-0.07240203,-0.021728607,0.0015327167,0.032102197,0.036566082,-0.017458936,0.014060502,85,742
1,0.074472845,-0.98199016,0.342066,0.5765487,0.21582772,-0.11434951,-0.11402778,0.14184578,-0.07358071,-0.01173126,0.020677721,-0.0065938896,85,842
2,-0.11736722,-0.6029599,0.21854845,0.4133183,0.17684035,-0.11830945,-0.09652373,0.15990487,-0.065700844,0.023360254,0.03570358,0.033494525,85,2052
3,-0.0016645667,-0.3313494,0.25778148,0.05406693,-0.2729582,-0.12149085,0.0145535,-0.28393605,0.1730294,0.020677188,-0.116751455,-0.062631056,85,1145
4,0.34311035,-1.2289317,0.30158293,0.4946462,0.26993132,0.055265814,0.0036642414,0.11634741,-0.11639186,-0.12047739,0.06591788,-0.06673783,85,896
5,0.070816375,-1.0021355,0.474213,0.65119374,0.073544055,-0.29885915,-0.15014786,0.03097346,0.09619093,0.11467329,-0.023309924,0.025794955,85,2152
6,-0.34282988,0.054422002,-0.031850323,-0.012823202,0.0038681778,-0.021003148,0.0064206626,0.008512917,0.0071274214,0.0064738346,-0.0042867027,0.0073985853,85,558
7,0.06829439,-0.78426164,0.37893695,0.41635367,-0.035719402,-0.19866952,-0.04772759,-0.07743094,0.1263027,0.042689122,-0.022980753,-0.018025922,85,751
8,-0.012818574,-0.6184297,0.23384269,0.30530617,0.05894493,-0.078571275,-0.0077212946,0.016815709,0.02100928,-0.024841448,0.029664056,-0.022408232,85,746
9,0.23947634,-0.7962826,0.4886942,0.27431762,-0.3182193,-0.22064336,0.0056891264,-0.3575279,0.26585987,0.036661863,-0.124197364,-0.08265905,85,236
10,-0.33718356,-0.030423073,0.011116971,0.0790151,0.046794888,-0.07278017,-0.035835158,0.06982252,-0.009411003,0.0518626,0.0023169785,0.04862331,85,810
11,0.13883737,-1.4568828,0.58802605,1.0315762,0.38788652,-0.33692056,-0.271569,0.36824682,-0.113478385,0.12060441,0.078388475,0.110607065,85,1526
12,-0.13361685,-0.74719596,0.353966,0.628214,0.19498266,-0.316097,-0.20751844,0.22505212,-0.0076576765,0.18378988,0.017625794,0.13153523,85,2064
13,-0.024429135,-0.6102021,0.26264533,0.31977257,0.011718119,-0.11459307,-0.029262517,-0.037253827,0.05994236,-0.0043284623,-0.008223125,-0.034457877,85,1980
14,0.16996923,-0.7624187,0.40735626,0.28297198,-0.1811492,-0.15581127,0.042238325,-0.20456506,0.1948275,-0.026370604,-0.020146264,-0.048922688,85,1775
15,-0.22722389,-0.31501856,0.13175432,0.25108808,0.081507415,-0.11772476,-0.07421894,0.07665345,-0.006391608,0.052254677,-0.0040211286,0.03120135,85,302
16,-0.27628118,-0.16780216,0.07720715,0.15425117,0.04163758,-0.09873327,-0.04449583,0.047795687,0.01514154,0.04870912,-0.001580835,0.031788975,85,1645
17,-0.18700232,-0.5339819,0.22450817,0.4418577,0.17895313,-0.18783697,-0.13833432,0.1961527,-0.054198068,0.092908606,0.02896097,0.08192735,85,1323
18,-0.13712163,-0.5392896,0.22472018,0.3835886,0.12055552,-0.14757091,-0.0980104,0.10787083,-0.02032358,0.050784484,0.016801704,0.02814174,85,2156
19,-0.24026434,-0.2525346,0.09599621,0.19297746,0.07302234,-0.08234393,-0.042593688,0.07033293,-0.010027685,0.023085695,0.0141574675,0.021419536,85,2308
20,-0.18021287,-0.37443787,0.07830037,0.22120292,0.16571301,0.012538653,-0.030007048,0.13544905,-0.11334671,-0.0639796,0.04396058,-0.011287075,85,618
21,-0.26977623,-0.1956552,0.087561995,0.17575227,0.053442337,-0.104054876,-0.049636498,0.060692597,0.00993694,0.049761284,0.0037125626,0.03545268,85,325
22,-0.24415728,-0.28890616,0.13841695,0.25196138,0.0663195,-0.14743805,-0.0786181,0.0770175,0.016176945,0.078906864,-0.001439075,0.051681772,85,2108
23,-0.10649654,-0.7436562,0.33897427,0.5818772,0.17141315,-0.2697625,-0.175085,0.17805152,-0.0028300807,0.13744977,0.013506071,0.09042139,85,1964
24,-4.2806638e-05,-0.6070234,0.3700837,0.38589752,-0.017545993,-0.16793911,-0.16756624,-0.024847172,-0.02069609,0.09425049,0.019381056,-0.056154255,85,611
