,tSNE01,tSNE02,gene_ID,ndimage_ID
0,1.5678502,1.8235682,85,742
1,1.9102634,4.26842,85,842
2,2.231175,3.8411636,85,2052
3,1.1960118,3.020812,85,1145
4,1.4696288,4.3131537,85,896
5,1.9070213,4.325664,85,2152
6,-0.4011235,0.34078956,85,558
7,1.8477819,3.9750743,85,751
8,1.8620571,3.734787,85,746
9,1.5150615,3.7907712,85,236
10,2.8786092,1.2139579,85,810
11,1.9650768,4.4322953,85,1526
12,2.2154562,4.1783643,85,2064
13,1.8628695,3.7555647,85,1980
14,1.6767044,3.9003959,85,1775
15,2.358592,2.9369562,85,302
16,2.2489645,2.3501601,85,1645
17,2.390944,3.7346265,85,1323
18,2.2666073,3.6958425,85,2156
19,2.2362936,2.6435838,85,2308
20,2.0019715,2.9014854,85,618
21,2.271504,2.43573,85,325
22,2.385258,2.9035625,85,2108
23,2.1994078,4.1407566,85,1964
24,2.012015,3.8765132,85,611
25,2.1070461,1.6468289,85,1641
26,2.2757714,3.5892963,85,2056
27,2.4095824,2.7293272,85,598
28,2.3335288,3.6644015,85,813
29,1.7808768,4.012672,85,1862
30,2.3722515,2.634979,85,1060
31,2.6792479,2.1029727,85,1614
32,1.6276432,4.3202252,85,797
33,1.38657,2.8751326,85,1394
34,2.2510028,2.7623532,85,954
35,2.1635125,2.5967655,85,227
36,2.35338,3.460846,85,1021
37,1.7449679,3.8232925,85,1434
38,2.4546049,3.4944973,85,671
39,1.9886633,4.295211,85,1796
40,2.2085629,3.7534487,85,1859
41,2.1230142,3.8976398,85,387
42,2.1624541,3.9609406,85,1827
43,2.001456,4.174564,85,2010
44,1.9807792,1.9099444,85,1146
45,0.7214057,3.6345658,85,1722
46,2.225673,4.051076,85,2037
47,0.83202904,1.0437932,85,1880
48,2.0618784,2.1597767,85,1587
49,2.4277556,3.2884724,85,2146
50,2.5878234,2.6805122,85,1193
51,0.33767343,1.7456127,85,1159
52,1.8649409,3.9762204,85,1041
53,2.2522266,4.095571,85,1751
54,1.9868319,4.410885,85,556
55,1.596297,4.295179,85,1619
56,1.9162489,3.031032,85,1379
57,2.2947009,2.0939336,85,1708
58,2.3407083,2.9003215,85,1065
59,2.4717662,2.36215,85,1027
60,0.4004208,2.3981867,85,1303
61,2.339725,3.9044054,85,750
62,2.0461857,4.024044,85,662
63,2.440143,1.4952067,85,1802
64,1.6727561,4.0605836,85,931
65,0.4839589,2.8051157,85,512
66,1.6318319,4.374941,85,2119
67,1.9702095,4.0487747,85,2323
68,1.9183725,4.3881607,85,1155
69,-0.40105027,0.66553617,85,1667
70,2.394616,3.1700757,85,516
71,1.8999407,4.4200435,85,2135
72,2.311763,3.6047244,85,256
73,1.6392188,4.3816895,85,1890
74,0.44751126,2.7676675,85,1643
75,1.6179171,1.250226,85,550
76,2.3124998,3.1877303,85,1031
77,2.248996,4.138505,85,1624
78,2.252634,0.93387324,85,1970
79,2.4341483,3.577309,85,743
80,1.0466512,-2.2686868,85,1475
81,2.2561839,3.9373786,85,2433
82,2.513733,3.207317,85,1682
83,1.5217522,4.0236444,85,1225
84,2.2836232,2.372263,85,1800
85,1.7047518,3.1765954,85,1998
86,2.3686762,2.8764303,85,1480
87,2.0200176,4.3212113,85,326
88,1.6788818,2.899071,85,1245
89,0.83011866,3.2208498,85,1237
90,1.9399686,4.395781,85,2150
91,2.4475992,3.5056496,85,845
