,tSNE01,tSNE02,gene_ID,ndimage_ID
0,2.771374,3.2255697,85,742
1,4.3476906,1.950131,85,842
2,4.2786746,2.3591242,85,2052
3,3.5402436,3.1682565,85,1145
4,4.281277,2.3650532,85,896
5,4.483917,2.7273993,85,2152
6,2.8887188,2.6770597,85,558
7,4.042693,1.1692171,85,751
8,4.0381703,1.3824321,85,746
9,4.4173822,2.2184162,85,236
10,3.0731235,3.4193962,85,810
11,4.5319214,2.8891993,85,1526
12,4.4055977,2.9146373,85,2064
13,3.9825907,2.5671954,85,1980
14,3.9649146,1.268068,85,1775
15,3.9547253,1.1290858,85,302
16,3.1208375,3.2098274,85,1645
17,3.702997,3.5101323,85,1323
18,3.9596925,2.9650455,85,2156
19,3.6855788,2.5790153,85,2308
20,3.9376216,1.3358208,85,618
21,3.848204,1.0702251,85,325
22,3.3889458,2.8408022,85,2108
23,3.9950862,3.3939369,85,1964
24,4.3234944,2.2945027,85,611
25,2.7535932,3.081617,85,1641
26,3.963637,3.1142015,85,2056
27,3.634856,2.6403224,85,598
28,3.7175694,2.9661107,85,813
29,4.217168,1.7515409,85,1862
30,3.8420024,2.520335,85,1060
31,3.5356448,3.0743933,85,1614
32,4.148468,1.4494865,85,797
33,2.7430973,3.4461734,85,1394
34,3.4288394,2.5903702,85,954
35,3.9220834,1.4613819,85,227
36,3.5445929,3.4937854,85,1021
37,4.2958217,1.8905268,85,1434
38,3.8822436,3.1842625,85,671
39,4.4354844,2.1600065,85,1796
40,3.3374178,3.4378574,85,1859
41,4.135629,2.7232802,85,387
42,3.669843,2.9517205,85,1827
43,4.425029,2.2959704,85,2010
44,3.7479918,1.7491859,85,1146
45,4.606207,2.6225295,85,1722
46,4.4243646,2.2256315,85,2037
47,2.7370043,3.0309896,85,1880
48,3.6391504,1.9474123,85,1587
49,3.7611547,3.1445801,85,2146
50,3.6356835,3.5217426,85,1193
51,3.364971,1.9346465,85,1159
52,4.1110415,2.8218775,85,1041
53,3.451515,3.4961214,85,1751
54,4.522421,2.826864,85,556
55,4.2240005,1.6475797,85,1619
56,3.518901,3.153472,85,1379
57,3.0614917,3.3381207,85,1708
58,3.4258676,3.0083392,85,1065
59,3.8227527,3.2723148,85,1027
60,3.6356044,1.5673962,85,1303
61,4.1659226,2.96931,85,750
62,4.285987,2.163946,85,662
63,3.0931914,3.399439,85,1802
64,4.3066163,1.8944994,85,931
65,3.7811725,1.696413,85,512
66,4.4482327,2.2973602,85,2119
67,4.357928,2.3742301,85,2323
68,4.483425,2.2893138,85,1155
69,2.584871,2.9641242,85,1667
70,4.218941,2.3828354,85,516
71,4.584668,2.698955,85,2135
72,4.2339234,1.7925148,85,256
73,4.221476,3.2861426,85,1890
74,3.8173962,2.0127473,85,1643
75,3.7031198,1.6972061,85,550
76,3.9623177,2.3425696,85,1031
77,4.56639,2.5614665,85,1624
78,3.327547,2.7678843,85,1970
79,4.308697,1.9077686,85,743
80,2.7205317,3.0685449,85,1475
81,3.9397936,3.410591,85,2433
82,3.854586,3.4039512,85,1682
83,3.9504576,1.1293175,85,1225
84,3.072802,2.9700215,85,1800
85,3.5554929,2.4302254,85,1998
86,3.2073205,3.4713852,85,1480
87,4.0894847,1.2305663,85,326
88,3.2699616,2.8396688,85,1245
89,4.342298,2.1924214,85,1237
90,4.352802,3.1468096,85,2150
91,4.3915725,2.192605,85,845
92,3.729288,0.91080123,85,800
93,3.6775358,2.5284567,85,1777
94,3.9767854,3.038808,85,1214
95,4.4920087,2.9011073,85,482
96,3.29198,1.9969935,85,1714
97,3.8694556,3.3657541,85,503
98,4.4487505,2.0732129,85,560
99,4.225608,2.599682,85,811
100,3.9404702,3.483415,85,2226
101,2.4028265,3.294119,85,1611
102,3.5704286,1.7230601,85,2265
103,4.0958123,1.4546093,85,665
104,2.9238791,3.0782905,85,2182
105,2.8921676,3.4369435,85,971
106,4.2077117,2.3799732,85,2275
107,2.3786988,3.3853295,85,1728
108,4.093973,1.4834806,85,511
109,4.1135364,2.318264,85,1630
110,3.9871426,1.3054248,85,715
111,4.579956,2.7311983,85,1425
112,3.8733902,1.7693539,85,1254
113,4.334025,2.3389816,85,490
114,3.5437276,3.2901201,85,1493
115,3.960745,2.0912383,85,1113
116,3.2098923,3.250596,85,1129
117,3.060246,3.1078532,85,1353
118,4.2856894,1.8732927,85,306
119,3.9617627,2.6262076,85,938
120,4.594461,2.6143558,85,681
121,4.1560955,1.5980775,85,272
122,3.5062668,3.285868,85,1267
123,3.6203272,3.5262482,85,947
124,4.115489,1.4373261,85,1305
125,3.662841,2.5952332,85,2036
126,4.14079,1.3929093,85,502
127,3.587951,1.2823093,85,1655
128,3.9418356,3.086601,85,1576
129,3.434324,2.0995102,85,706
130,3.5361423,3.5010514,85,946
131,2.832313,3.4772575,85,1578
132,2.916091,2.6125956,85,661
133,4.165715,3.2594786,85,1976
134,4.0814776,1.4322618,85,224
135,4.1391654,3.326392,85,2360
136,3.035558,2.5839598,85,1625
137,3.7905555,3.12651,85,2438
138,3.4936879,1.2151548,85,1349
139,3.8996596,3.440783,85,1258
140,4.2610426,1.8147032,85,978
141,3.238587,3.490057,85,1133
142,3.2610655,2.4276643,85,1403
143,3.710011,1.632812,85,398
144,4.312481,1.9907736,85,344
145,4.209112,3.2267182,85,1150
146,3.857649,1.1414915,85,1090
147,4.5299673,2.799467,85,1038
148,3.0411217,3.4389958,85,498
149,3.4159963,3.040763,85,1264
150,4.2318764,2.357684,85,1495
151,4.135309,2.3550565,85,1736
152,3.7404578,3.433845,85,1497
153,3.8025994,2.0572147,85,2050
154,4.0598044,2.1056035,85,475
155,3.348409,3.458898,85,1140
156,3.881848,1.9401152,85,1731
157,3.8308642,1.1421292,85,639
158,3.5436068,3.222447,85,2011
159,3.5207515,3.310278,85,1168
160,4.4494495,2.474654,85,2279
161,3.501076,3.4860284,85,985
162,3.3433766,3.467616,85,852
163,3.833886,1.7227782,85,574
164,3.6288373,3.081795,85,1131
165,3.8858006,3.0483305,85,2106
166,2.8083208,2.9047735,85,1995
167,3.7205148,3.0958328,85,1545
168,4.192483,1.9030564,85,582
169,3.5071464,1.9129213,85,713
170,4.043657,3.3630962,85,1543
171,3.5136168,1.7493234,85,711
172,4.394547,3.07764,85,632
173,3.7694943,1.8109471,85,1098
174,2.9122398,3.0052059,85,1272
175,3.7863739,2.4529617,85,2312
176,3.2047842,3.1200423,85,1780
177,4.044478,2.6296313,85,2096
178,3.6771095,1.0622327,85,293
179,4.0598297,1.3019191,85,993
180,3.7794933,3.0219724,85,1239
181,4.141851,1.5116172,85,583
182,4.1522703,2.6540663,85,1969
183,3.8139377,1.0111474,85,1048
184,4.5393147,2.832157,85,1537
185,3.6642103,1.6307874,85,626
186,3.0660548,3.2744606,85,1275
187,3.8276176,1.3072686,85,951
188,4.590758,2.6656973,85,615
189,4.104919,1.4414343,85,314
190,3.4567292,2.6642725,85,407
191,3.1999779,3.469834,85,1990
192,4.3950286,2.3647666,85,581
193,4.1507406,2.950845,85,2369
194,4.3016505,2.384989,85,997
195,3.685009,3.4443033,85,747
196,3.919026,3.403052,85,199
197,3.4436438,0.9018861,85,1367
198,3.9442542,2.0450053,85,2253
199,3.7538266,3.3623192,85,1902
200,2.825229,3.0036192,85,1452
201,3.643448,1.4984671,85,1285
202,3.19608,3.3710518,85,1119
203,3.9156172,1.1035123,85,261
204,4.4460173,2.289656,85,2144
205,4.197705,1.5654145,85,1256
206,4.2392793,2.1801887,85,401
207,4.2868915,3.2505517,85,216
208,3.8842251,1.2915398,85,745
209,3.8077698,2.9619582,85,1006
210,2.9759343,2.5566785,85,716
211,3.6651304,0.8453926,85,1315
212,3.7267938,1.770251,85,670
213,4.359669,2.3035245,85,2006
214,3.1769152,3.0149307,85,972
215,3.4201498,2.7129006,85,2107
216,3.3156905,2.9481833,85,2573
217,3.3857589,2.336113,85,2431
218,4.4306192,2.2717059,85,1680
219,4.0440288,3.3880394,85,691
220,3.4826531,1.8613355,85,1196
221,4.5452633,2.5995483,85,439
222,3.6102383,3.3766117,85,1788
223,4.2627826,2.942072,85,1209
224,3.9033358,2.710567,85,649
225,3.1000905,3.2669463,85,779
226,4.5562663,2.7389505,85,1646
227,4.045933,1.276989,85,271
228,3.3158548,3.4752543,85,1511
229,2.7327902,2.8636513,85,2097
230,3.4656725,3.4975305,85,2058
231,3.3498895,2.1447558,85,580
232,4.022426,1.3323163,85,646
233,3.6038113,3.3045852,85,2021
234,3.8362057,2.0958815,85,653
235,4.5818233,2.7815197,85,759
236,3.6209235,3.4919055,85,1878
237,3.2023983,2.6718516,85,882
238,4.2063565,1.721496,85,480
239,3.8089163,2.108977,85,666
240,3.9236255,3.1408198,85,1446
241,2.8872354,3.026518,85,1732
242,4.0424075,3.1290026,85,1613
243,4.361914,2.857195,85,2205
244,4.2793217,3.2511253,85,2403
245,3.3402157,2.8434918,85,1651
246,4.446398,2.9120023,85,421
247,4.220342,1.8228084,85,494
248,3.9253047,1.3370845,85,1276
249,3.4058337,2.0273845,85,1799
250,3.4710824,2.7946355,85,590
251,3.857253,1.4140786,85,1226
252,4.083345,1.8542911,85,1740
253,4.1271086,2.4247196,85,1169
254,3.8925834,3.4512126,85,1913
255,3.9121459,1.0558361,85,575
256,3.883348,3.4225376,85,1860
257,3.8109388,1.9750781,85,1061
258,3.4317155,3.4195938,85,1756
259,2.4503782,3.4320705,85,820
260,3.7013712,3.3706286,85,1517
261,2.88728,2.6060264,85,1496
262,4.5342402,2.3072503,85,2244
263,3.6141653,3.3269758,85,1925
264,4.374698,2.23744,85,2110
265,4.1588926,2.360365,85,1106
266,3.2186484,2.394584,85,1711
267,3.8160987,2.3807213,85,2361
268,3.7508805,2.1557777,85,545
269,4.085175,3.0404418,85,1382
270,2.8703427,3.0429578,85,1784
271,4.2512283,1.8746126,85,1648
272,3.4885411,3.3700523,85,1954
273,3.5190947,3.1671648,85,1807
274,3.6356463,1.535205,85,1205
275,3.9210181,3.2825007,85,1752
276,3.6664996,0.7600403,85,687
277,3.8028886,1.246677,85,375
278,4.287273,2.4203472,85,274
279,3.6675503,3.428007,85,1828
280,3.9468331,1.393815,85,291
281,4.545495,2.7923238,85,629
282,3.833172,2.461809,85,2444
283,4.112734,1.3732538,85,276
284,3.6865187,0.869785,85,808
285,3.9113367,1.5262257,85,1024
286,4.0910244,1.2462871,85,1757
287,4.1604514,3.0172038,85,1268
288,3.0636241,2.9264872,85,1485
289,3.2869072,2.5199723,85,1334
290,4.139823,2.9769392,85,778
291,4.1320124,3.3454723,85,428
292,2.8884294,3.0089893,85,1156
293,4.256127,2.248471,85,824
294,4.1894455,3.2164443,85,1388
295,3.7448704,2.3521605,85,2319
296,3.550868,3.2540436,85,592
297,2.8456063,3.4816284,85,1269
298,3.4825022,3.1114392,85,2136
299,3.8791716,1.9416488,85,991
300,3.2373323,2.9609742,85,2015
301,4.1698704,3.0494208,85,642
302,3.4029415,2.7554314,85,1312
303,4.348121,3.1344702,85,447
304,3.1079593,2.955129,85,1197
305,3.5058997,1.0303099,85,1934
306,3.791281,1.6775653,85,769
307,3.3830585,1.9336517,85,918
308,3.0894637,3.081412,85,2346
309,4.24289,2.9107904,85,708
310,3.8571887,2.9263237,85,561
311,3.092858,3.419427,85,786
312,3.4071805,3.0515037,85,1972
313,3.864823,1.382617,85,727
314,4.3014703,2.8951855,85,1130
315,3.9180233,1.146354,85,331
316,3.289943,2.8775902,85,1563
317,3.5847948,2.2919092,85,718
318,3.742503,2.1666837,85,1639
319,3.99196,1.1455985,85,1149
320,3.2648814,3.136944,85,1932
321,3.1345282,3.3638263,85,1443
322,4.266787,1.8289982,85,994
323,3.6645198,1.7495579,85,537
324,4.2673826,2.232421,85,777
325,4.1988044,2.5001073,85,929
326,2.834196,3.4520724,85,1814
327,4.579674,2.630769,85,1582
328,4.4454184,2.3048823,85,468
329,3.9266171,1.1358986,85,393
330,4.1609354,3.2754369,85,1899
331,3.869048,1.8810301,85,301
332,3.1341524,2.904626,85,1713
333,3.0555205,2.9084134,85,945
334,3.6823068,3.4560122,85,1319
335,4.509674,2.6430392,85,1626
336,4.0376368,1.5829036,85,729
337,3.031973,2.7790017,85,948
338,3.2855194,3.469395,85,1765
339,3.8759065,3.0843225,85,2277
340,4.066571,2.885049,85,2367
341,3.762516,2.0929914,85,920
342,3.6197696,0.5223513,85,267
343,4.2928376,1.849558,85,1360
344,4.390014,2.300095,85,169
345,3.6181362,3.1989226,85,793
346,2.8780913,3.0010197,85,1622
347,3.7924082,3.4580054,85,569
348,3.850411,2.0400398,85,233
349,3.609503,2.1928718,85,2234
350,3.7410252,2.9218996,85,1105
351,3.9762087,2.6754768,85,369
352,4.057353,3.3858378,85,1177
353,3.773159,1.8555402,85,2230
354,4.0483055,3.4073002,85,1381
355,3.722408,1.9588848,85,1053
356,3.1641183,3.4959767,85,1811
357,4.143062,2.6647246,85,2077
358,3.532056,3.225655,85,1243
359,3.7299685,1.5067459,85,1466
360,4.229988,2.5085323,85,2451
361,2.6873512,3.110108,85,1492
362,2.4273493,3.3279676,85,1549
363,2.9430754,3.36995,85,1762
364,3.9710832,1.9655318,85,542
365,3.8771162,2.1136675,85,304
366,2.8513982,2.9439266,85,1440
367,2.8457887,2.1787784,85,873
368,3.6230104,2.090123,85,1327
369,3.6882973,2.3500004,85,799
370,4.062904,3.3532488,85,426
371,3.6535592,1.3039354,85,720
372,2.7372735,3.066608,85,1581
373,2.703187,3.2530477,85,549
374,3.7704117,1.7643977,85,546
375,3.4393334,2.4078248,85,1222
376,3.9515476,1.0811083,85,383
377,3.75334,3.5191083,85,1115
378,3.5299726,2.0878766,85,1062
379,4.160602,1.3936644,85,677
380,4.5427094,2.8156166,85,1600
381,3.5029862,0.58337635,85,911
