,UMAP01,UMAP02,gene_ID,ndimage_ID
0,-1.226089,6.6255445,85,742
1,-0.10577357,0.67336804,85,842
2,-0.94670516,1.5035225,85,2052
3,-2.5998104,3.6768982,85,1145
4,-0.9042512,1.5618895,85,896
5,-1.4107832,1.4924501,85,2152
6,0.5279175,5.831661,85,558
7,1.6505975,-0.22793597,85,751
8,1.8118886,0.020052746,85,746
9,-0.47303534,1.0503511,85,236
10,-2.4124737,5.9355354,85,810
11,-4.994482,4.72797,85,1526
12,-2.6793725,2.03787,85,2064
13,-1.2432394,2.5124874,85,1980
14,2.065344,0.41149676,85,1775
15,2.5922873,0.5573699,85,302
16,-1.4857464,5.3448095,85,1645
17,-4.4743767,3.9648933,85,1323
18,-2.300257,2.9562147,85,2156
19,-0.5178907,3.1185567,85,2308
20,2.1146257,0.77035767,85,618
21,3.1369042,0.7359596,85,325
22,-0.9606937,4.097329,85,2108
23,-3.9348118,3.2636104,85,1964
24,-0.6980264,1.2884008,85,611
25,-0.74382156,6.8975654,85,1641
26,-2.5260768,3.0192,85,2056
27,-0.35731035,3.1995661,85,598
28,-1.6938635,3.3941007,85,813
29,0.7392661,0.56251824,85,1862
30,-0.47523406,2.7849815,85,1060
31,-1.7818061,4.091882,85,1614
32,0.98771954,0.20263347,85,797
33,-2.5497832,9.825148,85,1394
34,-0.8434025,3.9950373,85,954
35,2.104637,1.2317907,85,227
36,-4.2566504,4.266226,85,1021
37,0.5810896,0.54091763,85,1434
38,-3.2084765,3.1356924,85,671
39,-0.2746591,0.6950086,85,1796
40,-3.4881525,4.873245,85,1859
41,-1.8348008,2.2724738,85,387
42,-2.3575118,3.215631,85,1827
43,-0.7934778,1.1755235,85,2010
44,1.0494156,2.3090177,85,1146
45,-5.215785,4.9832106,85,1722
46,-0.804916,1.198498,85,2037
47,-0.43694854,6.9501324,85,1880
48,1.0461209,3.1967943,85,1587
49,-1.9512321,3.604287,85,2146
50,-4.436604,4.0569043,85,1193
51,1.7269095,4.166915,85,1159
52,-1.6906573,2.3699532,85,1041
53,-4.140677,4.4063153,85,1751
54,-4.977448,4.6939774,85,556
55,0.9577062,0.19418061,85,1619
56,-2.576657,4.003695,85,1379
57,-1.937674,5.6886196,85,1708
58,-1.0579716,4.4443064,85,1065
59,-3.325262,3.1435547,85,1027
60,1.9661087,2.5982425,85,1303
61,-2.374002,2.0920358,85,750
62,-0.32985738,1.1609238,85,662
63,-2.3981626,5.916756,85,1802
64,0.44445586,0.53098345,85,931
65,3.8498385,1.8176919,85,512
66,-0.5603126,1.073534,85,2119
67,-0.9187754,1.3302855,85,2323
68,-0.2799775,0.71214616,85,1155
69,0.16694814,6.6603985,85,1667
70,-0.9276025,1.7129222,85,516
71,-5.0941544,4.8518353,85,2135
72,0.68527526,0.66558206,85,256
73,-3.9658322,1.9819896,85,1890
74,1.5170156,2.4796736,85,1643
75,1.9082574,1.4192206,85,550
76,-0.57833713,2.380023,85,1031
77,-5.200647,4.9830904,85,1624
78,-0.8294265,4.4310484,85,1970
79,0.6215882,0.5720398,85,743
80,-0.57369876,7.033438,85,1475
81,-3.657405,3.275045,85,2433
82,-3.5757706,3.2359254,85,1682
83,1.9823447,-0.27626047,85,1225
84,-0.7038057,4.9493046,85,1800
85,-0.50649446,3.064825,85,1998
86,-3.625762,4.9299355,85,1480
87,1.4639542,-0.17540458,85,326
88,-0.87772024,4.407214,85,1245
89,-0.74166,1.1460401,85,1237
90,-3.7049284,1.8364418,85,2150
91,-0.62008846,0.9063544,85,845
92,4.1410728,0.9363921,85,800
93,-0.36323604,3.2685297,85,1777
94,-2.419065,2.5356624,85,1214
95,-4.982801,4.691572,85,482
96,3.1092813,4.423477,85,1714
97,-3.4580307,3.2494109,85,503
98,-0.015795326,0.5256974,85,560
99,-1.3382895,1.6054788,85,811
100,-4.6923203,3.7075622,85,2226
101,-1.6654639,8.9566345,85,1611
102,2.112626,3.2843285,85,2265
103,0.9199184,0.046807516,85,665
104,-0.49384835,5.0510097,85,2182
105,-2.714062,9.627084,85,971
106,-0.9496369,1.9147029,85,2275
107,-1.5319563,9.339372,85,1728
108,0.91520876,0.09540401,85,511
109,-0.9537507,1.9848956,85,1630
110,2.073796,0.027102116,85,715
111,-5.1160865,4.861643,85,1425
112,0.98134094,1.7782373,85,1254
113,-0.88296837,1.297229,85,490
114,-2.3651626,3.9836066,85,1493
115,0.5889989,2.3146217,85,1113
116,-1.7243781,5.387203,85,1129
117,-1.3787856,5.5145345,85,1353
118,0.5731128,0.5585355,85,306
119,1.8710921,2.814254,85,938
120,-5.2624974,5.039389,85,681
121,0.8140125,0.3830552,85,272
122,-2.952518,3.802191,85,1267
123,-4.362265,4.1607947,85,947
124,1.1039923,0.17430703,85,1305
125,-0.3890244,3.262423,85,2036
126,1.2440192,0.2902004,85,502
127,4.0329165,1.6191343,85,1655
128,-2.376762,2.8692043,85,1576
129,1.3832338,3.569304,85,706
130,-4.2572484,4.2873263,85,946
131,-2.5182154,10.936346,85,1578
132,0.5783784,5.900216,85,661
133,-3.5065036,2.2007163,85,1976
134,0.99080384,0.11351896,85,224
135,-3.9337084,2.177006,85,2360
136,0.09918237,5.708463,85,1625
137,-1.9650136,3.5989888,85,2438
138,4.044204,1.5478489,85,1349
139,-3.9696257,3.4988337,85,1258
140,0.68603027,0.5327018,85,978
141,-3.6480315,5.0296407,85,1133
142,-0.77744204,3.9744425,85,1403
143,2.0001786,1.3518622,85,398
144,0.47954515,0.638713,85,344
145,-3.3949587,2.164546,85,1150
146,2.592713,0.28061345,85,1090
147,-4.966538,4.704875,85,1038
148,-2.630955,10.488665,85,498
149,-1.6258996,4.1886663,85,1264
150,-0.987532,1.6918842,85,1495
151,-0.9995907,2.0947518,85,1736
152,-3.6499772,3.844737,85,1497
153,0.41960394,2.9794712,85,2050
154,0.53533685,2.1556473,85,475
155,-3.4867642,4.8077602,85,1140
156,0.94623125,1.7423176,85,1731
157,2.622883,0.27803975,85,639
158,-2.2573843,4.005883,85,2011
159,-2.3894408,3.984885,85,1168
160,-1.1383351,1.3793579,85,2279
161,-4.221495,4.3184643,85,985
162,-3.646259,4.853416,85,852
163,1.49931,1.7647363,85,574
164,-1.6673752,3.756235,85,1131
165,-1.877606,3.4933643,85,2106
166,-0.21272576,5.8062034,85,1995
167,-1.9807792,3.6780658,85,1545
168,0.3434828,0.7774226,85,582
169,1.5109537,3.3462493,85,713
170,-4.073464,3.3817234,85,1543
171,2.149398,3.265877,85,711
172,-3.6862109,1.8267899,85,632
173,3.5892515,1.915024,85,1098
174,-0.40032473,5.0458546,85,1272
175,-0.28028393,2.9343472,85,2312
176,-1.3992177,5.4353538,85,1780
177,-1.5425152,2.4399483,85,2096
178,3.6694376,1.5009416,85,293
179,1.8868483,-0.10703562,85,993
180,-1.8284745,3.6013198,85,1239
181,0.9289658,0.056244448,85,583
182,-1.6360496,2.2961361,85,1969
183,3.1224139,0.65076697,85,1048
184,-5.0179152,4.7616873,85,1537
185,1.480877,2.263715,85,626
186,-1.617559,5.6323905,85,1275
187,2.048635,0.42268878,85,951
188,-5.256047,5.0267506,85,615
189,1.1207174,0.24810039,85,314
190,-1.3226928,4.391745,85,407
191,-3.6286986,4.918399,85,1990
192,-0.7803887,1.163506,85,581
193,-2.371406,2.1334348,85,2369
194,-0.9618339,1.5792148,85,997
195,-3.8457882,3.8898358,85,747
196,-3.733635,3.1753066,85,199
197,4.640173,1.1696316,85,1367
198,0.6080402,2.2700648,85,2253
199,-3.8677795,3.7933578,85,1902
200,-0.32221964,5.0296187,85,1452
201,1.6080495,2.2031448,85,1285
202,-2.2819295,5.684427,85,1119
203,2.4009576,0.5001738,85,261
204,-0.65877044,1.1145359,85,2144
205,1.0426391,0.15775108,85,1256
206,-0.12536056,1.38254,85,401
207,-3.8849623,1.9298664,85,216
208,2.1663842,0.6068883,85,745
209,-1.7608703,3.4786854,85,1006
210,0.8550255,5.1984563,85,716
211,4.324772,0.9361518,85,1315
212,1.1136386,2.300828,85,670
213,-0.76887065,1.2863796,85,2006
214,-2.6039083,4.7356834,85,972
215,-0.9380956,4.2707295,85,2107
216,-0.9394538,4.1350303,85,2573
217,0.24322915,3.6662712,85,2431
218,-0.44638565,1.0383152,85,1680
219,-4.035151,3.2914023,85,691
220,1.8636011,3.4292986,85,1196
221,-5.0988336,4.8766546,85,439
222,-3.218215,3.8355117,85,1788
223,-2.3629775,2.065769,85,1209
224,-1.6703498,2.7753,85,649
225,-1.7665732,5.6538577,85,779
226,-5.0634527,4.813283,85,1646
227,1.3682741,0.2996447,85,271
228,-3.5835416,4.869454,85,1511
229,0.3398826,6.4972463,85,2097
230,-4.2479124,4.314882,85,2058
231,1.5857996,3.7300367,85,580
232,0.8720134,0.018967122,85,646
233,-2.443697,3.9577267,85,2021
234,0.7263306,2.8487256,85,653
235,-5.090938,4.837542,85,759
236,-4.2309575,4.165976,85,1878
237,-0.70499426,4.278229,85,882
238,0.7741146,0.6423577,85,480
239,0.3377819,2.8656974,85,666
240,-2.6060474,3.0484462,85,1446
241,-0.4968871,5.0898957,85,1732
242,1.8856744,2.822028,85,1613
243,-2.502976,2.0474703,85,2205
244,-3.9193852,1.9086763,85,2403
245,-0.92969716,3.9215322,85,1651
246,-3.007503,2.9190555,85,421
247,0.6450203,0.6048052,85,494
248,2.1425953,0.05284026,85,1276
249,1.7551394,3.8210306,85,1799
250,-0.9429641,3.9535563,85,590
251,2.1566074,1.1503046,85,1226
252,0.93975186,1.647802,85,1740
253,-0.6980256,2.147085,85,1169
254,-4.14015,3.6567144,85,1913
255,2.384545,0.43215367,85,575
256,-3.641101,3.547206,85,1860
257,0.96697336,1.8839293,85,1061
258,-3.4749668,4.539029,85,1756
259,-2.2421157,9.337637,85,820
260,-3.3901563,3.5985343,85,1517
261,0.93532145,5.4262605,85,1496
262,-0.108923756,0.59412915,85,2244
263,-2.498451,3.9462354,85,1925
264,-0.82194024,1.1890845,85,2110
265,-0.94892126,1.6290883,85,1106
266,0.6538846,3.9725776,85,1711
267,-0.044633254,3.011509,85,2361
268,0.7830464,2.9158,85,545
269,-2.582875,2.6905801,85,1382
270,-0.46993858,5.0816107,85,1784
271,0.33846995,0.73136073,85,1648
272,-3.0310314,3.862558,85,1954
273,-2.0561228,4.0923867,85,1807
274,1.5606358,2.0265994,85,1205
275,-3.4041586,3.2012131,85,1752
276,3.9371288,0.8765318,85,687
277,2.7523065,1.498194,85,375
278,-0.9847578,1.4999231,85,274
279,-3.370841,3.8706117,85,1828
280,2.1556842,1.2297242,85,291
281,-5.027588,4.762043,85,629
282,-0.121017665,2.9126692,85,2444
283,1.2989233,0.27085263,85,276
284,4.298883,0.93238974,85,808
285,2.009723,1.1441046,85,1024
286,1.4826971,-0.17015806,85,1757
287,-2.6448908,2.6064868,85,1268
288,-0.4696841,4.879173,85,1485
289,-0.22356778,4.097375,85,1334
290,-2.5183592,2.2787595,85,778
291,-3.976247,2.1477346,85,428
292,-0.43052432,5.0198092,85,1156
293,-0.6999391,1.3056577,85,824
294,-3.3455434,2.116454,85,1388
295,-0.049779776,3.0561469,85,2319
296,-2.3418133,3.9765973,85,592
297,-2.6029558,9.722874,85,1269
298,-1.9465752,4.408114,85,2136
299,0.92218786,1.7498988,85,991
300,-0.8795145,4.573286,85,2015
301,-2.6917753,2.6393847,85,642
302,-0.95902205,3.9666474,85,1312
303,-3.5801902,1.8359269,85,447
304,-0.6431492,4.913175,85,1197
305,4.1460066,1.6197338,85,1934
306,1.8210434,1.3913677,85,769
307,1.7808414,4.17084,85,918
308,-0.98387206,5.0221753,85,2346
309,-2.3795304,2.1271834,85,708
310,-1.8413658,3.4876807,85,561
311,-2.3722966,5.7354093,85,786
312,-1.2391819,4.8205066,85,1972
313,2.0469356,0.21907042,85,727
314,-2.2855644,2.0841331,85,1130
315,2.44328,0.5384139,85,331
316,-0.8585851,4.0868173,85,1563
317,-0.32579267,3.1431336,85,718
318,0.6822677,3.0410216,85,1639
319,1.9771528,-0.32650563,85,1149
320,-1.2426127,4.8873773,85,1932
321,-2.1911023,5.709904,85,1443
322,0.6496877,0.5452616,85,994
323,1.5209353,1.8491557,85,537
324,-0.5271125,1.3615533,85,777
325,-1.2103004,1.632771,85,929
326,-2.701484,9.607114,85,1814
327,-5.2416196,5.0229955,85,1582
328,-0.8823719,1.2692395,85,468
329,2.4520104,0.3727596,85,393
330,-3.8350909,2.1377418,85,1899
331,1.177106,2.407469,85,301
332,-0.45998698,4.477172,85,1713
333,-0.6280753,4.565899,85,945
334,-3.9402149,3.9310067,85,1319
335,-1.2905655,1.4288869,85,1626
336,1.7201308,1.0726042,85,729
337,-2.4946709,4.68898,85,948
338,-3.655521,4.902267,85,1765
339,-1.974414,3.5346856,85,2277
340,-2.235569,2.7151716,85,2367
341,0.39794105,3.026373,85,920
342,5.2815466,0.3499695,85,267
343,-0.06662634,0.70335287,85,1360
344,-0.93563485,1.4291862,85,169
345,-2.233477,3.824141,85,793
346,-0.48369914,5.1136584,85,1622
347,-3.6008198,3.694479,85,569
348,0.8441034,1.8490741,85,233
349,0.7392782,3.0416515,85,2234
350,-1.6212482,3.4242592,85,1105
351,-1.6415251,2.6145494,85,369
352,-3.9742358,2.212044,85,1177
353,1.0042993,3.1204813,85,2230
354,-3.9799569,2.1561155,85,1381
355,1.0004356,2.0120735,85,1053
356,-3.6364398,5.1456227,85,1811
357,-1.6118983,2.3507037,85,2077
358,-2.0151644,4.046764,85,1243
359,2.2852938,1.1570665,85,1466
360,-1.4943758,2.2327824,85,2451
361,-0.6477024,6.8216815,85,1492
362,-1.725332,9.051259,85,1549
363,-2.6044464,6.6716223,85,1762
364,0.8815556,1.4854121,85,542
365,0.51341486,2.7723014,85,304
366,-0.68207705,5.8169465,85,1440
367,-1.6552166,4.392775,85,873
368,0.7348592,3.3567522,85,1327
369,0.03557794,3.1499412,85,799
370,-3.8902273,2.097361,85,426
371,2.36943,2.3599274,85,720
372,-0.9983566,6.4763036,85,1581
373,-1.2259507,6.6378217,85,549
374,1.5302215,1.7097044,85,546
375,0.13397719,4.034933,85,1222
376,1.933557,-0.3284029,85,383
377,-4.591924,3.8388956,85,1115
378,0.72817177,3.6775844,85,1062
379,1.3372765,-0.055133026,85,677
380,-4.9639134,4.693651,85,1600
381,4.8342543,1.3055384,85,911
382,0.9572121,5.47416,85,1953
383,2.3645449,0.58976525,85,508
384,2.9142463,0.5409362,85,619
385,0.28981256,3.706025,85,1657
386,-1.7133291,9.008391,85,1170
387,-1.2704289,4.320592,85,1779
388,-3.5784733,3.2457147,85,770
389,0.8783784,1.4599986,85,817
390,-1.5645133,5.369784,85,1761
391,-0.5357046,1.0733024,85,1389
392,2.345446,1.187126,85,721
393,-0.8242784,2.2087712,85,2238
394,-5.276766,5.052693,85,818
395,-3.6271992,4.889783,85,936
396,-1.6760257,2.2739334,85,1233
397,1.1026545,3.1313808,85,1173
398,0.10947438,1.5376879,85,784
399,-2.1811464,5.1268053,85,1683
400,1.7602842,2.7109237,85,1183
401,-1.01053,4.3288817,85,2232
402,0.84154963,5.525558,85,1819
403,-2.6082354,9.750695,85,1033
404,-5.2654953,5.042939,85,1867
405,0.19472341,2.7541265,85,540
406,2.853381,2.126421,85,578
407,1.1793686,0.07451943,85,442
408,-2.0438583,4.6614413,85,992
409,1.3167478,2.2692933,85,1036
410,0.49596798,0.6006637,85,2169
411,1.917394,-0.2592815,85,1000
412,3.6912348,1.0537262,85,723
413,-4.3477035,4.002272,85,1253
414,1.7978727,1.344004,85,2269
415,-2.6953611,2.668606,85,1590
416,1.0659125,2.0129273,85,908
417,0.6739004,5.6938214,85,1136
418,0.9828124,3.47187,85,2548
419,-1.3643203,2.2793252,85,1357
420,-2.4658916,3.7960703,85,1229
421,1.7836105,3.7282593,85,1552
422,-1.4323883,4.2358027,85,1679
423,0.65354395,0.4895995,85,507
424,2.085173,0.3003667,85,1546
425,-2.5920787,10.616431,85,1361
426,-1.1319073,4.2855883,85,1097
427,-0.49736786,6.5573254,85,1067
428,1.392493,2.2721238,85,1378
429,-0.5051156,4.9668784,85,726
430,2.6330485,2.5103683,85,509
431,-2.7984762,2.7022016,85,1906
432,0.1798331,5.706117,85,497
433,2.1716762,0.7106134,85,925
434,-3.7099302,2.976209,85,1409
435,-5.0892353,4.8442564,85,1108
436,-2.6715748,5.118284,85,805
437,-0.1504077,3.1604583,85,2215
438,-1.7285823,9.109939,85,2053
439,3.119095,0.7987122,85,495
440,0.91556084,1.7206225,85,1585
441,2.3745267,1.0744962,85,1185
442,1.0125688,2.5699985,85,625
443,-0.62309194,1.1411009,85,1278
444,0.048708674,3.5170953,85,594
445,-2.0300553,4.4313946,85,973
446,2.3274574,0.46271414,85,790
447,-0.75593865,1.0992213,85,837
448,-3.3130784,4.9490747,85,879
449,-2.3968263,5.686195,85,1099
450,3.597624,1.1430107,85,655
451,1.1824636,2.6035664,85,367
452,-5.172289,3.6215487,85,1057
453,-4.081882,3.384993,85,1091
454,-0.106742986,1.4965327,85,738
455,2.1041634,0.7743832,85,1591
456,-2.3655815,2.0675952,85,1839
457,-3.6531475,1.9099352,85,1476
458,1.3131741,3.4809067,85,571
459,-5.0156565,4.7555437,85,1280
460,1.2126646,2.3000453,85,1975
461,-5.237429,5.012341,85,1431
462,-3.972481,1.9908361,85,1506
463,-0.5961082,6.583538,85,1189
464,0.91781735,1.8376855,85,1500
465,-1.2157722,2.222425,85,1412
466,2.2677767,3.1216114,85,701
467,-2.3157687,3.9688518,85,874
468,0.33918497,3.5855734,85,2132
469,0.6271224,2.4051034,85,1718
470,-5.229098,3.5994637,85,901
471,-0.15015341,0.67246485,85,1068
472,-2.3412197,2.1469927,85,1560
473,4.2549024,1.0009464,85,1249
474,0.7440158,0.44524392,85,500
475,3.2254474,0.53363997,85,2170
476,-2.4406855,3.5379448,85,1653
477,-1.3315092,1.4281541,85,900
478,0.15843587,2.7356787,85,1620
479,0.9247266,5.349063,85,1100
480,-1.6067024,2.4795,85,995
481,-3.6408885,2.017186,85,320
482,-3.5691948,2.1703398,85,1447
483,-0.55396277,2.4766533,85,969
484,-2.3927574,9.351548,85,324
485,2.1564817,1.6076434,85,1553
486,-3.6593215,3.5414722,85,1299
487,1.018249,5.2726684,85,886
488,-3.0181208,3.9570553,85,1510
489,1.0980688,2.1047835,85,807
490,-1.9102528,5.657676,85,1415
491,2.751251,2.122158,85,1503
492,-3.3045783,1.9645823,85,366
493,-2.5532937,4.4263287,85,1104
494,-2.264035,4.0983725,85,2134
495,-2.5078754,5.3008695,85,1548
496,1.8809962,1.2372401,85,748
497,-0.015526279,5.355121,85,1958
498,2.2257853,1.4209092,85,504
499,0.75081295,2.9557295,85,613
500,-2.4799495,3.950293,85,2456
501,2.3733418,0.22237979,85,1084
502,0.1996685,2.7206337,85,2493
503,0.28374186,3.6595674,85,2093
504,-0.36733723,3.887572,85,2157
505,2.6247253,1.1227965,85,595
506,-1.335476,1.4236213,85,2514
507,-1.6480007,2.6247137,85,2552
508,0.89100647,1.5235766,85,1726
509,0.62495893,0.50708634,85,150
510,-3.4965887,3.2139242,85,1596
511,1.9535617,-0.30427936,85,1644
512,-3.6380095,5.125896,85,889
513,0.36121413,3.001122,85,606
514,0.76740646,2.3478825,85,305
515,2.4121828,0.17460588,85,702
516,0.041975506,1.3767807,85,1096
517,-1.3128365,6.484259,85,1174
518,4.0227413,1.0389779,85,340
519,-0.5752643,5.9892707,85,2008
520,-0.5050049,6.1453605,85,880
521,-3.707966,3.4795852,85,1281
522,-3.4479547,3.9411461,85,2472
523,-2.4171746,2.4874454,85,644
524,-0.38803682,4.7682767,85,1570
525,-4.5601172,3.7578878,85,1472
526,-1.3198723,5.0486503,85,1246
527,-2.6104176,10.519288,85,1520
528,-0.98024696,3.6963644,85,453
529,0.81914437,5.509401,85,1514
530,3.0679266,0.9648882,85,471
531,1.1786076,2.8195155,85,373
532,2.218681,3.1918545,85,1668
533,-2.370837,4.024717,85,1505
534,0.3916196,6.2740426,85,1114
535,-1.5558516,5.732765,85,883
536,-0.46361554,2.2526145,85,953
537,0.88409436,5.5230594,85,1283
538,-0.34909266,5.289179,85,903
539,-2.2537029,2.1056228,85,2298
540,0.4104565,3.1662667,85,501
541,-1.4030377,5.4567685,85,1988
542,2.388139,2.207923,85,356
543,-3.4770505,4.655605,85,756
544,-0.9691454,1.433598,85,1838
545,-2.0405068,2.2343004,85,697
546,-1.3262979,5.513866,85,1421
547,-0.33430168,3.2306108,85,341
548,-2.6113453,3.6848686,85,589
549,-2.4443944,2.3631787,85,877
550,-4.966011,4.6942077,85,758
551,1.8302629,2.8038323,85,577
552,3.620157,1.0995302,85,1164
553,-2.6971653,9.669049,85,1355
554,-2.5117335,2.772093,85,433
555,-2.623435,10.45766,85,1346
556,-5.0850773,4.8351192,85,1606
557,0.14624648,3.3767447,85,1948
558,-0.4522923,3.0870628,85,2448
559,0.7889861,3.5488813,85,1317
560,1.8841316,3.624178,85,2236
561,1.1142614,2.9580798,85,1093
562,1.3642931,0.10548481,85,523
563,3.5254774,1.194455,85,1693
564,-2.576365,6.565629,85,1881
565,-1.8304888,3.5149896,85,484
