,ISO01,ISO02,gene_ID,ndimage_ID
0,-0.3771286,-0.63891757,85,742
1,1.207458,-0.4967156,85,842
2,1.3629661,-1.1710423,85,2052
3,0.5156143,-2.3142123,85,1145
4,1.2947756,-2.298349,85,896
5,0.98528874,-2.1503022,85,2152
6,0.44361082,0.019774312,85,558
7,2.359213,1.6740485,85,751
8,1.7408423,0.4762965,85,746
9,2.556618,-1.4231682,85,236
10,-0.7435741,-1.3888527,85,810
11,0.26485047,-3.5365381,85,1526
12,0.3305683,-2.6042557,85,2064
13,1.3524685,-1.4837145,85,1980
14,2.7480636,1.4180994,85,1775
15,2.5614123,1.839718,85,302
16,-0.09881325,-1.0324357,85,1645
17,-1.0144736,-3.1952124,85,1323
18,0.74012434,-2.338588,85,2156
19,0.9409282,-1.0178088,85,2308
20,1.9855776,1.2282399,85,618
21,2.2178485,2.2484167,85,325
22,0.49613145,-1.0727086,85,2108
23,-0.42292538,-2.7033942,85,1964
24,2.064629,-1.302165,85,611
25,-0.14148054,-0.41697973,85,1641
26,0.20603469,-2.112411,85,2056
27,0.9761192,-0.9268096,85,598
28,0.33960536,-1.4075149,85,813
29,1.6841419,-0.004359283,85,1862
30,1.0904182,-0.97328585,85,1060
31,0.19719404,-1.432221,85,1614
32,2.0307229,0.66916823,85,797
33,-1.4798734,-1.224942,85,1394
34,0.92097634,-0.68357176,85,954
35,1.8354472,0.88738835,85,227
36,-0.87354356,-2.8829985,85,1021
37,1.9207109,0.0027862568,85,1434
38,0.0934698,-2.0447257,85,671
39,0.9557822,-1.8189297,85,1796
40,-0.4496642,-2.6573634,85,1859
41,1.1697288,-2.2293227,85,387
42,0.24284436,-2.5762458,85,1827
43,1.3091505,-1.2095699,85,2010
44,0.93647027,-0.07950605,85,1146
45,-0.06506934,-3.7274306,85,1722
46,1.6463494,-1.4723724,85,2037
47,0.0073962496,-0.38661215,85,1880
48,1.2697339,0.11892714,85,1587
49,0.2911782,-1.5678735,85,2146
50,-1.20257,-3.216708,85,1193
51,1.2225171,0.111274146,85,1159
52,1.190073,-1.9970622,85,1041
53,-0.8687728,-2.6888416,85,1751
54,0.6214805,-2.7703903,85,556
55,1.7060578,0.021073943,85,1619
56,0.02763884,-2.3654053,85,1379
57,-0.4348849,-1.3009707,85,1708
58,0.27438876,-0.99442333,85,1065
59,-0.24146952,-2.0050611,85,1027
60,2.4285917,-0.0950331,85,1303
61,0.70938927,-2.6993787,85,750
62,1.8852273,-1.1862866,85,662
63,-0.6746517,-1.3765792,85,1802
64,1.494772,-0.14241691,85,931
65,3.021214,-0.016170336,85,512
66,2.0910532,-1.3824973,85,2119
