,UMAP01,UMAP02,gene_ID,ndimage_ID
0,9.661848,11.056572,85,742
1,-5.207274,7.1270432,85,842
2,-5.1786537,7.2276607,85,2052
3,-2.122349,5.5100083,85,1145
4,-4.282657,8.616447,85,896
5,-5.1435614,7.0819273,85,2152
6,0.9403588,-3.1222281,85,558
7,-2.3617568,5.45726,85,751
8,-3.8835742,6.6505756,85,746
9,-3.9052656,7.8596697,85,236
10,0.4605046,-2.2051613,85,810
11,-4.9571643,7.9437914,85,1526
12,-4.6641355,5.2837534,85,2064
13,-2.974081,4.5678988,85,1980
14,-4.1574426,6.5292883,85,1775
15,9.371539,-1.8339343,85,302
16,-5.1509438,6.462633,85,1323
17,-4.3624043,4.4131055,85,2156
18,-2.4312959,3.973787,85,2308
19,-4.26771,5.913709,85,618
20,-4.169608,4.84907,85,2108
21,-5.22876,7.3419986,85,1964
22,-2.8724406,4.5694933,85,611
23,-1.1737633,1.0418446,85,1641
24,-5.202183,7.0276504,85,2056
25,-4.5962563,4.6024632,85,598
26,-4.9212437,6.128718,85,813
27,-4.036847,7.6321797,85,1862
28,-3.7207913,2.8838222,85,1060
29,-0.40194857,-0.9189935,85,1614
30,-4.74798,7.2555356,85,797
31,-1.9535234,4.926767,85,1394
32,5.7726173,-4.1108637,85,954
33,-0.6486561,3.984752,85,227
34,-5.0451584,6.2124286,85,1021
35,-4.6602774,6.56628,85,1434
36,-4.013028,2.8067243,85,671
37,-4.5234,7.939202,85,1796
38,-4.8265705,8.0234,85,1859
39,-1.5451429,3.3416655,85,387
40,-4.5962186,5.1412044,85,1827
41,-4.578499,7.8350496,85,2010
42,-3.2658687,2.1030953,85,1146
43,-1.5547801,8.142644,85,1722
44,-5.0515103,7.809086,85,2037
45,9.361232,10.982044,85,1880
46,-3.3604114,2.1462312,85,1587
47,-4.404423,5.8261156,85,2146
48,-2.105781,2.3604867,85,1193
49,-2.388894,5.338203,85,1041
50,-4.6418853,5.8193474,85,1751
51,-4.882937,8.264526,85,556
52,-4.0968738,8.85714,85,1619
53,-4.020359,8.000031,85,1379
54,-0.49426794,3.4576175,85,1708
55,-4.5489073,3.9105198,85,1065
56,-4.508786,4.0217857,85,1027
57,-0.31446156,5.6606836,85,1303
58,-4.0545683,3.9267087,85,750
59,-4.997957,6.7914495,85,662
60,-4.0600085,3.5947313,85,1802
61,-4.6211824,8.657603,85,931
