,UMAP01,UMAP02,gene_ID,ndimage_ID
0,-0.042806458,-1.4677358,85,742
1,14.918067,4.124378,85,842
2,14.933859,4.017533,85,2052
3,11.191615,5.1838117,85,1145
4,14.598762,2.3189192,85,896
5,14.84236,4.3008566,85,2152
6,6.3040295,12.497647,85,558
7,11.547668,5.1899967,85,751
8,13.224777,4.352656,85,746
9,13.829633,2.9512203,85,236
10,6.5871987,11.489721,85,810
11,15.038456,3.2499802,85,1526
12,13.722443,6.15336,85,2064
13,11.846246,6.226714,85,1980
14,13.553242,4.3178916,85,1775
15,-1.3621072,14.994284,85,302
16,14.811864,4.919232,85,1323
17,13.172011,6.901599,85,2156
18,10.946702,6.751842,85,2308
19,13.475753,5.2295094,85,618
20,13.085153,6.3602157,85,2108
21,15.10261,3.9145117,85,1964
22,11.707145,6.225251,85,611
23,8.871405,8.812476,85,1641
24,14.9066105,4.347373,85,2056
25,13.437795,6.8415,85,598
26,14.39006,5.2129536,85,813
27,13.899447,3.2325342,85,1862
28,11.880909,8.175543,85,1060
29,7.0065184,10.10104,85,1614
30,14.521703,3.9637473,85,797
31,10.904943,5.661308,85,1394
32,2.060614,16.678112,85,954
33,9.119851,6.3688507,85,227
34,14.502052,5.184421,85,1021
35,14.102945,4.5599155,85,1434
36,12.131958,8.540172,85,671
37,14.552726,2.9916348,85,1796
38,14.8739605,3.1349957,85,1859
39,9.797278,7.0267215,85,387
40,13.551934,6.1009774,85,1827
41,14.482852,3.08224,85,2010
42,11.15259,8.7765665,85,1146
43,11.598664,1.9184417,85,1722
44,15.036105,3.322333,85,2037
45,0.30650142,-1.5079093,85,1880
46,11.27754,8.717715,85,1587
47,13.628202,5.3420625,85,2146
48,9.9174595,8.228637,85,1193
49,11.54665,5.325239,85,1041
50,13.799719,5.423886,85,1751
51,15.088963,2.8574622,85,556
52,14.5130005,1.9271075,85,1619
53,13.980404,2.9769745,85,1379
54,8.918008,6.9681697,85,1708
55,13.130133,7.648767,85,1065
56,13.153045,7.483906,85,1027
57,9.473837,4.316764,85,1303
58,12.68364,7.3383856,85,750
59,14.644877,4.492366,85,662
60,12.460207,7.824661,85,1802
61,15.064756,2.3311052,85,931
62,10.895944,3.0464475,85,512
63,14.876262,2.3541648,85,2119
64,13.12751,5.3663363,85,2323
65,14.600439,3.8528485,85,1155
66,0.039537817,-1.5103755,85,1667
67,15.054866,3.8278975,85,516
68,15.093323,2.5779645,85,2135
69,13.338561,6.509835,85,256
70,14.642147,1.9411151,85,1890
71,9.75063,3.5385125,85,1643
72,12.732421,6.828738,85,550
73,13.875283,6.23541,85,1031
74,14.34856,5.205261,85,1624
75,3.3256166,17.74893,85,1970
76,14.956603,3.9173188,85,743
77,12.939666,7.1816254,85,2433
78,14.027913,6.359995,85,1682
79,13.117384,6.2449093,85,1225
80,8.702127,8.878463,85,1800
81,13.587436,5.490541,85,1998
82,9.1487875,7.8783813,85,1480
83,13.970565,4.7562027,85,326
84,13.523591,4.6696754,85,1245
85,10.349867,3.0288074,85,1237
86,15.272478,3.2164094,85,2150
87,13.328058,5.518791,85,845
88,12.87586,6.6229973,85,800
89,14.919817,3.850739,85,1777
90,14.1676445,3.9022336,85,1214
91,14.745298,3.2186716,85,482
92,12.510349,2.9618773,85,1714
93,13.866819,5.0945306,85,503
94,13.598598,2.8282664,85,560
95,13.340065,5.2191563,85,811
96,13.662986,6.5449624,85,2226
97,0.08156805,-1.5764139,85,2265
98,14.127409,2.220002,85,665
99,12.289223,7.840533,85,2182
100,-1.4734168,-0.38099912,85,971
101,12.745192,6.7613044,85,2275
102,12.480165,7.322736,85,511
103,14.871822,2.596257,85,1630
104,13.124502,5.357951,85,715
105,13.022334,2.809636,85,1425
106,12.949799,4.9013715,85,1254
107,11.447473,5.261973,85,490
108,9.357494,8.276097,85,1493
109,11.108096,5.0990596,85,1113
110,9.873582,8.552058,85,1129
111,10.339644,7.7030983,85,1353
