,LLE01,LLE02,gene_ID,ndimage_ID
0,4.1182766e-06,0.015992748,85,742
1,2.9479427e-06,0.015992107,85,842
2,3.076302e-06,0.015992194,85,2052
3,3.9645156e-06,0.015992662,85,1145
4,4.981441e-06,0.015993226,85,896
5,4.890224e-06,0.015993185,85,2152
6,5.3334134e-06,0.015993414,85,558
7,2.7845183e-06,0.015992012,85,751
8,3.934228e-06,0.015992647,85,746
9,3.3591461e-06,0.015992362,85,236
10,5.607361e-06,0.015993563,85,810
11,2.9342777e-06,0.015992105,85,1526
12,3.1509242e-06,0.01599222,85,2064
13,4.7822095e-06,0.015993113,85,1980
14,4.8307747e-06,0.01599315,85,1775
15,5.2147957e-06,0.015993362,85,302
16,4.6715018e-06,0.01599305,85,1645
17,3.9307674e-06,0.015992643,85,1323
18,3.5781563e-06,0.015992451,85,2156
19,4.6838823e-06,0.015993066,85,2308
20,3.3507745e-06,0.015992364,85,618
21,5.14745e-06,0.015993344,85,325
22,4.454604e-06,0.015992934,85,2108
23,4.0648297e-06,0.01599272,85,1964
24,3.5720484e-06,0.01599246,85,611
25,3.4775155e-06,0.0159924,85,1641
26,5.3344042e-06,0.015993414,85,2056
27,3.8530543e-06,0.015992614,85,598
28,4.086633e-06,0.015992736,85,813
29,5.4384777e-06,0.015993483,85,1862
30,3.4072602e-06,0.015992364,85,1060
31,4.4640333e-06,0.015992938,85,1614
32,5.0023955e-06,0.015993234,85,797
33,3.3045212e-06,0.015992297,85,1394
34,3.1206841e-06,0.0159922,85,954
35,3.0746032e-06,0.015992185,85,227
36,4.92206e-06,0.015993187,85,1021
37,5.273124e-06,0.01599339,85,1434
38,3.187002e-06,0.015992241,85,671
39,4.217561e-06,0.015992815,85,1796
40,4.7047615e-06,0.015993068,85,1859
41,3.7909815e-06,0.015992569,85,387
42,5.324503e-06,0.015993409,85,1827
43,2.8245847e-06,0.01599206,85,2010
44,4.8215024e-06,0.015993135,85,1146
45,3.4342352e-06,0.015992407,85,1722
46,4.44714e-06,0.015992953,85,2037
47,4.0457967e-06,0.015992707,85,1880
48,3.9265033e-06,0.015992643,85,1587
49,5.037185e-06,0.015993254,85,2146
50,2.5351983e-06,0.015991876,85,1193
51,3.9646925e-06,0.015992666,85,1159
52,3.2640223e-06,0.015992278,85,1041
53,3.2277828e-06,0.015992258,85,1751
54,3.8471094e-06,0.015992621,85,556
55,2.4186447e-06,0.01599184,85,1619
56,5.034303e-06,0.01599325,85,1379
57,4.4031585e-06,0.015992902,85,1708
58,4.964162e-06,0.015993215,85,1065
59,3.978916e-06,0.015992671,85,1027
60,4.1603594e-06,0.015992774,85,1303
61,4.3345976e-06,0.01599287,85,750
62,2.9031823e-06,0.015992109,85,662
63,4.1300063e-06,0.015992751,85,1802
64,4.6941504e-06,0.015993075,85,931
65,3.851852e-06,0.01599261,85,512
66,5.0967565e-06,0.01599332,85,2119
67,2.947183e-06,0.015992107,85,2323
68,5.290283e-06,0.015993394,85,1155
69,2.840977e-06,0.015992047,85,1667
70,3.8150492e-06,0.015992591,85,516
71,4.9079968e-06,0.01599321,85,2135
72,5.298486e-06,0.015993403,85,256
73,3.071744e-06,0.015992176,85,1890
74,3.2222636e-06,0.01599226,85,1643
75,3.2242476e-06,0.01599228,85,550
76,3.0979847e-06,0.01599219,85,1031
77,5.047125e-06,0.01599327,85,1624
78,4.2706974e-06,0.015992831,85,1970
79,4.9658174e-06,0.015993226,85,743
80,3.5515031e-06,0.015992435,85,1475
81,4.184284e-06,0.015992781,85,2433
82,4.520893e-06,0.015992971,85,1682
83,5.2700907e-06,0.015993388,85,1225
84,4.108075e-06,0.015992742,85,1800
85,4.4041344e-06,0.015992908,85,1998
86,4.1691387e-06,0.015992774,85,1480
87,3.4985678e-06,0.01599241,85,326
88,2.4383548e-06,0.015991827,85,1245
89,4.001288e-06,0.015992701,85,1237
90,4.9028777e-06,0.015993185,85,2150
91,3.3715103e-06,0.01599234,85,845
92,3.0647332e-06,0.015992163,85,800
93,3.999682e-06,0.015992686,85,1777
94,3.4518052e-06,0.015992384,85,1214
95,4.2074576e-06,0.015992805,85,482
96,3.6558172e-06,0.015992498,85,1714
97,3.709772e-06,0.015992528,85,503
98,5.4058673e-06,0.015993474,85,560
99,5.1859274e-06,0.015993336,85,811
100,4.368756e-06,0.015992884,85,2226
101,4.122469e-06,0.015992748,85,1611
102,4.48416e-06,0.015992958,85,2265
103,3.8943995e-06,0.015992645,85,665
104,2.9213008e-06,0.015992092,85,2182
105,4.8173224e-06,0.015993128,85,971
106,4.395809e-06,0.015992904,85,2275
107,4.1464373e-06,0.015992759,85,1728
108,4.8722486e-06,0.015993176,85,511
109,4.915757e-06,0.015993197,85,1630
110,4.481313e-06,0.015992938,85,715
111,4.9464543e-06,0.015993208,85,1425
112,3.5142552e-06,0.015992416,85,1254
113,3.1422205e-06,0.015992219,85,490
114,3.4430184e-06,0.015992375,85,1493
115,2.914771e-06,0.015992101,85,1113
116,3.2685014e-06,0.01599228,85,1129
117,4.138624e-06,0.015992755,85,1353
118,2.7993897e-06,0.015992042,85,306
119,4.2219094e-06,0.01599283,85,938
120,3.2791354e-06,0.015992295,85,681
121,3.4248524e-06,0.015992373,85,272
122,4.775091e-06,0.015993107,85,1267
123,4.6854902e-06,0.015993055,85,947
124,4.7767535e-06,0.015993109,85,1305
125,4.255408e-06,0.015992824,85,2036
126,2.7662832e-06,0.015992027,85,502
127,2.7587166e-06,0.015992021,85,1655
128,4.937598e-06,0.015993197,85,1576
129,3.918381e-06,0.015992643,85,706
130,3.9272168e-06,0.01599264,85,946
131,4.872475e-06,0.015993156,85,1578
132,5.071934e-06,0.015993271,85,661
133,4.545234e-06,0.015992984,85,1976
134,2.7691765e-06,0.015992016,85,224
135,4.4927906e-06,0.015992954,85,2360
136,3.5843766e-06,0.015992455,85,1625
