,PCA01 (69.47),PCA02 (12.78),PCA03 (7.13),PCA04 (3.91),PCA05 (2.13),PCA06 (1.70),PCA07 (0.97),PCA08 (0.51),PCA09 (0.42),PCA10 (0.27),PCA11 (0.21),PCA12 (0.13),gene_ID,ndimage_ID
0,0.26717818,-0.13737758,0.09009044,-0.16165923,-0.008467201,0.16482201,-0.05172477,-0.023466103,-0.03684473,-0.0684466,0.016223855,-0.0033299713,85,742
1,0.25147712,0.22210751,0.13239224,-0.3766115,0.3958418,-0.041570563,-0.018508371,0.0989125,-0.20202684,0.11098773,0.027939375,-0.08745178,85,842
2,0.6834294,0.3948701,0.014449057,-0.3609235,-0.020773152,-0.112774245,-0.06236349,-0.03851759,0.09257778,0.019911328,0.020247763,0.014429433,85,2052
3,0.17444122,-0.23582157,0.09324571,-0.07912655,0.0793136,0.02938547,-0.07480199,-0.03821865,-0.0073200096,-0.027021633,-0.02974436,0.036561437,85,1145
4,0.5632451,0.061215315,-0.2237343,-0.34411198,0.13043277,-0.030712591,-0.13867153,-0.073367886,-0.04592242,0.009112846,0.006485525,0.020943603,85,896
5,0.5463193,0.38406137,-0.009100953,-0.45733222,0.104058474,-0.045778386,-0.062281642,-0.055877153,0.07950658,-0.006456767,-0.022897154,0.0040494837,85,2152
6,0.021362077,-0.10865761,0.2339064,-0.15781765,0.089562915,0.101686135,-0.070756175,-0.043835912,-0.024809565,-0.019003978,0.0039323904,0.01009616,85,558
7,0.1190517,0.56497,0.47920433,0.0280289,0.18863209,-0.20266072,0.13650139,0.30148536,-0.2645727,-0.08811487,0.011663602,0.17104402,85,751
8,0.24293444,0.4750134,0.3268072,-0.30430654,0.3735744,-0.1468561,0.11133105,0.25626224,-0.21273468,0.03615867,-0.005108603,-0.050346047,85,746
9,0.5755193,0.8526248,0.06973231,-0.20087303,0.06669175,-0.15110697,0.09216385,-0.098938674,0.07271677,0.0016801932,0.040396985,0.022038545,85,236
10,0.27699763,-0.22003637,-0.1399135,-0.057604276,0.011815138,0.06720053,-0.044796623,-0.04367029,-0.05149029,-0.054093666,0.019615876,0.027069325,85,810
11,0.6109506,0.1884671,-0.31389254,-0.45385012,0.21863179,-0.099275514,-0.18221618,-0.1406623,-0.032406103,0.06775089,0.0061885035,0.04102642,85,1526
12,0.46145704,0.05997227,-0.05061887,-0.32698688,0.0035095252,0.012523552,-0.16493148,-0.05382895,0.0027195609,-0.031836923,-0.023724344,0.049635492,85,2064
13,0.09738454,-0.05913487,0.15775654,-0.20864174,0.103127405,0.061579254,-0.11007938,-0.053013638,-0.043436088,0.0037516337,0.0014705394,0.01377192,85,1980
14,0.2923625,0.62765366,0.31925267,-0.2238776,0.3570851,-0.18655024,0.1949331,0.14439948,-0.090068206,0.023221392,0.013329716,-0.07489656,85,1775
