count,sum_10_-_GLYMA_17G195900,mean_10_-_GLYMA_17G195900,sum_15_-_GLYMA_17G195900,mean_15_-_GLYMA_17G195900,sum_20_-_GLYMA_17G195900,mean_20_-_GLYMA_17G195900,sum_25_-_GLYMA_17G195900,mean_25_-_GLYMA_17G195900,sum_30_-_GLYMA_17G195900,mean_30_-_GLYMA_17G195900,sum_10_-_GLYMA_05G092200,mean_10_-_GLYMA_05G092200,sum_15_-_GLYMA_05G092200,mean_15_-_GLYMA_05G092200,sum_20_-_GLYMA_05G092200,mean_20_-_GLYMA_05G092200,sum_25_-_GLYMA_05G092200,mean_25_-_GLYMA_05G092200,sum_30_-_GLYMA_05G092200,mean_30_-_GLYMA_05G092200
9812,0.0009513817770032879,9.696104535296453e-08,0.0009340444846591126,9.519409749889041e-08,0.0009436577322411432,9.617384144324737e-08,0.0009664606950574572,9.849782868502417e-08,0.0009929196740704556,1.0119442255100444e-07,0.003942561030246552,4.018101335351153e-07,0.003745401187123491,3.8171638678388614e-07,0.00349479165602211,3.5617526049960355e-07,0.003237626633353719,3.299660245978107e-07,0.0029990003811257407,3.0564618641721775e-07
11754,0.0014795512041303382,1.2587639987496497e-07,0.0013771028933527174,1.1716036186427746e-07,0.0013442552237527153,1.1436576686682962e-07,0.0013416067081611163,1.1414043799226785e-07,0.0013512213877203533,1.1495843012764619e-07,0.005708303237779624,4.856477146315827e-07,0.005034516901853214,4.283237112347468e-07,0.0045118880802290096,3.838597992367713e-07,0.004084196310241919,3.474728866974578e-07,0.003730556935417303,3.173861609169051e-07
11952,0.0017602643646893745,1.4727780829061033e-07,0.0016107059843314155,1.347645569219725e-07,0.0015448515645512383,1.2925464897517055e-07,0.0015191376414160451,1.271032163166035e-07,0.0015114382204576302,1.2645902112262634e-07,0.007076846158667752,5.92105602298172e-07,0.006031279722569193,5.046251441239285e-07,0.005258270633875537,4.399490155518354e-07,0.004670698212632266,3.907880030649486e-07,0.004211790185707957,3.523920838109067e-07
10975,0.001848290120611699,1.6840912260698852e-07,0.0017288617314172188,1.5752726482161448e-07,0.0016509044210368847,1.5042409303297355e-07,0.00160374356296369,1.4612697612425422e-07,0.0015751856189554867,1.435248855540307e-07,0.0056969982504146794,5.190886788532737e-07,0.005029527457613734,4.582712945433926e-07,0.004444221599470338,4.0494046464422215e-07,0.003978640310997287,3.625184793619396e-07,0.0036089722316636425,3.288357386481679e-07
10852,0.001977407804805502,1.8221597906427402e-07,0.0018940114762727373,1.745310980715755e-07,0.0018133828143180209,1.67101254544602e-07,0.00175189857785857,1.614355490101889e-07,0.0017069311666119428,1.5729185095944922e-07,0.004882875946442147,4.4995170903447724e-07,0.004572968028576037,4.2139403138371143e-07,0.004148948189195591,3.823210642458156e-07,0.00376471153193308,3.4691407408155914e-07,0.0034424319993804162,3.172163655897914e-07
10442,0.001970551275532468,1.8871397007589235e-07,0.0019523590005034012,1.869717487553535e-07,0.0018935462236719792,1.8133942000306255e-07,0.0018325568784241298,1.754986476177102e-07,0.0017811948588344255,1.705798562377347e-07,0.003634339377145263,3.48050122308491e-07,0.003787025977838214,3.62672474414692e-07,0.003657762557581384,3.5029329224108254e-07,0.0034443082986128117,3.2985139806673163e-07,0.0032234244716343127,3.0869799575122705e-07
10209,0.0020263444000643157,1.9848608091530176e-07,0.0020246513208411103,1.983202390871888e-07,0.001976554151891302,1.9360898735344327e-07,0.0019142387318443657,1.8750501830192632e-07,0.0018558956394962877,1.8179014981842372e-07,0.0026289490356824425,2.5751288428665317e-07,0.0030944348800577494,3.0310851993904883e-07,0.003223958365579068,3.157957062963139e-07,0.003174356978432934,3.1093711219834797e-07,0.003053398419873424,2.9908888430536034e-07
9543,0.0019342415193264514,2.0268694533442852e-07,0.0019653502446763727,2.0594679290331895e-07,0.001943463986837026,2.0365335710332452e-07,0.0018952373328645553,1.985997414717128e-07,0.0018438969128651507,1.9321983787751763e-07,0.0015342598298488993,1.6077332388650313e-07,0.00207750849480696,2.176997270048161e-07,0.0023910822808758574,2.505587635833446e-07,0.002504420083250834,2.6243530160859626e-07,0.0025060808714968707,2.626093336997664e-07
10109,0.002121343379403467,2.098470055795298e-07,0.00215700348354991,2.1337456559005935e-07,0.002140969561513989,2.1178846191650894e-07,0.0020947567033699566,2.072170049826844e-07,0.00204155065401086,2.0195376931554653e-07,0.0009728481787484091,9.623584714100396e-08,0.0016303137872220497,1.612734975983826e-07,0.0021551405071675257,2.1319027670071477e-07,0.002443197045532018,2.4168533440815294e-07,0.0025631922168256,2.5355546709126523e-07
8887,0.0019301148921906034,2.171840769878028e-07,0.001951598909932885,2.1960154269527232e-07,0.00194572746964461,2.1894086526888827e-07,0.0019161224085919623,2.1560958800404662e-07,0.0018775245419887768,2.112664050848179e-07,0.0004007019352036618,4.5088549027080205e-08,0.0007943109661308937,8.937897672227902e-08,0.0012290721194087816,1.3830000218395202e-07,0.0015459075216216571,1.7395156088912536e-07,0.001736359235365679,1.9538193263932476e-07
9210,0.0020623597668221385,2.2392614189165456e-07,0.002076268486028886,2.2543631770129055e-07,0.002071406747866265,2.2490844167929044e-07,0.0020486346043293233,2.2243589623554e-07,0.0020155385536626013,2.188424053922477e-07,0.00018927939769807772,2.0551508979161534e-08,0.0004828119006104664,5.2422573356185274e-08,0.0008868737534536678,9.629465292656545e-08,0.0012405650424587948,1.346976159021493e-07,0.0014895515809730687,1.6173198490478487e-07
8910,0.002010819813094355,2.256812360375258e-07,0.0020059023377018495,2.2512933083073506e-07,0.002005468409251467,2.2508062954561922e-07,0.0019991336616564303,2.2436965899623237e-07,0.001983608228012894,2.226271860844999e-07,0.00010002828188661088,1.1226518730259358e-08,0.00027927344895764566,3.134382143183453e-08,0.000588891492389871,6.609332125587777e-08,0.0009151881950568567,1.0271472447327235e-07,0.0011803523605747402,1.3247501241018409e-07
7590,0.0017372059605145732,2.288808907133825e-07,0.0017314606933820711,2.28123938522012e-07,0.001732746454416608,2.282933405028469e-07,0.0017325895826600084,2.2827267228722114e-07,0.00172567892922371,2.2736217776333463e-07,4.1060382793020585e-05,5.409800104482291e-09,0.0001424598477194715,1.87694134017749e-08,0.0003554105261176894,4.682615627374037e-08,0.0006227876881016591,8.205371384738591e-08,0.0008686041141908678,1.1444059475505505e-07
8140,0.0018229842270437312,2.239538362461586e-07,0.0018202718082476349,2.236206152638372e-07,0.001833631986675513,2.252619148250016e-07,0.0018511795429773249,2.2741763427239862e-07,0.0018617744399157365,2.2871921866286688e-07,4.0241713719472645e-05,4.943699474136689e-09,0.00010135479588165812,1.2451449125510825e-08,0.0002492870722942707,3.062494745629861e-08,0.00046955121480919806,5.7684424423734404e-08,0.0007003830825727305,8.604214773620767e-08
7238,0.0015562787223943404,2.150150210547583e-07,0.0016004669538433652,2.2112005441328616e-07,0.0016346027963787615,2.2583625260828427e-07,0.0016610299357566673,2.294874185903105e-07,0.0016773948336764534,2.3174838818409138e-07,3.0074683854940297e-05,4.1551096787704195e-09,5.6739151648533906e-05,7.839064886506481e-09,0.00015684379787066305,2.1669494041263202e-08,0.00034251624622583265,4.732194614891305e-08,0.00056117732602454,7.75320980967864e-08
7128,0.00146923738294046,2.06121967303656e-07,0.001519626110591515,2.131910929561609e-07,0.0015686204268452028,2.200645941140857e-07,0.0016121165143932765,2.261667388318289e-07,0.001645769530630685,2.308879812893778e-07,4.585674273742595e-05,6.433325299863349e-09,5.209731261786576e-05,7.308826124840875e-09,9.850873820560831e-05,1.3819968884064017e-08,0.00020941028194536087,2.93785468497981e-08,0.00036451311435196216,5.11382034724975e-08
6160,0.0012399176805440945,2.0128533775066468e-07,0.0013089409232409515,2.1249040961703758e-07,0.0013611787615662246,2.2097057817633517e-07,0.001402174835038734,2.276257849088854e-07,0.0014337256511964794,2.3274767064877912e-07,3.4600129432489514e-05,5.616904128650895e-09,3.391444285177471e-05,5.5055913720413485e-09,5.873139909843896e-05,9.53431803546087e-09,0.00013484093320853066,2.188976188450173e-08,0.00025469739933171393,4.134698041099252e-08
