count,sum_10_-_GLYMA_17G195900,mean_10_-_GLYMA_17G195900,sum_15_-_GLYMA_17G195900,mean_15_-_GLYMA_17G195900,sum_20_-_GLYMA_17G195900,mean_20_-_GLYMA_17G195900,sum_25_-_GLYMA_17G195900,mean_25_-_GLYMA_17G195900,sum_30_-_GLYMA_17G195900,mean_30_-_GLYMA_17G195900,sum_10_-_GLYMA_05G092200,mean_10_-_GLYMA_05G092200,sum_15_-_GLYMA_05G092200,mean_15_-_GLYMA_05G092200,sum_20_-_GLYMA_05G092200,mean_20_-_GLYMA_05G092200,sum_25_-_GLYMA_05G092200,mean_25_-_GLYMA_05G092200,sum_30_-_GLYMA_05G092200,mean_30_-_GLYMA_05G092200
16588,0.001158948226303182,6.986666423337244e-08,0.0010944988953526444,6.598136576758165e-08,0.0010699601335448033,6.450205772515091e-08,0.0010638779897296864,6.413539846453378e-08,0.0010685048570534083,6.44143270468657e-08,0.004234175878995699,2.5525535802964183e-07,0.0038158268186201188,2.300353760923631e-07,0.003465226348729117,2.0889958697426553e-07,0.003166891725726866,1.9091462055262032e-07,0.0029140778638581926,1.7567385241488985e-07
18612,0.0016245644056208008,8.728585888785735e-08,0.0014747363351103277,7.923577987912786e-08,0.001397159977287319,7.506769703886304e-08,0.0013581431580381945,7.297137105298703e-08,0.0013406415458118508,7.203103083020905e-08,0.00592003102573192,3.1807602760218784e-07,0.005020937921030877,2.6976885455785927e-07,0.0043991987393621305,2.3636356863110522e-07,0.0039307969626635,2.111969139621481e-07,0.0035633554137089224,1.9145472886895134e-07
17732,0.001796392949095152,1.0130797141299075e-07,0.0016332654103694522,9.210835835604851e-08,0.001527737280090805,8.615707647703615e-08,0.0014653808751934514,8.264047344876221e-08,0.0014289874496200552,8.058805829122801e-08,0.005863236723489486,3.306585113630434e-07,0.005004022606686172,2.8220294420743134e-07,0.004367959699148491,2.463320380751461e-07,0.003887712851235281,2.1924841254428608e-07,0.003514204752804579,1.9818434202597444e-07
19426,0.00211604981588885,1.0892874579887007e-07,0.001980135375043945,1.0193222356861656e-07,0.0018611389004253261,9.580659427701669e-08,0.0017800331427642456,9.163148063236104e-08,0.0017264651592116265,8.887394003972133e-08,0.0059380205565476565,3.056738678342251e-07,0.005377275129673532,2.7680815040016125e-07,0.0047896321993381435,2.4655781938320515e-07,0.004295499031420908,2.2112112794300977e-07,0.003894050652600403,2.004556085967468e-07
16962,0.001889876889317618,1.1141828141242884e-07,0.0018319792017154831,1.0800490518308472e-07,0.0017516916722776867,1.0327152884551862e-07,0.0016824295147811245,9.91881567492704e-08,0.001628961440750138,9.603592976949286e-08,0.004058086482503802,2.392457541860513e-07,0.004068337155660875,2.3985008581894085e-07,0.0038107215086788013,2.2466227500759351e-07,0.003512446695266933,2.0707739035885703e-07,0.0032380494077797334,1.9090021269777936e-07
16456,0.001841972898237045,1.1193320966438046e-07,0.0018350950762578172,1.1151525742937635e-07,0.0017883019786163225,1.0867172937629573e-07,0.0017318095518783967,1.0523879143646066e-07,0.0016806969775517606,1.0213277695380169e-07,0.003069581471615739,1.8653266113367398e-07,0.0034060325886577773,2.0697815925241718e-07,0.0033906406470178576,2.0604282006671472e-07,0.0032339626564169763,1.9652179487220323e-07,0.0030414923893356933,1.8482574072287878e-07
17952,0.002011330261390169,1.1203934165497823e-07,0.0020486400037934196,1.1411764727013255e-07,0.002037072856274591,1.1347330973009086e-07,0.0019954968861070265,1.1115735773769087e-07,0.001946582872300199,1.0843264662991305e-07,0.002502621617914088,1.3940628442034804e-07,0.00303125173308576,1.688531491246524e-07,0.0032453839078867893,1.8078118916481668e-07,0.0032386860584890046,1.8040809149337146e-07,0.0031320312177668974,1.744669795993147e-07
15554,0.0017454648419020394,1.1221967608988295e-07,0.0018076703166204045,1.162189993969657e-07,0.001820637457303541,1.1705268466655143e-07,0.001798092047967828,1.1560319197427208e-07,0.0017607509120369336,1.1320245030454761e-07,0.001523311908943537,9.793698784515475e-08,0.0019718526280342527,1.2677463212255708e-07,0.0022958611566285744,1.476058349381879e-07,0.0024333517330846935,1.5644539880961125e-07,0.002450500960435655,1.575479593953745e-07
15004,0.001688727384873388,1.1255181184173475e-07,0.001756565363384208,1.1707313805546575e-07,0.0017844952422941035,1.189346335839845e-07,0.0017782138560375198,1.1851598613953077e-07,0.0017524547632176521,1.1679917110221621e-07,0.0010585665773607865,7.055229121306229e-08,0.0014230314633242162,9.484347262891336e-08,0.0017776921517775235,1.1848121512780082e-07,0.001995435401522533,1.3299356181835064e-07,0.002091830448203874,1.394181850309167e-07
16742,0.0018988752107952762,1.1341985490355251e-07,0.0019772634969721244,1.1810198882882119e-07,0.002021721218613549,1.207574494453201e-07,0.002030815080404016,1.2130062599474472e-07,0.0020143533459574367,1.2031736626194222e-07,0.0008488460105805428,5.0701589450516235e-08,0.0011843293353052998,7.074001524939074e-08,0.0015833279167423232,9.45722086215699e-08,0.0018914984117086905,1.1297923854430119e-07,0.002073521413326159,1.2385147612747334e-07
14256,0.0016842781838614263,1.1814521491732788e-07,0.0017173615011683546,1.2046587409991263e-07,0.0017459844472571219,1.2247365651354672e-07,0.0017569927335641291,1.2324584270230985e-07,0.0017495998214779943,1.2272726020468535e-07,0.0005066820817515608,3.5541672401203756e-08,0.0007143784357577887,5.011072080231402e-08,0.001004579066398546,7.046710622885424e-08,0.0012816093280210838,8.98996442214565e-08,0.001483511031551471,1.0406222162959251e-07
13838,0.0016626572574376785,1.2015155784345125e-07,0.0016767755936474957,1.211718162774603e-07,0.001701594690773413,1.229653628250768e-07,0.001717499873417339,1.2411474732022973e-07,0.0017186750532519426,1.2419967143026035e-07,0.00036896226728503067,2.6662976390015223e-08,0.0005143465644427376,3.71691403701935e-08,0.0007476167348085375,5.4026357480021494e-08,0.001006563271892288,7.273907153434659e-08,0.0012227498629722594,8.836174757712527e-08
15422,0.001874810220688527,1.2156725591288594e-07,0.001881850192686344,1.2202374482468836e-07,0.0019059062185741282,1.2358359606887097e-07,0.0019268380823487528,1.2494086904089955e-07,0.0019358619998324327,1.2552600180472266e-07,0.00030625657385375556,1.9858421336646062e-08,0.00041476718415669003,2.6894513302858904e-08,0.000618928090994728,4.013280320287433e-08,0.0008805104673497841,5.709444088638206e-08,0.0011277303076521346,7.312477678978956e-08
14058,0.0016980065039558076,1.2078578061998916e-07,0.001715985199374503,1.2206467487370203e-07,0.0017406686576883963,1.2382050488607172e-07,0.0017633024678906063,1.2543053548802151e-07,0.0017786252171194139,1.2652050200024285e-07,0.0001943973641528685,1.3828237598013123e-08,0.00026666155752961,1.896866962082871e-08,0.0004073343182730809,2.8975268051862347e-08,0.0006129085783515699,4.3598561555809495e-08,0.0008352267795893842,5.941291645962329e-08
13332,0.0015989535007576822,1.1993350590741692e-07,0.0016211776257842958,1.2160048198202038e-07,0.0016386142520606229,1.2290835974052076e-07,0.0016578901731568283,1.2435419840660277e-07,0.001676341340823199,1.2573817437917783e-07,0.00014807106484846292,1.1106440507685487e-08,0.00019829697124074393,1.4873760219077703e-08,0.00028836923094644205,2.1629855306513807e-08,0.0004351913313132748,3.26426141099066e-08,0.0006137849568463075,4.6038475611034164e-08
12100,0.0014020705256550486,1.1587359716157426e-07,0.00144800667905942,1.1966997347598513e-07,0.0014742914080608002,1.2184226512899176e-07,0.0014980786710544836,1.2380815463260195e-07,0.0015213070587348115,1.2572785609378606e-07,9.553971675086665e-05,7.895844359575756e-09,0.0001327921632709148,1.0974558948009489e-08,0.00019648022084789153,1.623803478081748e-08,0.00030667067904407774,2.5344684218518822e-08,0.0004545978798503863,3.757007271490796e-08
12331,0.0014244152846382147,1.1551498537330425e-07,0.0014710126396772203,1.1929386421841053e-07,0.001497905375495959,1.2147476891541312e-07,0.0015241286782588723,1.2360138498571666e-07,0.001552113847712449,1.2587088214357709e-07,8.224697255438486e-05,6.669935330012558e-09,0.00010758374088197718,8.724656628171047e-09,0.00015400322306947115,1.2489110621155717e-08,0.00024205326710606667,1.9629654294547618e-08,0.00037311967209864984,3.025867099980941e-08
11737,0.0013557395203360105,1.1550988500775415e-07,0.0013783909195933788,1.1743979889182746e-07,0.0014018464465251474,1.1943822497445236e-07,0.00142916759683031,1.2176600467157793e-07,0.0014600797387440915,1.2439973917901436e-07,6.300683297470828e-05,5.368222967939702e-09,8.326553317157304e-05,7.094277342725827e-09,0.00011759152758791103,1.0018874293934653e-08,0.00018002472420661716,1.5338223072899136e-08,0.00027956838746363556,2.3819407639399808e-08
10186,0.0011608833083035497,1.139685164248527e-07,0.0011746772310183235,1.1532272050052263e-07,0.0011991710723942579,1.1772737800846828e-07,0.0012288016163643542,1.2063632597333145e-07,0.001260836211660448,1.2378128918716355e-07,4.976129777576667e-05,4.885263869602069e-09,6.070177281616969e-05,5.959333675257185e-09,8.244765731056557e-05,8.0942133625138e-09,0.0001240914235568553,1.2182546981823611e-08,0.0001952235033903642,1.9165865245470665e-08
10846,0.0012394976949608955,1.1428155033753416e-07,0.001245115892908798,1.1479954756673411e-07,0.001270807695904963,1.1716832896044284e-07,0.0013046406698979664,1.20287725419322e-07,0.001341519514491783,1.2368795081060142e-07,4.9454159007677086e-05,4.559667988906241e-09,5.976176642280106e-05,5.510028252148355e-09,7.71459578492097e-05,7.112848778278601e-09,0.00011119445699778526,1.0252116632655842e-08,0.00017337503800306074,1.5985159321691015e-08
9966,0.0010981090627039869,1.1018553709652687e-07,0.0011117485221663964,1.1155413627999161e-07,0.0011410764175516764,1.1449693132166129e-07,0.0011770796456446182,1.1810953699022859e-07,0.0012147361689926201,1.2188803622241824e-07,3.5691822682560904e-05,3.581358888476912e-09,4.508220690976884e-05,4.523600934153004e-09,6.0164195294935546e-05,6.0369451429796855e-09,8.54727807516868e-05,8.57643796424712e-09,0.00012843343881423994,1.2887160226193051e-08
