,PCA01 (36.29),PCA02 (21.85),PCA03 (12.09),PCA04 (5.86),PCA05 (5.36),PCA06 (4.41),PCA07 (2.33),PCA08 (2.11),PCA09 (1.79),PCA10 (1.36),PCA11 (0.88),PCA12 (0.88),gene_ID,ndimage_ID
0,-0.6982202,0.12883937,0.14141168,-0.12521723,-0.13684171,-0.07403979,0.033040974,0.041912675,0.0150961345,0.016509358,-0.0054732882,-0.05251215,85,742
1,-0.60657454,-0.09931401,0.08198973,0.029788615,-0.03265782,0.06576295,-0.10161923,-0.0114863245,-0.046504617,-0.05486875,0.032355387,0.07187286,85,842
2,-0.59563446,-0.11260594,0.08029153,0.039233454,-0.03089862,0.06579097,-0.10317518,-0.006557415,-0.04464451,-0.051569954,0.036898218,0.06630673,85,2052
3,-0.6355343,0.06532909,0.06885623,-0.14661284,-0.07378747,-0.012701091,0.04244605,-0.03057426,0.0062609515,0.011033708,-0.059188984,-0.018191924,85,1145
4,-0.40652296,-0.2939821,0.027705291,0.12758131,-0.011291669,0.091839194,-0.10150927,0.030444527,-0.018412545,-0.04634067,0.061333496,0.019403853,85,896
5,-0.6026961,-0.102884226,0.06480818,0.014204575,-0.023059914,0.08682668,-0.08988049,-0.03307495,-0.046629723,-0.07154656,0.007579739,0.07562527,85,2152
6,-0.69148046,0.10084784,0.13497633,-0.10378537,-0.12291202,-0.052564032,0.010031928,0.03301691,0.0037538516,0.0019065258,0.0014299327,-0.028398115,85,558
7,-0.62912506,0.038198493,0.06552771,-0.12666747,-0.06736439,0.0075952783,0.031744465,-0.03406017,-0.00017893936,-0.008522467,-0.059226725,-0.011292819,85,751
8,-0.56293404,-0.095790036,0.022494068,-0.046488762,-0.017035943,0.09263798,-0.020728357,-0.05753721,-0.023017677,-0.062357277,-0.048470765,0.029386137,85,746
9,-0.47936004,-0.19270624,-0.044034876,-0.031712376,0.0353577,0.15701364,-0.021285685,-0.10195067,-0.028374199,-0.08011878,-0.07761752,0.04734694,85,236
10,-0.6919104,0.10043502,0.1341171,-0.10453586,-0.12182782,-0.05042684,0.009640977,0.030488692,0.0028008376,-0.00021905375,-0.000761525,-0.02580529,85,810
11,-0.58157694,-0.16102393,0.035846964,0.03717595,0.015346451,0.14296253,-0.11769812,-0.07395641,-0.06755319,-0.105636336,-0.010186402,0.1226214,85,1526
12,-0.64968526,-0.0045217066,0.09522765,-0.04616281,-0.06640013,0.0288307,-0.0445636,-0.0118505815,-0.026985426,-0.044747364,-0.002692363,0.037212256,85,2064
13,-0.6525716,0.03375004,0.093954384,-0.08850191,-0.08020582,0.0048087463,-0.0014011713,-0.011066274,-0.009450607,-0.024812145,-0.027765822,0.0017229227,85,1980
14,-0.5883419,-0.07317872,0.08095345,-0.0019625071,-0.05774502,0.03159932,-0.049416464,0.013179264,-0.01603991,-0.029710425,0.021216623,0.0077442518,85,1775
15,-0.6946302,0.114379734,0.13697512,-0.11582724,-0.12882008,-0.061467282,0.022434492,0.03495597,0.009106127,0.0076947445,-0.005107012,-0.03940654,85,302
16,-0.6328287,-0.05854697,0.08031533,-0.009077124,-0.039172616,0.06870543,-0.0815691,-0.030053813,-0.045615453,-0.06925194,0.004713105,0.076322675,85,1323
17,-0.6623447,0.024419723,0.106629066,-0.061483417,-0.08166554,0.0073221643,-0.030635143,-0.00036047533,-0.019298011,-0.03325819,-0.0021091746,0.020905556,85,2156
18,-0.661219,0.058788624,0.10322539,-0.102313235,-0.094592124,-0.015580994,0.012878324,0.0013521928,-0.0011384229,-0.012969549,-0.025827264,-0.016525744,85,2308
19,-0.6233718,-0.0373896,0.07287219,-0.04221208,-0.048947353,0.052111376,-0.03963843,-0.027801361,-0.026864419,-0.05299741,-0.018393116,0.03642264,85,618
20,-0.65260077,0.011643047,0.09618019,-0.061891425,-0.072717905,0.018872445,-0.029143961,-0.010510176,-0.020699201,-0.037597448,-0.010797555,0.02436871,85,2108
21,-0.6052742,-0.117661275,0.07442852,0.041760057,-0.020178318,0.086862326,-0.11799456,-0.023447512,-0.0561247,-0.07000821,0.033296913,0.09275076,85,1964
22,-0.65368485,0.03949101,0.093345225,-0.09416564,-0.07957169,0.001212942,-3.606582e-05,-0.012996855,-0.009207502,-0.019135375,-0.028422987,0.003698274,85,611
23,-0.68539214,0.08756801,0.12745234,-0.10019711,-0.11410279,-0.0398991,0.0063848454,0.022984305,8.526415e-05,-0.005388677,-0.005312981,-0.019956809,85,1641
24,-0.61436516,-0.09088754,0.075993896,0.017466748,-0.030507563,0.07619289,-0.09691248,-0.023111215,-0.0480331,-0.066888854,0.020868057,0.07766445,85,2056
25,-0.6625629,0.019746765,0.110333815,-0.051358126,-0.08219477,0.0058502126,-0.039871413,0.005922403,-0.021380737,-0.031876028,0.009596094,0.024067558,85,598
26,-0.63181174,-0.04711781,0.091900796,-0.008191863,-0.052896842,0.04364112,-0.073476836,-0.007704326,-0.035977587,-0.048724942,0.018478403,0.052740403,85,813
27,-0.4938822,-0.16249976,0.033936504,0.020462,-0.034986973,0.06648219,-0.03656242,0.0054887007,-0.0056597833,-0.040050544,0.0074029155,-0.008028416,85,1862
28,-0.67535645,0.056095853,0.12352353,-0.0721028,-0.10203936,-0.023589008,-0.018920925,0.022315511,-0.009489271,-0.013740583,0.010702533,-0.0015812394,85,1060
29,-0.69111866,0.0970269,0.13318375,-0.102124855,-0.119955175,-0.047591463,0.0068430803,0.029031346,0.001303305,-0.0021211868,-0.00023026718,-0.02253491,85,1614
30,-0.5762252,-0.11958973,0.028927311,-0.012878468,-0.0032561005,0.11612114,-0.063579075,-0.06703941,-0.04388261,-0.08454897,-0.03305323,0.07339364,85,797
31,-0.6563596,0.069853686,0.09376932,-0.1250857,-0.09098902,-0.019640442,0.030394962,-0.009684617,0.0037653532,-0.0014125082,-0.042571537,-0.022362603,85,1394
32,-0.69411224,0.110050365,0.13647889,-0.111714944,-0.12679875,-0.0581668,0.017650818,0.034005832,0.006889778,0.0051686657,-0.0027930655,-0.034642134,85,954
33,-0.6818869,0.10105631,0.12313513,-0.12024185,-0.11773018,-0.04919479,0.028031256,0.021421432,0.008846304,0.005580223,-0.018667715,-0.037725575,85,227
34,-0.6385353,-0.04718143,0.09698222,4.1816642e-05,-0.05288905,0.044175494,-0.08611169,-0.005017552,-0.041268036,-0.050778743,0.029480228,0.06344023,85,1021
35,-0.6112808,-0.063349634,0.06359823,-0.028093755,-0.034526702,0.0685806,-0.053027503,-0.03808068,-0.033838224,-0.058580425,-0.018418564,0.052198976,85,1434
36,-0.6766406,0.060035568,0.12088405,-0.079666495,-0.10141562,-0.021076916,-0.013375636,0.01650117,-0.008962041,-0.016964179,0.0017798834,-0.0013268376,85,671
37,-0.51985294,-0.21070237,-0.01899628,0.01706728,0.044885635,0.18137446,-0.07963964,-0.10771033,-0.056275643,-0.11342207,-0.056317948,0.10017329,85,1796
38,-0.53433144,-0.20177223,0.00984031,0.04498822,0.023861438,0.15722023,-0.103795946,-0.070679046,-0.057186134,-0.10715779,-0.012309751,0.09938269,85,1859
39,-0.6743774,0.083294496,0.11399451,-0.113509946,-0.10550069,-0.033363868,0.019427001,0.00907146,0.0028602276,-0.002270475,-0.02345651,-0.02324963,85,387
40,-0.65051967,-0.0065334486,0.10970792,-0.026568789,-0.074703254,0.011402218,-0.05771411,0.011474071,-0.02616209,-0.029919576,0.025464699,0.031048885,85,1827
41,-0.5275228,-0.18425953,-0.0064175255,0.0058479835,0.027471827,0.1555053,-0.06861727,-0.08984377,-0.0478009,-0.097720966,-0.04726646,0.083230734,85,2010
42,-0.68014145,0.07166724,0.1260417,-0.08510045,-0.10877228,-0.032618653,-0.006591996,0.024408456,-0.00427656,-0.008979752,0.0045678946,-0.012009271,85,1146
43,-0.25916737,0.16194822,-0.3592134,-0.40550166,0.18083979,-0.040327612,0.039576728,-0.18912892,0.036940474,0.21865836,-0.05892587,0.07956383,85,1722
44,-0.5572271,-0.17971794,0.07159576,0.08839105,-0.009329577,0.084921755,-0.1342706,-0.0054214587,-0.054462865,-0.053089336,0.054372407,0.08296213,85,2037
45,-0.6991102,0.13004674,0.14247712,-0.12503007,-0.13785538,-0.075223796,0.03285923,0.04318509,0.015281599,0.016864264,-0.0043261754,-0.05303813,85,1880
46,-0.6803325,0.06932661,0.1279121,-0.08004952,-0.10879664,-0.03339562,-0.011477942,0.027273498,-0.0055591105,-0.007951729,0.010414482,-0.00990801,85,1587
47,-0.63355654,-0.028130366,0.10025817,-0.018358082,-0.066903695,0.020631446,-0.05716576,0.008586579,-0.024840549,-0.03142017,0.022267759,0.027314562,85,2146
48,-0.6822323,0.08082045,0.12358256,-0.09843648,-0.10963336,-0.033474125,0.0046156226,0.017887354,-0.0017482957,-0.00907083,-0.008772364,-0.015740328,85,1193
49,-0.6422017,0.04479348,0.07673905,-0.12072111,-0.07221,0.0037329353,0.02363569,-0.03014103,-0.0032674987,-0.011309573,-0.05429704,-0.004919343,85,1041
50,-0.63698804,-0.03142677,0.08615288,-0.030784236,-0.053493112,0.045583818,-0.056340974,-0.019666765,-0.032669928,-0.052132815,-0.0021383644,0.048495118,85,1751
51,-0.5540845,-0.2420211,0.010390969,0.089323,0.057013668,0.20460625,-0.17071402,-0.10360506,-0.09493817,-0.14358695,-0.0016492596,0.18149255,85,556
52,-0.35789695,-0.30708084,0.008432897,0.09334272,0.0077805854,0.07416941,-0.057496957,0.0023466623,-0.0060902946,-0.0054623056,0.009334848,-0.0015435928,85,1619
53,-0.47075298,-0.19491118,0.052618384,0.06347161,-0.041314267,0.04882489,-0.059248988,0.03389573,-0.00528245,-0.026416637,0.038320325,-0.009778316,85,1379
54,-0.6884315,0.102254435,0.13016094,-0.11237337,-0.12108729,-0.05091623,0.019437805,0.026924327,0.0062649823,0.0024327321,-0.010109842,-0.033036847,85,1708
55,-0.6729292,0.04115177,0.11902955,-0.061748397,-0.093170695,-0.009263771,-0.032176226,0.014263843,-0.017018868,-0.024326757,0.012174398,0.015191609,85,1065
56,-0.6696832,0.03722413,0.11452747,-0.06410101,-0.08958194,-0.00406464,-0.029372953,0.00828293,-0.017164715,-0.027197888,0.004736242,0.016073484,85,1027
57,-0.6754172,0.12595618,0.11420342,-0.14674194,-0.116904505,-0.06912934,0.040694933,0.020727092,0.018085103,0.032213353,-0.018576013,-0.04424027,85,1303
58,-0.6686865,0.04168675,0.110133916,-0.074985914,-0.08865282,-0.0026204428,-0.019069484,0.0015164022,-0.014717147,-0.027824057,-0.007908,0.012019296,85,750
59,-0.6132318,-0.080849044,0.06066964,-0.012350493,-0.024148582,0.087897494,-0.07357433,-0.047609426,-0.045374677,-0.07548463,-0.014293606,0.07632547,85,662
60,-0.67147183,0.046885855,0.115352914,-0.07329086,-0.09368467,-0.01023471,-0.019788101,0.009532438,-0.0130314445,-0.022969617,-0.00020535396,0.007487999,85,1802
61,-0.4518482,-0.34092754,-0.017811831,0.14152013,0.067599066,0.20344746,-0.15776198,-0.06578129,-0.06958741,-0.113758355,0.023068989,0.117496744,85,931
62,-0.60984194,0.1354313,0.03514966,-0.20138884,-0.057821758,-0.07055934,0.04051516,-0.028132645,0.029124048,0.082246736,-0.03337162,-0.011271557,85,512
63,-0.4219735,-0.4148207,-0.072904706,0.15007,0.13031527,0.29090023,-0.17972997,-0.14320719,-0.097238675,-0.16104047,-0.026240777,0.18172245,85,2119
64,-0.6362791,-0.0041530556,0.07402694,-0.073059015,-0.05340175,0.038259804,-0.023915019,-0.036402576,-0.024309846,-0.039988074,-0.03186632,0.036975067,85,2323
65,-0.59744895,-0.111817904,0.04177557,-0.00575696,-0.003764933,0.11770697,-0.079838395,-0.07141701,-0.052965023,-0.092742674,-0.031557593,0.09445222,85,1155
66,-0.69840527,0.128714,0.1416256,-0.12479353,-0.13690229,-0.0739717,0.032593284,0.042094227,0.014940066,0.016276726,-0.0050874418,-0.052223478,85,1667
67,-0.5829033,-0.13702306,0.06747267,0.050599113,-0.0199668,0.08613768,-0.11086014,-0.013474634,-0.04779224,-0.06455005,0.037549004,0.07309897,85,516
68,-0.49019268,-0.27531996,0.030652272,0.12639786,0.030795094,0.1367574,-0.14835694,-0.031131074,-0.06092164,-0.07294075,0.04002197,0.097768456,85,2135
69,-0.65845615,0.016165797,0.09955765,-0.062313624,-0.07435599,0.018304126,-0.031289898,-0.011035969,-0.0222189,-0.040181868,-0.011129984,0.028228633,85,256
70,-0.3361606,-0.39717796,-0.04088848,0.13772345,0.05713417,0.17737083,-0.10310892,-0.046284217,-0.034012653,-0.08219169,-0.0023977538,0.05847724,85,1890
71,-0.6431443,0.14436871,0.074251145,-0.1734031,-0.08636881,-0.08165202,0.03143634,0.0021286295,0.027156439,0.063526146,-0.01639217,-0.025089923,85,1643
72,-0.6620452,0.030145332,0.11797642,-0.053381305,-0.09264885,-0.012952926,-0.031231625,0.022014769,-0.01324281,-0.01621255,0.018239608,0.0043115015,85,550
73,-0.65243757,-0.009738848,0.105688564,-0.02664338,-0.07021781,0.021469481,-0.06190315,0.0037355698,-0.030059347,-0.03929823,0.022052992,0.04079836,85,1031
74,-0.6245448,-0.056686413,0.09495651,0.0038565055,-0.05297053,0.03753418,-0.07928928,0.0018725493,-0.035209168,-0.0392249,0.030609224,0.04843081,85,1624
75,-0.69391304,0.108231924,0.1371525,-0.10870057,-0.12666403,-0.058024388,0.014878558,0.035545066,0.006202313,0.0051733237,0.00053756364,-0.033533253,85,1970
76,-0.5882929,-0.13054222,0.055378795,0.030799942,-0.011311096,0.10311975,-0.10244765,-0.038028467,-0.051888287,-0.07908627,0.012264478,0.08590195,85,743
77,-0.6655633,0.03483269,0.10975602,-0.06837103,-0.08707022,-0.0007270003,-0.023695694,0.003514764,-0.015696507,-0.028221682,-0.0031158822,0.013335619,85,2433
78,-0.656655,-0.0051862015,0.10252692,-0.035010383,-0.06803727,0.027898505,-0.059003185,-0.0062857466,-0.032132458,-0.04716208,0.011015459,0.04772212,85,1682
79,-0.64131594,-0.0013027301,0.10026129,-0.044435807,-0.07450528,0.008863993,-0.03651595,0.006463753,-0.017441716,-0.023370365,0.009421805,0.0145765245,85,1225
80,-0.68578994,0.08905514,0.12850444,-0.10032181,-0.11546565,-0.041945357,0.007032679,0.024978269,0.0008873366,-0.003994481,-0.0039094123,-0.021931693,85,1800
81,-0.6364928,-0.022548147,0.09432892,-0.030724555,-0.0627744,0.026896175,-0.05083451,-0.0039481963,-0.026050493,-0.035529085,0.008374342,0.032127183,85,1998
82,-0.68218887,0.08877987,0.12408395,-0.10627394,-0.11352447,-0.04034059,0.013942176,0.020523697,0.0028526632,-0.003114508,-0.011913299,-0.025679983,85,1480
83,-0.61974984,-0.05002116,0.06974494,-0.033574287,-0.0423121,0.061442304,-0.048663978,-0.032926552,-0.031563986,-0.058697086,-0.017693106,0.04689627,85,326
84,-0.61027426,-0.04785227,0.09102027,-0.012633075,-0.064660445,0.022650309,-0.048880793,0.013602984,-0.017672062,-0.027856201,0.02140766,0.011262822,85,1245
85,-0.6261893,0.16938314,0.050236616,-0.18389878,-0.057462182,-0.10400411,0.008211382,-0.012414445,0.047157146,0.091636024,-0.01466153,-0.0011426923,85,1237
86,-0.5607459,-0.2157757,0.055070926,0.114681,0.017235046,0.13319609,-0.17328332,-0.03024795,-0.07652485,-0.088711865,0.061556734,0.13032289,85,2150
87,-0.64200026,-0.01118433,0.086597495,-0.05118369,-0.061034773,0.036335245,-0.037183944,-0.020265067,-0.02553455,-0.047795247,-0.014709686,0.034490086,85,845
88,-0.6511033,0.009598526,0.11376251,-0.03875394,-0.08541009,-0.0049881064,-0.04060837,0.02179524,-0.016089724,-0.017939813,0.023732543,0.008876306,85,800
89,-0.5736084,-0.13838032,0.069456555,0.04922808,-0.022066662,0.073919445,-0.101885356,-0.007890399,-0.042579405,-0.049682934,0.035247255,0.05962997,85,1777
90,-0.557873,-0.12678926,0.051655605,0.0130696,-0.0204821,0.07104734,-0.064953074,-0.022565179,-0.029450132,-0.03970324,0.002272605,0.03896278,85,1214
91,-0.54084295,-0.18764645,0.064187564,0.08283552,-0.005833983,0.081029154,-0.11947329,-0.0068272552,-0.04824674,-0.04159224,0.044126213,0.0665375,85,482
