,tSNE01,tSNE02,gene_ID,ndimage_ID
0,2.2853997,-1.2877786,85,742
1,1.2069416,2.0649955,85,842
2,1.1180545,2.062588,85,2052
3,2.3000715,0.32330763,85,1145
4,-0.0061020264,1.7301604,85,896
5,1.2192765,2.023938,85,2152
6,3.4601955,-0.14111194,85,558
7,2.3025904,0.6098116,85,751
8,1.2880341,1.500853,85,746
9,0.60843384,1.3336151,85,236
10,3.4651115,-0.056043252,85,810
11,0.70247763,1.9945511,85,1526
12,2.2210956,1.7355947,85,2064
13,2.626811,1.0347818,85,1980
14,1.55945,1.8146948,85,1775
15,3.166036,-0.7122512,85,302
16,1.4988496,2.0206418,85,1323
17,2.6150331,1.5221361,85,2156
18,2.839502,0.68368244,85,2308
19,1.8790565,1.7306254,85,618
20,2.432012,1.5523056,85,2108
21,1.0465358,2.0795918,85,1964
22,2.6431682,0.9810304,85,611
23,3.359923,0.2613021,85,1641
24,1.2817134,2.05365,85,2056
25,2.570063,1.6177136,85,598
26,1.7316232,1.9779776,85,813
27,0.8176117,1.518008,85,1862
28,3.0446703,1.2978101,85,1060
29,3.4650614,0.055103146,85,1614
30,1.1113027,1.8346864,85,797
31,2.5655358,0.392206,85,1394
32,3.321871,-0.5134028,85,954
33,3.0223742,-0.38713342,85,227
34,1.6604357,2.0159092,85,1021
35,1.5411543,1.8179944,85,1434
36,3.0757394,1.1249527,85,671
37,0.5796818,1.8163607,85,1796
38,0.5818244,1.9329759,85,1859
39,3.023659,0.19420354,85,387
40,2.2675838,1.796694,85,1827
41,0.6483967,1.8062354,85,2010
42,3.2884488,0.8347714,85,1146
43,0.53193015,-0.40137398,85,1722
44,0.67042154,2.0628562,85,2037
45,2.256854,-1.3050932,85,1880
46,3.2719982,0.9101995,85,1587
47,2.0143383,1.8687013,85,2146
48,3.246536,0.5017648,85,1193
49,2.36664,0.6573318,85,1041
50,1.942766,1.8306247,85,1751
51,0.31132585,1.9888227,85,556
52,-0.119155824,1.5196807,85,1619
53,0.54550785,1.6471213,85,1379
54,3.2327063,-0.3584687,85,1708
55,2.7852783,1.4940971,85,1065
56,2.7588227,1.4842217,85,1027
57,2.457225,-0.7079034,85,1303
58,2.80079,1.3565036,85,750
59,1.3749532,1.9514862,85,662
60,2.8898313,1.3274878,85,1802
61,-0.051525764,1.8856208,85,931
62,1.6819749,-0.41100925,85,512
63,-0.2536054,1.7585913,85,2119
64,2.081698,1.5800862,85,2323
65,1.052434,1.9249071,85,1155
66,2.2896776,-1.2901615,85,1667
67,0.9500799,2.0673745,85,516
68,0.15423034,1.9574933,85,2135
69,2.4395082,1.5834451,85,256
70,-0.33092684,1.5516479,85,1890
71,2.018563,-0.68459886,85,1643
72,2.7954988,1.592417,85,550
73,2.2094374,1.8095297,85,1031
74,1.7086474,1.9999187,85,1624
75,3.3660567,-0.44723606,85,1970
76,1.0010893,2.038884,85,743
77,2.7522535,1.4212015,85,2433
78,2.23907,1.7819941,85,1682
79,2.3866823,1.6631905,85,1225
80,3.388462,0.20048465,85,1800
81,2.0923107,1.8038888,85,1998
82,3.2556505,0.11822222,85,1480
83,1.6725605,1.8052187,85,326
84,1.8023111,1.8664277,85,1245
85,1.8168728,-0.7187138,85,1237
86,0.47458583,2.0648153,85,2150
87,2.107964,1.6873097,85,845
88,2.5875778,1.7388202,85,800
89,0.94870085,2.0402424,85,1777
90,1.1333202,1.8243053,85,1214
91,0.6155638,2.0139353,85,482
92,0.9396714,0.7345667,85,1714
93,1.7755896,1.8138503,85,503
94,0.60207325,1.2092357,85,560
95,2.0362253,1.7686352,85,811
96,2.4198802,1.6511375,85,2226
97,2.2970912,-1.2930212,85,2265
98,-0.11054623,1.4695058,85,665
99,2.9209313,1.261634,85,2182
100,2.7083948,-1.1105996,85,971
101,2.7375178,1.6297626,85,2275
102,2.808592,1.2965441,85,511
103,0.18843082,1.9297774,85,1630
104,2.0270784,1.6230637,85,715
105,0.78576314,0.9268764,85,1425
106,1.7684137,1.481438,85,1254
107,2.3413403,0.5564375,85,490
108,3.2813313,0.32654443,85,1493
109,2.2448351,0.18852894,85,1113
110,3.2900567,0.51703405,85,1129
111,3.0828745,0.62629426,85,1353
112,1.3053138,1.7368493,85,306
113,0.97762406,0.05029754,85,938
114,1.0155419,2.0443928,85,681
115,3.0858743,0.98072445,85,272
116,1.5627159,1.5366632,85,1267
117,2.852343,1.4130098,85,947
118,2.2065132,1.7930869,85,1305
119,2.7566416,1.5110831,85,2036
120,0.19067992,1.1278533,85,502
