,UMAP01,UMAP02,gene_ID,ndimage_ID
0,0.1416742,3.0317001,85,742
1,4.653025,-1.6323366,85,842
2,3.124857,-1.6196976,85,2052
3,4.8465176,3.2913299,85,1145
4,6.583163,-0.6777608,85,896
5,5.0408406,-1.736892,85,2152
6,-0.1629248,5.011591,85,558
7,3.9681344,-1.0327818,85,751
8,3.4261162,-0.35795346,85,746
9,4.721857,-0.2574863,85,236
10,-0.5787109,2.8045568,85,810
11,5.286849,-2.090584,85,1526
12,3.8589728,-2.2990808,85,2064
13,3.2875736,-0.5322289,85,1980
14,5.2626023,0.29546744,85,1775
15,0.8440702,-0.34415627,85,302
16,0.29621494,0.8127539,85,1645
17,2.3831606,-1.925264,85,1323
18,2.6830428,-1.4743167,85,2156
19,0.6996963,0.4715737,85,2308
20,3.1363144,0.81697094,85,618
21,0.3441781,0.65494674,85,325
22,0.90603125,-0.39592886,85,2108
23,3.7677386,-2.178931,85,1964
24,3.324942,-1.1419642,85,611
25,-0.2986209,2.5894067,85,1641
26,2.5666907,-1.384887,85,2056
27,0.5181799,-0.36015272,85,598
28,2.7206964,-1.5602108,85,813
29,3.8737173,-1.0048996,85,1862
30,0.40438694,0.15253307,85,1060
31,0.061868258,0.4831832,85,1614
32,6.468139,-0.35210836,85,797
33,1.9134259,0.7355531,85,1394
34,0.869492,0.12643272,85,954
35,0.7134538,0.6017723,85,227
36,2.2055593,-1.3926026,85,1021
37,3.8890927,-0.63376796,85,1434
38,1.8614601,-1.6953614,85,671
39,4.5551295,-1.8332986,85,1796
40,3.0942373,-1.2880781,85,1859
41,3.336288,-1.4056033,85,387
42,3.4115126,-1.6608658,85,1827
43,4.2820997,-1.6375118,85,2010
44,-0.19400643,2.1512945,85,1146
45,6.147672,4.4671116,85,1722
46,3.4142663,-1.9934685,85,2037
47,-0.14319342,4.4615145,85,1880
48,0.08013195,1.717191,85,1587
49,1.5397618,-1.2501452,85,2146
50,0.5984322,-0.72568274,85,1193
51,2.3707752,6.446632,85,1159
52,3.9527628,-1.0456593,85,1041
53,3.5945282,-2.265877,85,1751
54,5.2217135,-2.1624386,85,556
55,6.351785,-0.54487413,85,1619
56,2.6712916,1.0868592,85,1379
57,0.06919516,1.2017691,85,1708
58,0.94983625,-0.23960191,85,1065
59,0.16214396,0.41980985,85,1027
60,3.5931742,6.732391,85,1303
61,3.0954487,-2.1036685,85,750
62,3.7482502,-1.5275981,85,662
63,-0.5192189,2.657786,85,1802
64,5.629671,0.05414051,85,931
65,4.4688582,6.364818,85,512
66,6.815535,-0.4119175,85,2119
67,3.951528,-1.3371837,85,2323
68,5.1111655,-1.9352733,85,1155
69,0.11022343,5.3051305,85,1667
70,1.2528731,-1.0515153,85,516
71,5.3463397,-2.000868,85,2135
72,2.501566,-1.4588434,85,256
73,6.0494075,-1.2018974,85,1890
74,4.4282823,6.5695405,85,1643
75,-0.33403414,3.7056184,85,550
76,1.3978301,-0.99192935,85,1031
77,3.6981425,-2.3429096,85,1624
78,-0.58746576,3.2888486,85,1970
79,2.0033922,-1.7302829,85,743
80,0.22653905,6.9284134,85,1475
81,3.245459,-1.9746068,85,2433
82,1.3338197,-1.4327506,85,1682
83,5.6964765,0.26416007,85,1225
84,0.2213594,0.8817773,85,1800
85,2.3194532,0.67940146,85,1998
86,0.8558459,-0.2672122,85,1480
87,4.667356,-2.0280933,85,326
88,1.8131536,1.1808218,85,1245
89,5.308132,4.1815295,85,1237
90,5.093382,-2.0378094,85,2150
91,1.8298069,-1.613457,85,845
92,2.4866147,0.96317244,85,800
93,2.609291,-0.97472954,85,1777
94,3.0310676,-0.5511095,85,1214
95,5.028985,-2.1598868,85,482
96,5.1775,3.7939067,85,1714
97,2.1519592,-1.8637469,85,503
98,5.8010993,-1.4254197,85,560
99,3.579067,-0.99092144,85,811
100,4.389446,-2.303223,85,2226
101,0.03342749,6.630173,85,1611
102,0.079681434,5.0826883,85,2265
103,4.3233953,1.0020629,85,665
104,0.007131734,0.63219804,85,2182
105,-0.17871031,2.3963263,85,971
106,3.1786976,-1.4928194,85,2275
107,1.1197847,7.2070527,85,1728
108,2.567952,-1.1822207,85,511
109,3.8688858,-0.45230588,85,1630
110,1.3650533,0.6784371,85,715
111,6.8278112,-0.11126539,85,1425
112,1.7549419,1.0021518,85,1254
113,1.5912153,0.49087176,85,490
114,0.9690386,0.19374208,85,1493
115,3.2746458,5.7650857,85,1113
116,0.9629055,0.17254926,85,1129
117,0.33325723,3.4126797,85,1353
118,3.7299802,-1.9124296,85,306
119,5.4305663,4.805341,85,938
120,5.0881033,-2.17459,85,681
121,1.8537413,-0.49131942,85,272
122,3.3539832,-0.6048428,85,1267
123,0.47595975,-0.42345726,85,947
124,3.430677,-0.37418354,85,1305
125,1.130027,-1.141694,85,2036
126,5.4371085,3.644037,85,502
127,4.252711,7.0262446,85,1655
128,2.8548133,-1.116333,85,1576
129,0.5659083,6.5033817,85,706
130,3.4551222,-1.4957573,85,946
131,1.6951134,-1.5980582,85,1578
132,-0.7684711,3.7378533,85,661
133,3.9162724,-1.4549261,85,1976
134,1.5450999,-1.4625077,85,224
135,4.9238462,-2.008548,85,2360
136,-0.13680916,5.7774777,85,1625
137,2.1358879,-1.1743618,85,2438
138,4.126739,7.4304543,85,1349
139,4.4869494,-1.9984949,85,1258
140,2.2755723,-0.41462082,85,978
141,1.3359456,-1.4304093,85,1133
142,3.8494775,2.0235574,85,1403
143,0.40481174,5.5519614,85,398
144,3.7674081,-1.8455313,85,344
145,4.4211445,-2.1635718,85,1150
146,3.3705535,0.26729107,85,1090
147,4.536441,-2.1908083,85,1038
148,3.4141836,-1.3768628,85,498
149,1.1450227,0.5792089,85,1264
150,3.2719054,-1.3136218,85,1495
151,4.501326,-1.1051426,85,1736
152,3.4675503,-1.8679138,85,1497
153,-0.50883305,2.7326128,85,2050
154,1.87425,-0.39382744,85,475
155,2.1049316,-1.0219829,85,1140
156,0.8770706,-0.6371732,85,1731
157,1.1677296,0.118689574,85,639
158,1.0755358,-1.0974271,85,2011
159,0.8249461,-0.080834985,85,1168
160,3.781308,-2.3800611,85,2279
161,1.7156636,-1.6232665,85,985
162,2.9320362,-1.6866974,85,852
163,2.1700509,1.3438387,85,574
164,1.4490852,0.10123597,85,1131
165,1.631863,-1.0286107,85,2106
166,-0.2406739,3.865662,85,1995
167,1.5082635,-1.4894022,85,1545
168,3.312898,-0.45682374,85,582
169,-0.25228283,4.5882206,85,713
170,4.8289356,-0.13631071,85,1543
171,0.5654617,7.352089,85,711
172,4.7716975,-2.085611,85,632
173,5.2755466,3.5879657,85,1098
174,0.1419327,1.7094337,85,1272
175,0.5096184,-0.52600795,85,2312
176,0.53338933,2.6461422,85,1780
177,1.465447,-1.0657953,85,2096
178,1.3481936,6.7583265,85,293
179,3.1730824,-0.5863001,85,993
180,1.0747323,-0.089155965,85,1239
181,3.560816,-1.7410947,85,583
182,2.1953392,-1.8817685,85,1969
183,1.3699238,0.8599679,85,1048
184,6.2537456,-0.55288947,85,1537
185,3.2143483,6.3098016,85,626
186,0.23900138,0.7563964,85,1275
187,2.660153,0.48147833,85,951
188,4.8167777,-2.2410634,85,615
189,0.19244699,0.06204988,85,314
190,1.2315013,-1.0234449,85,407
191,0.8264276,-0.24329996,85,1990
192,3.6897845,-1.0577251,85,581
193,2.9280825,-2.0258505,85,2369
194,2.049624,-1.745858,85,997
195,3.588719,-0.58622944,85,747
196,2.125241,-1.8684052,85,199
197,4.036699,8.096285,85,1367
198,1.7047178,0.9002433,85,2253
199,6.183563,4.4700546,85,1902
200,-0.70211,3.912571,85,1452
201,1.2214173,2.8286157,85,1285
202,-0.32099724,2.0688555,85,1119
203,4.1936336,0.6750815,85,261
204,4.4216266,-2.0660484,85,2144
205,3.875182,-1.0981334,85,1256
206,4.211178,-1.5039201,85,401
207,5.661965,-1.5417756,85,216
208,2.8602443,1.1788058,85,745
209,0.17529017,0.9131256,85,1006
210,0.26957396,6.2002606,85,716
211,4.292871,6.9810433,85,1315
212,0.2692685,0.74023324,85,670
213,3.6406784,-1.1322767,85,2006
214,3.3449388,-1.2510071,85,972
215,-0.22793226,2.281515,85,2107
216,0.6141588,-0.54171705,85,2573
217,-0.36859527,3.9029286,85,2431
218,5.2990565,3.8118296,85,1680
219,4.747233,-2.1111345,85,691
220,2.5707357,8.27405,85,1196
221,5.7840905,-1.5544987,85,439
222,0.68500376,-0.69347763,85,1788
223,2.7935092,-1.7746444,85,1209
224,1.2818191,-0.42689782,85,649
225,-0.56346947,3.3395815,85,779
226,5.698693,-1.4457697,85,1646
227,3.168961,-1.2677541,85,271
228,1.5364329,-1.5178022,85,1511
229,-0.9953462,3.786215,85,2097
230,3.1470199,-2.0659516,85,2058
231,0.1866702,5.279404,85,580
232,4.0993996,-0.3597596,85,646
233,0.70817715,-0.133306,85,2021
234,2.3137603,1.212035,85,653
235,7.0302,-0.12655038,85,759
236,3.6928585,-1.7515118,85,1878
237,2.1585965,0.91795385,85,882
238,2.6537533,-1.4301531,85,480
239,0.26081407,2.1808598,85,666
240,2.3194752,-1.0943339,85,1446
241,0.18742394,5.649987,85,1732
242,4.6860914,6.2525787,85,1613
243,3.785953,-2.3658185,85,2205
244,5.722894,-1.7253557,85,2403
245,0.23960277,0.80186576,85,1651
246,7.862916,-0.4897884,85,421
247,3.1754751,-1.213827,85,494
248,0.22008152,1.7988987,85,1276
249,1.1266522,6.2295847,85,1799
250,0.501715,0.7155986,85,590
251,0.4595826,2.9105308,85,1226
252,1.7485658,-0.32427788,85,1740
253,1.1428806,-1.1510589,85,1169
254,4.3430066,-1.7426769,85,1913
255,4.842191,0.27687308,85,575
256,3.235495,-1.5591055,85,1860
257,0.49737236,0.53979534,85,1061
258,0.54395807,-0.59464324,85,1756
259,-0.35427085,3.7487192,85,820
260,1.8584626,-1.620859,85,1517
261,0.99213374,6.8327136,85,1496
262,5.756701,7.590099,85,2244
263,0.912899,-0.33409402,85,1925
264,3.872169,-1.065773,85,2110
265,1.7638443,-0.46607873,85,1106
266,-0.025076596,2.7276332,85,1711
267,0.50659937,2.8385653,85,2361
268,0.92725766,0.4571598,85,545
269,4.794313,-0.9112216,85,1382
270,-0.33394447,3.7595992,85,1784
271,6.0225916,1.1204743,85,1648
272,3.320998,-0.5240485,85,1954
273,1.2197605,-1.1975979,85,1807
274,3.6285012,4.360395,85,1205
275,3.2759056,-2.114682,85,1752
276,2.1934884,3.6884549,85,687
277,0.44164583,2.779295,85,375
278,2.1267178,-1.0047452,85,274
279,3.338945,-1.7548795,85,1828
280,0.58692133,0.5948928,85,291
281,4.674122,-2.1929295,85,629
282,0.64766955,-0.40439776,85,2444
283,4.6935782,-0.45356464,85,276
284,3.12227,6.802041,85,808
285,1.340607,0.76935524,85,1024
286,5.540907,-1.2276022,85,1757
287,4.086668,-1.170034,85,1268
288,-0.20336631,2.1038766,85,1485
289,0.371505,2.0799978,85,1334
290,3.7061052,-1.8496275,85,778
291,5.4112573,-1.5623448,85,428
292,-0.27024,3.9217594,85,1156
293,6.7142177,-0.35541832,85,824
294,4.5609,-1.8582398,85,1388
295,0.035359185,0.4282981,85,2319
296,1.190516,-0.4088954,85,592
297,0.057190847,0.32913548,85,1269
298,1.4562346,-1.3545285,85,2136
299,0.98504895,0.2311482,85,991
300,0.9906372,-0.8496717,85,2015
301,4.0417385,-1.4839896,85,642
302,0.13675798,0.9560009,85,1312
303,4.9991465,-2.1524298,85,447
304,0.3224043,1.5065727,85,1197
305,4.525786,6.867402,85,1934
306,-0.10407834,4.332363,85,769
307,0.3336027,5.037826,85,918
308,-0.3677065,2.1121576,85,2346
309,4.457868,-1.9589987,85,708
310,1.3219876,-0.4970322,85,561
311,0.50253254,0.13999733,85,786
312,0.08397641,0.4168341,85,1972
313,3.2364285,0.17885645,85,727
314,4.7485485,-1.3114823,85,1130
315,3.683372,-0.40465117,85,331
316,1.4593006,0.20733425,85,1563
317,2.1363056,0.72401875,85,718
318,2.3779714,1.6113855,85,1639
319,6.7004185,-0.48955122,85,1149
320,0.09795371,0.92254263,85,1932
321,0.035130743,1.509132,85,1443
322,4.679212,-1.2987152,85,994
323,1.0126295,0.52696514,85,537
324,3.3240516,-1.1394483,85,777
325,3.3381567,-0.46948868,85,929
326,-0.2596322,2.0660646,85,1814
327,5.1910887,-1.7144378,85,1582
328,4.8392863,-1.860491,85,468
329,2.982149,0.39478412,85,393
330,5.5204372,-1.9518784,85,1899
331,3.4102314,-0.9487832,85,301
332,-0.039498497,1.9692647,85,1713
333,-0.6372868,3.4108548,85,945
334,3.5835164,-1.2762308,85,1319
335,3.4304805,-2.1549573,85,1626
336,1.6201428,0.55170137,85,729
337,5.8361096,0.94734335,85,948
338,1.4373065,-1.4391351,85,1765
339,1.6380192,-0.6752386,85,2277
340,3.5737422,-0.69216216,85,2367
341,0.7265791,0.9452831,85,920
342,6.6427712,0.94255674,85,267
343,6.9982295,0.8350537,85,1360
344,2.4993463,-0.84042877,85,169
345,0.5084656,-0.48596272,85,793
346,-0.54380906,3.515238,85,1622
347,3.1995046,-1.9238349,85,569
348,0.3532843,0.7074182,85,233
349,1.9533868,0.7997122,85,2234
350,0.6287877,-0.7331006,85,1105
351,0.65447646,-0.7619838,85,369
352,3.58258,-2.270359,85,1177
353,0.24564788,3.1954412,85,2230
354,5.170222,-2.176674,85,1381
355,0.46452963,0.8030887,85,1053
356,2.013149,-0.83576894,85,1811
357,2.3386526,-0.4834022,85,2077
358,1.309922,-1.3234731,85,1243
359,-0.53139085,2.8410206,85,1466
360,3.6714916,-1.1737244,85,2451
361,-0.3481525,3.67082,85,1492
362,0.11655842,5.9775724,85,1549
363,0.6349265,2.4377487,85,1762
364,1.230279,-1.1294085,85,542
365,2.432112,-1.1259254,85,304
366,0.26485136,3.2862232,85,1440
367,4.5904193,1.1473998,85,873
368,1.4385837,0.7768372,85,1327
369,0.19288301,0.9122979,85,799
370,5.8531914,-1.3291483,85,426
371,3.1356986,7.3586226,85,720
372,0.0044829254,2.6721127,85,1581
373,-0.25109556,2.0864894,85,549
374,2.2283874,1.4995879,85,546
375,-0.33870268,2.1398818,85,1222
376,7.940271,1.7669773,85,383
377,3.4102542,-2.1972532,85,1115
378,-0.25634772,2.1535704,85,1062
379,5.3361564,-1.4645456,85,677
380,5.3034534,-1.971415,85,1600
381,5.366226,4.6503277,85,911
382,0.581438,0.712334,85,508
383,1.913604,1.0273045,85,619
384,0.2614818,3.2068257,85,1657
385,0.39645925,5.8779297,85,1170
386,1.1803004,0.49094787,85,1779
387,1.8068078,-1.667517,85,770
388,2.507211,-1.290037,85,817
389,-0.311704,2.2319655,85,1761
390,8.351334,2.5262759,85,1389
