,LLE01,LLE02,gene_ID,ndimage_ID
0,-0.00028614723,-0.0062365504,85,742
1,0.0052144704,-0.0051958677,85,842
2,0.0025386794,-0.004998478,85,2052
3,0.0023170186,-0.005979459,85,1145
4,-0.0021467393,-0.0052894047,85,896
5,0.005372162,-0.008426866,85,2152
6,-0.0013385394,-0.004402639,85,558
7,0.0032163924,-0.0063224863,85,751
8,0.002157278,-0.0044381693,85,746
9,0.00055402826,-0.008378302,85,236
10,-0.000758249,-0.0051278123,85,810
11,0.007850054,-0.0068617505,85,1526
12,0.007690837,-0.007479568,85,2064
13,0.002429032,-0.005733874,85,1980
14,-0.00046245145,-0.006071627,85,1775
15,0.0018662246,-0.006254348,85,302
16,0.00043344562,-0.0059202495,85,1645
17,0.0029956603,-0.005847246,85,1323
18,0.0032252858,-0.0058343,85,2156
19,0.0013101795,-0.0057712006,85,2308
20,0.0014295819,-0.004696433,85,618
21,0.00077720307,-0.0062471437,85,325
22,0.0018428129,-0.006635313,85,2108
23,0.0061586616,-0.0073862476,85,1964
24,0.006233536,-0.00582147,85,611
25,-0.0003769108,-0.0055712718,85,1641
26,0.003239769,-0.0061544958,85,2056
27,0.001192168,-0.0056837676,85,598
28,0.001341464,-0.004747498,85,813
29,0.0026525108,-0.004135493,85,1862
30,0.0013706433,-0.0066579506,85,1060
31,0.00013982662,-0.0059334403,85,1614
32,-0.0021468317,-0.0042996663,85,797
33,0.004901342,-0.010714194,85,1394
34,0.0014982817,-0.0065405653,85,954
35,0.0011802361,-0.005729696,85,227
36,0.0027026283,-0.0057229884,85,1021
37,0.0037282053,-0.007942865,85,1434
38,0.0037822523,-0.006639106,85,671
39,0.004751943,-0.005547147,85,1796
40,0.000751443,-0.0043160734,85,1859
41,0.004043374,-0.005904197,85,387
42,0.0032402915,-0.0050341305,85,1827
43,0.00471799,-0.005241221,85,2010
44,5.9348975e-05,-0.0051229945,85,1146
45,-0.0008215758,0.0009423482,85,1722
46,0.0029645865,-0.0052298065,85,2037
47,-0.0010118863,-0.0048962124,85,1880
48,0.00054317707,-0.005585652,85,1587
49,0.0029270304,-0.006655767,85,2146
50,0.0010985895,-0.0057865903,85,1193
51,-0.00091214245,-0.006635437,85,1159
52,0.0033823336,-0.007085722,85,1041
53,0.005197319,-0.006379605,85,1751
54,0.007227772,-0.006336308,85,556
55,-0.0016221001,-0.0028311333,85,1619
56,0.0010266558,-0.0044615665,85,1379
57,0.00015983396,-0.0064511066,85,1708
58,0.0018357359,-0.0069296556,85,1065
59,0.00074712606,-0.0062318766,85,1027
60,-0.0003759364,-0.006882342,85,1303
61,0.0053532394,-0.0069475183,85,750
62,0.003470399,-0.0048552305,85,662
63,-0.0004562963,-0.0051279804,85,1802
64,9.101924e-05,-0.004117562,85,931
65,0.0006040005,-0.006051276,85,512
66,-0.0034085081,-0.0046266904,85,2119
67,0.004827937,-0.007810788,85,2323
68,0.0062326062,-0.00772905,85,1155
69,-0.0013218411,-0.0046207244,85,1667
70,0.0019690217,-0.005510495,85,516
71,0.0071684313,-0.007926818,85,2135
72,0.0032656079,-0.005802818,85,256
73,-0.00041950203,-0.0017504487,85,1890
74,0.00015795405,-0.00726774,85,1643
75,-0.0009628814,-0.0049243122,85,550
76,0.001847672,-0.0053450726,85,1031
77,0.0058602113,-0.0064070504,85,1624
78,-0.0008162216,-0.0047776494,85,1970
79,0.003487894,-0.0062315613,85,743
80,-0.0020100912,-0.0035332106,85,1475
81,0.006417476,-0.0077975825,85,2433
82,0.0019745242,-0.005921087,85,1682
83,0.003422632,-0.003094614,85,1225
84,0.00073584856,-0.005982859,85,1800
85,-2.9951182e-06,-0.0057507046,85,1998
86,0.0018027588,-0.006947378,85,1480
87,0.0063013146,-0.0071954387,85,326
88,0.0010655845,-0.0049084206,85,1245
89,0.0024991762,-0.011581971,85,1237
90,0.0063121603,-0.007329963,85,2150
91,0.0033249296,-0.006269341,85,845
92,0.001134746,-0.004597289,85,800
93,0.0019205387,-0.005137006,85,1777
94,0.0024426533,-0.0063797664,85,1214
95,0.006500394,-0.0065293945,85,482
96,-0.00017918498,-0.0029322214,85,1714
97,0.0027511604,-0.0058356067,85,503
98,0.00205809,-0.0055929814,85,560
99,0.0033543701,-0.0053758626,85,811
100,0.010724985,-0.009415325,85,2226
101,-0.0019047497,-0.0033099086,85,1611
102,-0.001373365,-0.0051044044,85,2265
103,-0.0010204772,-0.0038583847,85,665
104,0.0003408161,-0.0055487235,85,2182
105,-0.00010948927,-0.005878541,85,971
106,0.0013558985,-0.004272279,85,2275
107,-0.002214256,-0.0048467843,85,1728
108,0.0025231459,-0.005125606,85,511
109,0.0019230593,-0.0040023495,85,1630
110,0.0025790702,-0.007412373,85,715
111,0.0089547215,-0.01544163,85,1425
112,0.0019756693,-0.0056381254,85,1254
113,0.003162517,-0.0077547403,85,490
114,0.0016285843,-0.0073419237,85,1493
115,0.0027882627,-0.009174556,85,1113
116,0.0015437882,-0.007042977,85,1129
117,-9.4691684e-05,-0.0058462196,85,1353
118,0.004032151,-0.005611614,85,306
119,0.0017530487,-0.01013171,85,938
120,0.0072757374,-0.006382773,85,681
121,0.003379084,-0.0071007633,85,272
122,-8.576975e-05,-0.0062347148,85,1267
123,0.001134821,-0.0059307064,85,947
124,0.00015967517,-0.0048025805,85,1305
125,0.0016605271,-0.0054332535,85,2036
126,0.0025565142,-0.014399107,85,502
127,-0.0013834077,-0.0054394254,85,1655
128,0.0033946137,-0.006284051,85,1576
129,-0.00183513,-0.0046743453,85,706
130,0.0063470914,-0.007658969,85,946
131,0.0037251438,-0.00711402,85,1578
132,-0.000778477,-0.0042419457,85,661
133,0.005153071,-0.0069786552,85,1976
134,0.0029076785,-0.0062890854,85,224
135,0.0066724857,-0.007942064,85,2360
136,-0.0015691877,-0.004086186,85,1625
137,0.0038578853,-0.0070584323,85,2438
138,0.0006349475,-0.00893152,85,1349
139,0.0059152283,-0.00645346,85,1258
140,0.0047421106,-0.006878326,85,978
141,0.0019946902,-0.005723449,85,1133
142,0.002338847,-0.0054116114,85,1403
143,-0.0015625017,-0.005047054,85,398
144,0.004185505,-0.004877072,85,344
145,0.0071796346,-0.007201888,85,1150
146,0.0022608538,-0.0037545117,85,1090
147,0.006104528,-0.0057222997,85,1038
148,0.003389208,-0.0052421554,85,498
149,0.0019754448,-0.0068342467,85,1264
150,0.0037957795,-0.005750932,85,1495
151,0.0023027703,-0.00334437,85,1736
152,0.002923411,-0.0050344393,85,1497
153,-0.00053630554,-0.0053332946,85,2050
154,0.0025187633,-0.0068017165,85,475
155,0.00402631,-0.00732078,85,1140
156,0.0012617516,-0.0053099818,85,1731
157,0.001719725,-0.0057784193,85,639
158,0.0017279766,-0.0055952067,85,2011
159,0.0016562868,-0.0068355636,85,1168
160,0.006340679,-0.00663552,85,2279
161,0.0026457035,-0.0058911955,85,985
162,0.0035188198,-0.0055908347,85,852
163,0.00091565034,-0.0045690886,85,574
164,0.0018082657,-0.0067062294,85,1131
165,0.0031397715,-0.0070266705,85,2106
166,-0.0009630156,-0.0048251646,85,1995
167,0.0026544854,-0.0062236916,85,1545
168,-0.0021038996,-0.0064886846,85,582
169,-0.0010949557,-0.004496928,85,713
170,0.0019327063,-0.0096628005,85,1543
171,-0.00210515,-0.0036931094,85,711
172,0.0069155158,-0.0071648187,85,632
173,0.0010637476,-0.0051563457,85,1098
174,0.000594893,-0.005536816,85,1272
175,0.0009840261,-0.005483694,85,2312
176,0.0004980046,-0.006742471,85,1780
177,0.0025469468,-0.0061896495,85,2096
178,-0.0018561311,-0.0055115125,85,293
179,0.002325007,-0.0065676826,85,993
180,0.0021224318,-0.00783234,85,1239
181,0.0035059224,-0.0051493025,85,583
182,0.003277038,-0.005950065,85,1969
183,0.0022360508,-0.006884596,85,1048
184,0.011303928,-0.010555598,85,1537
185,6.5445274e-05,-0.0063049253,85,626
186,0.0006385251,-0.0062362608,85,1275
187,0.0012744778,-0.0041799545,85,951
188,0.009219257,-0.008240749,85,615
189,0.00091505365,-0.005974452,85,314
190,0.0017126679,-0.0052229995,85,407
191,0.0015468111,-0.0058024633,85,1990
192,0.003311354,-0.0052992716,85,581
193,0.004284236,-0.0063851797,85,2369
194,0.0035939335,-0.0063491813,85,997
195,0.0020503148,-0.0043447423,85,747
196,0.0037914428,-0.006099833,85,199
197,-0.043030612,0.05929227,85,1367
198,0.0013953451,-0.0053083394,85,2253
199,-0.0019462372,0.0014425874,85,1902
200,-0.0008075322,-0.004389165,85,1452
201,-0.00079864677,-0.0036514988,85,1285
202,9.2943264e-05,-0.0054484666,85,1119
203,-0.000111134854,-0.003526571,85,261
204,0.0055591664,-0.006008174,85,2144
205,0.0021963113,-0.006526837,85,1256
206,0.0028244315,-0.004851718,85,401
207,0.025559722,-0.006238736,85,216
208,0.00083685335,-0.0046295123,85,745
209,0.0009141696,-0.006528596,85,1006
210,-0.0017602167,-0.0044530253,85,716
211,-0.000931023,-0.0051851394,85,1315
212,0.00089459156,-0.0058025043,85,670
213,0.001160089,-0.0061695008,85,2006
214,0.0043325676,-0.005848646,85,972
215,1.8772997e-05,-0.005761845,85,2107
216,0.0013269788,-0.0060159652,85,2573
217,-0.00077443285,-0.0049374,85,2431
218,0.0022675425,-0.012832907,85,1680
219,0.007908678,-0.008187169,85,691
220,-0.0030693861,-0.00553528,85,1196
221,0.0011367482,-0.0051335413,85,439
222,0.0014394785,-0.0059840526,85,1788
223,0.0034508558,-0.0061509223,85,1209
224,0.0026645162,-0.0076575885,85,649
225,-0.0005339017,-0.004946673,85,779
226,0.0012142445,-0.005278233,85,1646
227,0.0040729525,-0.0060810936,85,271
228,0.0025400426,-0.0059699942,85,1511
229,-0.00096822553,-0.0040159803,85,2097
230,0.0052450243,-0.0069665206,85,2058
231,-0.0014282337,-0.004931804,85,580
232,0.0017169646,-0.003713099,85,646
233,0.0014903063,-0.007204963,85,2021
234,0.0007314837,-0.0048008338,85,653
235,0.0054896562,-0.007878563,85,759
236,0.004148331,-0.0052596712,85,1878
237,0.0011401359,-0.0038521201,85,882
238,0.0033683856,-0.0055376706,85,480
239,0.000616329,-0.0072566536,85,666
240,0.004788182,-0.007885626,85,1446
241,-0.0015411369,-0.0046045207,85,1732
242,0.0015096032,-0.008082877,85,1613
243,0.007802727,-0.00744856,85,2205
244,-0.0009360449,-0.007835378,85,2403
245,0.0006115767,-0.0064555537,85,1651
246,-0.005743947,0.022790529,85,421
247,0.0037830374,-0.006119603,85,494
248,0.0011480115,-0.006332281,85,1276
249,-0.0017438147,-0.0058039855,85,1799
250,0.00090907793,-0.0064722053,85,590
251,0.0011219843,-0.007439452,85,1226
252,0.002597073,-0.0064553116,85,1740
253,0.0019637696,-0.0059552765,85,1169
254,0.0049654273,-0.0064265546,85,1913
255,0.0004128703,-0.0036928332,85,575
256,0.005660794,-0.007962137,85,1860
257,0.00083055504,-0.0066448776,85,1061
258,0.0010750653,-0.0058888732,85,1756
259,-0.0011963018,-0.004819142,85,820
260,0.0037680175,-0.0065349312,85,1517
261,-0.0020084546,-0.0050050155,85,1496
262,0.0026034396,-0.01718574,85,2244
263,0.002512488,-0.007202205,85,1925
264,0.002531285,-0.004356873,85,2110
265,0.0030476584,-0.007092549,85,1106
266,5.1251885e-05,-0.00521358,85,1711
267,0.0006760083,-0.007162028,85,2361
268,0.0011560771,-0.0055293334,85,545
269,-5.907194e-05,-0.004671196,85,1382
270,-0.0010625514,-0.0047542336,85,1784
271,0.000980926,-0.0054812855,85,1648
272,0.0012973336,-0.005162191,85,1954
273,0.0019801613,-0.005532082,85,1807
274,0.0002423579,-0.003164821,85,1205
275,0.0057866513,-0.0071976003,85,1752
276,-0.00041327512,-0.0034849874,85,687
277,0.00045378096,-0.0062664365,85,375
278,0.004550868,-0.007825531,85,274
279,0.0046015014,-0.0062412424,85,1828
280,0.0011625327,-0.006057239,85,291
281,0.0070013795,-0.0066144285,85,629
282,0.0014011494,-0.0063606426,85,2444
283,0.0022774849,-0.008425592,85,276
284,-0.001125811,-0.005755993,85,808
285,0.0021335115,-0.007221799,85,1024
286,0.0023215734,-0.011188569,85,1757
287,0.0055526732,-0.0069436114,85,1268
288,2.7478909e-05,-0.0051079844,85,1485
289,0.00018067847,-0.0048798486,85,1334
290,0.003983236,-0.005379227,85,778
291,0.0046580913,-0.011163753,85,428
292,-0.0008438291,-0.00481983,85,1156
293,-0.004798686,-0.0050817737,85,824
294,0.0044952976,-0.0052689677,85,1388
295,0.00019544127,-0.005538835,85,2319
296,0.002345032,-0.007421776,85,592
297,0.0003424119,-0.005593132,85,1269
298,0.0023452837,-0.005615247,85,2136
299,0.0015244551,-0.0066207247,85,991
300,0.0012533343,-0.005071809,85,2015
301,0.0035331093,-0.004558033,85,642
302,0.0006333155,-0.0063357507,85,1312
303,0.0062453677,-0.006818283,85,447
304,0.00060362177,-0.004931082,85,1197
305,-0.0006262895,-0.004724459,85,1934
306,-0.00095596624,-0.0053148204,85,769
307,-0.0011275166,-0.005129363,85,918
308,-0.00020987648,-0.0051400643,85,2346
309,0.004183858,-0.005222775,85,708
310,0.0026351393,-0.007572958,85,561
311,0.0011253095,-0.0066275625,85,786
312,0.00041585293,-0.0061463527,85,1972
313,0.0021644076,-0.0042415024,85,727
314,0.0045627137,-0.0042269444,85,1130
315,0.0016377924,-0.00425409,85,331
316,0.0017085379,-0.005591019,85,1563
317,0.0019104036,-0.0051774248,85,718
318,0.00062464824,-0.0047201356,85,1639
319,-0.0043377434,-0.00660028,85,1149
320,0.00015603901,-0.005748328,85,1932
321,0.0006117956,-0.00584018,85,1443
322,0.0023097428,-0.002769376,85,994
323,0.0014321991,-0.0058293324,85,537
324,0.0029812686,-0.0062947073,85,777
325,0.0009182393,-0.0046064085,85,929
326,-0.00014229708,-0.0061475295,85,1814
327,0.0048734886,-0.007326446,85,1582
328,0.0052058497,-0.007234118,85,468
329,0.0005581496,-0.0071029766,85,393
330,0.0033344089,-0.004620112,85,1899
331,0.002642511,-0.0044449144,85,301
332,0.00032876778,-0.005246781,85,1713
333,-0.00087732135,-0.0046369038,85,945
334,0.0030496593,-0.004622885,85,1319
335,0.004547262,-0.0054322327,85,1626
336,0.004454878,-0.009721534,85,729
337,-0.0027220396,-0.0006692108,85,948
338,0.0027794938,-0.006579784,85,1765
339,0.0035793001,-0.0077563827,85,2277
340,0.0049625156,-0.007636201,85,2367
341,0.0014083547,-0.0076140948,85,920
342,1.9436215e-05,-0.0009449131,85,267
343,-0.0048470073,-0.021677407,85,1360
344,0.0008927386,-0.009981671,85,169
345,0.00087386067,-0.0052796546,85,793
346,-0.00078338035,-0.00475162,85,1622
347,0.006248337,-0.0077260667,85,569
348,-0.0018409352,-0.0104833655,85,233
349,0.0011476162,-0.004892497,85,2234
350,0.0012531971,-0.005564504,85,1105
351,0.0011559434,-0.005349701,85,369
352,0.005142313,-0.005935391,85,1177
353,-0.00018904048,-0.006276764,85,2230
354,0.0050010653,-0.0050671604,85,1381
355,0.0006211083,-0.006005008,85,1053
356,0.0042637438,-0.0077953604,85,1811
357,0.0057259486,-0.0073692277,85,2077
358,0.0023846913,-0.006170335,85,1243
359,-0.00035135297,-0.0046790913,85,1466
360,0.003472256,-0.004912533,85,2451
361,-0.00085077784,-0.0047625196,85,1492
362,-0.0016565186,-0.0042541376,85,1549
363,0.0009351093,-0.006951186,85,1762
364,0.0019169246,-0.005545068,85,542
365,0.0028782003,-0.005244437,85,304
366,-9.9818e-05,-0.005749298,85,1440
367,-0.0018492343,-0.004543567,85,873
368,0.0026047067,-0.007165441,85,1327
369,0.00048551106,-0.0067908335,85,799
370,0.00020739209,-0.0035349187,85,426
371,-0.0018624173,-0.0051080743,85,720
372,0.00021961983,-0.005651726,85,1581
373,0.0002204134,-0.0057231365,85,549
374,0.0007871974,-0.004763442,85,546
375,-0.000110248926,-0.0051985304,85,1222
376,-0.003415037,-0.0025296996,85,383
377,0.0041485336,-0.006018177,85,1115
378,4.719871e-05,-0.005271489,85,1062
379,0.0041128527,-0.007135306,85,677
380,0.007868715,-0.008840236,85,1600
381,-0.0047503742,-0.0005696321,85,911
382,0.0010432769,-0.0063003744,85,508
383,-0.000101941485,-0.004140071,85,619
384,-0.00022688157,-0.0063219736,85,1657
385,-0.0016073129,-0.0046136347,85,1170
386,0.0011909016,-0.0050510135,85,1779
387,0.0032335387,-0.006400979,85,770
388,0.0028526217,-0.005282108,85,817
389,-0.00010443908,-0.0058916225,85,1761
390,0.0002961837,-0.008181202,85,1389
391,0.0008462873,-0.0053723343,85,721
392,0.0013110908,-0.0054352777,85,2238
393,-0.0038773932,-0.0025498944,85,818
394,0.0013489284,-0.005709531,85,936
395,0.0029020957,-0.0059120744,85,1233
396,-0.0007649463,-0.0054849265,85,1173
397,0.0037409887,-0.007998402,85,784
398,0.0029561268,-0.007891164,85,1683
399,0.002982349,-0.013153505,85,1183
400,0.00052861864,-0.004540047,85,2232
401,-0.0013251898,-0.0042684996,85,1819
402,0.00051166164,-0.0056146323,85,1033
403,0.0033625134,-0.0043726224,85,1867
404,0.0023278997,-0.006520256,85,540
405,-0.0032825118,-0.0065982346,85,578
406,-0.0028051387,-0.0045655663,85,442
407,0.0020294436,-0.0056634312,85,992
408,-0.00037840652,-0.0069922716,85,1036
409,0.0024350605,-0.0039415006,85,2169
410,0.0020632981,-0.0055069756,85,1000
411,0.0029013997,-0.005144059,85,1253
412,0.00012084288,-0.006832462,85,2269
