gene_ID,ndimage_ID,PCA01 (50.50),PCA02 (25.57),PCA03 (9.09),PCA04 (5.88),PCA05 (2.83)
85,1098,-0.53033566,0.39016873,-0.34558162,-0.14255704,-0.0692932
85,1272,-0.44841465,0.14694746,-0.1089982,-0.24522422,0.043540776
85,2312,-0.49803203,0.18847233,-0.15647954,-0.24524069,0.07273609
85,1780,-0.5534926,0.08192621,-0.15026769,-0.19775267,0.07270652
85,2096,-0.3888443,0.39984265,-0.15620248,-0.29056817,0.022834701
85,293,-0.5311932,0.9821134,-0.01764538,0.49966612,0.17705888
85,993,-0.57147413,0.73528355,-0.2773003,0.12888531,0.068097904
85,1239,-0.60570556,0.05182542,-0.15099348,-0.17906435,0.0900039
85,583,-0.50237226,0.7501276,-0.24068275,0.04646488,-0.028655125
85,1969,-0.14825198,0.43234548,0.10124118,-0.41845968,0.13823079
85,1048,-0.5102108,0.90278405,-0.034712553,0.49388888,0.133834
85,1537,-0.010531749,0.44078273,0.34047624,-0.46516278,0.22443014
85,626,-0.5683945,0.54281163,-0.38716194,0.21192992,-0.2258396
85,1275,-0.32485086,-0.014888804,0.1720868,-0.18032473,-0.02569709
85,951,-0.59325117,0.33954316,-0.36857715,-0.14249869,0.006632554
85,615,-0.25967985,0.4630281,0.054208603,-0.38259396,0.22896868
85,314,-0.39637488,1.0104649,0.01235754,0.32220325,0.21845298
85,407,-0.3932228,0.077516295,-0.034366887,-0.21509153,0.11138134
85,1990,-0.27971464,-0.060111668,0.115261056,-0.15987054,-0.043375656
85,581,-0.21005404,0.48760664,-0.07999926,-0.31411183,0.086402066
85,2369,-0.1195855,0.5315352,0.10097865,-0.4419383,0.12859392
85,997,-0.17182821,0.6141098,0.1554848,-0.4571586,0.31092334
85,747,-0.012520305,0.17992541,0.1856098,-0.34567937,-0.056994352
85,199,-0.5152018,0.045446005,-0.023942776,-0.1979279,0.057550076
85,1367,-0.41619948,0.54782057,-0.3034599,0.20743036,-0.29281953
85,2253,-0.29955852,0.7200608,-0.114119,-0.23860455,0.050423868
85,1902,0.03408422,0.37744614,-0.14024235,-0.049902268,-0.3166873
85,1452,-0.51431787,0.11088848,-0.17320491,-0.2048744,0.05662835
85,1285,-0.564357,0.40971944,-0.36207762,-0.118208736,-0.019231277
85,1119,-0.44718558,-0.026342157,0.0888583,-0.1569994,0.0031907146
85,261,-0.60648674,0.8945322,-0.08732552,0.49033386,0.029475821
85,2144,0.15764679,1.1038029,0.22322266,-0.36199716,0.06685456
85,1256,-0.5039687,0.49335253,-0.30438852,-0.13419566,-0.010631612
85,401,-0.09092154,0.7008396,0.0074392227,-0.33250174,-0.033593923
85,216,0.47326806,0.31525984,0.4150014,-0.46754375,-0.14979506
85,745,-0.5432572,0.9258227,-0.13069509,0.257687,0.23499222
85,1006,-0.5077046,0.26916796,-0.25393957,-0.224912,0.0166008
85,716,-0.6055619,0.21866973,-0.3331943,-0.17727788,0.030985322
85,1315,-0.60912764,0.6870417,-0.31761557,0.29752502,-0.19315448
85,670,-0.42900312,0.4298785,-0.25250155,-0.18628262,-0.0005933222
85,2006,-0.044998772,0.9059977,-0.0042580604,-0.22799553,0.012001541
85,972,-0.39051408,0.00094568584,0.09050418,-0.18662058,-0.0012864611
85,2107,-0.54949987,0.1505572,-0.17734247,-0.22367208,0.08398293
85,2573,-0.4622673,0.0050000576,-0.124533005,-0.15448813,0.06456474
85,2431,-0.58667284,0.36736917,-0.38694802,-0.12150506,-0.05257913
85,1680,-0.21366154,1.0964764,0.09007497,-0.046926923,0.20258966
85,691,0.30800152,0.3338418,0.3016741,-0.46882626,-0.009271959
85,1196,-0.6496745,0.6012079,-0.40530246,0.22157934,-0.20743029
85,439,-0.0043600528,0.8074584,0.1643008,-0.44222456,0.14911908
85,1788,-0.16728617,0.0927365,0.1729425,-0.2799221,-0.0051167533
85,1209,-0.059498724,0.43397444,0.22625215,-0.4598141,0.13105491
85,649,-0.36198136,0.22431877,-0.2801294,-0.08986784,-0.01414726
85,779,-0.5694269,0.09105319,-0.16217938,-0.20052986,0.07708585
85,1646,0.0258636,0.42612422,0.21983062,-0.43415096,0.21647617
85,271,-0.6534749,0.8484245,-0.08525413,0.5814879,-0.018720502
85,1511,-0.28165787,-0.061172247,0.1781724,-0.15532628,-0.058882482
85,2097,-0.56319356,0.19093499,-0.24086,-0.21630187,0.06496621
85,2058,0.01948165,-0.13366808,0.25436518,-0.15676957,-0.13031748
85,580,-0.60348266,0.38285634,-0.41196886,-0.0885429,-0.07423717
85,646,-0.39971897,1.1712619,0.13323149,0.27809113,0.35516617
85,2021,-0.14346473,0.18624026,-0.017722439,-0.30500045,0.0020950958
85,653,-0.42928344,0.7282421,-0.20634687,-0.06356362,-0.047878403
85,759,0.073369026,0.63268745,0.06276413,-0.279206,-0.0005544442
85,1878,0.27687824,-0.10505612,0.11912069,-0.1991534,-0.11136598
85,882,0.38865462,0.4189863,-0.021046605,-0.1978408,-0.1965219
85,480,-0.41384545,0.86422694,-0.10695583,-0.09018937,0.25657246
85,666,-0.6216074,0.40858534,-0.43445456,-0.047607437,-0.09681466
85,1446,0.095433585,0.31918603,0.02490618,-0.35462636,0.021506501
85,1732,-0.6020261,0.1655909,-0.28608277,-0.18974331,0.05606161
85,1613,-0.26115164,0.45502785,-0.22053817,-0.12237387,-0.23377657
85,2205,-0.5070914,0.29753047,-0.23057093,-0.24334505,0.052341435
85,2403,1.013076,0.35384658,0.39959452,-0.49526253,-0.20737663
85,1651,-0.3133996,0.21584983,0.013106639,-0.3136803,0.047556095
85,421,0.45525616,0.6444586,0.28062823,-0.37377447,0.0039933682
85,494,-0.5504531,0.4566129,-0.4044418,0.0468964,-0.13239214
85,1276,-0.6229123,0.56080467,-0.41201836,0.1066042,-0.16521838
85,1799,-0.5967388,0.49221087,-0.39997542,-0.025167298,-0.08679071
85,590,-0.5414185,0.26110467,-0.29767764,-0.18769695,0.03131842
85,1226,-0.42871717,0.9153265,-0.123415984,0.1807566,0.04470673
85,1740,-0.36027026,0.27544093,-0.3481738,0.035979386,-0.083862096
85,1169,-0.23789333,0.4997216,0.039376594,-0.3770373,0.21647051
85,1913,0.3030845,0.04247488,0.28703588,-0.31231987,-0.15601175
85,575,-0.3600834,1.0437119,0.327192,0.6797255,0.43999735
85,1860,-0.37776133,0.048664607,0.056530245,-0.21981561,0.01594821
85,1061,-0.6147476,0.15679444,-0.2833226,-0.1856883,0.07483012
85,1756,-0.32169244,-0.02083267,0.09138817,-0.18306108,-0.0027280871
85,820,-0.6837244,-0.08200663,0.19060414,-0.022287263,-0.0592724
85,1517,-0.37695667,0.16008347,-0.08794034,-0.25388777,0.006743444
85,1496,-0.53604877,0.27823576,-0.41023162,-0.056761958,-0.05374947
85,2244,-0.4872389,0.95039254,0.6880172,0.5327314,0.55584604
85,1925,-0.42046645,0.097720996,-0.025003402,-0.23569712,0.045977786
85,2110,-0.08024443,0.8731288,0.034381688,-0.23349755,-0.041219834
85,1106,-0.48576796,0.2852155,-0.20292391,-0.25003877,0.06842085
85,1711,-0.53728545,0.25154877,-0.3444739,-0.14058727,-0.002414922
85,2361,-0.63760996,0.60726583,-0.3957289,0.21172953,-0.20794035
85,545,-0.48894095,0.67644787,-0.27114156,-0.015175311,-0.08641125
85,1382,0.41407096,0.27211174,0.13079189,-0.36534435,-0.14478175
85,1784,-0.49261808,0.010834222,-0.08831787,-0.16932057,0.075826064
85,1648,0.14459427,1.4024378,0.44281217,-0.061886277,0.21545723
85,1954,0.28727943,-0.06670791,0.13338241,-0.2346953,-0.10161757
85,1807,-0.088298164,0.23406903,0.20768578,-0.37006554,0.05532368
85,1205,-0.50891834,0.40513808,-0.31275132,-0.15961143,-0.007508851
85,1752,0.1784006,0.11242731,0.15004882,-0.32204702,-0.08343417
85,687,-0.7348633,0.5992809,0.17709637,0.89840704,0.23211466
85,375,-0.6303506,0.7027742,-0.24518555,0.49700892,-0.17135203
85,274,-0.5130818,0.4639582,-0.3253038,-0.13412085,-0.061489653
85,1828,-0.2038837,0.0040311725,0.14709345,-0.21445939,-0.035914022
85,291,-0.69189894,0.7295119,-0.23436989,0.54996616,-0.17538452
85,629,0.115371495,0.7436276,0.2476923,-0.5392403,0.062177952
85,2444,-0.6092075,0.3556569,-0.40909207,-0.10503764,-0.05481915
85,276,-0.19898547,1.0951079,0.09024372,0.06789787,0.06834518
85,808,-0.7902369,0.7164491,0.16334789,0.85273224,0.23780644
85,1024,-0.54422706,0.69350964,-0.29838124,0.14670673,-0.17351012
85,1757,-0.19926926,0.44933262,-0.086315304,0.7405778,0.034950826
85,1268,-0.08949621,0.17418975,0.13209844,-0.32954487,-0.0164319
85,1485,-0.518794,0.16187796,-0.17542176,-0.23034528,0.061332524
85,1334,-0.5081265,0.30981618,-0.3031445,-0.18060225,-0.009837808
85,778,0.063064285,0.28978854,0.24550912,-0.40874848,0.028236212
85,428,0.43337184,0.32747126,0.465056,-0.49046773,-0.11472819
85,1156,-0.5490875,0.1285578,-0.1783947,-0.21552996,0.068098985
85,824,-0.0366861,0.7758154,0.19869134,-0.45580468,0.31269196
85,1388,-0.021130465,0.15088226,0.4352167,-0.3194132,-0.0067521236
85,2319,-0.5147181,0.37371495,-0.40362424,-0.0045748763,-0.10420697
85,592,-0.49880114,0.17740904,-0.16855007,-0.23868577,0.05160296
85,1269,-0.17702787,-0.2347251,0.25886032,-0.030257411,-0.109590575
85,2136,-0.45009243,0.20997275,-0.18626568,-0.23966828,0.003240971
85,991,-0.50047964,0.266016,-0.21636966,-0.22884633,0.084721506
85,2015,-0.27370924,0.018816972,-0.0025621885,-0.18961732,0.02754811
85,642,0.0028181083,0.30609784,0.24747849,-0.41616952,0.028419208
85,1312,-0.5582277,0.18766566,-0.25163135,-0.21073495,0.046287633
85,447,0.3723405,0.50681573,0.35180193,-0.5425657,-0.07464189
85,1197,-0.512182,0.12513784,-0.11973606,-0.22961144,0.068407156
85,1934,-0.34947917,0.6018008,-0.24996635,0.08462949,-0.27851385
85,769,-0.5268088,0.51410955,-0.3844178,0.32838866,-0.19381379
85,918,-0.62101144,0.40162954,-0.43299252,-0.05429929,-0.09206694
85,2346,-0.48445082,0.03438879,-0.06943252,-0.18700622,0.066497445
85,708,0.05484027,0.51735336,0.14801316,-0.45231375,-0.06473753
85,561,-0.5397635,0.20739093,-0.22581048,-0.22699937,0.06009048
85,786,-0.4898656,0.021518834,-0.101602316,-0.17404938,0.044049017
85,1972,-0.4168487,0.10054736,-0.014245977,-0.24063805,0.04164659
85,727,-0.609231,0.81942815,-0.2125106,0.36048165,0.03234533
85,1130,0.14017636,0.4811887,0.24613827,-0.48850852,0.011029635
85,331,-0.6745392,0.8218706,-0.07930082,0.62993574,-0.034404654
85,1563,-0.49518022,0.20926985,-0.23956293,-0.21534783,0.0060571353
85,718,-0.40565345,0.33408177,-0.122335196,-0.30094033,0.08074585
85,1639,-0.35619792,0.33007267,-0.07742027,-0.3107434,0.11036627
85,1149,-0.39061666,0.7515344,-0.16219918,0.17713527,0.049787115
85,1932,-0.5895516,0.15806337,-0.26454347,-0.19643298,0.058345884
85,1443,-0.43274882,0.014891626,0.07033989,-0.18858746,0.030968318
85,994,-0.08547046,1.2310247,0.21910357,-0.19138992,0.30030143
85,537,-0.5173568,0.38499254,-0.4232844,0.1054196,-0.14980784
85,777,-0.42783186,0.4208468,-0.23187877,-0.2248205,-0.010529513
85,929,0.10789916,0.58059347,0.28046125,-0.5027926,0.2367904
85,1814,-0.6021907,-0.08704374,0.042747308,-0.08299476,0.053765975
85,1582,-0.38025573,0.36440444,-0.06937623,-0.30426177,0.18110666
85,468,0.21542105,1.0726824,0.25064248,-0.38238797,0.0010280327
85,393,-0.7187631,0.723473,0.07590893,0.8412107,0.12062631
85,1899,0.18766345,0.2647546,0.30403858,-0.4201929,-0.053121816
85,301,-0.08031889,1.000192,0.09944408,-0.14177181,0.15758067
85,1713,-0.38516095,0.25509432,-0.14791562,-0.2702617,0.0013244633
85,945,-0.5450133,0.17959361,-0.21866548,-0.22181682,0.058683418
85,1319,0.05311885,0.010318468,0.3009427,-0.25739098,-0.0870237
85,1626,-0.18565911,0.37963828,0.22903019,-0.4030039,0.2596318
85,729,-0.68973523,0.73020416,-0.2289449,0.5548445,-0.1785804
85,948,0.2912129,0.004177071,0.044691812,-0.22959587,-0.14620948
85,1765,-0.47015303,-0.020143164,0.06777238,-0.15766528,0.021941237
85,2277,-0.54254377,0.14506675,-0.18310754,-0.22133324,0.06574661
85,2367,-0.14047824,0.31331348,0.038463432,-0.3554509,0.010857868
85,920,-0.47043246,0.36056164,-0.18356806,-0.25730646,0.13210692
85,267,-0.6993655,0.57831556,0.48861355,0.80481267,0.88373226
85,1360,-0.043224327,0.73080736,0.075563274,-0.37175393,0.18675716
85,169,-0.3088952,0.71535254,-0.08507437,-0.2734038,0.21094415
85,793,-0.08563416,0.1306842,0.07495128,-0.2987913,-0.007871987
85,1622,-0.62811047,0.05678766,-0.17774247,-0.1762805,0.096691765
85,569,-0.38013893,0.04165349,0.016610742,-0.21211861,0.01082376
85,233,-0.3670491,0.80731696,-0.12236619,-0.12679929,0.1940635
85,2234,-0.5078843,0.5586791,-0.31727874,-0.08075443,-0.08797068
85,1105,-0.330983,0.30200467,-0.011179447,-0.33715296,0.078469336
85,369,-0.4210972,0.17728996,-0.12223213,-0.24477677,0.05591214
85,1177,0.0480515,0.058016036,0.35983223,-0.28619727,-0.090404436
85,2230,-0.6052498,0.4624036,-0.4138639,-0.03382501,-0.09731299
85,1381,0.5308129,-0.00821877,0.38864315,-0.3116009,-0.22747274
85,1053,-0.46990076,0.313812,-0.32825527,-0.07933426,0.028542446
85,1811,-0.2805655,-0.12594664,0.13647924,-0.113010496,-0.028215578
85,2077,-0.5073769,0.35951507,-0.38704988,-0.042609464,-0.078866765
85,1243,-0.52932346,0.12263978,-0.14901577,-0.22047482,0.06594601
85,1466,-0.63632894,0.6419842,-0.3721422,0.23016682,-0.17626478
85,2451,-0.37813336,0.58779407,-0.23197964,-0.13970882,-0.12526064
85,1492,-0.56754565,0.0674281,-0.13632151,-0.19346006,0.074586175
85,1549,-0.5471224,-0.11763298,-0.031784017,-0.07415747,0.08091887
85,1762,-0.43796083,-0.03197773,-0.018650917,-0.1544269,0.023894524
85,542,-0.4915129,0.56522316,-0.28325358,-0.12909095,-0.017369414
85,304,-0.51790655,0.5228488,-0.3400087,-0.07085112,-0.11800643
85,1440,-0.60620636,0.14801809,-0.27531448,-0.1887828,0.063221246
85,873,0.16304435,0.30117333,0.019283377,-0.320678,-0.13909014
85,1327,-0.48515677,0.4585509,-0.30615786,-0.15439296,-0.064912096
85,799,-0.57782435,0.29733825,-0.35585165,-0.15926178,-0.01302228
