,UMAP01,UMAP02,gene_ID,ndimage_ID
0,8.04127,4.084656,85,742
1,9.069611,6.4253764,85,842
2,10.473937,6.385471,85,2052
3,7.4983683,3.4701881,85,1145
4,9.678969,5.4272194,85,896
5,10.082151,6.3108873,85,2152
6,6.4646935,5.4367533,85,558
7,10.506499,7.9547963,85,751
8,9.955662,7.340416,85,746
9,10.76929,7.0490146,85,236
10,8.201398,3.507389,85,810
11,9.83337,5.7032266,85,1526
12,9.396746,5.3623776,85,2064
13,7.1663303,5.1692996,85,1980
14,10.308846,7.455125,85,1775
15,10.489861,9.136534,85,302
16,5.1700964,4.3663564,85,1645
17,10.023669,3.6247718,85,1323
18,7.2367735,4.648592,85,2156
19,9.367342,6.2507854,85,2308
20,10.862787,7.523853,85,618
21,11.760365,8.17668,85,325
22,9.188132,5.0195465,85,2108
23,10.436386,4.2845373,85,1964
24,9.752361,6.6377797,85,611
25,8.850349,4.572785,85,1641
26,8.73533,5.1448517,85,2056
27,9.648439,6.0733294,85,598
28,9.539361,5.033884,85,813
29,9.185634,7.3426156,85,1862
30,9.583575,6.1528025,85,1060
31,6.679466,5.3985944,85,1614
32,9.899044,7.3399835,85,797
33,4.968467,0.888453,85,1394
34,6.433438,5.706353,85,954
35,10.033448,9.241578,85,227
36,9.7783785,3.6219108,85,1021
37,9.071835,7.285393,85,1434
38,9.171013,4.813593,85,671
39,9.947075,6.4259267,85,1796
40,9.791952,3.5756888,85,1859
41,7.3722005,6.884191,85,387
42,7.3741693,4.015716,85,1827
43,10.407209,6.56668,85,2010
44,7.6660123,7.2365527,85,1146
45,10.985885,6.6764235,85,1722
46,10.511795,6.551805,85,2037
47,5.0378904,4.365963,85,1880
48,7.9528217,7.1635923,85,1587
49,9.429892,4.687362,85,2146
50,6.369773,2.8405366,85,1193
51,6.282287,7.301751,85,1159
52,7.9379096,5.235954,85,1041
53,9.54575,3.1854827,85,1751
54,10.215269,5.749564,85,556
55,10.844148,7.3902955,85,1619
56,8.540852,3.9490123,85,1379
57,5.8504624,3.0277622,85,1708
58,9.13456,5.187623,85,1065
59,9.1500225,4.482585,85,1027
60,7.412913,7.59894,85,1303
61,9.223913,5.064622,85,750
62,10.627927,7.024606,85,662
63,6.5510325,2.7790887,85,1802
64,9.926738,6.32203,85,931
65,9.214302,7.9947815,85,512
66,10.664166,6.5324416,85,2119
67,8.648031,6.7892647,85,2323
68,9.28104,6.2339015,85,1155
69,5.4745946,6.058025,85,1667
70,9.881254,6.089563,85,516
71,10.539046,6.224672,85,2135
72,9.226968,7.6738877,85,256
73,10.398866,4.4808197,85,1890
74,8.484919,7.3849583,85,1643
75,10.563172,7.1175947,85,550
76,9.177738,6.0617404,85,1031
77,9.7971945,6.1813803,85,1624
78,6.580802,6.579,85,1970
79,10.011791,6.5426517,85,743
80,5.208722,4.8231444,85,1475
81,7.9138803,3.9416099,85,2433
82,9.454809,4.619488,85,1682
83,10.375589,7.990977,85,1225
84,6.4399037,5.0078883,85,1800
85,9.391399,5.446936,85,1998
86,7.666139,2.863994,85,1480
87,10.806704,7.722719,85,326
88,7.8675613,4.6971416,85,1245
89,9.592223,7.4411597,85,1237
90,10.288831,4.889598,85,2150
91,8.88961,6.221271,85,845
92,10.712973,8.242424,85,800
93,9.120784,6.0801826,85,1777
94,9.53073,4.9188495,85,1214
95,10.117614,5.0949397,85,482
96,8.977177,5.6797333,85,1714
97,9.570653,4.6468368,85,503
98,10.102538,6.5539656,85,560
99,9.305442,5.7281203,85,811
100,8.853006,3.4602041,85,2226
101,4.536632,3.0809488,85,1611
102,9.903891,9.277099,85,2265
103,10.584767,7.873349,85,665
104,7.260701,5.0016103,85,2182
105,4.799055,2.5109124,85,971
106,8.484622,7.21415,85,2275
107,3.5500345,2.0265815,85,1728
108,10.762863,7.576221,85,511
109,9.948757,6.114801,85,1630
110,10.272198,7.862269,85,715
111,9.634371,5.8376,85,1425
112,7.8331003,6.388985,85,1254
113,9.173366,6.2432146,85,490
114,6.082345,3.5667331,85,1493
115,9.998515,8.548279,85,1113
116,6.6190515,4.6450276,85,1129
117,5.205872,2.098164,85,1353
118,10.265585,6.651119,85,306
119,10.818163,6.2082844,85,938
120,9.631399,6.165195,85,681
121,9.462921,8.239968,85,272
122,9.250494,3.890597,85,1267
123,8.066574,2.9949973,85,947
124,9.111842,7.034801,85,1305
125,7.215413,4.877191,85,2036
126,10.894531,7.6473436,85,502
127,11.007747,8.813057,85,1655
128,7.8171396,4.6810713,85,1576
129,8.245032,8.84009,85,706
130,6.071922,2.8570428,85,946
131,4.4012804,-2.3066907,85,1578
132,6.747222,6.3173604,85,661
133,9.531345,4.853565,85,1976
134,9.480002,9.028781,85,224
135,9.91039,4.5149603,85,2360
136,6.050021,6.9114027,85,1625
137,9.179109,5.0379186,85,2438
138,9.32723,8.999819,85,1349
139,9.972537,3.5720508,85,1258
140,9.094192,7.094739,85,978
141,6.5438004,2.5781462,85,1133
142,6.8099933,5.748007,85,1403
143,9.15031,9.088502,85,398
144,10.131429,6.513434,85,344
145,8.833985,4.7397113,85,1150
146,10.513158,7.922924,85,1090
147,9.648874,5.6972647,85,1038
148,8.487637,0.6057697,85,498
149,7.537499,4.2203746,85,1264
150,8.531369,6.920567,85,1495
151,10.422067,6.280364,85,1736
152,9.339463,3.9250696,85,1497
153,6.508057,7.130686,85,2050
154,10.246491,6.64745,85,475
155,6.8980646,2.6608105,85,1140
156,7.7676315,7.354316,85,1731
157,10.132538,9.295107,85,639
158,6.480812,4.765557,85,2011
159,6.690529,4.5989833,85,1168
160,9.829281,6.062591,85,2279
161,9.466757,3.6990147,85,985
162,10.393772,2.7868266,85,852
163,9.171867,7.8263807,85,574
164,7.0922437,4.1328096,85,1131
165,9.497069,5.08213,85,2106
166,5.760837,5.8808575,85,1995
167,6.7698812,5.5695457,85,1545
168,10.7123375,6.949563,85,582
169,8.462878,8.927466,85,713
170,9.142101,3.9337535,85,1543
171,8.766238,9.050071,85,711
172,9.544677,4.8634696,85,632
173,7.3991823,7.29191,85,1098
174,6.9976687,4.6164374,85,1272
175,6.869527,5.1853356,85,2312
176,5.971312,4.4532957,85,1780
177,8.190747,5.876622,85,2096
178,10.673466,7.443582,85,293
179,10.063912,7.847512,85,993
180,5.178878,4.2439036,85,1239
181,9.412889,7.6670938,85,583
182,9.362947,5.5007324,85,1969
183,10.660509,7.893217,85,1048
184,9.778186,5.723906,85,1537
185,9.058409,8.888964,85,626
186,7.0643125,2.7834191,85,1275
187,6.653261,7.3835707,85,951
188,9.317936,5.952445,85,615
189,10.755401,7.3776245,85,314
190,6.965475,4.0008564,85,407
191,7.279345,2.7023695,85,1990
192,9.114109,6.0775814,85,581
193,9.580578,5.800808,85,2369
194,9.791836,6.0935125,85,997
195,9.348775,4.379903,85,747
196,6.1431684,3.5100331,85,199
197,9.30294,8.368664,85,1367
198,9.3518505,6.5450306,85,2253
199,10.556921,5.255662,85,1902
200,6.4470325,4.852102,85,1452
201,7.567073,7.3756967,85,1285
202,6.479273,2.754436,85,1119
203,10.625061,8.25753,85,261
204,10.729264,6.413768,85,2144
205,8.207624,7.031351,85,1256
206,9.627387,6.1023993,85,401
207,10.477203,4.7496195,85,216
208,10.646248,7.7429614,85,745
209,6.956371,6.073002,85,1006
210,5.969966,6.6605806,85,716
211,9.637099,9.012814,85,1315
212,8.1754675,6.9326925,85,670
213,10.280115,6.547538,85,2006
214,6.788526,2.886497,85,972
215,6.408513,5.088965,85,2107
216,6.364484,3.8125637,85,2573
217,7.0507207,7.647042,85,2431
218,10.648412,7.1090183,85,1680
219,10.236475,4.6934214,85,691
220,9.150321,9.059089,85,1196
221,10.068037,6.226043,85,439
222,8.42716,3.7375772,85,1788
223,9.570926,5.430502,85,1209
224,7.420188,6.7512107,85,649
225,5.8647795,4.564252,85,779
226,9.710912,5.767587,85,1646
227,10.891425,8.624294,85,271
228,7.350714,2.7454536,85,1511
229,6.385432,5.724749,85,2097
230,9.682948,2.9815528,85,2058
231,7.093576,7.950899,85,580
232,10.836286,7.4426847,85,646
233,8.583955,4.1271276,85,2021
234,9.207918,7.4121976,85,653
235,9.842273,5.9796095,85,759
236,10.970709,2.8176682,85,1878
237,11.184924,5.0077505,85,882
238,10.142736,7.1666074,85,480
239,7.303447,8.306957,85,666
