,ISO01,ISO02,gene_ID,ndimage_ID
0,-0.18410788,0.31053096,85,742
1,-0.4810956,0.98064923,85,842
2,0.47530782,1.0518992,85,2052
3,-0.3142989,0.19744733,85,1145
4,0.07523449,0.42459515,85,896
5,0.16055623,0.99712366,85,2152
6,-0.4586334,0.47293642,85,558
7,-0.33527517,1.7257018,85,751
8,-0.40566358,1.4120504,85,746
9,0.4238441,1.6766675,85,236
10,-0.2336948,0.07246325,85,810
11,0.08146518,0.52370405,85,1526
12,0.050381314,0.48284855,85,2064
13,-0.39082304,0.4977685,85,1980
14,-0.07689369,1.5432146,85,1775
15,-0.07641739,1.3650013,85,302
16,-0.5806457,0.34784314,85,1645
17,0.100330874,-0.24876088,85,1323
18,-0.3329889,0.40307423,85,2156
19,0.06528649,0.77655303,85,2308
20,0.27074286,2.3386781,85,618
21,0.7065008,2.1725035,85,325
22,-0.028352296,0.37383088,85,2108
23,0.3127941,-0.03680357,85,1964
24,0.09291478,1.0576272,85,611
25,-0.08179516,0.32946393,85,1641
26,-0.086026445,0.47619274,85,2056
27,0.14354227,0.6781507,85,598
28,0.19758116,0.3915344,85,813
29,-0.13249497,1.1425683,85,1862
30,0.02618814,0.82079124,85,1060
31,-0.4139483,0.47623205,85,1614
32,-0.3953579,1.4394784,85,797
33,-0.6296895,0.06474305,85,1394
34,-0.45407704,0.5062975,85,954
35,-0.1066425,1.2778047,85,227
36,0.013190858,-0.1767974,85,1021
37,-0.31016573,1.1651993,85,1434
38,-0.020065395,0.32309434,85,671
39,-0.2413489,1.2491132,85,1796
40,-0.017215537,-0.20346212,85,1859
41,-0.32337466,0.69980484,85,387
42,-0.36259264,0.2863977,85,1827
43,0.2832403,1.2107726,85,2010
44,-0.3903181,0.8157861,85,1146
45,0.6936133,1.498973,85,1722
46,0.2886892,1.1677213,85,2037
47,-0.585821,0.36904922,85,1880
48,-0.27245912,0.83388275,85,1587
49,0.05562805,0.15814109,85,2146
50,-0.5357728,0.16285816,85,1193
51,-0.4466406,0.6426961,85,1159
52,-0.28899,0.5416899,85,1041
53,-0.051094923,-0.16265744,85,1751
54,0.39346802,0.6325155,85,556
55,0.1141193,2.0406005,85,1619
56,-0.10365106,0.1610048,85,1379
57,-0.53080654,0.19774713,85,1708
58,0.05354621,0.47378394,85,1065
59,-0.062379807,0.20340285,85,1027
60,-0.2867893,0.7623492,85,1303
61,0.029371269,0.4114689,85,750
62,0.28414816,1.5494233,85,662
63,-0.48247784,0.13215306,85,1802
64,-0.13650909,1.1024454,85,931
65,-0.0408214,1.0475047,85,512
66,0.33168748,1.3856802,85,2119
67,-0.13384303,0.928502,85,2323
68,-0.4896696,0.8900591,85,1155
69,-0.5124928,0.49706352,85,1667
70,-0.024636144,0.90289307,85,516
71,0.40057835,0.98033494,85,2135
72,-0.23437072,1.1859663,85,256
73,0.38846946,-0.10543473,85,1890
74,-0.14603524,0.8674819,85,1643
75,0.16252908,1.6185389,85,550
76,-0.3280644,0.7903731,85,1031
