gene_ID,ndimage_ID,PCA01 (41.68),PCA02 (28.72),PCA03 (9.92),PCA04 (5.68),PCA05 (4.36),PCA06 (1.92)
85,742,-0.26732194,0.067199156,-0.25859535,0.10189571,0.19928221,0.13247728
85,842,-0.11073538,0.8159963,0.009815843,-0.5135997,-0.106021024,0.35451752
85,2052,0.43343276,0.5055956,-0.289601,-0.13010103,-0.23686096,0.19154958
85,1145,-0.10642173,0.069752336,-0.3037339,-0.052120343,0.075615376,-0.0863604
85,896,0.24238043,0.5664227,-0.29241142,-0.5206706,-0.21821147,0.03687244
85,2152,0.3684479,0.38661176,-0.42310917,-0.15111458,-0.10867491,0.13822293
85,558,-0.110544875,0.2155485,-0.3681963,-0.004284383,0.07177729,-0.011136953
85,751,-0.52444744,0.6900604,0.026246801,-0.15298669,0.45379946,0.5308685
85,746,-0.20063797,0.89879805,0.25603008,-0.38280642,0.22485368,0.47672045
85,236,0.49786207,0.84163946,-0.018602127,0.07294811,-0.2698282,0.11156428
85,810,-0.41150936,0.0656242,-0.13272357,-0.02082085,0.12359132,0.007943965
85,1526,0.27353066,0.2791696,-0.46371055,-0.48774558,-0.05570674,-0.096089795
85,2064,0.10159132,0.12425233,-0.42835692,-0.078878805,0.1161476,0.0605954
85,1980,0.0037499964,0.40049183,-0.3723252,-0.17435041,-0.064799756,-0.0692622
85,1775,-0.27672827,0.86401373,0.31721395,-0.312744,0.37511033,0.5173532
85,302,-0.21670534,0.88069016,0.38452262,-0.011660123,0.41601476,0.01336711
85,1645,-0.30008835,0.09562972,-0.2692911,0.084312916,0.15651025,0.009672271
85,1323,-0.1974822,-0.19012319,-0.16123861,-0.18480696,0.19656986,-0.16450094
85,2156,-0.046731967,0.081667624,-0.39110187,-0.0665813,0.13835903,-0.061892122
85,2308,0.14338179,0.49240652,-0.33742225,-0.026640337,-0.10080793,0.08833152
85,618,0.07703231,0.97368467,0.3910252,0.30840307,0.18061815,-0.115647316
85,325,-0.33512503,0.73468155,0.5484426,0.0583085,0.7161545,0.07323413
85,2108,0.03513585,0.239594,-0.41448227,-0.20396838,0.05384332,-0.027679637
85,1964,0.10480984,-0.2622558,-0.33676976,-0.18757926,0.2513637,-0.08562102
85,611,0.19033362,0.66816133,-0.15725522,-0.013428604,-0.18413925,0.11562541
85,1641,-0.17256145,0.06571459,-0.31023294,0.012340424,0.19422178,0.09815428
85,2056,0.17119516,-0.07293609,-0.4356344,-0.117075846,0.16553915,-0.05100493
85,598,0.09150766,0.13009891,-0.4197408,0.02455168,0.13146047,0.19379562
85,813,0.13280994,0.002504789,-0.4249841,-0.119441375,0.16778499,0.048842624
85,1862,-0.034711007,0.94281775,0.31117,-0.40381297,0.07890036,0.30016458
85,1060,0.10497752,0.31283224,-0.40860215,-0.023784962,0.022099497,0.16705947
85,1614,-0.18496583,0.08220725,-0.32537872,0.04534449,0.16514821,0.017292803
85,797,-0.10935488,0.91614914,0.23361182,-0.39560002,0.104062535,0.4260468
85,1394,-0.5318664,0.032612864,-0.012225378,0.05299503,0.018439895,-0.013914915
85,954,-0.17068557,0.10357924,-0.3426272,0.093086556,0.16502722,0.04157167
85,227,0.06997369,0.87409633,0.22788729,0.25354135,0.0038239283,-0.18099175
85,1021,-0.17585792,-0.24094532,-0.15347229,-0.14830059,0.19578111,-0.12554853
85,1434,0.14050527,0.7713169,0.054649673,-0.19542578,-0.23994833,0.111370616
85,671,-0.129209,0.025392653,-0.3159889,-0.009694481,0.19912167,0.089447364
85,1796,-0.07265494,0.88636076,0.10465765,-0.59151036,-0.070363395,0.45677963
85,1859,-0.12256255,-0.3635346,-0.13050355,-0.17321381,0.19355038,-0.19878566
85,387,0.081051186,0.3975963,-0.3694928,0.08522824,-0.055285666,0.01949339
85,1827,-0.043430112,0.10470515,-0.39670014,-0.20858884,0.11018444,-0.16476685
85,2010,0.43484536,0.7260051,-0.17531984,-0.2738947,-0.2876585,0.15933919
85,1146,-0.23950419,0.7783735,0.081604235,-0.22111842,0.034690034,0.17924608
85,1722,0.32802477,0.9266886,0.27275458,-0.69404984,0.109230146,0.23401648
85,2037,0.482945,0.7928491,-0.09209493,-0.2555985,-0.30194384,0.23234397
85,1880,-0.29427898,0.12176161,-0.29148456,0.05766634,0.16343424,-0.018267572
85,1587,0.13745926,0.4723132,-0.3207889,0.10279824,-0.10156526,0.07737239
85,2146,0.06819535,-0.03255649,-0.34747967,-0.11546883,0.106268905,0.013410037
85,1193,-0.3944074,0.040718947,-0.16599475,-0.014704731,0.1405291,-0.08385426
85,1159,0.013919077,0.43642008,-0.33999595,0.1208581,-0.058587607,0.012712663
85,1041,0.023469273,0.41833133,-0.3565354,-0.18045163,-0.073918365,-0.07160266
85,1751,-0.26041755,-0.212211,-0.10145939,-0.067831025,0.18154596,-0.054731723
85,556,0.5009244,0.2526737,-0.49209428,-0.4132557,-0.08653367,0.071222164
85,1619,0.11835243,1.1331704,0.61881715,-0.42616907,0.32355228,0.45418572
85,1379,0.15313046,-0.014325836,-0.4187523,-0.10972686,0.12734006,-0.07990878
85,1708,-0.3525692,0.024688307,-0.18969075,0.04113239,0.13669701,-0.024413034
85,1065,0.023151172,0.1055416,-0.39381018,-0.02428457,0.14268552,0.110707596
85,1027,-0.09911155,0.0706835,-0.34973562,-0.13148306,0.16617289,-0.038015198
85,1303,0.06767193,0.5861057,-0.20841786,0.03833186,-0.14315121,-0.039420232
85,750,-0.011378391,0.14227903,-0.39943048,-0.073800035,0.13270493,0.03953977
85,662,0.33513087,0.6577772,-0.18837695,0.1922041,-0.1805476,0.2812674
85,1802,-0.35235935,-0.035825625,-0.16119745,-0.038123168,0.15104346,-0.109990455
85,931,0.27654454,0.8942928,0.013142561,-0.7502831,-0.3074558,0.3227624
85,512,0.1328,0.8143404,0.12730138,-0.04480394,-0.065316126,-0.12962331
85,2119,0.6613782,0.8647949,-0.076449804,-0.5583215,-0.41991273,0.2635497
85,2323,0.1877229,0.5239786,-0.29805815,-0.09356945,-0.15572706,0.046314888
85,1155,-0.0059216283,0.71708775,-0.16619538,-0.5342529,-0.20819858,0.18022904
85,1667,-0.20412987,0.08647419,-0.32776612,0.16509818,0.18569122,0.077515
85,516,0.28236648,0.6537552,-0.24916264,-0.47262138,-0.26326987,0.12286727
85,2135,0.6245857,0.57032347,-0.3278589,-0.4045788,-0.30530724,0.12617353
85,256,0.15003252,0.74705446,-0.04793796,0.045239583,-0.1732562,0.04182163
85,1890,0.35725823,-0.14599648,-0.467122,-0.3483916,0.14769034,-0.20906095
85,1643,-0.04462647,0.7262896,0.026804067,-0.19035505,-0.055437718,-0.0074480767
85,550,0.25695184,0.71476656,-0.11054378,0.32172018,-0.13703759,0.18168189
85,1031,0.011406867,0.6136745,-0.26018426,-0.41227615,-0.17120014,0.10757972
85,1624,0.17797734,0.6073037,-0.2657264,-0.41492528,-0.21813674,0.122491516
