ndimage_cellID,orig_cellID
424,425
1370,1371
2424,2425
1076,1076
1745,1746
1439,1440
476,477
1335,1336
303,304
1782,1783
1724,1725
1571,1572
1583,1584
1454,1455
2430,2431
1143,1144
752,753
513,514
