ndimage_ID,GLYMA_17G195900_-_vs_-_GLYMA_05G216000,GLYMA_17G195900_-_vs_-_GLYMA_17G185800,GLYMA_17G195900_-_vs_-_GLYMA_05G203100,GLYMA_17G195900_-_vs_-_GLYMA_15G210100,GLYMA_17G195900_-_vs_-_GLYMA_05G092200,GLYMA_05G216000_-_vs_-_GLYMA_17G185800,GLYMA_05G216000_-_vs_-_GLYMA_05G203100,GLYMA_05G216000_-_vs_-_GLYMA_15G210100,GLYMA_05G216000_-_vs_-_GLYMA_05G092200,GLYMA_17G185800_-_vs_-_GLYMA_05G203100,GLYMA_17G185800_-_vs_-_GLYMA_15G210100,GLYMA_17G185800_-_vs_-_GLYMA_05G092200,GLYMA_05G203100_-_vs_-_GLYMA_15G210100,GLYMA_05G203100_-_vs_-_GLYMA_05G092200,GLYMA_15G210100_-_vs_-_GLYMA_05G092200
375,234.69677074381482,249.10547355325312,,244.1442257518095,270.4028010352862,16.607906556220023,,40.744915020752714,183.54998063410147,,41.77219126027323,198.59764226617668,,,201.0633188315667
274,425.8013613888519,372.7678006108973,346.673349406039,433.8167510580255,738.3034781954714,81.78710519619136,83.6350553732434,64.67020595129412,725.6403537790485,52.60607803760337,74.84252611497033,700.8171561923789,100.6218453772411,650.353615211684,747.1428924379501
1828,327.9727639733342,313.80955307457305,,350.7365465905617,440.75395998083434,24.349506906991746,,33.02716607550999,353.0827142384952,,52.16949396678069,338.919503339734,,,375.84649685572265
291,247.86734200165773,173.91577460158436,,262.1611935387008,428.0922044930335,79.64196615377028,,18.95809093150394,246.6344928480169,,93.2130734127462,259.1440843670789,,,260.2056001069928
629,780.5851843959998,681.8083872734833,,769.2819904019025,1439.9245220312596,116.60807752143764,,50.46446785376326,984.4847090033229,,113.48766481391348,898.7150211965579,,,971.4487231584469
2444,239.90212357603906,224.72921066657247,,252.30993679452268,413.1576484023492,27.45643212446608,,16.940807301817568,347.70510897110523,,39.587410092716524,351.4381891416108,,,359.58784058306685
276,433.30229745226603,381.48056946025474,358.2620397811685,415.969053618388,999.8615894264577,70.4690121208148,75.14312093007686,36.342673430300756,782.8322013076609,29.72424718923098,61.72118405827284,731.0104733156496,60.27930545398209,707.7919436365635,765.4989574737829
808,211.89586755233756,227.13001299323452,,188.48926880426816,308.49395919542826,80.49226311667911,,31.73563123255031,292.057631422703,,51.21213216877699,307.2917768635999,,,268.6510326746336
1024,305.6857428977993,253.9419006293059,,252.69009037749046,541.8404660140231,70.2393280683382,,68.34189258353456,406.4072689374741,,52.54803131148296,354.6634266689808,,,353.41161641716536
1757,532.7804360916639,520.2636628726455,,527.8990950582543,885.5825969634316,131.03611640067086,,22.95356290804573,585.7609774406008,,120.59042360606568,618.4322314781421,,,583.0141824820134
1268,415.9243860027666,399.89456907024993,,398.22147303099376,551.73131435772,47.044210927944526,,134.36870380293038,587.2488882819499,,104.42044171816856,568.523269590377,,,575.5461380085228
1485,193.7729408358611,193.55847998038823,,200.83173349104118,465.63945104242913,37.425115718775864,,11.727266941544713,292.2233009284833,,37.502327501332445,317.74093449930143,,,301.73039430198264
1334,136.761691645129,127.30988535900298,,140.33612758562361,210.30347849390955,17.795323468538804,,43.411291976358974,221.83398608649202,,27.715100554464822,217.36405586495755,,,240.70938698570615
778,390.02967902512137,347.55890588066075,352.8090407284405,384.89842716500766,560.565639908513,100.70167886978831,38.11608649123535,47.95816216636433,376.42645430173076,63.176003413359,92.54087554943678,384.5962000984491,38.080941362487636,340.20101267061045,375.11974124593684
428,588.8073569023694,498.3401789887531,499.8640145571243,564.9235054543773,1005.0483239714216,104.44655713219802,114.01261141308862,28.657650919626775,657.3833670356759,15.365745279042443,80.7776831039578,605.9540017767729,90.6963843864632,614.9352643139628,634.690564948376
1156,144.73234790086133,144.95008442291913,,137.0970669676161,191.9463304501417,25.94224344435139,,23.358291247352945,171.3203813039296,,35.170657666792685,156.8934437775937,,,175.10739514666733
824,403.04359204942,403.84261801669334,,426.314181644159,701.5042546883157,11.954421710300064,,49.829466890052224,451.9621216028935,,45.39044430994653,452.57928943309395,,,471.9278845653602
1388,414.57380045978465,378.0365185887325,,375.4915252538246,414.4648015288877,70.5053505508543,,89.9530536420136,331.56456833726685,,21.182269331857192,278.2795460628687,,,272.1661129709829
2319,276.9950141757895,265.3773512763233,,284.4128592106183,547.1374967495848,37.604056519225374,,15.720930726239043,347.27753714133263,,34.28592275802601,363.9538584170471,,,361.6161735918219
592,306.3747381589535,212.2078609905351,277.3346191148387,263.667107715519,564.6294575818407,110.22198294634691,38.85368761309646,107.96387200723254,445.470725664077,85.20439454720925,60.98798167351761,388.320809008411,84.32994617426286,427.1589787475268,378.90372601692127
1269,233.86851860099245,218.55649148985106,224.4343979495353,244.25882894086544,672.9521075877357,26.329532359468356,123.22722005290328,17.494526019833305,479.63597611025006,128.97330247640713,40.73530426990517,461.2745609054471,124.8723171469884,589.8250345274363,493.0421103509316
2136,247.63944664339047,259.7702725696337,,275.4325972632976,485.20132960103405,46.65245421137826,,30.548944782879133,377.4763579356451,,66.38417108986356,397.046213851458,,,405.26950855555225
991,301.5930673039071,296.25655411985997,258.2213477565457,310.05147495679523,466.26252937300575,28.372268181102875,45.08428867859635,19.235701498059058,344.9200853517594,40.574685051533464,43.11594258572912,339.58357216771225,53.15958134377315,301.548365804398,353.3784930046475
2015,204.82680718573752,177.86249992246076,,193.73205948194013,494.8574094075919,30.44089762092948,,19.758562340449203,399.7363374930601,,17.275241937834235,372.5255053229572,,,384.0813417540124
642,515.5555806511113,472.9388662930597,441.1309892744016,482.9627094943815,777.6450553951264,214.27872246195633,129.73526921802573,56.350126573969135,650.5802077443598,112.72731333175962,181.2545346851517,638.1502507874932,94.99919004717005,570.8385397629199,617.9873365876299
1312,276.9734980256924,216.63882171905797,,254.1649610520934,521.3349183082984,67.5993686057823,,60.45475508423774,445.83330908410227,,45.36750725177209,378.2429813876647,,,414.7025521309331
447,798.0620617924086,726.0443298865656,,747.0999962355672,1143.1577374611566,162.14754643866243,,254.31688552371472,671.54596047056,,120.9034262442688,638.4495217741304,,,676.4897746408816
1197,167.00396945875235,168.1392440462309,,164.21020243172947,451.44016748077667,68.59878633284902,,66.20220588927214,356.1113644125922,,18.17795627311761,333.36141485858786,,,325.1586940664638
1934,260.292766741844,279.5173003065915,,261.9858571746876,345.3175438956446,42.284544450160915,,11.674571501194146,380.33979216339964,,35.7239492449057,399.56432572814714,,,382.0328825962433
769,173.31155912578149,152.3589673448643,,165.040220782986,270.57480108061225,29.646405279448842,,15.094912379182766,238.03705351770557,,15.611235234839086,210.57304546231478,,,224.4699551640826
918,122.33901440195476,114.67927239751367,,128.30540641848978,104.50555276590794,16.475283516920634,,10.82972916277053,141.84287297603277,,20.66924968277354,133.2974699356259,,,147.8092649925678
2346,198.8572167923644,176.03391356145337,,210.864282413421,386.7047470504087,33.23599611102373,,34.07577878386648,321.98299918255987,,35.747769467676335,299.4698663273564,,,333.99571259413506
