ndimage_ID,GLYMA_17G195900_-_vs_-_GLYMA_05G216000,GLYMA_17G195900_-_vs_-_GLYMA_17G185800,GLYMA_17G195900_-_vs_-_GLYMA_05G203100,GLYMA_17G195900_-_vs_-_GLYMA_15G210100,GLYMA_17G195900_-_vs_-_GLYMA_05G092200,GLYMA_05G216000_-_vs_-_GLYMA_17G185800,GLYMA_05G216000_-_vs_-_GLYMA_05G203100,GLYMA_05G216000_-_vs_-_GLYMA_15G210100,GLYMA_05G216000_-_vs_-_GLYMA_05G092200,GLYMA_17G185800_-_vs_-_GLYMA_05G203100,GLYMA_17G185800_-_vs_-_GLYMA_15G210100,GLYMA_17G185800_-_vs_-_GLYMA_05G092200,GLYMA_05G203100_-_vs_-_GLYMA_15G210100,GLYMA_05G203100_-_vs_-_GLYMA_05G092200,GLYMA_15G210100_-_vs_-_GLYMA_05G092200
742,118.959835238777,,,133.5392238002336,327.9965756087568,,,28.259546649663235,223.31498798378158,,,,,,230.63337312262135
842,310.1530862583046,292.1689176646799,,317.4988648926054,444.56620184871554,56.46226483291227,,20.894739044594036,271.38166848624905,,60.92622118902647,252.53042460366288,,,279.5650373769641
2052,297.7457250117409,289.53561050958353,,292.47864172087304,533.5694135842081,34.595498074863016,,18.470044990931108,317.7907414855537,,19.881242270861968,311.5509995243568,,,312.52365819468594
1145,240.89343877030785,200.2888642477267,180.55267185050877,203.93660834912197,184.41885202603748,48.38711064196255,64.03018527003437,54.227541021659285,253.38019089130634,21.471637955974273,37.478484646940295,212.77561636872514,29.45465444379039,193.0394239715073,216.42336047012043
896,260.49433871389226,267.6889129298627,,253.81772642266623,196.56198643743193,91.13065563494783,,32.22837392520016,243.67012085932896,,81.59226330216714,250.8646950752995,,,236.993508568103
2152,373.331385857774,345.82161383474244,,350.95861895695197,611.8741502335643,38.44846274454575,,33.937187472391976,400.4488866279716,,15.19459647567977,372.93911460493996,,,378.0761197271495
558,153.56762782175656,124.92177063744813,,131.4894411451006,348.6365231372432,35.93971262968102,,26.23535381440911,296.07774849682266,,18.64094103516939,267.4318913125142,,,273.9995618201667
751,313.54443710023264,333.82409241049595,,317.22820624891233,566.4440385723535,28.809257336080183,,67.69169960860718,358.83876382938473,,87.46951835569703,379.9748423811546,,,362.52253297806453
746,214.41171802046958,191.62661991052516,,233.19289728230842,321.7631601115466,23.395313132682897,,34.03556703363333,229.85621704647727,,42.904262186440576,207.07111893653283,,,248.6373963083161
236,348.06811458660906,350.19342325186864,,341.70477888574396,571.9101250376002,105.12390237033874,,87.43322222851268,424.12025177404905,,122.35398824541551,432.2500806340977,,,417.756916073184
810,159.9583773061225,126.25784299046575,,178.11969818813026,303.91000561760166,59.22655596552365,,64.69529125135378,202.76700336400077,,53.88935380055943,179.67966123003075,,,194.45173539152032
1526,431.4197906410783,396.0569246557844,355.1404049449503,415.97977062764744,347.7370776554873,131.5440916914125,81.23051403941524,43.00543789224354,299.3107430706765,71.09699525432787,123.52910087901387,283.9100110422022,65.54442178810177,223.03135737454846,283.87072305724564
2064,406.6788292181533,399.60225192579776,,391.6919079667941,826.5340706973604,36.60975227093226,,66.00276621640397,539.3649202965063,,88.62151839906257,538.4844521736405,,,520.0196622776224
1980,227.65392576799934,209.28937708966373,,236.4842724952759,362.65267191047803,24.1872346084667,,19.02729328819327,265.7523700126655,,31.58908673284318,247.38782133432989,,,274.58271673994204
1775,133.23497208344043,148.88761039731617,,145.6607422419499,129.23214339657176,48.74170582615385,,31.927552890908117,150.60572956693645,,51.024046687215744,158.80484202973972,,,162.3490406121844
302,217.13014159775474,221.28923800250234,191.19066652589467,209.34093685885148,341.9213308901525,17.26769590010723,27.46910424919008,20.829216087977063,220.62948253691613,31.90234320305366,16.540147644724914,224.78857894166373,19.954042059402802,194.69000746505606,212.84027779801292
1645,156.36613044238072,134.12439552907637,,134.30793418183882,268.04257147701736,43.10915878734882,,26.42841252472192,219.22931243752262,,29.41906781000971,203.2003896904858,,,194.35884079220116
