ndimage_ID,GLYMA_17G195900_-_vs_-_GLYMA_05G216000,GLYMA_17G195900_-_vs_-_GLYMA_17G185800,GLYMA_17G195900_-_vs_-_GLYMA_05G203100,GLYMA_17G195900_-_vs_-_GLYMA_15G210100,GLYMA_17G195900_-_vs_-_GLYMA_05G092200,GLYMA_05G216000_-_vs_-_GLYMA_17G185800,GLYMA_05G216000_-_vs_-_GLYMA_05G203100,GLYMA_05G216000_-_vs_-_GLYMA_15G210100,GLYMA_05G216000_-_vs_-_GLYMA_05G092200,GLYMA_17G185800_-_vs_-_GLYMA_05G203100,GLYMA_17G185800_-_vs_-_GLYMA_15G210100,GLYMA_17G185800_-_vs_-_GLYMA_05G092200,GLYMA_05G203100_-_vs_-_GLYMA_15G210100,GLYMA_05G203100_-_vs_-_GLYMA_05G092200,GLYMA_15G210100_-_vs_-_GLYMA_05G092200
1925,1159.559453747437,426.18856346898644,386.0132069693031,570.7504616713729,909.5963090701997,873.7760508902169,993.7403478022675,938.9642350261249,822.1579602690233,313.52122368237383,466.3632658353898,547.5727210683973,257.0856322093117,766.1004082708024,876.5653084152568
2110,1607.2148349068023,372.20554285706555,473.0136451456862,395.2439379680201,797.1068363094768,1250.802347764331,1201.4730370397558,1598.8500760076486,1142.2972828466236,179.49922113687285,395.22106276960636,505.87162741860277,569.47423476078,548.3358992574356,780.2359942792029
1106,1411.032995215645,1117.7919970384398,484.863871957279,607.8718496979702,797.6368849559842,433.68290126074726,1002.9665616346114,989.3925418670397,659.3759271462544,663.4989731518698,811.828906400033,436.97981001855055,409.86670734969925,398.3536906850979,438.75162441949817
1711,405.9965039311627,474.5047007542307,,276.9591198571205,160.85329310141876,306.4189572707428,,260.88411470134724,305.56839801332603,,528.849273301829,480.04905546587236,,,176.80691856167186
2361,650.2803142946851,409.355341977133,,383.73282731047476,493.72635024089425,302.5017258131466,,654.8242053016693,257.9135887565234,,396.4312136752916,184.0165329494607,,,505.0528308629316
545,365.76577879661414,404.0664193820617,,373.97200748458556,320.9281670925244,220.65971063512217,,166.79599320380018,217.10499903212906,,208.41268598510698,300.9082345971134,,,243.62300616305697
1382,726.0554480101089,476.39258547097893,,876.9421073865595,901.5252462635694,408.4527839277049,,384.459863537567,461.38668514461597,,524.1881731487116,453.7346470425416,,,696.4718681875162
1784,501.074731969086,430.42764151845154,,215.12908427279865,382.94006764915343,285.76997652622816,,299.376406575841,198.11362264232588,,312.91196341972505,274.79932940523526,,,209.93662835502354
1648,1147.4210482203434,496.50386735266545,510.9216547552273,650.4482992387366,963.8654020182674,776.8344029560733,865.2820673807994,650.8436050383768,601.1506476758573,308.7872311960888,346.349187715457,605.569554599748,528.1997027790908,656.3886957994622,695.2552572543086
1954,973.6011400446546,387.7485299660631,,577.5383497261018,754.5634275476583,645.9194315817025,,713.2194967358994,500.00473203242666,,393.0452625815057,523.3623234745114,,,520.4011912626995
