,tSNE01,tSNE02,gene_ID,ndimage_ID
0,-0.27615285,-1.2461436,85,742
1,-1.6243618,-0.057565212,85,842
2,-1.3574461,-0.3598309,85,2052
3,-0.4614125,-0.49812818,85,1145
4,-1.365538,-0.09963814,85,896
5,-1.3359588,-0.33273867,85,2152
6,-0.77573293,-1.0574021,85,558
7,-1.8967353,0.14741243,85,751
8,-1.8169392,0.06355427,85,746
9,-1.6836891,-0.08183417,85,236
10,0.1281082,-1.4745628,85,810
11,-0.9752077,-0.19294542,85,1526
12,-0.9428741,-0.42931935,85,2064
13,-1.0394886,-0.31927642,85,1980
14,-1.8647884,0.11891033,85,1775
15,-1.8702092,0.18084876,85,302
16,-0.4048213,-1.0244932,85,1645
17,0.15018967,-0.42346212,85,1323
18,-0.7585563,-0.50513154,85,2156
19,-1.0735909,-0.63160956,85,2308
20,-1.816876,0.061959866,85,618
21,-1.8545914,0.32287392,85,325
22,-0.81707746,-0.69975364,85,2108
23,-0.31776693,-0.42952633,85,1964
24,-1.4722611,-0.29711995,85,611
25,-0.48286608,-1.1520913,85,1641
26,-0.656761,-0.6706979,85,2056
27,-0.8612975,-0.79609364,85,598
28,-0.69255394,-0.5003557,85,813
29,-1.7728904,0.07030539,85,1862
30,-1.1294203,-0.6002021,85,1060
31,-0.6080746,-0.9040442,85,1614
32,-1.8493459,0.103050634,85,797
33,0.74657875,-1.1351438,85,1394
34,-0.8319662,-0.80651605,85,954
35,-1.7157559,-0.059579078,85,227
36,0.1116386,-0.61055297,85,1021
37,-1.7161716,-0.07099856,85,1434
38,-0.5412906,-0.6917986,85,671
39,-1.6112605,-0.071974136,85,1796
40,0.15608263,-0.47785366,85,1859
41,-1.1819928,-0.43348128,85,387
42,-0.68849313,-0.35981286,85,1827
43,-1.4910431,-0.23058274,85,2010
44,-1.5853757,-0.21755809,85,1146
45,-1.5119212,-0.09327713,85,1722
46,-1.5792797,-0.22522825,85,2037
47,-0.4493203,-1.2588272,85,1880
48,-1.3609525,-0.44571027,85,1587
49,-0.5162737,-0.6803575,85,2146
50,0.12794705,-0.9969711,85,1193
51,-1.3784475,-0.36815923,85,1159
52,-0.97582966,-0.3234322,85,1041
53,0.24147363,-0.41612464,85,1751
54,-1.1427658,-0.25810668,85,556
55,-1.7828119,0.090833955,85,1619
56,-0.3495698,-0.5126179,85,1379
57,-0.107327774,-1.1933502,85,1708
58,-0.7492787,-0.7879566,85,1065
59,-0.49451956,-0.91835994,85,1027
60,-1.5047494,-0.11002032,85,1303
61,-0.80058825,-0.49445534,85,750
62,-1.6102842,-0.19712855,85,662
63,0.09584312,-1.3907279,85,1802
64,-1.5709573,-0.06900315,85,931
65,-1.7153529,0.17878321,85,512
66,-1.4962299,-0.17157291,85,2119
67,-1.4708155,-0.28749704,85,2323
68,-1.5200514,-0.12999599,85,1155
69,-0.62094986,-1.2497258,85,1667
70,-1.30542,-0.35874173,85,516
71,-1.3478419,-0.2079797,85,2135
72,-1.6963975,-0.1248851,85,256
73,-0.38997093,0.008601486,85,1890
74,-1.4492885,-0.17475808,85,1643
75,-1.5509192,-0.22167209,85,550
76,-1.296353,-0.3377261,85,1031
77,-1.3761126,-0.24557133,85,1624
78,-0.7745331,-1.0013037,85,1970
79,-1.5528252,-0.24319315,85,743
80,-0.4556585,-1.4659163,85,1475
81,-0.3005371,-0.5254181,85,2433
82,-0.29998243,-0.6998261,85,1682
83,-1.8972858,0.1542073,85,1225
84,-0.6480602,-0.86976975,85,1800
85,-1.0850465,-0.2873078,85,1998
86,0.13428622,-1.0701864,85,1480
87,-1.9174114,0.19362755,85,326
88,-0.5819359,-0.5212672,85,1245
89,-1.6824044,-0.0022013145,85,1237
90,-0.6668124,-0.24390233,85,2150
91,-1.5302961,-0.24482986,85,845
92,-1.833947,0.12173249,85,800
93,-1.2354454,-0.3873574,85,1777
94,-0.8741789,-0.382077,85,1214
95,-0.95340556,-0.25242743,85,482
96,-1.1262821,0.2092913,85,1714
97,-0.3533377,-0.6004756,85,503
98,-1.6239544,-0.044032987,85,560
99,-1.2059389,-0.29335,85,811
100,0.14457822,-0.19599594,85,2226
101,0.0007446269,-1.9248525,85,1611
102,-1.5340041,-0.23826629,85,2265
103,-1.834778,0.2096106,85,665
104,-0.43875736,-1.0411854,85,2182
105,0.16174519,-1.3822579,85,971
106,-1.3230103,-0.3584913,85,2275
107,0.09641412,-2.1260395,85,1728
108,-1.7939196,0.021451825,85,511
109,-1.3174175,-0.25888807,85,1630
110,-1.8068382,0.022514615,85,715
111,-1.3753567,-0.1517249,85,1425
112,-1.5593765,-0.21636172,85,1254
113,-1.4649378,-0.28658605,85,490
114,-0.42592266,-0.9316045,85,1493
115,-1.7123291,0.027306601,85,1113
116,-0.31010333,-0.9587229,85,1129
117,-0.19154318,-1.1915478,85,1353
118,-1.625601,-0.18339248,85,306
119,-1.4575458,0.08331686,85,938
120,-1.4259121,-0.1777764,85,681
121,-1.7624837,-0.03987563,85,272
122,-0.24214418,-0.43388003,85,1267
123,0.15929884,-1.0623198,85,947
124,-1.8266699,0.05871494,85,1305
125,-0.9833138,-0.5303004,85,2036
126,-1.8828169,0.19716689,85,502
127,-1.7452812,0.2866318,85,1655
128,-0.70585126,-0.48177317,85,1576
129,-1.3229951,-0.46364865,85,706
130,0.25463447,-0.63071615,85,946
131,1.45177,-1.6456183,85,1578
132,-0.8524201,-0.8933119,85,661
133,-0.6288685,-0.35677233,85,1976
134,-1.7890172,-0.008515253,85,224
135,-0.48486152,-0.24699108,85,2360
136,-0.7694429,-1.1277905,85,1625
137,-0.58422166,-0.70922184,85,2438
138,-1.7090732,0.30958125,85,1349
139,-0.054227576,-0.2564032,85,1258
140,-1.6969434,-0.10291999,85,978
141,0.5376721,-0.83916247,85,1133
142,-0.8500914,-0.41436446,85,1403
143,-1.6096822,-0.11144047,85,398
144,-1.661381,-0.14893734,85,344
145,-0.59392667,-0.33202696,85,1150
146,-1.8880377,0.20047197,85,1090
147,-1.1926935,-0.25379243,85,1038
148,1.0129204,-0.37062162,85,498
149,-0.6760884,-0.7274749,85,1264
150,-1.4455565,-0.26748815,85,1495
151,-1.3714455,-0.31291914,85,1736
152,-0.046632014,-0.32813856,85,1497
153,-1.3016626,-0.49957922,85,2050
154,-1.5276564,-0.28023112,85,475
155,0.03809677,-0.71914345,85,1140
156,-1.5871717,-0.22641632,85,1731
157,-1.8539817,0.11349065,85,639
158,-0.45462313,-0.70323277,85,2011
159,-0.39610952,-0.8973885,85,1168
160,-1.3075678,-0.30447212,85,2279
161,0.11178937,-0.73630506,85,985
162,0.19850829,-0.6133346,85,852
163,-1.6263735,-0.16771856,85,574
164,-0.66202444,-0.7201217,85,1131
165,-0.78364867,-0.7262964,85,2106
166,-0.6828898,-1.0924277,85,1995
167,-0.50005,-0.6909303,85,1545
168,-1.6958711,-0.066457674,85,582
169,-1.3412819,-0.46523604,85,713
170,-0.46211582,-0.33236063,85,1543
171,-1.397532,-0.36338276,85,711
172,-0.7730452,-0.2652142,85,632
173,-1.4722253,-0.09213923,85,1098
174,-0.49936467,-0.91084063,85,1272
175,-1.0981199,-0.5374378,85,2312
176,-0.6492652,-0.9779406,85,1780
177,-1.0053486,-0.54681534,85,2096
178,-1.7751373,0.26233172,85,293
179,-1.8522565,0.0903318,85,993
180,-0.7289004,-0.7745397,85,1239
181,-1.7799805,0.0088723,85,583
182,-0.9706629,-0.42829284,85,1969
183,-1.8839943,0.31904313,85,1048
184,-1.2067963,-0.21002442,85,1537
185,-1.6075394,-0.08817887,85,626
186,-0.10847678,-1.1386912,85,1275
187,-1.789142,0.0347513,85,951
188,-1.3893367,-0.2083167,85,615
189,-1.7432699,-0.059058882,85,314
190,-0.93222624,-0.4380154,85,407
191,0.21748024,-1.0909604,85,1990
192,-1.4296539,-0.24428797,85,581
193,-0.8799543,-0.4588989,85,2369
194,-1.2943178,-0.36211902,85,997
