,PCA01 (38.42),PCA02 (29.32),PCA03 (8.72),PCA04 (7.97),PCA05 (3.38),PCA06 (3.22),PCA07 (1.97),PCA08 (1.36),PCA09 (1.23),PCA10 (0.80),PCA11 (0.61),PCA12 (0.55),gene_ID,ndimage_ID
0,-0.4744216,-0.75410324,-0.35331568,-0.063630804,0.14606568,0.18015096,-0.034730513,-0.18098363,0.0020432295,0.0066064163,-0.06867967,-0.11942658,85,742
1,-1.6168289,-0.10221724,-0.02148492,1.0880628,-0.5111439,0.045044404,1.2667071,0.05783729,-0.101515755,0.24085845,0.38035455,0.033980593,85,842
2,-0.958496,0.11613717,-0.7276638,0.34907088,0.09992612,-0.061226267,0.61087555,0.064393066,0.16554989,-0.25022072,0.026415987,0.012294777,85,2052
3,-0.3755144,-0.16228835,-0.5183692,0.30992666,0.21821225,-0.022253541,-0.27488354,-0.004318011,0.08256315,0.05980854,0.04951903,-0.068972394,85,1145
4,-1.0146103,0.52655977,-0.59850544,1.4595989,-0.070686094,-0.05683627,0.6534632,0.28483102,-0.30341884,-0.2686668,-0.04895713,0.17844395,85,896
5,-0.9935275,0.27691194,-0.7951605,0.5721169,0.32316625,-0.27643877,0.7970082,-0.028436057,0.36071238,-0.47191596,-0.08386993,-0.08654631,85,2152
6,-0.77066445,-0.5445099,-0.5845174,-0.112798706,0.048516944,0.24595635,-0.009894926,-0.03687315,-0.0481674,-0.035833582,0.019291779,-0.01297086,85,558
7,-1.6229123,-0.60382414,0.58542013,0.16934693,-0.44318527,0.55622506,0.115271315,-0.5088884,0.41216484,0.51628506,0.46137527,0.18147403,85,751
8,-1.680959,-0.19859271,0.2464498,0.42023823,-0.6376465,0.17461015,0.39667776,-0.18924585,0.03288003,0.2818626,0.3728372,-0.13200599,85,746
9,-1.5749693,0.2775594,-0.2463736,0.008902201,0.34501135,-0.7269393,0.9793016,-0.14009057,0.14229895,-0.1901525,0.03213053,0.15232661,85,236
10,-0.525097,-0.9400452,-0.1471031,0.13969453,0.20081489,-0.06482778,-0.091106996,-0.1472239,0.07153859,-0.0064093885,-0.04554321,-0.12860234,85,810
11,-0.40334225,0.47936052,-0.7956269,1.8167795,0.82092035,-0.3506984,0.6691008,-0.1315798,0.14666073,-0.61403793,-0.19306085,-0.0042204433,85,1526
12,-0.59578806,-0.08584259,-0.73447984,0.6524964,0.5170102,-0.07738166,0.622807,-0.23301926,0.31851104,-0.4569086,-0.15815648,-0.19781223,85,2064
13,-0.82805383,0.02082811,-0.62878513,0.7979939,0.1914253,-0.0977249,0.104829066,0.11013922,-0.041911207,-0.24299243,-0.08956382,0.027448736,85,1980
14,-1.7748204,-0.17382456,0.57142335,0.27542746,-0.5096331,0.21699212,0.5070987,-0.44354823,0.2035712,0.16415817,0.6472155,-0.06384041,85,1775
15,-1.718621,-0.105735175,0.3613142,-0.3895687,-0.1715773,-0.09485286,-0.09444041,-0.34217563,0.006358812,0.07793843,0.58561134,-0.08958367,85,302
16,-0.47013086,-0.6155342,-0.43994802,0.11256302,0.24544917,0.13867192,-0.033520173,-0.18788259,0.025962861,-0.030065926,-0.052117504,-0.10736053,85,1645
17,0.08112901,-0.56178856,-0.1401141,0.6172129,0.533683,-0.2386592,-0.2282325,-0.26193008,0.20778054,0.0843172,-0.007710125,-0.17524172,85,1323
18,-0.5114581,-0.13006207,-0.70726675,0.43784562,0.38228458,0.043276303,0.19710425,-0.13653189,0.13901168,-0.20033573,-0.1307216,-0.08315728,85,2156
19,-0.823028,-0.23197989,-0.6720523,0.19551167,0.11434141,0.095401935,0.14413297,0.026708966,0.023746287,-0.1572704,0.0040820283,-0.002274986,85,2308
20,-1.3931384,0.070600726,0.15098882,-0.41905683,-0.27222577,-0.39117718,0.46603444,-0.0375363,0.12817654,0.26791742,0.5079883,0.072130166,85,618
21,-1.7389691,-0.2743458,0.6081279,-0.6860853,0.5696642,-0.14444898,-0.1267432,-0.2566666,-0.37286776,0.08134467,0.21762171,0.044532787,85,325
22,-0.68236715,-0.37654847,-0.59840775,0.35949597,0.27710673,0.06603607,0.14242312,-0.10222739,0.049530793,-0.18469009,-0.010304608,-0.062581174,85,2108
23,-0.07497897,-0.24345304,-0.51483846,0.6194475,0.6151209,-0.07442222,0.07908679,-0.33517417,0.27547997,-0.14223197,-0.18231559,-0.24714258,85,1964
24,-1.0137367,0.13399236,-0.526659,0.325353,-0.0108004,-0.2461289,0.54277325,0.12833446,0.2214241,-0.29801318,0.14134169,-0.04060647,85,611
25,-0.5597433,-0.6751809,-0.45492142,-0.016715614,0.177136,0.20233323,0.020915363,-0.18286917,8.276222e-05,-0.052124865,-0.078845695,-0.10653087,85,1641
26,-0.46073192,-0.23263693,-0.68634385,0.25193268,0.4017219,0.06496765,0.21407889,-0.21714847,0.23908092,-0.13866624,-0.25781736,-0.15726624,85,2056
27,-0.6771115,-0.34514174,-0.6884768,0.053137485,0.23150656,0.1614215,0.27744702,-0.14586242,0.14008911,-0.16358691,-0.16711752,-0.09895703,85,598
28,-0.3907933,-0.17543532,-0.66717565,0.47305128,0.4162095,0.094250135,0.23681383,-0.19951798,0.08320589,-0.2064589,-0.14722316,-0.074119434,85,813
29,-1.6972013,0.053582583,0.1399323,0.5022654,-0.6024451,0.013255945,0.5845397,-0.09570316,-0.0049211616,0.08603878,0.4236557,-0.13883623,85,1862
30,-0.8727938,-0.2694722,-0.6615416,0.20783824,0.11709683,0.094248585,0.24751958,-0.00064326066,0.046938345,-0.19315101,0.056112517,-0.030167235,85,1060
31,-0.6159526,-0.59865946,-0.4795331,0.2399446,0.27075484,0.10035617,0.113262594,-0.17565551,0.02433289,-0.16000144,-0.02845956,-0.0913966,85,1614
32,-1.8499534,-0.046237107,0.4931422,0.5700974,-0.64134353,0.21929538,0.9405473,-0.3981945,0.19300373,0.3757222,0.83420515,-0.08931944,85,797
33,-0.08130329,-0.848186,-0.010282103,-0.16235751,-0.019697428,0.031055592,-0.045300797,-0.028733628,0.041177135,0.04822469,-0.034776244,-0.06985098,85,1394
34,-0.6563824,-0.36594066,-0.66939414,0.02871846,0.23681153,0.13797627,0.16526748,-0.1409913,0.16263577,-0.122941636,-0.1329237,-0.12219921,85,954
35,-1.4664167,-0.001457585,-0.31145254,-0.3980266,-0.14467068,-0.28962654,0.2304586,-0.005773016,0.13549402,0.027842835,0.29459354,-0.00974081,85,227
36,0.047212206,-0.53359693,-0.24213353,0.30731934,0.36479464,0.0070514474,-0.13320027,-0.24757612,0.079730436,0.05593725,-0.025626807,-0.14020897,85,1021
37,-1.5863436,0.18386133,-0.12368446,0.1828,-0.22152202,-0.3353359,0.61091304,-0.061890133,0.13000317,-0.3154652,0.40483853,-0.12845692,85,1434
38,-0.41206548,-0.40940696,-0.55653375,0.3501455,0.43558976,0.042853415,0.19813214,-0.2767876,0.20164861,-0.20671678,-0.18185228,-0.21184452,85,671
39,-1.5586686,-0.06369389,-0.1361975,0.9946027,-0.4262376,-0.017163565,1.1342076,0.09548725,-0.09253212,0.025405366,0.40450725,0.009802557,85,1796
40,0.12451172,-0.50590324,-0.20516047,0.4209977,0.4057495,-0.040713888,-0.16292402,-0.24550594,0.05797583,0.049961887,0.028513702,-0.1121253,85,1859
41,-0.7916275,0.03965519,-0.7555656,0.4039229,0.25797588,-0.049744636,0.36886495,-0.019676862,0.17896649,-0.24509166,-0.05478357,-0.03864346,85,387
42,-0.37357292,-0.07394972,-0.65048295,0.795842,0.4919224,-0.02799987,0.016033046,-0.1232052,0.020988759,-0.16329332,-0.07315877,-0.0065673343,85,1827
43,-1.2055455,0.3639828,-0.6071686,0.6753486,-0.12224364,-0.119623885,0.72508556,0.17766055,0.030129666,-0.2516805,0.21808033,0.02217096,85,2010
44,-1.4143772,-0.39845005,-0.17135854,0.33355978,-0.4358165,0.09959042,0.11600757,0.10925119,-0.14950229,0.15345518,0.19777785,-0.045682844,85,1146
45,-1.6375426,0.5842461,0.058693632,1.1565465,-0.040368672,-0.3987795,1.0231824,-0.26492456,0.15871847,-0.66915834,0.15162177,-0.169899,85,1722
46,-1.2542335,0.1729046,-0.61022234,0.38183835,-0.05002308,-0.13528942,0.99035376,0.06661675,0.20308033,-0.24387999,0.31745145,-0.006844725,85,2037
47,-0.60571414,-0.7294995,-0.41632885,-0.011249144,0.13806032,0.19553426,-0.07760791,-0.13569222,-0.06542034,0.0036453016,-0.0064419433,-0.049094338,85,1880
48,-1.0810646,-0.15112403,-0.66425276,-0.1227993,-0.061915167,0.044409417,0.29445672,0.076874174,0.12054396,-0.068384886,0.095685825,-0.005514859,85,1587
49,-0.40841,-0.38903886,-0.5204371,0.40524086,0.38572603,0.017050367,0.122921795,-0.1876099,0.13305828,-0.17463051,-0.10079482,-0.12692311,85,2146
