count,sum_10_-_GLYMA_17G195900,mean_10_-_GLYMA_17G195900,sum_15_-_GLYMA_17G195900,mean_15_-_GLYMA_17G195900,sum_20_-_GLYMA_17G195900,mean_20_-_GLYMA_17G195900,sum_25_-_GLYMA_17G195900,mean_25_-_GLYMA_17G195900,sum_30_-_GLYMA_17G195900,mean_30_-_GLYMA_17G195900,sum_10_-_GLYMA_05G092200,mean_10_-_GLYMA_05G092200,sum_15_-_GLYMA_05G092200,mean_15_-_GLYMA_05G092200,sum_20_-_GLYMA_05G092200,mean_20_-_GLYMA_05G092200,sum_25_-_GLYMA_05G092200,mean_25_-_GLYMA_05G092200,sum_30_-_GLYMA_05G092200,mean_30_-_GLYMA_05G092200
3014,0.0007472277228693037,2.4791895251138145e-07,0.0007636117779092509,2.5335493626717017e-07,0.0007982460576205743,2.6484607087610294e-07,0.0008389783035866477,2.783604192391001e-07,0.0008802533918164093,2.920548745243561e-07,0.001385451392798296,4.596719949563026e-07,0.001319632588149973,4.378343026376818e-07,0.0012587421483137736,4.1763176785460306e-07,0.0012137911794991938,4.027177105173171e-07,0.0011860982439349998,3.9352960979927e-07
4972,0.0014883478278437483,2.993459026234409e-07,0.0014586816889877738,2.933792616628668e-07,0.0014864952678959494,2.9897330408204933e-07,0.0015358174368381905,3.088932897904647e-07,0.0015923215609089031,3.2025775561321463e-07,0.0026891024772672436,5.408492512605075e-07,0.0024642286887964367,4.956212165720911e-07,0.0023045079235900446,4.6349716886364537e-07,0.002190630809776331,4.405934854739201e-07,0.00211523111302575,4.2542862289335283e-07
5082,0.0018023727670177937,3.546581595863427e-07,0.0017247035847168253,3.393749674767464e-07,0.0017239001966671056,3.3921688246105973e-07,0.001750837621945361,3.445174383993233e-07,0.0017883992229990227,3.519085444704885e-07,0.0030687231247050538,6.038416223347213e-07,0.002707315655193985,5.327264177870887e-07,0.002481920647561692,4.883747830699906e-07,0.002341063201292079,4.606578514939156e-07,0.002254519476517284,4.436283897121771e-07
4422,0.0017692911847030201,4.001110774995523e-07,0.0016732991616613983,3.7840324777507874e-07,0.0016466939655393788,3.72386695056395e-07,0.0016504992086521333,3.732472204097995e-07,0.001669417090716759,3.775253484207958e-07,0.00292960951675355,6.625078056882745e-07,0.0025890279816246997,5.854880103176617e-07,0.002357654216663934,5.331646803853311e-07,0.002204437622587352,4.985159707343627e-07,0.0021035404324687393,4.756988766324603e-07
4070,0.0018257089356329265,4.485771340621441e-07,0.0017280117112666957,4.245729020311292e-07,0.0016861077685494752,4.142770930096991e-07,0.001674095971989457,4.1132579164360125e-07,0.0016796968107670187,4.127019191073756e-07,0.0028929227523999002,7.107918310564866e-07,0.002542148139028599,6.246064223657492e-07,0.002296761475359384,5.643148588106594e-07,0.002135285421274961,5.246401526474106e-07,0.002029819670381636,4.987271917399597e-07
4444,0.0021703749299462707,4.883831975576667e-07,0.0020724882311327964,4.6635648765364454e-07,0.002012611097210473,4.5288278515087145e-07,0.001980913773007237,4.4575017394402274e-07,0.0019686668914931918,4.4299435002097023e-07,0.002963949109731816,6.6695524521418e-07,0.002711804449710751,6.102170228872076e-07,0.0025029264467023122,5.632147719852188e-07,0.0023600499677881395,5.310643491872501e-07,0.002264297474615791,5.095178835769107e-07
3960,0.0020118792493185413,5.080503154844801e-07,0.0019455358414855052,4.912969296680568e-07,0.0018877668732448238,4.767088063749555e-07,0.0018506536029276367,4.6733676841606987e-07,0.0018323344165385926,4.6271071124711935e-07,0.0026327593081567195,6.648382091304847e-07,0.002485238123506343,6.27585384723824e-07,0.0023211092600842623,5.861387020414804e-07,0.002193334719681677,5.538724039600195e-07,0.0021014654790292558,5.306731007649636e-07
3762,0.002011652566215938,5.347295497650021e-07,0.0019770936681234256,5.255432397988904e-07,0.0019226521303496915,5.11071804983969e-07,0.0018811891988150195,5.00050292082674e-07,0.0018568873657879995,4.935904746911216e-07,0.0023877112917708217,6.346919967492881e-07,0.002318488679179985,6.16291514933542e-07,0.0022075690295266337,5.868072912085682e-07,0.002110174114361835,5.609181590541826e-07,0.0020365108115212326,5.413372704734802e-07
4246,0.0023666318972225125,5.57379156199367e-07,0.0023546597250611676,5.545595207397945e-07,0.0022974380734921106,5.410829188629559e-07,0.002244690410190024,5.286600118205426e-07,0.0022069933312217883,5.197817548803081e-07,0.0024494841695317207,5.768921737003582e-07,0.002501904858660201,5.892380731653794e-07,0.0024647756469880996,5.80493557934079e-07,0.0024002874057853967,5.653055595349498e-07,0.002339348077560529,5.509533861423761e-07
3322,0.0019160544668023454,5.767773831433912e-07,0.001931495912526528,5.814256208689127e-07,0.0018951265595231353,5.704775916686138e-07,0.0018554459305780515,5.585327906616652e-07,0.0018249313911407033,5.493471978147812e-07,0.0018451079708350175,5.554208220454598e-07,0.001929331859160873,5.807741899942423e-07,0.0019349748980709426,5.824728772037756e-07,0.001905179029003283,5.735036210124271e-07,0.0018701220174817202,5.629506374117159e-07
