count,sum_10_-_GLYMA_17G195900,mean_10_-_GLYMA_17G195900,sum_15_-_GLYMA_17G195900,mean_15_-_GLYMA_17G195900,sum_20_-_GLYMA_17G195900,mean_20_-_GLYMA_17G195900,sum_25_-_GLYMA_17G195900,mean_25_-_GLYMA_17G195900,sum_30_-_GLYMA_17G195900,mean_30_-_GLYMA_17G195900,sum_10_-_GLYMA_05G092200,mean_10_-_GLYMA_05G092200,sum_15_-_GLYMA_05G092200,mean_15_-_GLYMA_05G092200,sum_20_-_GLYMA_05G092200,mean_20_-_GLYMA_05G092200,sum_25_-_GLYMA_05G092200,mean_25_-_GLYMA_05G092200,sum_30_-_GLYMA_05G092200,mean_30_-_GLYMA_05G092200
14036,0.0013371177675962854,9.526344881706223e-08,0.0012744740071201368,9.080037098319583e-08,0.0012534576208043462,8.93030507840087e-08,0.0012523288687256674,8.922263242559614e-08,0.0012617699312335074,8.989526440820088e-08,0.003059204856830442,2.179541790275322e-07,0.002735124665722013,1.948649662098898e-07,0.002515199675067236,1.791963290871499e-07,0.0023608703613124146,1.6820108017329827e-07,0.002246646233440988,1.6006314002856854e-07
15400,0.0018724456135723645,1.21587377504699e-07,0.0017043528966777337,1.1067226601803465e-07,0.0016235865547265945,1.0542769835886978e-07,0.001583578283514487,1.0282975866977188e-07,0.0015651787902459327,1.0163498637960602e-07,0.0038622390618621646,2.5079474427676393e-07,0.0033414007422212563,2.1697407417021145e-07,0.0030267073278048987,1.9653943687044796e-07,0.0028147649448991923,1.8277694447397352e-07,0.0026586178301958555,1.726375214412893e-07
14432,0.002044057078185574,1.416336667257188e-07,0.0018585959496814563,1.2878297877504547e-07,0.0017490346297135194,1.2119142389921837e-07,0.001685900480186837,1.1681682928123872e-07,0.0016502211472362964,1.1434459168765911e-07,0.0039295506842700195,2.7228039663733507e-07,0.003426827219076324,2.37446453649967e-07,0.003087950627114515,2.1396553680117205e-07,0.002849484334610384,1.9744209635604101e-07,0.002672294058333286,1.8516449960735075e-07
14520,0.0022398621443533336,1.5426047826124886e-07,0.0020950576438453347,1.4428771651827374e-07,0.00197030453688241,1.3569590474396764e-07,0.001884939125645239,1.2981674419044345e-07,0.0018292084391584287,1.2597854264176507e-07,0.0038994173943315753,2.685549169649845e-07,0.0035740143603941953,2.461442396965699e-07,0.0032649420091114593,2.248582650903209e-07,0.0030187561096142648,2.0790331333431575e-07,0.0028262656203873757,1.9464639258866225e-07
14014,0.0021838944984107337,1.5583662754465062e-07,0.002141240288771088,1.5279294197025034e-07,0.002056649799076288,1.467568002766011e-07,0.0019813177254341618,1.413813133605082e-07,0.0019230499061431365,1.3722348409755505e-07,0.003334933315988537,2.379715510195902e-07,0.0033283099146423135,2.3749892355090005e-07,0.0031612214239343924,2.2557595432670132e-07,0.0029764162180460044,2.1238876966219526e-07,0.0028096163108937634,2.0048639295659793e-07
13464,0.0021202125274998266,1.5747270703355811e-07,0.0021331813044016155,1.5843592575769574e-07,0.0020885443539967615,1.5512064423624194e-07,0.0020316481465188006,1.508948415418004e-07,0.00197959334482491,1.4702862038212344e-07,0.0027803660800664715,2.065037195533624e-07,0.0029837833489168636,2.216119540193749e-07,0.0029588605975873483,2.1976088811551904e-07,0.002852680215670416,2.1187464465763634e-07,0.00272934220338189,2.027140673931885e-07
12276,0.0019424715285240907,1.582332623431159e-07,0.0019869664112915613,1.618578047647085e-07,0.0019832062673559385,1.615515043463619e-07,0.0019510331252652637,1.5893068794927206e-07,0.0019108911377425514,1.5566073132474352e-07,0.002287100772592715,1.8630667746763725e-07,0.0024947559935743885,2.0322222169879347e-07,0.002556913280552304,2.0828553930859434e-07,0.0025228180763116853,2.055081521922194e-07,0.0024490470262450853,1.9949878024153513e-07
11902,0.0018605060686165032,1.5631877571975324e-07,0.0019316419827923434,1.6229557912891476e-07,0.001964208291888481,1.6503178389249548e-07,0.0019585372101378075,1.645553024817516e-07,0.0019345488906631263,1.625398160530269e-07,0.002033942935571432,1.7089085326595798e-07,0.0022338271776486712,1.8768502584848523e-07,0.002363513338031154,1.9858119123098252e-07,0.002392057366306866,2.0097944600124902e-07,0.002362840123595417,1.9852462809573324e-07
11682,0.0018698481202040265,1.600623283858951e-07,0.0019428810295584332,1.663140754629715e-07,0.0019878600561435374,1.7016436022457948e-07,0.0019951849530574846,1.707913844425171e-07,0.0019803775382798987,1.6952384337270147e-07,0.0017913344154407691,1.5334141546317148e-07,0.00193927099255664,1.6600504986788563e-07,0.0020928077949887514,1.7914807353096656e-07,0.0021727482206255963,1.859911163007701e-07,0.0021913292670805795,1.875816869611864e-07
10912,0.0018166363915655417,1.6648060773144627e-07,0.0018746969050143388,1.718014025856249e-07,0.0019149983178896506,1.7549471388284922e-07,0.001925968742905524,1.7650006808151796e-07,0.0019167686050549793,1.7565694694418798e-07,0.0016134794160648806,1.4786284971269068e-07,0.0017353787628802088,1.5903397753667601e-07,0.0018595925998812401,1.7041721039967377e-07,0.0019421359354074644,1.7798166563484827e-07,0.001977994940293896,1.8126786476300367e-07
10802,0.0018345203720596913,1.698315471264295e-07,0.0018886165741681335,1.7483952732532249e-07,0.001925558118771706,1.782594074034166e-07,0.0019440864254792788,1.7997467371591174e-07,0.0019461363503212106,1.8016444642855126e-07,0.0014082957104288184,1.3037360770494524e-07,0.0015284335872213892,1.4149542558983422e-07,0.001652584748988415,1.5298877513316192e-07,0.0017626182276216068,1.6317517382166327e-07,0.0018357798189863226,1.6994814099114262e-07
9944,0.001776654999430417,1.786660297094144e-07,0.0018016372865459055,1.811783272874e-07,0.0018210157646945915,1.8312708816317293e-07,0.0018343900914250368,1.844720526372724e-07,0.0018382105821063586,1.8485625322871667e-07,0.0012200631045805913,1.2269339346144322e-07,0.0013293814966195072,1.3368679571797135e-07,0.0014309231848197378,1.438981481113976e-07,0.0015318183088848258,1.5404447997635015e-07,0.0016115742054170087,1.6206498445464688e-07
9526,0.0017237876577989703,1.8095608416953289e-07,0.0017316776787428246,1.8178434586844683e-07,0.0017483516278926335,1.8353470794589896e-07,0.0017672617861133842,1.8551981798376909e-07,0.001781354352674129,1.86999197215424e-07,0.0010872309304027026,1.1413299710295009e-07,0.001167792341024016,1.2259000010749697e-07,0.0012548435501337702,1.317282752607359e-07,0.001351789486143837,1.4190525783580063e-07,0.0014393416183753685,1.5109611782231456e-07
8976,0.0016635930091050528,1.8533790208389626e-07,0.001653611256337262,1.8422585297875024e-07,0.0016641576183367638,1.8540080418190327e-07,0.0016837051138637595,1.8757855546610512e-07,0.001703519839979146,1.8978607842904923e-07,0.0008877646124020421,9.890425717491556e-08,0.000943255385453243,1.0508638429737557e-07,0.0010220902099788833,1.1386923016698789e-07,0.0011147482762390928,1.241920985114854e-07,0.0012065542389740453,1.344200355363241e-07
8844,0.0016301019925716398,1.8431727641018088e-07,0.0016367411926216313,1.8506797745608677e-07,0.0016526011579441394,1.8686127973135903e-07,0.0016744200674640199,1.8932836583717998e-07,0.0016971440296685899,1.9189778716288895e-07,0.0008179677498971756,9.248843847774486e-08,0.000885119738875281,1.000813816005519e-07,0.0009702234517255143,1.0970414424757059e-07,0.001063106881545728,1.2020656733895612e-07,0.0011565466115485545,1.307718918530704e-07
8184,0.0014606830312574855,1.7848033128757153e-07,0.0014879923191075369,1.8181724329270979e-07,0.001513539063302468,1.8493879072610803e-07,0.0015437488577939623,1.8863011458870508e-07,0.0015750893611211543,1.9245959935497975e-07,0.0006227097301569716,7.608867670539732e-08,0.0006886159212317252,8.414173035578265e-08,0.0007626482858733859,9.318771821522311e-08,0.0008451335354320803,1.0326656102542526e-07,0.0009343591669523531,1.1416900866964237e-07
