count,sum_10_-_GLYMA_17G195900,mean_10_-_GLYMA_17G195900,sum_15_-_GLYMA_17G195900,mean_15_-_GLYMA_17G195900,sum_20_-_GLYMA_17G195900,mean_20_-_GLYMA_17G195900,sum_25_-_GLYMA_17G195900,mean_25_-_GLYMA_17G195900,sum_30_-_GLYMA_17G195900,mean_30_-_GLYMA_17G195900,sum_10_-_GLYMA_05G092200,mean_10_-_GLYMA_05G092200,sum_15_-_GLYMA_05G092200,mean_15_-_GLYMA_05G092200,sum_20_-_GLYMA_05G092200,mean_20_-_GLYMA_05G092200,sum_25_-_GLYMA_05G092200,mean_25_-_GLYMA_05G092200,sum_30_-_GLYMA_05G092200,mean_30_-_GLYMA_05G092200
11286,0.00090602667869407,8.027881257257399e-08,0.0009112209152115935,8.073904972635066e-08,0.0009342081547439923,8.277584217118486e-08,0.0009679637018444542,8.576676429598212e-08,0.0010052234118304666,8.90681740058893e-08,0.00270174646648137,2.393891960376901e-07,0.002515296261753804,2.2286871006147476e-07,0.0023713409304997736,2.101134972975167e-07,0.0022531270798345094,1.9963911747603308e-07,0.0021559002926254825,1.9102430379456695e-07
14344,0.0015491348299612256,1.0799880298112281e-07,0.0014726866008771215,1.0266917184029012e-07,0.0014500300056462562,1.0108965460445177e-07,0.0014581231157367641,1.016538703107058e-07,0.0014791523799825488,1.0311993725477892e-07,0.004232360284705767,2.9506136954167364e-07,0.0037245289595234403,2.5965762406047407e-07,0.0033958758860576526,2.367453908294515e-07,0.003161064715532789,2.2037539846157202e-07,0.0029839972717755677,2.0803104237141438e-07
12386,0.0016232768202620745,1.3105738900872554e-07,0.0015030898719267658,1.21353937665652e-07,0.0014521720142025942,1.1724301745540079e-07,0.00144108570065259,1.1634794935028176e-07,0.0014471497690287862,1.168375398860638e-07,0.004163710804288907,3.361626678741246e-07,0.0036198250354085794,2.9225133500795895e-07,0.0032417440931186495,2.617264728821774e-07,0.0029793163157906745,2.4053902113601444e-07,0.002788172560461827,2.2510677865830995e-07
13244,0.001991608515972749,1.5037817245339393e-07,0.001882245306796064,1.4212060607037632e-07,0.0018225818278847848,1.3761566202693935e-07,0.0017926396557193956,1.3535485168524582e-07,0.001778939729486812,1.3432042656952673e-07,0.004376829332615952,3.304763917710625e-07,0.003960247995156789,2.9902204735403113e-07,0.0035900811505255995,2.7107227050178193e-07,0.0033102049389608502,2.499399682090645e-07,0.003096855741007492,2.338308472521513e-07
12144,0.0019856302744795952,1.6350710428850423e-07,0.001901978792927769,1.566188070592695e-07,0.001842542340929863,1.5172450106471205e-07,0.0018018588180230956,1.4837440859873974e-07,0.0017754165855892409,1.461970179174276e-07,0.0037453866203234682,3.084145767723541e-07,0.0035733650267969082,2.9424942579025925e-07,0.003326835610457947,2.739489139046399e-07,0.0031075259001216763,2.558898139098877e-07,0.0029264323077943227,2.4097762745341917e-07
11616,0.0019993238181135343,1.721180972893883e-07,0.001990827656313605,1.7138667840165333e-07,0.0019532575383551976,1.6815233629090887e-07,0.0019095637823686087,1.643908214849009e-07,0.0018729750158141447,1.612409621052122e-07,0.003240290901676632,2.7895066302312603e-07,0.00327082674668576,2.8157943755903585e-07,0.003161449576698421,2.721633588755528e-07,0.003013342049651431,2.5941305523858735e-07,0.002868209073462398,2.4691882519476566e-07
11352,0.001974478794583515,1.7393224053765988e-07,0.0020183187744828965,1.7779411332654128e-07,0.00199840204103749,1.7603964420696706e-07,0.001959788256010128,1.7263814799243551e-07,0.0019218786128361847,1.692986797776766e-07,0.0026884803324020248,2.3682878192406843e-07,0.0028950208958156325,2.5502298236571816e-07,0.002933342166207096,2.583987109061924e-07,0.002873153175746317,2.530966504357221e-07,0.0027777020446786527,2.4468834079269315e-07
10472,0.0019782694107405344,1.8891037153748419e-07,0.002051147227626255,1.958696741430725e-07,0.0020497648663056417,1.9573766866936992e-07,0.0020181939563207398,1.92722875890063e-07,0.001980429225560722,1.8911661817806742e-07,0.0021744848982568443,2.076475265715092e-07,0.0024204992577306524,2.3114011246472997e-07,0.002544123734269924,2.429453527759668e-07,0.0025615701559740835,2.446113594322081e-07,0.0025231539762938494,2.409428930761888e-07
10208,0.00219980450768699,2.1549809048657818e-07,0.0022181670045057374,2.17296924422584e-07,0.0022015566279231535,2.156697323592431e-07,0.002162702829319624,2.1186352168099766e-07,0.00212022989227174,2.0770277157834444e-07,0.0017459727841164958,1.710396536164279e-07,0.0020244242264928895,1.9831742030690532e-07,0.0022220354939309133,2.1767589086313806e-07,0.0023155626046116027,2.2683802944862879e-07,0.002335198061006978,2.2876156553751742e-07
8470,0.001926339688682964,2.274308959484019e-07,0.0019357106693870868,2.2853726911299727e-07,0.0019291583305701434,2.277636753919886e-07,0.001899613029332264,2.2427544620215632e-07,0.0018644259873429156,2.201211319176996e-07,0.0012467117882228429,1.4719147440647495e-07,0.001488380052589039,1.7572373702349928e-07,0.0016809024425330009,1.9845365319161756e-07,0.001797303538063938,2.121964035494614e-07,0.0018477234892767837,2.1814917228769584e-07
9174,0.002218806453581021,2.418581266166363e-07,0.0021944566598036275,2.3920390885149635e-07,0.0021762337384284096,2.3721754288515476e-07,0.0021466129824318026,2.339887707032704e-07,0.002113853421206625,2.3041785711866416e-07,0.001280229883996526,1.39549802048891e-07,0.0014760383243149447,1.6089364773435194e-07,0.0016823420729253837,1.8338152092057812e-07,0.0018387161308062222,2.0042687277155245e-07,0.0019299482550608736,2.1037151243305793e-07
7524,0.0018594580596473181,2.4713690319608163e-07,0.0018607018203051816,2.4730220897198054e-07,0.0018484029420918213,2.4566758932639837e-07,0.0018303075896672022,2.432625717261034e-07,0.0018087952320476701,2.404034067049003e-07,0.00094484816215381,1.2557790565574296e-07,0.0010651924066946226,1.4157262183607424e-07,0.001222241187328307,1.6244566551412904e-07,0.0013570208886379421,1.8035896978175733e-07,0.0014492580539411627,1.9261802949776218e-07
7876,0.0019780336412998194,2.5114698340525893e-07,0.0019813780357138596,2.51571614488809e-07,0.0019660177156782315,2.4962134531211675e-07,0.0019550334702722527,2.482266975967817e-07,0.0019429358951729547,2.4669069263242187e-07,0.0009303078067712513,1.1811932538995064e-07,0.001025469773673969,1.302018503902957e-07,0.0011720439272980127,1.4881207812316056e-07,0.0013176315847015728,1.6729705239989497e-07,0.0014331702723052043,1.819667689569838e-07
7458,0.001871146003704999,2.5089112412241875e-07,0.0018941954896941238,2.539816961241786e-07,0.0018924498181326446,2.5374762914087485e-07,0.0018936742805205045,2.539118102065573e-07,0.0018928405406157727,2.538000188543541e-07,0.0007201482686139631,9.656050799329084e-08,0.000808709006200255,1.0843510407619401e-07,0.0009324539857532658,1.2502735126753364e-07,0.001068133567241929,1.4321984006998243e-07,0.0011897887004123015,1.5953187187078326e-07
6160,0.0016047105904633458,2.605049659843094e-07,0.0015776824147592983,2.5611727512326273e-07,0.0015799639797930952,2.5648765905732065e-07,0.0015914092934509265,2.583456645212543e-07,0.0016002158255020427,2.597752963477342e-07,0.0005560280798152325,9.026429867130397e-08,0.0006268692530220194,1.017644891269512e-07,0.0007134055514974508,1.1581258952880694e-07,0.0008149638194705799,1.322993213426266e-07,0.0009157819573689767,1.4866590217028843e-07
6556,0.0016712073504550993,2.5491265260144896e-07,0.0016465847199206014,2.51156912739567e-07,0.0016699747796348732,2.547246460699929e-07,0.0016977651686358442,2.589635705667853e-07,0.0017184350891210087,2.6211639553401596e-07,0.0005476925058974536,8.354065068600573e-08,0.000622298247634136,9.492041605157658e-08,0.0006979157074352223,1.064545008290455e-07,0.0007943184199319227,1.2115900243012853e-07,0.000901510499809353,1.375092281588397e-07
5302,0.0013501759815202133,2.546540893097347e-07,0.0013350866037238089,2.518081108494547e-07,0.001360883146385066,2.566735470360366e-07,0.0013904105970551455,2.6224266259055933e-07,0.001413222663694901,2.6654520250752565e-07,0.0003991645891470827,7.528566373954785e-08,0.00045250984166728727,8.534700899043517e-08,0.0005011376398880666,9.451860427915251e-08,0.000566854379080661,1.0691331178435702e-07,0.000648663930698206,1.2234325362093663e-07
5610,0.0013253633555256425,2.3625015250011455e-07,0.0013769459841637569,2.454449169632365e-07,0.0014274808260781545,2.544529101743591e-07,0.0014701004030071487,2.620499827107217e-07,0.0015017276365517746,2.6768763574897944e-07,0.0004082081518470291,7.27643764433207e-08,0.00044501212884697817,7.93248001509765e-08,0.0004837837020083276,8.62359540121796e-08,0.0005430570632118021,9.680161554577578e-08,0.0006257902063699,1.1154905639392157e-07
4752,0.0010719915071045014,2.2558743836374188e-07,0.0011653550228642668,2.45234642858642e-07,0.001221134071746731,2.5697265819586087e-07,0.0012609989797080347,2.653617381540477e-07,0.0012900703255967578,2.7147944562221335e-07,0.0003394132245861044,7.142534187418022e-08,0.0003571696373505612,7.516196072191945e-08,0.00037994023396244154,7.995375293822423e-08,0.0004216645935333694,8.873413163581007e-08,0.0004860237165840644,1.022777181363772e-07
4554,0.0010036717492587252,2.2039344516001872e-07,0.0011040151334999859,2.4242756554676897e-07,0.0011647396394026657,2.5576188831854757e-07,0.0012055604027943754,2.647256044783433e-07,0.0012360381911651179,2.714181359607198e-07,0.00029709011925890046,6.523718033792281e-08,0.0003012650641237772,6.61539446912115e-08,0.0003189811726791404,7.00441749405227e-08,0.00035701465767229993,7.839584050775141e-08,0.000417484679985039,9.167428194664888e-08
3520,0.0008381422585790101,2.381085961872188e-07,0.0008905199528017079,2.529886229550306e-07,0.0009207543841841398,2.6157795005231246e-07,0.0009407888131787193,2.672695491984998e-07,0.0009580758145457537,2.721806291323164e-07,0.00016899442401623356,4.800977955006635e-08,0.00017699918284243185,5.02838587620545e-08,0.00020032137738971892,5.6909482212988326e-08,0.00023201451180750702,6.591321358167813e-08,0.00027510971031413336,7.815616770287879e-08
