,LLE01,LLE02,gene_ID,ndimage_ID
0,0.014450063,0.0030929002,85,742
1,0.016273402,0.014724787,85,842
2,0.017223023,0.011772183,85,2052
3,0.025818441,0.0033128795,85,1145
4,0.0074466732,0.014442652,85,896
5,0.025262484,0.018047713,85,2152
6,0.012758692,-8.474956e-05,85,558
7,0.02554835,0.015645558,85,751
8,0.015099504,0.008286955,85,746
9,0.028187163,0.012655742,85,236
10,0.015772354,0.0047540287,85,810
11,0.026464209,0.026315622,85,1526
12,0.028427929,0.018748272,85,2064
13,0.017071972,0.007621158,85,1980
14,0.01581194,0.00559298,85,1775
15,0.019236594,0.009724141,85,302
16,0.012366888,0.0052651498,85,1645
17,0.01896023,0.011367027,85,1323
18,0.016225887,0.010229245,85,2156
19,0.013023589,0.0061452966,85,2308
20,0.0041382434,0.0061583146,85,618
21,0.012433608,0.006151078,85,325
22,0.011123101,0.005231146,85,2108
23,0.025654044,0.016003998,85,1964
24,0.021458734,0.01247509,85,611
25,0.010719662,0.0015609215,85,1641
26,0.025946386,0.0120209055,85,2056
27,0.01582538,0.006473524,85,598
28,0.014344224,0.008073576,85,813
29,0.015222309,0.011181339,85,1862
30,0.017582525,0.0073147947,85,1060
31,0.014364615,0.006629203,85,1614
32,0.012740684,0.010914292,85,797
33,0.025179561,0.003000905,85,1394
34,0.01477366,0.004885069,85,954
35,0.015310018,0.0060139406,85,227
36,0.02084347,0.011189812,85,1021
37,0.027313786,0.009267641,85,1434
38,0.020157203,0.010769248,85,671
39,0.017905686,0.016550535,85,1796
40,0.017040947,0.008930066,85,1859
41,0.012077134,0.012041469,85,387
42,0.009372944,0.01049757,85,1827
43,0.02379125,0.01617113,85,2010
44,0.0068759676,0.0029149698,85,1146
45,0.04504512,0.016352506,85,1722
46,0.016652873,0.015214732,85,2037
47,0.0122329015,0.0009784147,85,1880
48,0.011035513,0.0031739592,85,1587
49,0.024825934,0.008573641,85,2146
50,0.019490132,0.009728798,85,1193
51,0.014043282,-0.0024360206,85,1159
52,0.020262029,0.010131228,85,1041
53,0.015695803,0.010231149,85,1751
54,0.025330316,0.020764306,85,556
55,0.014435035,0.01409632,85,1619
56,0.01257956,0.009008543,85,1379
57,0.014005223,0.0046229237,85,1708
58,0.017747859,0.0063727717,85,1065
59,0.023447014,0.010296203,85,1027
60,0.011023979,-0.004229986,85,1303
61,0.01996534,0.013269432,85,750
62,0.01724775,0.010967206,85,662
63,0.01527596,0.0048732064,85,1802
64,0.024796136,0.010198834,85,931
65,0.016013268,-0.004120558,85,512
66,0.023548473,0.017481059,85,2119
67,0.025451735,0.013482359,85,2323
68,0.019195048,0.015155974,85,1155
69,0.009009677,-0.0019860275,85,1667
70,0.020273447,0.01023601,85,516
71,0.03292008,0.024449743,85,2135
72,0.01769882,0.011103522,85,256
73,0.027719567,0.021273714,85,1890
74,0.013329866,-0.0045185336,85,1643
75,0.01412758,0.002305094,85,550
76,0.01691351,0.007651164,85,1031
77,0.018931806,0.018173387,85,1624
78,0.0106972065,0.003960034,85,1970
79,0.029408587,0.013840932,85,743
80,0.0139094405,0.0009102145,85,1475
81,0.030080738,0.013858722,85,2433
82,0.024413211,0.012071686,85,1682
83,0.003360962,0.0094273,85,1225
84,0.0098537365,0.0034839015,85,1800
85,0.014317481,0.00524549,85,1998
86,0.017390698,0.0076402742,85,1480
87,0.020315314,0.018181363,85,326
88,0.015020761,0.005228219,85,1245
89,0.024553033,0.005917803,85,1237
90,0.029695189,0.021144321,85,2150
91,0.017781824,0.013145461,85,845
92,0.012470449,0.0042718905,85,800
93,0.01123838,0.0070523596,85,1777
94,0.022082293,0.009455405,85,1214
95,0.029332211,0.021950547,85,482
96,0.011607908,0.0020892217,85,1714
97,0.018783133,0.0109799905,85,503
98,0.026603548,0.022553645,85,560
99,0.021655025,0.011878161,85,811
100,0.031361945,0.019785328,85,2226
101,0.008116258,-0.00081814337,85,1611
102,0.013664585,0.0010521415,85,2265
103,0.017339986,0.009672982,85,665
104,0.011504599,0.003223974,85,2182
105,0.016504792,0.0048879036,85,971
106,0.0003001388,0.0124063175,85,2275
107,0.012774011,0.00022356019,85,1728
108,0.013828625,0.009377895,85,511
109,0.007977421,0.009967092,85,1630
110,0.024131365,0.0075724935,85,715
111,0.023770891,0.01557442,85,1425
112,0.015075012,0.004978416,85,1254
113,0.02308631,0.009765805,85,490
114,0.026572464,0.006914104,85,1493
115,0.02262525,0.0058724345,85,1113
116,0.019538693,0.0065865596,85,1129
117,0.020250509,0.0015109892,85,1353
118,0.021390349,0.01220369,85,306
119,0.024801353,0.0004862125,85,938
120,0.019921206,0.022483915,85,681
121,0.023579355,0.008377703,85,272
122,0.019646246,0.008452186,85,1267
123,0.022943478,0.011597301,85,947
124,0.015370974,0.0050999667,85,1305
125,0.011905587,0.0062274355,85,2036
126,0.028933581,0.005075196,85,502
127,0.014388233,-0.003923863,85,1655
128,0.024280328,0.009851273,85,1576
129,0.013720135,0.0014053292,85,706
130,0.023068588,0.011627472,85,946
131,0.026656533,0.010887089,85,1578
132,0.006781312,-9.1630616e-05,85,661
133,0.026971664,0.016308354,85,1976
134,0.01626251,0.009302872,85,224
135,0.031960025,0.014751443,85,2360
136,0.011577083,0.0012361511,85,1625
137,0.022567691,0.009738996,85,2438
138,0.009282103,-0.006207939,85,1349
139,0.027061481,0.014796654,85,1258
140,0.02407845,0.01085045,85,978
141,0.012726237,0.007963637,85,1133
142,0.015910856,0.0027357498,85,1403
143,0.01528242,0.0014044264,85,398
144,0.015128365,0.01216535,85,344
145,0.019437071,0.016972505,85,1150
146,0.00899556,0.0051727234,85,1090
147,0.024581427,0.019559091,85,1038
148,0.01915012,0.009775859,85,498
149,0.017479837,0.0063527357,85,1264
150,0.017252047,0.010131637,85,1495
151,0.013865344,0.010280998,85,1736
152,0.017722359,0.012854964,85,1497
153,0.018100433,0.0062034666,85,2050
154,0.020220673,0.008461217,85,475
155,0.020789921,0.008450007,85,1140
156,0.008387583,0.006039768,85,1731
157,0.00938124,0.004760548,85,639
158,0.015083292,0.007781882,85,2011
159,0.021324988,0.007983891,85,1168
160,0.023211207,0.016181702,85,2279
161,0.016438605,0.009977179,85,985
162,0.014964345,0.009306806,85,852
163,0.0021110517,0.006220936,85,574
164,0.022499602,0.006998512,85,1131
165,0.023169646,0.010495308,85,2106
166,0.01261387,0.00087176263,85,1995
167,0.018102283,0.008410244,85,1545
168,0.015088507,0.009386878,85,582
169,0.013083642,0.0015675022,85,713
170,0.036186237,0.008291898,85,1543
171,0.012896418,-0.0007987554,85,711
172,0.0314493,0.020433942,85,632
173,0.017721197,0.001796818,85,1098
174,0.010498572,0.0028450836,85,1272
175,0.012338097,0.0065555754,85,2312
176,0.021874348,0.0046661687,85,1780
177,0.027183129,0.0078884205,85,2096
178,0.015331754,-0.0012208287,85,293
179,0.018136652,0.011194903,85,993
180,0.023293056,0.008686011,85,1239
181,0.012314951,0.011408558,85,583
182,0.019331068,0.011432724,85,1969
183,0.01309455,0.0031478328,85,1048
184,0.036119618,0.016594367,85,1537
185,0.016326824,0.0020327768,85,626
186,0.018002568,0.0047122817,85,1275
187,0.011612585,0.0018033267,85,951
188,0.018211694,0.02395519,85,615
189,0.02414175,0.009931465,85,314
190,0.009214674,0.00576265,85,407
191,0.016034665,0.0074604317,85,1990
192,0.025322504,0.014866567,85,581
193,0.021419689,0.0121777,85,2369
194,0.021083076,0.012188962,85,997
195,0.015924124,0.01141346,85,747
196,0.020438267,0.012894181,85,199
197,-0.0065019415,-0.011292388,85,1367
198,0.019652983,0.006241951,85,2253
199,0.025339242,0.0045463042,85,1902
200,0.009597382,0.001898324,85,1452
201,0.0049209166,0.00015091569,85,1285
202,0.019783435,0.0066687227,85,1119
203,0.005709045,0.0072124475,85,261
204,0.016701568,0.017500946,85,2144
205,0.025032867,0.011326105,85,1256
206,0.02426339,0.0108492235,85,401
207,0.047839716,0.026084518,85,216
208,0.004543679,0.004781197,85,745
209,0.020529319,0.0088034235,85,1006
210,0.012923773,-0.00082356506,85,716
211,0.008534139,-0.0057571735,85,1315
212,0.008909494,0.003237504,85,670
213,0.024987422,0.0129284,85,2006
214,0.012103852,0.008751032,85,972
215,0.012228641,0.0043518036,85,2107
216,0.01192294,0.005436669,85,2573
217,0.0128430575,0.002506558,85,2431
218,0.033788763,0.0019812176,85,1680
219,0.03176955,0.016960097,85,691
220,0.013745582,8.2349725e-05,85,1196
221,0.019603718,0.021202844,85,439
222,0.015715273,0.008850884,85,1788
223,0.030213082,0.014280919,85,1209
224,0.017353471,0.008599889,85,649
225,0.015955644,0.004167734,85,779
226,0.013979161,0.019206127,85,1646
227,0.018483702,0.009591054,85,271
228,0.01919721,0.00846949,85,1511
229,0.00878585,-0.0010756585,85,2097
230,0.020529317,0.010750772,85,2058
231,0.013412748,0.000837895,85,580
232,0.005475802,0.009940705,85,646
233,0.024968747,0.008839061,85,2021
234,0.012920463,0.0059827543,85,653
235,0.027233476,0.024677679,85,759
236,0.014733618,0.012287555,85,1878
237,0.005542754,0.0060726902,85,882
238,0.016522942,0.010930051,85,480
239,0.020636063,0.0060767955,85,666
240,0.02412126,0.011274151,85,1446
241,0.010711018,0.0024264029,85,1732
242,0.018228112,-0.0037594743,85,1613
243,0.025754258,0.015930071,85,2205
244,0.026965128,0.02368138,85,2403
245,0.020305553,0.0043338663,85,1651
246,0.0045725894,0.022035263,85,421
247,0.014917287,0.010583531,85,494
248,0.016950307,0.006251957,85,1276
249,0.01682712,-0.00039643623,85,1799
250,0.012288519,0.0059294854,85,590
251,0.018002607,0.0031734044,85,1226
252,0.018382918,0.0076223933,85,1740
253,0.021781731,0.009467584,85,1169
254,0.027348557,0.01523161,85,1913
255,0.003358415,0.009270552,85,575
256,0.030228663,0.012256503,85,1860
257,0.010418381,0.005152762,85,1061
258,0.016197855,0.008094366,85,1756
259,0.017564276,0.0027762933,85,820
260,0.016796743,0.009945267,85,1517
261,0.0099898875,-0.0015960444,85,1496
262,0.00071277097,-0.013677053,85,2244
263,0.02387589,0.008966558,85,1925
264,0.021522943,0.014301066,85,2110
265,0.021713095,0.0091259545,85,1106
266,0.006361821,0.0005337379,85,1711
267,0.02448685,0.0065032165,85,2361
268,0.009841369,0.0051780157,85,545
269,0.01864525,0.013822104,85,1382
270,0.014382632,0.0026081465,85,1784
271,0.017196696,0.009501031,85,1648
272,0.021358736,0.009344987,85,1954
273,0.01374097,0.0074697495,85,1807
274,0.010970002,-1.1688847e-05,85,1205
275,0.018802635,0.012018202,85,1752
276,0.00306739,0.0019011846,85,687
277,0.014436177,0.0024733676,85,375
278,0.028700093,0.013001839,85,274
279,0.023991939,0.01093361,85,1828
280,0.012602186,0.0061693173,85,291
281,0.0270973,0.021512238,85,629
282,0.013341416,0.008097467,85,2444
283,0.026964746,0.008348597,85,276
284,0.012685954,-0.0034990695,85,808
285,0.018243242,0.005533614,85,1024
286,0.018977659,0.01784797,85,1757
287,0.025978241,0.012099707,85,1268
288,0.009039552,0.0032250192,85,1485
289,0.005969818,0.0031567544,85,1334
290,0.017163714,0.012727672,85,778
291,0.026645957,0.018692967,85,428
292,0.010033746,0.0023920443,85,1156
293,0.008461227,0.013260981,85,824
294,0.013701527,0.015598471,85,1388
295,0.014807453,0.0055880616,85,2319
296,0.019983022,0.008246851,85,592
297,0.017372081,0.0061541866,85,1269
298,0.013051272,0.007861894,85,2136
299,0.018649776,0.0064560194,85,991
300,0.006488357,0.0054360307,85,2015
301,0.025836227,0.0130067915,85,642
302,0.016471472,0.0050170952,85,1312
303,0.031198148,0.020055495,85,447
304,0.0065380256,0.0038871593,85,1197
305,0.008925149,-0.0060159536,85,1934
306,0.009830065,0.0037237476,85,769
307,0.010601072,-0.00062661537,85,918
308,0.009338372,0.0040554535,85,2346
309,0.018662913,0.015459102,85,708
310,0.021717623,0.009475276,85,561
311,0.018467173,0.0065710205,85,786
312,0.016623506,0.0060851974,85,1972
313,0.0021330595,0.005960564,85,727
314,0.032246757,0.013385746,85,1130
315,0.00274352,0.0071005686,85,331
316,0.013959139,0.005661411,85,1563
317,0.01585322,0.003920192,85,718
318,0.010696303,0.0058997264,85,1639
319,0.01006855,0.014610549,85,1149
320,0.01416646,0.0057550357,85,1932
321,0.01495391,0.0055946466,85,1443
322,0.0112104565,0.012851173,85,994
323,0.005683536,0.0038571476,85,537
324,0.0132592255,0.011528812,85,777
325,0.021834696,0.00986495,85,929
326,0.017105507,0.004810113,85,1814
327,0.029364012,0.019875418,85,1582
328,0.033647,0.017513147,85,468
329,0.008047218,0.0075507867,85,393
330,0.013050121,0.01833397,85,1899
331,0.009008771,0.005762665,85,301
332,0.011274953,0.003869134,85,1713
333,0.013329602,0.0032099083,85,945
334,0.022856249,0.011471581,85,1319
335,0.02421798,0.017010897,85,1626
336,0.023777278,0.0063137966,85,729
337,0.014773333,0.00868969,85,948
338,0.022373112,0.008416212,85,1765
339,0.024091257,0.009986695,85,2277
340,0.028227631,0.009301929,85,2367
341,0.021239059,0.005272371,85,920
342,0.0051910183,0.008446395,85,267
343,0.012161831,0.010249285,85,1360
344,0.014702555,0.015003289,85,169
345,0.01798436,0.0083972495,85,793
346,0.00893772,0.0018232171,85,1622
347,0.026773456,0.013150571,85,569
348,0.017208762,0.0067609535,85,233
349,0.0068378216,0.0046780272,85,2234
350,0.015719222,0.007457513,85,1105
351,0.017818738,0.009067149,85,369
352,0.021017587,0.016378107,85,1177
353,0.016351769,0.004942424,85,2230
354,0.022219805,0.020881416,85,1381
355,0.012547079,0.0037595485,85,1053
356,0.024123937,0.009847587,85,1811
357,0.02323339,0.011486693,85,2077
358,0.0166142,0.007216479,85,1243
359,0.006598363,0.001504013,85,1466
360,0.016535958,0.012878513,85,2451
361,0.0104976455,0.0008297356,85,1492
362,0.009850658,0.00033736895,85,1549
363,0.023674821,0.004226239,85,1762
364,0.012057303,0.0072564855,85,542
365,0.008615967,0.008091734,85,304
366,0.014222948,0.0018313151,85,1440
367,0.0037030918,0.0073165298,85,873
368,0.01579212,0.0027655456,85,1327
369,0.018847393,0.0056140106,85,799
370,0.0152470395,0.018020205,85,426
371,0.011040388,-0.0038518938,85,720
372,0.012110738,0.0027460034,85,1581
373,0.014873434,0.0027954895,85,549
374,0.0015906006,0.0036841303,85,546
375,0.008739072,0.0029197715,85,1222
376,0.004509379,0.015570877,85,383
377,0.0195082,0.013447225,85,1115
378,0.0060653966,0.0023032874,85,1062
379,0.024756169,0.017437827,85,677
380,0.030841647,0.021286134,85,1600
381,-0.0011832514,-0.005532355,85,911
382,0.0077034305,-0.0039754747,85,1953
383,0.01508032,0.007857476,85,508
384,0.018611368,0.0073917694,85,619
385,0.015522068,0.0021109341,85,1657
386,0.012222346,-0.0009686553,85,1170
387,0.014668884,0.007154001,85,1779
388,0.022572795,0.0124734035,85,770
389,0.015599928,0.008244909,85,817
390,0.015724324,0.0063184965,85,1761
391,0.015425239,0.0066024857,85,1389
392,0.0036998366,0.0016630893,85,721
393,0.015560567,0.007999272,85,2238
