,ISO01,ISO02,gene_ID,ndimage_ID
0,-0.7713424,2.4064603,85,742
1,-2.6597652,0.7285447,85,842
2,-2.2617073,2.4304264,85,2052
3,-0.45961925,1.029935,85,1145
4,-2.526383,0.30649367,85,896
5,-3.51615,1.6052272,85,2152
6,-0.25086495,2.3458502,85,558
7,-3.1044784,0.9631577,85,751
8,-1.5799109,1.4784833,85,746
9,-2.3895133,0.54067516,85,236
10,-1.0818995,2.7141838,85,810
11,-4.89841,2.0394175,85,1526
12,-3.5403254,2.6117647,85,2064
13,-1.3464105,1.151273,85,1980
14,-1.0011334,0.4070117,85,1775
15,-1.8625522,1.937376,85,302
16,-1.1001202,2.2781775,85,1645
17,-2.165795,2.6853423,85,1323
18,-1.8488567,1.7288326,85,2156
19,-1.2909307,2.4259794,85,2308
20,-1.1755973,1.9976836,85,618
21,-1.2717162,2.3645847,85,325
22,-1.1194109,2.297354,85,2108
23,-3.0572991,2.178346,85,1964
24,-2.6011984,1.4017681,85,611
25,-0.55937076,2.4357867,85,1641
26,-2.3067358,2.1848285,85,2056
27,-1.3017647,2.421778,85,598
28,-1.5581673,2.3960989,85,813
29,-2.0460446,1.542706,85,1862
30,-1.4734683,2.4271276,85,1060
31,-1.3631289,2.529458,85,1614
32,-1.9042099,-0.08072736,85,797
33,-0.8137979,1.7970691,85,1394
34,-0.96263856,2.0195065,85,954
35,-1.1348308,2.1721063,85,227
36,-2.1304133,2.338634,85,1021
37,-1.8704932,0.9119958,85,1434
38,-2.0346897,2.6378348,85,671
39,-3.0984886,2.34699,85,1796
40,-1.6652482,2.168978,85,1859
41,-2.215424,1.9371221,85,387
42,-2.0481222,1.7360957,85,1827
43,-3.0968094,2.3078237,85,2010
44,-0.76048017,2.361753,85,1146
45,-2.5956693,-0.7214868,85,1722
46,-2.8745353,2.5057297,85,2037
47,-0.44999525,2.3331394,85,1880
48,-0.78465796,2.272999,85,1587
49,-1.7260822,2.269899,85,2146
50,-2.0116868,2.869213,85,1193
51,0.159759,2.0649714,85,1159
52,-1.9485383,1.5555761,85,1041
53,-1.9114137,2.4714162,85,1751
54,-3.896605,2.4284146,85,556
55,-2.7466881,1.2993996,85,1619
56,-1.6326838,2.303737,85,1379
57,-1.0023334,2.4875603,85,1708
58,-1.3085515,2.454341,85,1065
59,-2.009426,2.710167,85,1027
60,0.9062499,2.3371103,85,1303
61,-2.5313208,2.525439,85,750
62,-2.0117557,2.114491,85,662
63,-1.1194066,2.69656,85,1802
64,-1.9873238,0.73282695,85,931
65,1.413449,1.6237934,85,512
66,-3.3422408,1.0669074,85,2119
67,-2.611411,1.7312326,85,2323
68,-2.852507,1.5209856,85,1155
69,-0.022997096,2.185674,85,1667
70,-1.9198658,2.5855055,85,516
71,-4.576978,1.9738667,85,2135
72,-2.0354855,2.2211142,85,256
73,-4.0700517,1.1192348,85,1890
74,1.2366565,1.8786336,85,1643
75,-0.6606559,2.3862271,85,550
76,-1.4422723,2.219331,85,1031
77,-3.4667768,2.740483,85,1624
78,-0.93581617,2.5057347,85,1970
79,-2.6502628,2.5976276,85,743
80,-0.42299244,2.4671988,85,1475
81,-2.6057835,2.3803453,85,2433
82,-2.307308,2.8639035,85,1682
83,-1.5837585,0.8993405,85,1225
84,-0.8252154,2.2950516,85,1800
85,-0.945697,1.6108274,85,1998
86,-1.4998183,2.5237556,85,1480
87,-3.4082189,1.9869437,85,326
88,-0.9989495,1.7325639,85,1245
89,-0.5863149,0.69804823,85,1237
90,-4.153814,1.8876501,85,2150
91,-2.5210767,2.6755483,85,845
92,-0.9754307,1.556957,85,800
93,-1.2988825,2.0067544,85,1777
94,-1.8084435,2.0406077,85,1214
95,-4.120832,2.264169,85,482
96,0.41015068,0.5989689,85,1714
