,UMAP01,UMAP02,gene_ID,ndimage_ID
0,0.006539141,5.4223394,85,742
1,0.94649553,1.3389937,85,842
2,-0.7598887,1.7996267,85,2052
3,5.8708253,6.175841,85,1145
4,5.5848665,1.4547387,85,896
5,0.38637993,0.5186552,85,2152
6,1.1841093,7.361162,85,558
7,0.64415276,0.7780947,85,751
8,0.91081965,2.357972,85,746
9,1.2244174,1.1957678,85,236
10,-0.65138346,4.359699,85,810
11,0.21614894,0.34614283,85,1526
12,-0.26034328,0.60864013,85,2064
13,1.1588717,2.4629111,85,1980
14,5.6744337,3.7463596,85,1775
15,0.07077947,2.190761,85,302
16,-0.06843141,4.3049226,85,1645
17,-0.93704283,1.9802504,85,1323
18,0.4352032,2.0977054,85,2156
19,-0.55881554,4.039105,85,2308
20,1.7617501,3.7246497,85,618
21,-0.33102882,4.0032063,85,325
22,-0.0669561,4.3929386,85,2108
23,-0.17078023,0.8362378,85,1964
24,0.5803553,1.301125,85,611
25,0.37829435,6.5441213,85,1641
26,-0.15556356,1.6366833,85,2056
27,-0.58655614,3.8680303,85,598
28,-0.7440599,3.145706,85,813
29,0.6069413,1.9550207,85,1862
30,-0.59343714,3.508951,85,1060
31,-0.7735307,3.7981405,85,1614
32,5.909311,2.265723,85,797
33,1.2007866,3.7584882,85,1394
34,0.6604216,3.9724064,85,954
35,0.042200364,3.727154,85,227
36,-0.47886828,1.969667,85,1021
37,1.2130469,1.4764466,85,1434
38,-0.9548404,2.1545904,85,671
39,-0.41632578,0.91997904,85,1796
40,-0.1805597,2.583609,85,1859
41,0.02485352,1.7083023,85,387
42,0.43738365,2.1433148,85,1827
43,-0.2544204,0.84405684,85,2010
44,0.42762333,5.7467995,85,1146
45,1.290957,0.9922944,85,1722
46,-0.5950552,1.1089822,85,2037
47,0.5931213,6.7478275,85,1880
48,0.3376893,5.460436,85,1587
49,-0.13166848,2.36001,85,2146
50,-0.96732783,2.5676706,85,1193
51,4.158904,8.05227,85,1159
52,0.7787055,1.9051667,85,1041
53,-0.92257696,2.4875488,85,1751
54,-0.2149384,0.5156762,85,556
55,0.37203062,1.3928729,85,1619
56,-0.35769355,3.1569314,85,1379
57,-0.35939026,4.711846,85,1708
58,-0.6464407,3.8931258,85,1065
59,-0.80077565,2.2918859,85,1027
60,5.740112,8.008792,85,1303
61,-0.7204652,1.5407196,85,750
62,-0.29171637,1.9597366,85,662
63,-0.6429647,4.3769455,85,1802
64,1.2434505,1.3690603,85,931
65,6.2537255,7.5131345,85,512
66,0.56172884,0.5851164,85,2119
67,0.40438294,1.2281977,85,2323
68,0.4334723,1.1558702,85,1155
69,2.7719781,8.493826,85,1667
70,-0.89706004,2.331653,85,516
71,0.31887475,0.29596552,85,2135
72,-0.4858876,1.8964863,85,256
73,0.5476507,0.40829235,85,1890
74,6.227646,7.6713333,85,1643
75,0.15745893,5.792986,85,550
76,-0.17497739,3.309912,85,1031
77,-0.47566298,0.82167184,85,1624
78,-0.08608449,5.353017,85,1970
79,-0.33201408,1.301636,85,743
80,0.603014,6.946803,85,1475
81,-0.14943606,1.2388525,85,2433
82,-0.9338839,1.9388937,85,1682
83,4.405598,2.3800716,85,1225
84,0.17396225,5.453525,85,1800
85,1.1956598,3.56033,85,1998
