,tSNE01,tSNE02,gene_ID,ndimage_ID
0,2.1140242,-0.8484991,85,742
1,1.6143078,0.95538896,85,842
2,2.4226565,0.7084821,85,2052
3,0.36692762,-0.10165473,85,1145
4,0.9420178,1.1324958,85,896
5,2.0646517,1.1256845,85,2152
6,1.5059892,-1.5526814,85,558
7,1.953921,1.0546627,85,751
8,1.8742307,0.45956162,85,746
9,1.6883937,0.8712966,85,236
10,2.3886201,-0.390219,85,810
11,2.0833414,1.1839403,85,1526
12,2.2401876,1.0772812,85,2064
13,1.7358924,0.39878166,85,1980
14,0.4796384,0.3790203,85,1775
15,2.2615838,0.5674119,85,302
16,2.2750974,-0.29058805,85,1645
17,2.4832811,0.63878417,85,1323
18,2.0419598,0.61420095,85,2156
19,2.4034328,-0.16376755,85,2308
20,1.7525481,-0.20560351,85,618
21,2.358375,-0.16165788,85,325
22,2.253701,-0.35506666,85,2108
23,2.2309613,1.0191274,85,1964
24,2.0388184,0.884221,85,611
25,1.8635011,-1.2444681,85,1641
26,2.2989948,0.7637915,85,2056
27,2.4243944,-0.087622106,85,598
28,2.4606564,0.14762963,85,813
29,1.9405249,0.67285067,85,1862
30,2.4430683,0.06297645,85,1060
31,2.4541762,-0.085485615,85,1614
32,0.78806,0.92287683,85,797
33,1.7023139,-0.23564978,85,1394
34,2.0634747,-0.23591086,85,954
35,2.2649038,-0.108304076,85,227
36,2.3920724,0.6721976,85,1021
37,1.7560182,0.7676219,85,1434
38,2.4923687,0.5850682,85,671
39,2.2750793,0.99667543,85,1796
40,2.3391604,0.39104035,85,1859
41,2.1326313,0.75935817,85,387
42,1.953048,0.6040633,85,1827
43,2.2359774,1.0159135,85,2010
44,1.9594357,-0.98232865,85,1146
45,1.2232666,0.9545017,85,1722
46,2.3493524,0.90777653,85,2037
47,1.7778897,-1.3102193,85,1880
48,2.0671613,-0.8326735,85,1587
49,2.3227077,0.48754916,85,2146
50,2.5311797,0.44770074,85,1193
51,0.613042,-1.4760683,85,1159
52,1.9738672,0.6585649,85,1041
53,2.492309,0.4724104,85,1751
54,2.199794,1.1152501,85,556
55,1.9475749,0.9524968,85,1619
56,2.3707383,0.18562773,85,1379
57,2.291349,-0.50672185,85,1708
58,2.426117,-0.102386184,85,1065
59,2.497502,0.5421675,85,1027
60,-0.24986017,-1.2720312,85,1303
61,2.4144652,0.78156745,85,750
62,2.3146856,0.6633066,85,662
63,2.3996303,-0.3600808,85,1802
64,1.7369945,0.79409033,85,931
65,-0.5154167,-0.96646994,85,512
66,1.9761152,1.1078577,85,2119
67,2.1189284,0.9320205,85,2323
68,2.0431828,0.9695284,85,1155
69,0.9067034,-1.8128324,85,1667
70,2.4978063,0.5157776,85,516
71,2.0853477,1.1781902,85,2135
72,2.368421,0.66433966,85,256
73,1.9992009,1.1682558,85,1890
74,-0.48330563,-1.0569515,85,1643
