,PCA01 (46.52),PCA02 (22.90),PCA03 (8.05),PCA04 (5.92),PCA05 (3.47),PCA06 (2.68),PCA07 (2.06),PCA08 (1.72),PCA09 (1.05),PCA10 (0.93),PCA11 (0.83),PCA12 (0.76),gene_ID,ndimage_ID
0,-0.3511079,0.40235516,0.20190732,0.114095114,-0.053296752,-0.12367893,0.026888622,-0.05476149,0.012052529,0.03916487,0.030386493,0.045873955,85,742
1,0.78567475,2.1007047,0.30355301,0.013153932,0.029567117,0.22812426,-0.110684596,0.18672903,-0.13496271,-0.056660097,-0.1705185,-0.16025102,85,842
2,-0.003665301,1.4446867,0.56711,0.3196324,-0.22255167,-0.18431492,0.13039297,-0.19212234,0.12594357,-0.046111338,0.08579017,0.043407813,85,2052
3,0.48756206,0.910434,0.2066458,-0.5906998,0.7856838,-0.03369368,-0.26247314,0.5285646,-0.30350083,0.26509416,-0.07587934,-0.094348505,85,1145
4,0.7936283,1.967802,0.1142999,0.07125342,-0.20057581,0.38133308,-0.1259812,0.02542762,-0.03352977,-0.2426101,-0.23766577,-0.124581866,85,896
5,0.56295866,2.4929519,0.7893194,0.26770264,-0.09132321,-0.1045522,-0.004615164,-0.009811321,-0.06612326,0.0017938896,-0.099585645,0.0053631454,85,2152
6,-0.44174165,0.05738403,0.054625917,0.031408396,0.008853109,-0.069715746,-0.0070479494,0.006947118,-0.022311628,0.048129838,0.0057842326,0.013689381,85,558
7,0.6934024,2.3615012,0.6595702,0.045143772,0.116823554,-0.025525829,-0.15935025,0.14085187,-0.19623893,0.03971637,-0.21176732,0.025601141,85,751
8,0.2072104,1.2399826,0.27589735,0.016493438,0.03719007,0.06037659,-0.09289348,0.08358707,-0.09292087,-0.037733454,-0.1391126,-0.041534863,85,746
9,0.96335804,2.2077081,0.5175885,-0.36090013,0.57797176,0.027465887,-0.31377587,0.4696604,-0.3526468,0.20013975,-0.24549225,-0.05652228,85,236
10,-0.39351466,0.5018609,0.3080937,0.20942277,-0.13987559,-0.23006499,0.100957476,-0.16735424,0.101391114,0.05172609,0.13914908,0.10895635,85,810
11,0.8054403,3.4186957,1.1051099,0.56677353,-0.4171259,-0.14256936,0.13678403,-0.2715457,0.11622148,-0.16772582,-0.031466167,0.042875312,85,1526
12,0.24543637,2.3957312,1.00604,0.5041192,-0.2894686,-0.38193503,0.1799695,-0.26417735,0.12380966,0.048128344,0.12788498,0.13763803,85,2064
13,0.34443825,1.2485837,0.21757126,-0.1320147,0.21730374,0.10028443,-0.16596052,0.24269366,-0.18685997,0.04337003,-0.17324711,-0.08991306,85,1980
14,0.5415389,1.1477858,0.07255753,-0.34228095,0.28090015,0.18339343,-0.34379303,0.18493028,-0.2378414,-0.060487125,-0.2730735,0.09697679,85,1775
15,0.059520688,1.3158263,0.4448622,0.17131698,-0.059111852,-0.095073774,0.0077923764,-0.01594254,-0.03639888,0.015935173,-0.036643825,0.009949275,85,302
16,-0.24620683,0.65283567,0.25414073,0.1551359,-0.10791853,-0.08613918,0.039402466,-0.08606502,0.038311306,-0.028877715,0.010715338,0.024284374,85,1645
