,ISO01,ISO02,gene_ID,ndimage_ID
0,-0.6647387,-0.24512355,85,742
1,-0.76162356,-2.5839658,85,842
2,-1.3357826,-1.3207681,85,2052
3,-0.1620016,-1.2680752,85,1145
4,-0.45164928,-2.4372756,85,896
5,-1.6718959,-2.5802855,85,2152
6,-0.51155895,0.079417005,85,558
7,-1.3254303,-2.5736198,85,751
8,-0.562958,-1.380808,85,746
9,-0.7404705,-2.6647701,85,236
10,-0.9765173,-0.29598114,85,810
11,-2.3511965,-3.4695673,85,1526
12,-2.1038249,-2.194938,85,2064
13,-0.38109076,-1.4311264,85,1980
14,-0.08688151,-1.4436586,85,1775
15,-0.9171128,-1.2859397,85,302
16,-0.6626326,-0.5185933,85,1645
17,-1.4246929,-1.1379832,85,1323
18,-0.8153006,-1.4549834,85,2156
19,-0.8011466,-0.54680717,85,2308
20,-0.53875804,-0.6120912,85,618
21,-0.7553233,-0.5713679,85,325
22,-0.6642439,-0.48798254,85,2108
23,-1.6575727,-2.031082,85,1964
24,-1.0069757,-2.0229125,85,611
25,-0.6035405,-0.03935191,85,1641
26,-1.3438275,-1.4862888,85,2056
27,-0.84859294,-0.6263305,85,598
28,-0.9659109,-0.77997303,85,813
29,-0.780036,-1.6995735,85,1862
30,-0.90229017,-0.7359584,85,1060
31,-0.9185832,-0.5792645,85,1614
32,0.0057959957,-2.390477,85,797
33,-0.6204951,-0.73603916,85,1394
34,-0.525151,-0.64891016,85,954
35,-0.6718608,-0.6878002,85,227
36,-1.2453095,-1.300176,85,1021
37,-0.81853676,-1.8919344,85,1434
38,-1.3366774,-1.0823728,85,671
39,-1.6876419,-1.8966285,85,1796
40,-0.93824255,-1.0410699,85,1859
41,-1.0189828,-1.4916624,85,387
42,-0.81532955,-1.3824801,85,1827
43,-1.6492044,-2.0967522,85,2010
44,-0.5860796,-0.18094115,85,1146
45,-0.7695091,-4.0365667,85,1722
46,-1.7075427,-1.6480281,85,2037
47,-0.53397983,-0.04397752,85,1880
48,-0.5327289,-0.2981144,85,1587
49,-1.0566763,-1.058718,85,2146
50,-1.4294668,-0.9034809,85,1193
51,-0.24617063,0.1764366,85,1159
52,-0.77629185,-1.6035311,85,1041
53,-1.1884174,-1.0599326,85,1751
54,-2.1947744,-2.5151215,85,556
55,-0.93302786,-2.1091928,85,1619
56,-0.8979185,-0.9960215,85,1379
57,-0.74597883,-0.3743015,85,1708
58,-0.8781438,-0.61014223,85,1065
59,-1.36729,-1.0213382,85,1027
60,0.035385888,0.48101637,85,1303
61,-1.5318549,-1.4638726,85,750
62,-1.0707316,-1.3300166,85,662
63,-0.95250404,-0.32646647,85,1802
64,-0.70446026,-2.0637581,85,931
65,0.29499084,0.020195499,85,512
66,-1.3147221,-2.825409,85,2119
67,-1.2736782,-1.9616259,85,2323
68,-1.1812111,-2.3082232,85,1155
69,-0.34393117,0.25687203,85,1667
70,-1.2726799,-1.0589767,85,516
71,-2.4846704,-3.2565553,85,2135
72,-1.1589184,-1.3068333,85,256
73,-1.7647771,-3.352405,85,1890
74,0.26169002,0.28851023,85,1643
75,-0.640385,-0.15909423,85,550
76,-0.8292603,-0.84014446,85,1031
77,-2.1165123,-1.993026,85,1624
78,-0.76051605,-0.24959892,85,1970
79,-1.7093359,-1.566299,85,743
80,-0.62156796,0.012625099,85,1475
81,-1.621973,-1.6964816,85,2433
82,-1.594802,-1.2015343,85,1682
83,-0.2908446,-1.5917399,85,1225
84,-0.5888718,-0.2702875,85,1800
85,-0.30356976,-0.8816135,85,1998
86,-1.0042222,-0.722622,85,1480
87,-1.6943848,-2.3697581,85,326
88,-0.40321437,-0.827095,85,1245
89,-0.07370995,-1.8366069,85,1237
90,-2.0364468,-3.0364316,85,2150
91,-1.5535182,-1.3778374,85,845
92,-0.39550376,-0.73124707,85,800
93,-0.6368848,-0.8113453,85,1777
94,-1.0524791,-1.2248462,85,1214
95,-2.2137337,-2.8354924,85,482
96,0.55400294,-1.088554,85,1714
97,-1.3900181,-1.0774949,85,503
98,-1.639338,-3.7742896,85,560
99,-1.0017596,-1.7127004,85,811
100,-2.4770765,-2.1793346,85,2226
101,-0.48430377,0.22916077,85,1611
102,-0.5554591,-0.05716504,85,2265
103,-0.64910984,-1.5553284,85,665
104,-0.68177,-0.21513653,85,2182
105,-0.76127297,-0.4566921,85,971
106,-0.8733431,-1.6361498,85,2275
107,-0.56167406,0.07396148,85,1728
108,-0.7651181,-1.2829481,85,511
109,-0.8358818,-1.2065763,85,1630
110,-0.76441836,-1.2142195,85,715
111,-0.3625763,-3.2350247,85,1425
112,-0.3940531,-0.82920444,85,1254
113,-0.73156327,-1.6719625,85,490
114,-0.8541818,-1.0246272,85,1493
115,-0.54513174,-1.1011202,85,1113
116,-0.78453,-0.74611855,85,1129
117,-0.37565035,-0.4620939,85,1353
118,-1.1836246,-1.6640979,85,306
119,0.47873873,-1.2113599,85,938
120,-1.9051929,-2.9739006,85,681
121,-0.7161084,-1.4445803,85,272
122,-0.5331677,-1.5051087,85,1267
123,-1.5062436,-1.1674538,85,947
124,0.328491,-1.6486596,85,1305
125,-0.7256141,-0.5969247,85,2036
126,0.06452911,-1.9442708,85,502
127,0.23826563,0.18193583,85,1655
128,-0.9900578,-1.4542825,85,1576
129,-0.60737336,-0.06510494,85,706
130,-1.2892499,-1.3700954,85,946
131,-1.5642085,-1.0292585,85,1578
132,-0.38276052,0.07939067,85,661
133,-1.790785,-1.9967711,85,1976
134,-0.95720613,-1.112466,85,224
135,-1.3049996,-2.4851258,85,2360
136,-0.5003126,-0.08037527,85,1625
137,-1.1828572,-1.0486963,85,2438
138,0.3932048,0.67302465,85,1349
139,-1.4607465,-2.024173,85,1258
140,-0.92233276,-1.7192112,85,978
141,-1.0581224,-0.7172097,85,1133
142,-0.13194203,-0.7292338,85,1403
143,-0.55693036,-0.13252851,85,398
144,-1.3364743,-1.3808488,85,344
145,-1.7491893,-1.984794,85,1150
146,-0.2953501,-0.8381396,85,1090
147,-1.8533947,-2.6351678,85,1038
148,-0.953471,-1.2444189,85,498
149,-0.71715826,-0.71303505,85,1264
150,-1.0877522,-1.196075,85,1495
151,-0.76686245,-1.4771217,85,1736
152,-1.2633196,-1.5261503,85,1497
153,-0.8743908,-0.5712421,85,2050
154,-0.851725,-1.1925552,85,475
155,-0.9725903,-0.9501918,85,1140
156,-0.6150382,-0.5223065,85,1731
157,-0.3785664,-0.686423,85,639
158,-0.9237718,-0.77427614,85,2011
159,-1.007959,-0.8335495,85,1168
160,-1.9285141,-1.7977214,85,2279
161,-1.1866962,-1.0110552,85,985
162,-1.0485375,-0.9742412,85,852
163,-0.54950315,-0.66848785,85,574
164,-0.8116725,-0.9345117,85,1131
165,-1.2308018,-1.1670673,85,2106
166,-0.46041918,-0.067237675,85,1995
167,-1.0960886,-0.8059565,85,1545
168,-0.6337072,-1.4501431,85,582
169,-0.5255096,-0.12504177,85,713
170,-0.60938984,-2.394019,85,1543
171,-0.43866614,0.11208891,85,711
172,-1.9396596,-3.027007,85,632
173,0.31220135,-1.0161953,85,1098
174,-0.55694985,-0.22965108,85,1272
175,-0.77276444,-0.6185679,85,2312
176,-0.6806071,-0.65620774,85,1780
177,-0.8440981,-1.2792369,85,2096
178,-0.2952947,0.036638036,85,293
179,-0.7588576,-1.9500748,85,993
180,-1.0678356,-1.0291479,85,1239
181,-0.9067293,-1.5529329,85,583
182,-1.2278947,-1.3558358,85,1969
183,-0.2523832,-0.66261387,85,1048
184,-1.1467614,-3.3052619,85,1537
185,-0.009241792,-0.47917458,85,626
186,-0.70038736,-0.49389368,85,1275
187,-0.04223608,-0.6424026,85,951
188,-2.0561535,-3.0812688,85,615
189,-1.0113227,-1.4037642,85,314
190,-0.52471405,-0.70999944,85,407
191,-1.0188336,-0.6709769,85,1990
192,-1.4436189,-2.0255287,85,581
193,-1.4565152,-1.3182176,85,2369
194,-1.4685371,-1.3093731,85,997
195,-1.1683062,-1.3343492,85,747
196,-1.5500578,-1.3642027,85,199
197,-0.7539828,1.6485271,85,1367
198,-0.49863625,-1.0006374,85,2253
199,0.17985633,-2.1805725,85,1902
200,-0.49035692,-0.1478717,85,1452
201,-0.21453966,-0.03935806,85,1285
202,-0.9508441,-0.6393356,85,1119
203,-0.29773554,-1.1644721,85,261
204,-1.606356,-2.1622791,85,2144
205,-0.89794976,-1.9930029,85,1256
206,-0.9162907,-1.9654871,85,401
207,-2.7637782,-4.0043263,85,216
208,-0.23739147,-0.6331852,85,745
209,-1.0351188,-0.98039603,85,1006
210,-0.4456529,0.13453689,85,716
211,0.28844222,0.73652494,85,1315
212,-0.5721424,-0.22769466,85,670
213,-1.1460617,-1.9915584,85,2006
214,-0.64240515,-1.3783325,85,972
215,-0.6665648,-0.3708924,85,2107
216,-0.65906644,-0.50226164,85,2573
217,-0.49817744,-0.26440677,85,2431
218,0.31817997,-1.7527394,85,1680
219,-1.7039077,-2.4945176,85,691
220,-0.4845539,0.008659416,85,1196
221,-1.7028102,-2.9991796,85,439
222,-1.1454982,-0.836716,85,1788
223,-1.4250298,-2.104536,85,1209
224,-1.0618397,-0.86451143,85,649
225,-0.75806504,-0.38281596,85,779
226,-1.4011766,-2.6882744,85,1646
227,-0.51448727,-1.7110416,85,271
228,-1.0657563,-0.82467306,85,1511
229,-0.35956195,0.15570314,85,2097
230,-1.2901044,-1.14165,85,2058
231,-0.50456566,-0.06386994,85,580
232,-0.6282457,-1.2906876,85,646
233,-1.2574031,-0.90462875,85,2021
234,-0.5112906,-0.7071954,85,653
235,-1.9175936,-4.075653,85,759
236,-1.3539033,-1.3207914,85,1878
237,-0.51270604,-0.678472,85,882
238,-0.9762896,-1.3911079,85,480
239,-0.80797267,-0.6835013,85,666
240,-1.2654892,-1.3544748,85,1446
241,-0.58642006,-0.15618415,85,1732
242,0.7316317,-0.33944985,85,1613
243,-2.0038104,-1.6649264,85,2205
244,-2.0703888,-3.4581141,85,2403
245,-0.6691306,-0.53076774,85,1651
246,-1.1572504,-3.4870806,85,421
247,-0.7849777,-1.5439445,85,494
248,-0.8059365,-0.633446,85,1276
249,-0.4610596,-0.025037361,85,1799
250,-0.75250787,-0.53639,85,590
251,-0.52681315,-0.40572813,85,1226
252,-0.4294023,-1.3940501,85,1740
253,-1.2603267,-0.9276981,85,1169
254,-1.5373318,-2.089509,85,1913
255,-0.54405266,-1.4264913,85,575
256,-1.326465,-1.7836555,85,1860
257,-0.6045333,-0.51183736,85,1061
258,-1.0273687,-0.7683472,85,1756
259,-0.7376237,-0.19001465,85,820
260,-1.2174927,-0.997123,85,1517
261,-0.3616595,0.21192849,85,1496
262,1.0721599,2.338868,85,2244
263,-1.2565752,-0.9717311,85,1925
264,-1.2964433,-1.9782823,85,2110
265,-0.9198961,-1.2331537,85,1106
266,-0.40853572,0.024038907,85,1711
267,-0.8967892,-0.8155135,85,2361
268,-0.5248916,-0.5535287,85,545
269,-1.0765216,-1.982607,85,1382
270,-0.6479549,-0.19260187,85,1784
271,-0.36737853,-1.9853947,85,1648
272,-0.82545334,-1.402744,85,1954
273,-0.83690244,-0.7686923,85,1807
274,0.04336514,-0.34120783,85,1205
275,-1.4760811,-1.1888618,85,1752
276,-0.10651583,-0.28019488,85,687
277,-0.4168209,-0.399408,85,375
278,-1.610604,-1.4584712,85,274
279,-1.1006062,-1.5046048,85,1828
280,-0.7045613,-0.6026199,85,291
281,-2.277818,-2.6727057,85,629
282,-0.9462022,-0.7772172,85,2444
283,-0.65777326,-1.9644859,85,276
284,0.04023317,0.29016984,85,808
285,-0.6271028,-0.750655,85,1024
