,tSNE01,tSNE02,gene_ID,ndimage_ID
0,1.0770884,2.2620595,85,742
1,1.95493,4.1557555,85,842
2,2.5016937,3.7422595,85,2052
3,0.92732674,3.757181,85,1145
4,1.6779643,3.878615,85,896
5,2.5673256,4.07025,85,2152
6,0.7895363,2.1967976,85,558
7,2.3693614,4.071657,85,751
8,1.5559822,3.499387,85,746
9,2.5264401,4.052024,85,236
10,1.612451,2.5786622,85,810
11,2.5490668,4.172938,85,1526
12,2.683108,4.133712,85,2064
13,0.9951194,3.8090627,85,1980
14,0.46563798,2.97863,85,1775
15,1.4257027,3.4977534,85,302
16,1.0937973,2.4038327,85,1645
17,2.3309371,3.4557896,85,1323
18,1.6179581,3.460328,85,2156
19,1.1514955,2.4206777,85,2308
20,1.1269836,2.4059584,85,618
21,1.1878897,2.5694468,85,325
22,1.2248368,2.535323,85,2108
23,2.590858,4.029567,85,1964
24,2.149869,3.9189708,85,611
25,0.28718352,0.97398317,85,1641
26,2.7028058,3.9646602,85,2056
27,1.5613585,2.6457932,85,598
28,2.1406057,2.998635,85,813
29,2.212629,4.0209956,85,1862
30,1.1922214,2.4641953,85,1060
31,2.3168132,3.3548207,85,1614
32,1.7930439,4.0976152,85,797
33,0.9559479,3.441492,85,1394
34,0.662637,3.1502023,85,954
35,1.5139456,2.8203535,85,227
36,2.6584167,3.898335,85,1021
37,2.4205148,3.8055801,85,1434
38,2.236636,3.2190208,85,671
39,2.6841304,3.9355786,85,1796
40,2.6391323,3.6645305,85,1859
41,1.9893252,2.9283283,85,387
42,1.5476663,2.9723008,85,1827
43,2.6913824,4.0710554,85,2010
44,0.22272831,2.0187922,85,1146
45,2.5326445,4.285534,85,1722
46,2.6855237,3.8977108,85,2037
47,0.15514234,1.741043,85,1880
48,1.1516633,2.5150247,85,1587
49,2.3681054,3.5432804,85,2146
50,2.591569,3.5751884,85,1193
51,-0.3465309,2.1318982,85,1159
52,1.6958587,3.5265148,85,1041
53,2.2429795,3.127866,85,1751
54,2.6902118,4.133203,85,556
55,2.5469325,3.8624523,85,1619
56,1.9892641,3.3043895,85,1379
57,0.9153389,2.2034051,85,1708
58,1.868771,2.774916,85,1065
59,2.6300285,3.6346946,85,1027
60,-1.2740657,3.8382425,85,1303
61,2.4545863,3.6416976,85,750
62,2.292934,3.231774,85,662
63,1.7065881,2.6478658,85,1802
64,2.0967848,4.1942773,85,931
65,-0.7649597,3.9086092,85,512
66,2.651269,3.9385555,85,2119
67,2.4427898,3.6532953,85,2323
68,2.6191692,4.095436,85,1155
69,-0.49383295,1.5233067,85,1667
70,2.6795256,3.7426505,85,516
71,2.6699255,4.189135,85,2135
72,2.4101393,3.6742976,85,256
73,2.5640383,4.1445627,85,1890
74,-1.2936568,3.8966503,85,1643
75,0.522378,2.0643482,85,550
76,2.236937,3.318873,85,1031
77,2.6767278,3.8961084,85,1624
78,0.922457,2.2821217,85,1970
79,2.6956756,3.965853,85,743
80,1.0854303,2.2562249,85,1475
81,2.6795757,3.7319074,85,2433
82,2.6739912,3.84719,85,1682
83,0.09147335,3.722385,85,1225
84,1.1498885,2.2984357,85,1800
85,1.2184067,3.240317,85,1998
86,2.185314,3.0771534,85,1480
87,2.6034317,4.094129,85,326
88,1.4232914,2.9316688,85,1245
89,2.0681598,4.1771874,85,1237
90,2.5197906,4.2634163,85,2150
91,2.7046618,3.8814507,85,845
92,0.014635581,2.6928463,85,800
93,1.6112858,2.8732324,85,1777
94,2.330499,3.2267501,85,1214
95,2.6520844,4.197563,85,482
96,-0.12774168,3.8194084,85,1714
97,2.571728,3.561202,85,503
98,2.5982869,4.192144,85,560
99,2.4976237,3.7663088,85,811
100,2.7077053,4.099364,85,2226
101,-1.0206343,1.1654236,85,1611
102,1.2653894,2.5404918,85,2265
103,2.433616,4.000139,85,665
104,1.064481,2.2255435,85,2182
105,1.465591,2.5779119,85,971
106,0.0842294,3.1376724,85,2275
107,0.17446318,0.9572597,85,1728
108,1.3679855,3.0720468,85,511
109,2.2447586,3.2069254,85,1630
110,1.9591422,3.8598332,85,715
111,1.8332297,4.21168,85,1425
112,1.4809976,3.7064977,85,1254
113,1.9647909,4.1663995,85,490
114,1.8643334,3.637011,85,1493
115,2.0261593,3.309447,85,1113
116,2.0385854,3.0449302,85,1129
117,0.028915565,3.3419976,85,1353
118,2.4226403,4.1460967,85,306
119,0.954016,4.016995,85,938
120,2.6249785,4.092147,85,681
121,1.8117859,3.981711,85,272
122,1.8921006,3.773251,85,1267
123,2.5690084,3.5898614,85,947
124,-0.5048716,3.9612622,85,1305
125,1.2285138,2.5700433,85,2036
126,1.7155466,4.174939,85,502
127,-0.5698778,3.7346132,85,1655
128,2.1313627,3.9523263,85,1576
129,0.34412464,1.8606229,85,706
130,2.240319,3.2490997,85,946
131,2.6183076,3.595794,85,1578
132,0.19086877,1.8549694,85,661
133,2.6150317,4.004288,85,1976
134,1.890763,3.8121672,85,224
135,1.9892809,4.231728,85,2360
136,-0.23702995,1.7238704,85,1625
137,2.3558683,3.4173663,85,2438
138,-1.1470597,3.8217704,85,1349
139,2.4231377,4.1801643,85,1258
140,2.0281072,3.4829648,85,978
141,1.5129956,2.5545466,85,1133
142,1.1063955,3.2791564,85,1403
143,0.9221825,2.5224996,85,398
144,2.4045568,3.5547156,85,344
145,2.666695,4.014921,85,1150
146,1.3766631,3.1644363,85,1090
147,2.6328425,4.131569,85,1038
148,2.259155,3.2512016,85,498
149,1.5571651,2.5763748,85,1264
150,2.3876424,3.6616912,85,1495
151,2.3991249,3.8027062,85,1736
152,2.4253502,3.646803,85,1497
153,2.0707643,2.9938276,85,2050
154,2.2525663,3.4992847,85,475
155,2.156574,3.138712,85,1140
156,1.0394938,3.3689404,85,1731
157,0.94309765,2.8497648,85,639
158,2.1346753,3.0453784,85,2011
159,2.3744352,3.4296825,85,1168
160,2.5002015,4.2129326,85,2279
161,2.15169,3.0252452,85,985
162,2.1933322,3.1949198,85,852
163,0.14133029,2.6699677,85,574
164,2.0402906,3.799039,85,1131
165,2.2207093,3.1188607,85,2106
166,0.3894781,2.1610343,85,1995
167,2.008186,3.1119845,85,1545
168,2.1203032,3.3749332,85,582
169,0.545561,2.198047,85,713
170,2.1682916,4.2527566,85,1543
171,0.050437827,2.00228,85,711
172,2.2359881,4.2241426,85,632
173,-0.22326869,3.8146412,85,1098
174,1.0794655,2.2582874,85,1272
175,1.24797,2.4576786,85,2312
176,1.2246819,2.5847802,85,1780
177,2.0655775,4.1224933,85,2096
178,0.0039793244,2.6063936,85,293
179,2.036206,3.5417058,85,993
180,2.2075706,3.0844173,85,1239
181,1.7605307,3.5595076,85,583
182,2.0920327,3.066093,85,1969
183,0.13769886,2.574505,85,1048
184,2.351258,4.2408905,85,1537
185,1.0918638,3.1162617,85,626
186,1.1101623,3.0141249,85,1275
187,-0.35699382,3.0122812,85,951
188,2.520355,4.1009717,85,615
189,1.6752892,4.124872,85,314
190,1.1216631,3.0862749,85,407
191,2.0941973,2.967253,85,1990
192,2.7029552,3.8981717,85,581
193,2.6857457,3.7657359,85,2369
194,2.3574483,4.1459427,85,997
195,2.4210799,3.621955,85,747
196,2.6000466,3.6394918,85,199
197,-1.8258321,3.8966882,85,1367
198,1.824699,3.8252392,85,2253
199,1.7651955,4.1773963,85,1902
200,0.12222723,1.8094331,85,1452
201,0.06018962,2.678451,85,1285
202,2.0936694,3.0263665,85,1119
203,1.4116442,3.3647225,85,261
204,2.5854695,4.0857296,85,2144
205,2.2587929,4.1648855,85,1256
206,1.7362611,4.1199408,85,401
207,2.533985,4.287287,85,216
208,1.0764331,3.1595075,85,745
209,2.1897962,3.1731274,85,1006
210,0.2572056,1.9160919,85,716
211,-1.3847637,3.8152194,85,1315
212,1.3385315,2.4406998,85,670
213,2.6107895,4.1460614,85,2006
214,0.7130486,3.1079154,85,972
215,1.3414463,2.819912,85,2107
216,1.2872779,3.0466027,85,2573
217,1.056211,2.8459754,85,2431
218,-0.37582025,4.08607,85,1680
219,2.1673174,4.237435,85,691
220,0.32993126,2.177994,85,1196
221,2.6860445,3.9245248,85,439
222,2.067109,2.9502625,85,1788
223,2.3720737,4.175269,85,1209
224,2.135987,3.0419888,85,649
225,1.9327892,3.0813708,85,779
226,2.60427,4.0629754,85,1646
227,1.5560417,3.8210824,85,271
228,1.9253734,2.8224528,85,1511
229,-0.71120626,1.5617491,85,2097
230,2.524003,3.504086,85,2058
231,-0.06302892,1.9325426,85,580
232,1.7718072,3.425681,85,646
233,2.6627095,3.672727,85,2021
234,2.286878,3.276953,85,653
235,2.636872,4.1572146,85,759
236,2.690947,3.7702386,85,1878
237,0.060723115,2.0667303,85,882
238,2.3931782,3.6892176,85,480
239,1.8922287,3.0672753,85,666
240,2.278282,3.8140836,85,1446
241,1.0186747,2.9965646,85,1732
242,-0.67305666,4.0531626,85,1613
243,2.574892,4.1990805,85,2205
244,2.4433544,4.293319,85,2403
245,1.5719038,3.081944,85,1651
246,2.59623,4.1303244,85,421
247,1.8101676,3.5060697,85,494
248,1.6767583,2.6478438,85,1276
249,0.8168127,2.3741753,85,1799
250,1.2178204,2.4007697,85,590
251,0.54301643,2.218191,85,1226
252,0.8074742,3.858147,85,1740
253,2.6349454,3.6498601,85,1169
254,2.5030487,4.205412,85,1913
255,1.774369,3.516581,85,575
256,2.0544055,4.156333,85,1860
257,-0.17656775,2.0859048,85,1061
258,1.3486063,2.6029203,85,1756
259,1.1765418,2.2241783,85,820
260,2.3601725,3.551196,85,1517
261,-0.9681722,1.2511292,85,1496
262,-1.6094893,4.070658,85,2244
263,2.525899,3.5318198,85,1925
264,2.439805,3.9159315,85,2110
265,2.497195,3.990465,85,1106
266,-0.27238634,1.6155126,85,1711
267,2.1328864,3.924666,85,2361
268,1.4365666,2.5791738,85,545
269,2.6408741,3.9400377,85,1382
270,1.2588497,2.397066,85,1784
271,2.2761934,4.1505632,85,1648
272,2.4501283,3.6612463,85,1954
273,1.4796611,2.9139667,85,1807
274,-0.01344489,2.8251655,85,1205
275,2.4733803,3.4071844,85,1752
276,-0.14276303,2.6119719,85,687
277,1.038449,3.4302695,85,375
278,2.6220782,3.6459467,85,274
279,1.9478837,3.7403135,85,1828
280,1.4241439,2.8258028,85,291
281,2.611546,4.240405,85,629
282,1.6192484,2.7250814,85,2444
283,1.6970354,4.074872,85,276
284,-0.3303894,3.483228,85,808
285,1.0994527,3.3421845,85,1024
286,2.5916734,4.0914,85,1757
287,1.6315596,3.977194,85,1268
288,1.2860544,2.478793,85,1485
289,-0.13821012,1.9897382,85,1334
290,2.422094,3.6991403,85,778
291,2.6464605,4.139439,85,428
292,0.18950556,1.9778758,85,1156
293,2.0695207,3.8943608,85,824
294,2.4347582,3.7913501,85,1388
295,2.09432,2.9715986,85,2319
296,2.011928,2.9249916,85,592
297,1.7464151,2.671676,85,1269
298,1.396754,3.055937,85,2136
299,1.5163639,3.2910595,85,991
300,0.94833434,2.4081175,85,2015
301,2.2600784,4.1562586,85,642
302,1.3841738,2.8994098,85,1312
303,2.5434089,4.2783937,85,447
304,0.5487048,2.177632,85,1197
305,-1.3692595,3.8465278,85,1934
306,0.33828363,2.0709603,85,769
307,-0.28008723,2.2937148,85,918
308,0.87512594,2.2160327,85,2346
309,2.581106,4.0623927,85,708
310,2.1021383,3.0724735,85,561
311,2.0534124,2.9238896,85,786
312,1.8725026,2.7734036,85,1972
313,0.68285453,2.6011233,85,727
314,2.434385,4.187691,85,1130
315,1.2685434,2.6829717,85,331
316,1.4213187,2.9638095,85,1563
317,0.6017868,3.1565304,85,718
318,1.1964527,2.513956,85,1639
319,2.3584616,3.9439268,85,1149
320,1.698045,2.6859987,85,1932
321,1.369798,2.4648304,85,1443
322,2.321593,3.6996455,85,994
323,0.09944868,2.0089624,85,537
324,1.913449,3.478521,85,777
325,2.3783026,3.5540743,85,929
326,1.9388124,2.8326166,85,1814
327,2.652725,4.1224914,85,1582
328,2.64019,4.1998396,85,468
329,1.4209716,3.1492813,85,393
330,2.5725174,3.9501424,85,1899
331,0.8897945,2.9662585,85,301
332,1.052883,2.3926451,85,1713
333,1.7081661,2.7016776,85,945
334,2.0168314,3.8061893,85,1319
335,2.6903102,4.0076733,85,1626
336,1.1319829,3.7806659,85,729
337,2.1185193,3.9188044,85,948
338,2.1966255,3.2939053,85,1765
339,2.46581,3.509756,85,2277
340,1.5117824,3.894876,85,2367
341,1.7364358,3.2176983,85,920
342,0.60862917,3.6686819,85,267
343,2.0746274,4.1529417,85,1360
344,2.3181863,3.6690068,85,169
345,2.214797,3.1460388,85,793
346,-0.047802925,1.6615386,85,1622
347,2.450943,3.75403,85,569
348,1.9751617,2.9366074,85,233
349,1.0381219,2.4263961,85,2234
350,2.0719938,2.9694922,85,1105
351,1.9611628,3.8833354,85,369
352,2.4309103,3.7913868,85,1177
353,1.1611078,2.5959985,85,2230
354,2.6785352,4.1425514,85,1381
355,0.9192431,2.3302116,85,1053
356,2.246101,3.3106291,85,1811
357,2.2270374,3.1498582,85,2077
358,2.0836227,2.948207,85,1243
359,-0.03378535,1.9770328,85,1466
360,1.6909438,3.8004367,85,2451
361,0.4506159,1.8720038,85,1492
362,-0.19468339,1.6103201,85,1549
363,1.853175,3.7564888,85,1762
364,1.9817582,2.938847,85,542
365,1.1185517,3.0942378,85,304
366,0.38716525,2.7377765,85,1440
367,0.93385696,2.5622706,85,873
368,1.0250642,2.6092546,85,1327
369,1.1054652,3.2793427,85,799
370,2.6273627,4.0581193,85,426
371,-1.0925623,3.825121,85,720
372,0.4919509,2.2729542,85,1581
373,0.76841927,2.1275167,85,549
374,0.7207882,2.527703,85,546
375,0.6173852,2.0245461,85,1222
376,2.3358736,4.0232797,85,383
377,2.4946737,3.6418197,85,1115
378,0.36109626,1.9370686,85,1062
379,2.5550838,4.249291,85,677
380,2.7083652,4.117954,85,1600
381,-0.65272194,3.3182828,85,911
382,-0.7048639,1.5264528,85,1953
383,1.1952107,2.9515312,85,508
384,1.5968027,3.765927,85,619
385,1.1411502,2.4130933,85,1657
386,-0.70874316,1.568566,85,1170
387,1.4043807,2.9196637,85,1779
388,2.6554227,3.7004578,85,770
389,2.289823,3.4085166,85,817
390,1.1964973,2.4661424,85,1761
391,1.8608505,4.158309,85,1389
392,-0.3934844,1.6282957,85,721
393,1.5265868,2.801034,85,2238
394,2.6527712,3.993008,85,818
395,1.7147932,3.1178353,85,936
396,2.6323662,3.916511,85,1233
397,1.0849581,3.0296357,85,1173
398,2.2592351,3.973758,85,784
399,1.5157334,2.8235593,85,1683
400,-0.9951778,3.8412893,85,1183
401,1.2553782,2.4927895,85,2232
402,-2.2687802,0.11019074,85,1819
403,0.96623874,2.2385986,85,1033
404,2.4736407,4.270896,85,1867
405,2.299143,3.511826,85,540
406,-0.4660258,1.6802173,85,578
407,2.246069,4.053136,85,442
408,1.3224384,2.844128,85,992
409,1.1480566,2.906392,85,1036
410,1.5927699,3.4925778,85,2169
411,1.760802,3.8419926,85,1000
412,-0.11561172,2.6199791,85,723
413,2.1921253,4.08297,85,1253
414,2.2284439,3.2989566,85,2269
415,2.124284,3.9299507,85,1590
416,0.9019353,2.8033576,85,908
417,0.29117578,1.8126128,85,1136
418,1.4635733,2.813953,85,2548
419,1.903247,3.2870753,85,1357
420,2.0892773,3.3393643,85,1229
421,0.38970345,2.837543,85,1552
422,1.0643725,3.5272799,85,1679
423,2.44739,4.0881586,85,507
424,1.0736445,2.6482766,85,1546
425,2.2439446,3.1083348,85,1361
426,1.3997071,2.9981914,85,1097
427,0.19257347,2.190616,85,1067
428,-0.4346836,1.8801502,85,1378
429,0.8948706,2.2426205,85,726
430,-0.1856105,2.206716,85,509
431,2.3030674,4.179434,85,1906
432,0.054306094,1.6370867,85,497
433,1.4885098,2.9155352,85,925
434,2.0872514,3.4637606,85,1409
435,2.3750591,4.290415,85,1108
436,1.5043899,2.8526108,85,805
437,2.190752,3.1026552,85,2215
438,-0.0558421,1.5063025,85,2053
439,0.8371961,3.4015822,85,495
440,0.97161466,3.1347632,85,1585
441,0.51805454,2.2852347,85,1185
442,1.3828739,3.1250741,85,625
443,2.000747,3.181514,85,1278
444,1.0351148,2.2348719,85,594
445,1.6241399,2.9936574,85,973
446,2.4679713,3.8458967,85,790
447,2.2800708,4.0709414,85,837
448,1.0934111,2.5412493,85,879
449,1.5005348,2.5531247,85,1099
450,-0.5099332,1.529534,85,655
451,0.868096,2.7122498,85,367
452,2.0558724,4.2553825,85,1057
453,1.6011263,4.1831245,85,1091
454,2.2830718,4.0471935,85,738
455,1.069996,3.091487,85,1591
456,2.703332,3.8965006,85,1839
457,2.4254844,4.289512,85,1476
458,1.3810393,2.9066398,85,571
459,1.8423283,4.2132792,85,1280
460,1.1138394,2.716808,85,1975
461,2.669121,4.076749,85,1431
462,2.5618508,4.2480774,85,1506
463,-0.13502048,2.5155041,85,1189
464,1.060211,2.960333,85,1500
465,1.8108182,3.8206613,85,1412
466,0.46643633,2.4346595,85,701
467,1.587465,3.6255634,85,874
468,1.1943581,3.1309493,85,2132
469,0.99083877,3.6084816,85,1718
470,2.6840963,4.07883,85,901
471,2.3080945,4.004616,85,1068
472,2.6115456,4.117532,85,1560
473,-1.598413,3.9034216,85,1249
474,2.0039446,4.1843314,85,500
475,-0.07800194,2.7449093,85,2170
476,2.2373815,3.3536272,85,1653
477,2.3444664,3.4957736,85,900
478,1.3821934,3.0026486,85,1620
479,-2.3670216,-1.2483355,85,1100
480,2.2484016,3.1679795,85,995
481,2.577826,4.2086387,85,320
482,2.578482,4.217075,85,1447
483,2.005999,2.9467244,85,969
484,0.021254342,1.2136624,85,324
485,0.85575676,2.9262042,85,1553
486,2.4260314,3.6660075,85,1299
487,-0.64706475,-3.4303758,85,886
488,2.6486292,3.9228132,85,1510
489,1.0255746,2.938751,85,807
490,1.3981423,2.6703787,85,1415
491,-0.88661826,1.5030898,85,1503
492,2.705725,4.090798,85,366
493,1.8394685,3.1842778,85,1104
494,2.2127864,3.3029716,85,2134
495,1.4242946,2.8807027,85,1548
496,1.2626606,2.8059382,85,748
497,0.23609287,2.9444115,85,1958
498,1.0446459,3.289513,85,504
499,1.763203,2.9761717,85,613
500,2.654323,3.6447282,85,2456
501,0.583442,2.2450209,85,1084
502,2.2907233,3.8456116,85,2493
503,1.3496068,2.520498,85,2093
504,0.48557612,2.258719,85,2157
505,0.62666,2.3347208,85,595
506,2.4286108,4.1197257,85,2514
507,1.8384842,2.8638127,85,2552
508,1.566481,2.7443914,85,1726
509,2.372069,4.0619435,85,150
510,2.6987865,3.8459523,85,1596
511,2.0460207,3.4840357,85,1644
512,2.173057,3.7036705,85,889
513,2.2154913,3.4482398,85,606
514,1.5348843,2.976288,85,305
515,1.037002,3.229126,85,702
516,2.2059953,4.1692786,85,1096
517,0.19465834,1.8857676,85,1174
518,-0.8829752,1.5049957,85,340
519,1.1236312,2.471575,85,2008
520,-0.01709897,2.7787106,85,880
521,2.3534086,3.5870662,85,1281
522,2.229127,4.093418,85,2472
523,1.7716737,4.1913624,85,644
524,0.83655256,2.1836016,85,1570
525,2.6858537,3.8011274,85,1472
526,2.0000138,2.8924787,85,1246
527,1.657396,3.1441312,85,1520
528,1.1221105,3.1958797,85,453
529,-0.12724894,1.7116481,85,1514
530,1.3109038,2.7924092,85,471
531,0.96490574,3.0727923,85,373
532,0.9258465,2.8550384,85,1668
533,2.2282584,3.1963928,85,1505
534,0.15442431,1.4988354,85,1114
535,0.648706,2.888637,85,883
536,0.9659989,3.5630832,85,953
537,-2.826825,-1.541341,85,1283
538,0.41083163,2.2657237,85,903
539,1.9193157,4.156604,85,2298
540,1.8549085,2.7594771,85,501
541,1.2098781,2.5274758,85,1988
542,0.80478525,2.8297074,85,356
543,2.1880333,3.0535657,85,756
544,2.3574421,4.1553197,85,1838
545,2.426189,3.6687782,85,697
546,1.1581326,2.7127216,85,1421
547,2.0557024,4.0360627,85,341
548,2.3883903,3.5964231,85,589
549,2.1637263,3.9614277,85,877
550,2.676593,4.1302876,85,758
551,1.4351919,4.158229,85,577
