,PCA01 (43.91),PCA02 (32.14),PCA03 (7.27),PCA04 (4.53),PCA05 (2.27),PCA06 (2.06),PCA07 (1.64),PCA08 (1.10),PCA09 (0.81),PCA10 (0.77),PCA11 (0.63),PCA12 (0.48),gene_ID,ndimage_ID
0,0.91734177,-1.5757015,0.64296526,-0.46367064,-0.35727185,-0.120173916,0.025296781,0.07930651,0.028416907,0.03653279,-0.01669713,0.06661025,85,742
1,5.625752,-1.2107381,-0.91660076,1.4283246,1.0474545,0.4316711,-0.5323055,0.08734679,0.049815938,-0.3244102,0.39633805,0.246062,85,842
2,4.312787,-2.8778691,0.95416147,-0.55311835,-0.11616995,-0.24345201,0.056499366,0.10160189,-0.24112271,-0.10252302,0.0011598485,0.13509957,85,2052
3,2.8556976,0.0051640878,-1.027882,2.2479804,0.39077523,1.0523514,-0.28625536,-0.20435104,0.31268764,0.07043628,-0.06696402,0.0091370875,85,1145
4,4.0606227,-1.1770625,-0.59999216,1.0058941,0.7972668,0.359226,-0.30069113,-0.078272685,-0.038430776,-0.17314829,0.26158756,-0.006606652,85,896
5,5.573683,-2.990521,0.65571016,-0.25334957,0.29793173,-0.13246271,0.048839465,-0.053347375,-0.28831187,-0.16736321,0.06664543,-0.05600162,85,2152
6,0.76243603,-1.3460617,0.44842792,-0.055950377,-0.21171269,0.22880836,-0.044269383,-0.13832325,0.21171293,0.013148288,0.07807742,-0.15948728,85,558
7,5.592481,-1.8772129,-0.4305739,0.21293546,1.0011649,-0.40348056,-0.2293842,0.30414626,-0.4743105,-0.34195253,0.31341106,0.347275,85,751
8,3.1143696,-1.5123211,-0.11855353,0.31208128,0.56485075,0.060163636,-0.12998761,-0.014793817,-0.19239274,-0.25206643,0.20925285,0.06541988,85,746
9,5.454377,-2.7122433,0.40330768,-0.20882079,0.47557262,-0.3290197,0.020361945,0.12768264,-0.51773095,-0.20510125,0.07458722,0.17407997,85,236
10,1.2804655,-1.9879131,1.009545,-0.73808616,-0.71915156,-0.1816521,0.07264883,0.13282697,0.16239189,0.174714,-0.1335708,0.08489866,85,810
11,7.1218057,-2.8339171,0.014262626,0.037222695,0.9744887,-0.40993762,-0.06011957,0.17729777,-0.6927579,-0.32821298,0.1728118,0.23386174,85,1526
12,6.548238,-4.0387573,1.4921036,-0.91685414,-0.26151133,-0.39693233,0.09879678,0.16041778,-0.29975703,-0.094956934,0.00023261669,0.18044327,85,2064
13,3.2894368,-0.036600556,-1.1683282,2.2489898,0.5508952,0.9929086,-0.16764386,-0.29102272,0.17803746,0.17330095,-0.15194294,-0.12241267,85,1980
