,ISO01,ISO02,gene_ID,ndimage_ID
0,-2.532579,0.18254356,85,742
1,-4.6026926,-4.8206606,85,842
2,-5.738578,-2.250166,85,2052
3,-1.6884929,-3.1795704,85,1145
4,-3.3232694,-3.8604724,85,896
5,-6.6546817,-3.2967381,85,2152
6,-2.0632849,-0.013009755,85,558
7,-5.406217,-4.2527614,85,751
8,-3.211458,-2.6454601,85,746
9,-6.32328,-3.5844195,85,236
10,-3.3228765,0.3953361,85,810
11,-7.3727207,-4.6289024,85,1526
12,-8.546268,-2.913178,85,2064
13,-1.910947,-3.6201115,85,1980
14,-1.3723488,-1.5697466,85,1775
15,-2.8673968,-2.8746853,85,302
16,-2.3756597,-0.17977741,85,1645
17,-4.829771,-1.7298908,85,1323
18,-3.288208,-2.549617,85,2156
19,-2.5384011,-0.19034444,85,2308
20,-2.505468,-0.2001915,85,618
21,-2.599418,-0.4794964,85,325
22,-2.6964931,-0.5449712,85,2108
23,-6.685842,-3.001265,85,1964
24,-4.7411585,-3.7358313,85,611
25,-1.6922562,0.78925544,85,1641
26,-7.6442385,-1.6829866,85,2056
27,-3.2336059,-0.3751859,85,598
28,-4.5339584,-0.14964895,85,813
29,-5.1613803,-3.4605882,85,1862
30,-2.6169965,-0.31819302,85,1060
31,-4.906322,-1.245215,85,1614
32,-3.4884727,-4.9532113,85,797
33,-2.1241846,-1.6032815,85,1394
34,-1.5371602,-1.8428794,85,954
35,-3.1627493,-0.87237746,85,227
36,-6.65065,-1.9789699,85,1021
37,-5.4101295,-2.5678496,85,1434
38,-4.5499597,-1.1424712,85,671
39,-7.132132,-2.279479,85,1796
40,-6.115652,-1.1066144,85,1859
41,-4.0520144,-0.45055228,85,387
42,-3.269989,-1.4223812,85,1827
43,-8.097352,-2.3462522,85,2010
44,-1.5827469,0.080384254,85,1146
45,-11.334276,-6.4470954,85,1722
46,-6.901506,-1.4550924,85,2037
47,-1.4716632,0.27226874,85,1880
48,-2.5346322,-0.5093992,85,1587
49,-5.149932,-1.5532862,85,2146
50,-5.731839,-0.60212874,85,1193
51,-0.52872396,-0.07348035,85,1159
52,-3.5339732,-2.7230814,85,1041
53,-4.812765,-0.5805441,85,1751
54,-9.273063,-2.4959912,85,556
55,-5.6789203,-3.0322685,85,1619
56,-3.965641,-1.8509691,85,1379
57,-2.257621,0.031328052,85,1708
58,-3.7200968,-0.02347099,85,1065
59,-6.011519,-0.7052125,85,1027
60,2.4478486,-0.6047742,85,1303
61,-5.454445,-1.8487669,85,750
62,-4.8767915,-0.8381344,85,662
63,-3.5737164,0.3006754,85,1802
64,-5.144403,-5.4099646,85,931
65,0.641035,-3.5721123,85,512
66,-6.5771437,-2.2711678,85,2119
67,-5.4255114,-2.0960732,85,2323
68,-7.2976365,-3.0441365,85,1155
69,-0.83771515,0.44352874,85,1667
70,-6.527822,-0.9710561,85,516
71,-11.48096,-2.9450257,85,2135
72,-5.1834292,-2.3288074,85,256
73,-7.136201,-4.4079633,85,1890
74,2.9454322,-1.2082403,85,1643
75,-1.8152617,-0.0016301792,85,550
76,-4.4678216,-1.3790164,85,1031
77,-6.8158927,-1.5819693,85,1624
78,-2.1608403,-0.028595636,85,1970
79,-7.4271355,-1.885343,85,743
80,-2.5724604,0.21863912,85,1475
81,-6.6787024,-0.886102,85,2433
82,-6.90328,-1.4766049,85,1682
83,-1.1267347,-3.5820613,85,1225
84,-2.6493542,0.26351595,85,1800
85,-2.7653327,-1.8193233,85,1998
86,-4.458971,-0.6001892,85,1480
87,-7.251736,-3.7270942,85,326
88,-3.1194584,-1.058871,85,1245
89,-5.189992,-4.570442,85,1237
90,-9.091524,-5.003515,85,2150
91,-7.4814696,-0.8938154,85,845
92,-1.095483,-0.9988907,85,800
93,-3.4101388,-0.99890906,85,1777
94,-5.1285357,-0.6187638,85,1214
95,-10.453171,-3.1264837,85,482
96,-0.37128663,-3.5637298,85,1714
97,-5.574447,-0.8200932,85,503
98,-8.472857,-4.884598,85,560
99,-5.8583107,-2.0634503,85,811
100,-9.226153,-1.6567647,85,2226
101,-0.4586857,0.7699851,85,1611
102,-2.8674722,-0.4937175,85,2265
103,-5.860602,-3.3149943,85,665
104,-2.503605,0.3912772,85,2182
105,-3.135815,-0.28927132,85,971
106,-1.7482295,-1.914679,85,2275
107,-1.5457754,0.82907766,85,1728
108,-3.1796262,-1.8130337,85,511
109,-4.774826,-1.1645159,85,1630
110,-4.288571,-3.454843,85,715
111,-4.444145,-5.5257626,85,1425
112,-2.935207,-2.7976592,85,1254
113,-4.3603945,-5.0465155,85,490
114,-4.0560975,-2.1635704,85,1493
115,-4.0742407,-1.6622695,85,1113
116,-4.0305786,-0.96656185,85,1129
117,-0.72867596,-1.7641866,85,1353
118,-6.668649,-3.8885257,85,306
119,-1.1608714,-5.0735216,85,938
120,-7.5853624,-3.5726528,85,681
121,-3.9855065,-4.280129,85,272
122,-4.1297455,-2.5345929,85,1267
123,-5.596336,-1.2469245,85,947
124,0.9346984,-4.641242,85,1305
125,-2.734824,-0.622717,85,2036
126,-3.2776651,-5.0742984,85,502
127,0.45887274,-2.2510486,85,1655
128,-4.8059993,-3.1716855,85,1576
129,-1.6442677,0.2156185,85,706
130,-4.5728683,-1.3592952,85,946
131,-6.2722015,-0.32377428,85,1578
132,-1.3997058,0.12211093,85,661
133,-6.726896,-2.6909811,85,1976
134,-4.002064,-3.0907245,85,224
135,-5.1167707,-5.1845236,85,2360
136,-1.0567683,0.3379861,85,1625
137,-4.9846582,-1.3697734,85,2438
138,1.8178442,-1.6817728,85,1349
139,-6.852823,-3.824511,85,1258
140,-4.2069607,-2.36379,85,978
141,-3.1858559,0.13455364,85,1133
142,-2.4061282,-2.056671,85,1403
143,-2.1752658,-0.6031457,85,398
144,-5.302579,-1.7778933,85,344
145,-7.287031,-2.4086385,85,1150
146,-2.9968219,-1.816496,85,1090
147,-7.7762756,-3.4051585,85,1038
148,-4.7316794,-1.0116916,85,498
149,-3.2571933,0.098514825,85,1264
150,-5.4239826,-1.8222184,85,1495
151,-5.8058476,-2.1398652,85,1736
152,-5.2776814,-1.972002,85,1497
153,-4.1306386,-0.6672083,85,2050
154,-4.612399,-1.9398655,85,475
155,-4.270487,-1.0284929,85,1140
156,-2.291487,-2.2166731,85,1731
157,-2.1371276,-1.2254276,85,639
158,-4.3092556,-0.69403803,85,2011
159,-5.093516,-1.2862711,85,1168
160,-7.8126535,-4.4315505,85,2279
161,-4.4764414,-0.52000594,85,985
162,-4.4066167,-1.0690324,85,852
163,-1.3165219,-0.9977763,85,574
164,-4.7152963,-2.288707,85,1131
165,-4.627891,-0.71823406,85,2106
166,-1.6300756,-0.13607873,85,1995
167,-4.0454,-1.1179614,85,1545
168,-4.2662177,-1.8177052,85,582
169,-1.8407314,-0.24287492,85,713
170,-6.7813826,-5.145589,85,1543
171,-1.2514415,-0.06359694,85,711
172,-6.215237,-5.196933,85,632
173,-0.17471376,-3.4297843,85,1098
174,-2.5485375,0.11560748,85,1272
175,-2.7849612,-0.22185422,85,2312
176,-2.686958,-0.62274456,85,1780
177,-4.87313,-3.6864643,85,2096
