,LLE01,LLE02,gene_ID,ndimage_ID
0,-0.0008705997,0.0033783438,85,742
1,-0.033673663,0.039513566,85,842
2,-0.016611196,0.0154413,85,2052
3,-0.022193,0.035360634,85,1145
4,-0.023749847,0.030791577,85,896
5,-0.024465533,0.024053909,85,2152
6,-0.0012859624,0.0075168144,85,558
7,-0.028480757,0.030216243,85,751
8,-0.015865542,0.020951536,85,746
9,-0.024309853,0.023831459,85,236
10,-0.0012229622,0.0013056307,85,810
11,-0.033617523,0.03281913,85,1526
12,-0.024812594,0.019928886,85,2064
13,-0.024654223,0.037385877,85,1980
14,-0.008652062,0.01848178,85,1775
15,-0.015923714,0.021306021,85,302
16,-0.00158252,0.003923218,85,1645
17,-0.012899042,0.013099027,85,1323
18,-0.015045718,0.019049428,85,2156
19,-0.0019020799,0.0040904717,85,2308
20,-0.0019313246,0.0046743895,85,618
21,-0.0029288118,0.004000431,85,325
22,-0.0042457646,0.007520342,85,2108
23,-0.022342736,0.02080595,85,1964
24,-0.022144776,0.024985448,85,611
25,0.0030963176,-0.00011027693,85,1641
26,-0.018793376,0.015540605,85,2056
27,-0.0045541096,0.0066274316,85,598
28,-0.0051336056,0.003561922,85,813
29,-0.024537753,0.028352521,85,1862
30,-0.0028497009,0.005226586,85,1060
31,-0.011951026,0.012745376,85,1614
32,-0.03092796,0.037701968,85,797
33,-0.013816895,0.02619239,85,1394
34,-0.011039832,0.02040704,85,954
35,-0.0062599448,0.008059727,85,227
36,-0.018598197,0.017230552,85,1021
37,-0.019482432,0.020748738,85,1434
38,-0.010307608,0.011021307,85,671
39,-0.017329182,0.012280924,85,1796
40,-0.01293131,0.011264425,85,1859
41,-0.0051797284,0.003572837,85,387
42,-0.008574739,0.00979859,85,1827
43,-0.022029266,0.017615335,85,2010
44,0.0014400632,0.0009941405,85,1146
45,-0.05186625,0.048681084,85,1722
46,-0.014295832,0.008631954,85,2037
47,0.0015901524,0.0050270124,85,1880
48,-0.0040452494,0.008078128,85,1587
49,-0.0147696445,0.016200453,85,2146
50,-0.009804841,0.0072341426,85,1193
51,0.0011395316,0.011727723,85,1159
52,-0.016522806,0.020640383,85,1041
53,-0.008617332,0.008461922,85,1751
54,-0.025787946,0.020183003,85,556
55,-0.016795857,0.013616574,85,1619
56,-0.011791159,0.013517324,85,1379
57,-0.0011692069,0.005696302,85,1708
58,-0.004366322,0.005877872,85,1065
59,-0.010538244,0.0074548637,85,1027
60,-0.008268332,0.020363048,85,1303
61,-0.015289237,0.015109153,85,750
62,-0.009641896,0.007857946,85,662
63,-0.0019725123,0.0015872915,85,1802
64,-0.035888415,0.04117294,85,931
65,-0.024855513,0.042531993,85,512
66,-0.018096184,0.015406738,85,2119
67,-0.015488622,0.015168143,85,2323
68,-0.025023267,0.02403232,85,1155
69,0.003619534,0.0061646537,85,1667
70,-0.012626332,0.008841775,85,516
