,tSNE01,tSNE02,gene_ID,ndimage_ID
0,1.6389135,1.9168073,85,742
1,2.364846,1.1814647,85,842
2,2.6736782,1.697945,85,2052
3,1.60184,0.8396376,85,1145
4,2.1163743,1.1371186,85,896
5,2.7593997,1.5867734,85,2152
6,1.3817827,1.830281,85,558
7,2.571725,1.3874876,85,751
8,1.9544064,1.2386365,85,746
9,2.728513,1.565177,85,236
10,2.0080128,1.9757824,85,810
11,2.7565222,1.5212095,85,1526
12,2.8558807,1.6725783,85,2064
13,1.6577187,0.8534057,85,1980
14,0.96803355,0.9032566,85,1775
15,1.8554426,1.167568,85,302
16,1.5609604,1.7594283,85,1645
17,2.54595,1.7505027,85,1323
18,1.9871765,1.2943193,85,2156
19,1.6113088,1.7963563,85,2308
20,1.5827185,1.7989877,85,618
21,1.5996634,1.5598817,85,325
22,1.6544714,1.7646072,85,2108
23,2.7666066,1.619253,85,1964
24,2.4993393,1.4430022,85,611
25,0.9054465,1.9429437,85,1641
26,2.8372517,1.7461877,85,2056
27,1.9394838,1.8918816,85,598
28,2.3352406,1.959725,85,813
29,2.5524628,1.4227831,85,1862
30,1.6194786,1.7830449,85,1060
31,2.5095897,1.8184232,85,1614
32,2.221896,1.1070725,85,797
33,1.5474817,1.0205206,85,1394
34,1.172159,0.89384043,85,954
35,1.830851,1.653044,85,227
36,2.7914104,1.7289462,85,1021
37,2.6466975,1.6115562,85,1434
38,2.4520993,1.8480651,85,671
39,2.7982101,1.7394971,85,1796
40,2.7458744,1.84412,85,1859
41,2.204584,1.9236383,85,387
42,1.7796078,1.4608821,85,1827
43,2.850299,1.7005545,85,2010
44,0.92635113,1.4412147,85,1146
45,2.799165,1.487608,85,1722
46,2.7862306,1.7595068,85,2037
47,0.9605397,1.8625509,85,1880
48,1.6225528,1.7400141,85,1587
49,2.5806913,1.7329831,85,2146
50,2.7123926,1.8616191,85,1193
51,0.35814258,1.3124222,85,1159
52,2.0809116,1.2933078,85,1041
53,2.428312,1.9366995,85,1751
54,2.8676324,1.6839548,85,556
55,2.6969278,1.6254238,85,1619
56,2.2537255,1.6277089,85,1379
57,1.4747927,1.8675098,85,1708
58,2.1502287,1.9699972,85,1065
59,2.7459126,1.8509549,85,1027
60,-1.6134734,-0.28908536,85,1303
61,2.641769,1.7254478,85,750
62,2.4684265,1.8844402,85,662
63,2.0488837,1.976061,85,1802
64,2.4628484,1.2408445,85,931
65,-1.2519046,-0.40194777,85,512
