,ISO01,ISO02,gene_ID,ndimage_ID
0,-4.46223,4.2898493,85,742
1,-7.442594,-0.4158861,85,842
2,-9.852156,2.2985756,85,2052
3,-2.100959,1.4567252,85,1145
4,-5.5237017,0.4626371,85,896
5,-11.641925,0.6997547,85,2152
6,-3.520846,4.137742,85,558
7,-8.711966,-3.646819,85,751
8,-5.6424847,1.0684559,85,746
9,-11.219487,-1.2658266,85,236
10,-5.600013,4.2514257,85,810
11,-11.849196,-1.7862512,85,1526
12,-14.193012,2.908448,85,2064
13,-2.148931,1.3612627,85,1980
14,-2.077323,1.4047736,85,1775
15,-5.3355393,0.9510313,85,302
16,-4.2992268,2.7088146,85,1645
17,-8.344991,2.7241638,85,1323
18,-6.292763,0.8923026,85,2156
19,-4.4147067,2.8810952,85,2308
20,-4.4356356,2.99721,85,618
21,-4.6392975,1.7512369,85,325
22,-4.6968775,3.2489328,85,2108
23,-11.898445,0.507954,85,1964
24,-8.9945545,0.41546628,85,611
25,-2.53975,4.6007714,85,1641
26,-12.465042,3.676777,85,2056
27,-5.5945888,3.5575716,85,598
28,-7.2885323,4.3678336,85,813
29,-9.192104,1.2035588,85,1862
30,-4.4671307,2.8925366,85,1060
31,-8.247388,3.4916248,85,1614
32,-5.451408,-0.78377193,85,797
33,-3.4282124,2.9035378,85,1394
34,-2.4145942,1.851286,85,954
35,-5.550576,2.2554255,85,227
36,-11.0528145,2.7366433,85,1021
37,-9.730194,1.847372,85,1434
38,-8.003734,3.419482,85,671
39,-11.980898,1.6961039,85,1796
40,-10.323614,4.7043104,85,1859
41,-6.7673483,3.1998131,85,387
42,-5.5405893,1.6366296,85,1827
43,-13.325436,2.7281203,85,2010
44,-2.663375,3.0123906,85,1146
45,-17.840538,-1.0575148,85,1722
46,-11.60614,2.2584672,85,2037
47,-2.5348868,4.1409073,85,1880
48,-4.3121414,3.336686,85,1587
49,-8.750144,2.6283934,85,2146
50,-10.00512,4.244144,85,1193
51,-0.7951772,3.216509,85,1159
52,-6.6210237,1.1650946,85,1041
53,-7.8165603,4.425603,85,1751
54,-15.022032,3.2037475,85,556
55,-10.604294,0.3477057,85,1619
56,-7.080453,2.2513986,85,1379
57,-3.706063,3.8248544,85,1708
58,-5.9422007,4.536365,85,1065
59,-10.460914,4.3583665,85,1027
60,3.2386167,6.343479,85,1303
61,-9.420755,2.5283089,85,750
62,-7.839581,3.2400727,85,662
63,-5.7938695,4.4488587,85,1802
64,-8.097709,-1.0310596,85,931
65,2.0567956,3.9245389,85,512
66,-11.112452,2.437777,85,2119
67,-9.604521,2.4045718,85,2323
68,-12.357098,1.8057386,85,1155
69,-1.2444742,3.7299738,85,1667
70,-10.988591,4.34135,85,516
71,-17.92417,3.8759892,85,2135
72,-9.032121,1.6522399,85,256
73,-11.651701,-0.7990203,85,1890
74,3.824915,7.070021,85,1643
75,-3.1816802,3.2644315,85,550
76,-7.659833,3.2866926,85,1031
77,-10.817693,3.2044463,85,1624
78,-3.8319123,3.2385302,85,1970
79,-12.141548,3.0946221,85,743
80,-4.5157604,4.458855,85,1475
81,-11.025995,4.802353,85,2433
82,-11.696262,3.228605,85,1682
83,-1.3211902,-0.97526693,85,1225
84,-4.5110917,4.2987823,85,1800
85,-4.9143715,2.4968073,85,1998
86,-7.805556,3.9710355,85,1480
87,-12.491326,-0.36365178,85,326
88,-5.951026,3.1239223,85,1245
