202.5
336.0
249.0
295.0
160.5
162.0
134.0
241.0
236.0
200.5
234.5
348.0
290.5
221.5
329.0
265.5
326.5
194.5
180.0
127.0
229.5
211.5
204.5
232.0
385.5
329.5
228.0
334.0
419.5
290.5
296.5
344.0
385.5
439.0
383.5
352.0
421.0
513.0
441.5
212.0
228.0
230.0
253.0
292.5
224.5
192.5
275.0
237.5
271.0
244.5
348.0
302.0
316.5
392.0
315.0
274.5
393.5
165.0
304.0
309.5
116.5
116.0
178.0
242.5
239.0
147.0
364.0
351.5
265.5
146.0
203.0
188.5
196.5
134.5
338.0
319.0
247.0
187.0
163.0
185.5
186.5
382.0
291.0
203.5
207.0
225.5
168.5
407.0
353.5
257.5
126.0
215.0
361.5
180.5
119.0
245.0
325.5
205.0
179.0
423.5
368.0
284.0
325.0
373.5
123.5
