39.0
44.0
80.0
82.0
80.0
35.5
54.0
35.5
44.0
48.0
50.0
112.0
39.0
86.0
52.0
92.0
93.5
68.0
53.0
53.0
38.5
21.5
127.5
52.0
114.5
97.5
127.5
54.0
114.5
97.5
108.0
34.0
60.0
82.0
48.0
48.0
