28.5
35.0
24.5
49.5
13.0
21.5
11.0
15.0
0.0
22.0
21.5
15.0
15.0
28.5
11.0
28.5
9.0
10.0
35.0
22.0
28.0
28.5
28.5
28.5
28.5
28.5
17.0
27.0
26.0
28.5
26.0
28.0
23.0
26.0
28.5
35.0
49.5
35.0
22.5
35.0
35.0
35.0
35.0
35.0
35.0
34.0
35.0
35.0
35.0
35.0
28.0
39.0
24.5
24.5
24.5
24.5
24.5
21.0
24.5
24.5
24.0
15.0
17.0
14.0
24.5
24.5
49.5
49.5
49.5
49.5
49.5
31.0
49.5
43.0
43.0
39.0
42.0
39.0
49.5
49.5
21.5
12.999999999999998
15.0
13.0
22.0
18.0
15.0
15.0
28.5
13.0
28.5
9.0
12.999999999999998
21.5
21.5
21.5
22.0
21.5
21.5
20.0
20.0
21.5
25.0
21.5
21.5
15.0
11.0
22.0
21.5
15.0
15.0
28.5
10.999999999999998
28.5
10.999999999999998
11.0
15.0
22.0
21.5
15.0
15.0
28.5
15.0
28.5
15.0
15.0
22.0
21.5
15.0
15.0
28.5
11.0
28.5
9.0
10.0
22.0
12.0
21.5
25.0
21.5
22.0
21.5
22.0
21.5
21.5
28.5
21.5
28.5
21.5
21.5
15.0
28.5
15.0
28.5
11.5
15.0
28.5
15.0
28.5
15.0
15.0
28.5
12.0
28.5
28.5
25.0
10.999999999999998
10.999999999999998
28.5
28.5
9.999999999999998
