22.5
37.5
21.5
22.5
23.0
16.0
21.5
22.5
32.0
23.0
45.0
22.5
23.5
22.5
25.5
22.5
43.0
22.5
22.5
37.5
17.5
19.5
23.0
27.0
25.0
20.5
32.0
23.0
45.0
20.499999999999996
23.5
13.5
25.499999999999996
22.0
43.0
22.5
20.5
37.5
23.0
37.5
24.5
23.0
33.0
37.5
37.5
26.0
37.5
37.5
26.0
37.5
24.0
43.0
37.5
37.5
19.5
21.0
24.0
23.0
20.5
32.0
23.0
45.0
19.0
17.5
17.5
17.5
22.5
42.0
17.5
17.5
23.0
21.0
18.0
13.0
32.0
23.0
37.0
20.5
23.5
12.5
25.5
10.0
43.0
22.5
20.5
27.0
25.0
23.0
32.0
15.0
43.0
21.0
15.0
23.0
21.0
23.0
41.0
21.0
21.0
16.0
27.0
32.0
27.0
43.0
27.0
27.0
21.0
27.0
22.0
43.0
27.0
27.0
25.0
32.0
25.0
43.0
25.0
25.0
18.0
25.5
18.0
43.0
25.0
25.0
32.0
15.5
27.0
20.5
23.5
18.0
25.5
15.0
43.0
22.5
20.5
32.0
45.0
32.0
32.0
32.0
32.0
32.0
35.0
32.0
32.0
32.0
23.0
21.5
23.0
25.5
21.0
43.0
21.5
21.5
45.0
41.0
45.0
45.0
30.0
45.0
42.0
45.0
19.0
20.5
18.999999999999996
22.5
31.0
19.0
19.0
23.5
18.0
23.5
43.0
9.499999999999998
9.499999999999998
25.5
15.0
43.0
22.499999999999996
20.499999999999996
25.5
31.0
19.0
15.0
43.0
22.5
22.5
43.0
42.0
8.0
