,PCA01 (45.93),PCA02 (22.53),PCA03 (9.09),PCA04 (6.26),PCA05 (3.68),PCA06 (2.85),PCA07 (2.54),PCA08 (1.42),PCA09 (1.20),PCA10 (0.76),PCA11 (0.69),PCA12 (0.59),gene_ID,ndimage_ID
0,-1.395008,-0.75684386,0.28912908,-0.41501823,-0.2043481,-0.10877423,0.30126312,0.27970657,-0.22475316,-0.08599238,0.032383937,-0.15386577,85,742
1,-2.5148075,1.418995,1.3434901,-0.21704775,0.5014786,1.5548499,-1.4448596,-0.42620435,0.3759524,0.20801869,0.11454213,-0.14299032,85,842
2,-1.8355017,0.774886,0.99446124,-1.0756341,-0.6648097,1.0504062,-0.5466841,0.06901115,0.12533782,0.010491677,-0.3266396,0.0715664,85,2052
3,-0.889285,0.27959856,0.80600125,-0.61203235,-0.6828619,-0.5834548,0.11543109,0.502358,-0.050022792,0.015421953,-0.04641137,-0.076997735,85,1145
4,-1.5087206,1.5647106,1.7739513,-0.9474612,0.371774,0.61997664,-0.35553634,-0.47854388,0.2646916,-0.42814115,-0.21056212,0.22226396,85,896
5,-1.5346756,1.4221828,2.0266159,-1.3196441,-1.1289306,1.0114189,-0.42312267,0.120589904,-0.027377592,-0.47451034,-0.33515853,0.3201985,85,2152
6,-1.8665543,-0.338592,-0.33147585,-0.78611064,-0.007628435,0.13747141,0.11076441,0.19988869,-0.031269573,-0.058224525,-0.10619418,-0.08165214,85,558
7,-2.8782876,0.45025605,-0.10485647,1.0060818,0.60103434,1.1226908,-1.0786073,0.32588345,-0.4823739,2.1590683,0.84683156,-0.7874516,85,751
8,-2.6723206,0.6800774,0.19616772,0.23839262,0.52468914,0.83714205,-1.1577384,-0.033775866,-0.05702184,0.89666164,0.12169764,-0.26948252,85,746
9,-2.3987246,1.6024733,1.3149374,-0.37525254,-1.5638714,1.4793047,-0.8367018,-0.66020465,-0.055288922,-0.14129673,-0.17699474,0.3628656,85,236
10,-1.3995781,-0.83172226,0.8576738,-0.21106349,-0.53622764,-0.28656766,0.24877,0.39754763,-0.24065381,-0.1113162,-0.042564075,-0.1725383,85,810
11,-0.7842674,1.7519506,3.4457498,-1.5597092,-1.2726619,1.081301,-0.04383558,0.07076977,-0.21891181,-0.5668992,-0.37451518,0.34726933,85,1526
12,-1.2554277,0.9286247,2.2460089,-1.4057978,-1.4971232,0.9466803,-0.10079614,0.5438254,-0.2882408,-0.5038572,-0.37863943,0.10852631,85,2064
13,-1.5657918,0.8502055,1.1383423,-0.9185909,-0.1882022,0.06757475,-0.04844613,0.061794054,-0.0010536338,-0.30313963,-0.30037925,0.15587081,85,1980
14,-2.7460697,0.85709023,0.11433722,0.82987857,-0.020409396,1.000888,-0.8187407,-0.1439627,-0.37996477,0.677899,0.22785354,-0.21423802,85,1775
15,-2.7838044,0.5798366,-0.6009874,0.9271474,-0.31722414,0.7482069,-0.45899022,-0.40013286,-0.3040653,1.47577,0.33281517,-0.5434515,85,302
16,-1.1849517,-0.46093717,0.5889778,-0.5899555,-0.2679467,-0.09713173,0.38517702,0.24530251,-0.24798903,-0.0633618,0.052631345,-0.08707147,85,1645
17,-0.46496418,-0.5466693,1.7926263,-0.2201862,-0.8836803,-0.5215774,0.4401862,0.46089986,-0.3181222,0.010915592,0.11507718,-0.15827604,85,1323
18,-1.1799072,0.5154305,1.0919228,-1.04233,-0.6682883,0.08824041,0.17112467,0.26432985,-0.07320462,-0.2908121,0.023317255,0.07933029,85,2156
19,-1.6643486,0.10790672,0.6264771,-0.9165408,-0.17009881,0.48129332,0.037006147,0.04584625,-0.074681416,-0.04013244,-0.2869791,0.020348558,85,2308
20,-2.4462569,0.62540245,-0.48118916,0.29739478,-0.37025493,0.43594593,-0.79621565,-0.45017913,0.12804131,0.6364772,0.40353346,-0.10867943,85,618
21,-2.712379,0.31745803,-0.83123124,0.9513546,-0.3044728,0.22200304,0.091036856,-0.36093345,-0.369253,0.9482778,0.2269498,-0.43701354,85,325
22,-1.470361,-0.11324435,0.6408168,-0.8224021,-0.22241378,0.23116839,0.23809473,0.13270622,-0.18078314,-0.11799223,-0.12466703,0.0032657313,85,2108
23,-0.4763798,0.15737191,1.9101766,-0.88802725,-1.1877686,-0.15448254,0.4588491,0.6813377,-0.36770317,-0.23867947,0.10010068,-0.14472021,85,1964
24,-1.752992,1.0620251,1.0228562,-0.72966933,-0.91365,0.8304168,-0.80612105,-0.05839933,0.18085214,-0.008417182,-0.22391562,0.24602756,85,611
25,-1.6030526,-0.69055516,0.19638756,-0.5104634,-0.09496832,0.04174725,0.2985534,0.17297277,-0.25793535,-0.11515897,-0.047027778,-0.059397113,85,1641
26,-1.2037184,0.28388897,1.2867993,-1.0799232,-1.0902145,0.20733374,0.19204295,0.6125692,-0.24641135,-0.3414222,-0.0657761,-0.065634415,85,2056
27,-1.6771127,0.07178876,0.48868868,-1.0017447,-0.5514664,0.38750833,0.05688735,0.3287069,-0.12371231,-0.25754514,-0.12195464,0.004641017,85,598
28,-1.3561695,0.04685481,0.8491113,-0.97423524,-0.5446331,0.33138114,0.22287728,0.29232216,-0.23149414,-0.24453002,-0.09155432,0.011949141,85,813
29,-2.4530947,1.0549351,0.6212572,-0.23496622,0.1696748,1.0285684,-1.1910661,-0.21039763,0.19224699,0.50679564,-0.13711528,-0.081652015,85,1862
30,-1.7599205,0.24084337,0.75174487,-0.94137806,-0.2916428,0.55992806,-0.10442663,0.119012944,-0.031898413,-0.035135206,-0.39834145,-0.005656832,85,1060
31,-1.4094113,-0.20888513,1.0219803,-0.7409388,-0.39360002,0.20290393,0.30488983,0.17009687,-0.30473658,-0.14208879,-0.1990804,0.028286308,85,1614
32,-2.8646991,1.2119867,0.63709503,0.65308255,0.14802767,1.7126284,-1.4763362,-0.121109046,-0.25252154,1.0237465,0.43702787,-0.33569685,85,797
33,-0.79352725,-1.064026,0.121656455,0.05889501,-0.28786734,-0.46168467,-0.047638785,0.4502099,0.28222188,-0.010463242,0.12822077,-0.5022376,85,1394
34,-1.646119,0.1299791,0.24634941,-0.899765,-0.5728724,0.005571498,0.08958332,0.28913698,-0.027665649,-0.2211344,0.115746275,0.06374091,85,954
35,-2.4815917,0.6054227,-0.4186071,-0.13030268,-0.608532,0.46880615,-0.67890847,-0.36217576,0.038779315,0.563544,0.082689874,0.10437425,85,227
36,-0.4430424,-0.5835801,1.2870423,-0.31211692,-0.6976864,-0.41467386,0.41348895,0.49098665,-0.26922312,0.014032639,0.12665491,-0.25342837,85,1021
37,-2.4956007,1.2693475,0.672649,-0.24485882,-0.74069285,1.1349863,-1.1229627,-0.22255263,-0.11412091,0.32261923,-0.428434,0.23849182,85,1434
38,-1.1955125,0.008415148,1.3201747,-0.9543533,-0.9151293,0.22800484,0.3035297,0.5580315,-0.36446214,-0.36463365,-0.09550813,-0.08615263,85,671
39,-2.412671,1.0398483,1.639007,-0.65181714,0.07685396,1.967178,-1.2148114,-0.62507266,0.4662031,0.5747649,-0.19791992,-0.12655397,85,1796
40,-0.5358288,-0.65258443,1.040103,-0.2660993,-0.39708027,-0.3291265,0.39875138,0.26544285,-0.24957317,0.08680834,0.012540524,-0.15563203,85,1859
41,-1.2938683,0.7067092,1.109343,-1.1361774,-0.5220906,0.5300187,-0.014949958,0.03131805,-0.033756547,-0.18174836,-0.109036125,0.18724863,85,387
42,-0.92079157,0.3619417,1.3061383,-0.9441857,-0.17763305,-0.028291756,0.46668857,-0.032088354,-0.18067804,-0.11348389,0.0014326838,0.13111095,85,1827
43,-1.9991702,1.2783597,1.3294379,-1.0664976,-0.6389443,1.5009605,-0.96986306,-0.118979275,0.24625233,0.2197029,-0.47193703,0.08535618,85,2010
44,-2.2933967,0.20144698,-0.052359924,-0.375868,0.59739685,0.30021417,-0.48766243,-0.17418325,0.25226846,0.5429111,-0.1450637,-0.20202662,85,1146
