,ISO01,ISO02,gene_ID,ndimage_ID
0,-1.2380059,0.34975344,85,742
1,-1.2526269,-0.3421228,85,842
2,-1.1496007,-0.23001245,85,2052
3,-1.0844347,0.2302287,85,1145
4,-0.95043,-0.74969953,85,896
5,-1.2260915,-0.25174385,85,2152
6,-1.2423648,0.32499325,85,558
7,-1.1106882,0.03244719,85,751
8,-1.0276034,-0.11219706,85,746
9,-1.055023,-0.19038145,85,236
10,-1.2422845,0.2869247,85,810
11,-1.4579071,-0.70718944,85,1526
12,-1.3238347,-0.15981027,85,2064
13,-1.1187959,0.055824503,85,1980
14,-1.0683132,-0.03627646,85,1775
15,-1.210335,0.23288403,85,302
16,-1.2255061,0.3043676,85,1645
17,-1.3134028,-0.22532889,85,1323
18,-1.2412903,-0.014962121,85,2156
19,-1.1643821,0.18014021,85,2308
20,-1.1805284,-0.10384915,85,618
21,-1.2302262,0.31752023,85,325
22,-1.2188438,0.119556926,85,2108
23,-1.2959439,-0.28913915,85,1964
24,-1.2189832,0.006502796,85,611
25,-1.2144779,0.26388288,85,1641
26,-1.2172034,-0.15254167,85,2056
27,-1.1976329,0.14108463,85,598
28,-1.2905927,-0.18957418,85,813
29,-0.8687898,-0.1964153,85,1862
30,-1.1899779,0.18032661,85,1060
31,-1.2367029,0.26035184,85,1614
32,-1.1865835,-0.46543777,85,797
33,-1.1298267,0.26554054,85,1394
34,-1.2200699,0.2418063,85,954
35,-1.1404463,0.23411006,85,227
36,-1.2015686,-0.06331024,85,1021
37,-1.1526948,-0.06387135,85,1434
38,-1.2508326,0.1195125,85,671
39,-1.1746838,-0.46436355,85,1796
40,-1.2049917,-0.42907012,85,1859
41,-1.1934531,0.06894004,85,387
42,-1.2139974,-0.12512767,85,1827
43,-1.1890615,-0.49564672,85,2010
44,-1.1797477,0.20948115,85,1146
45,-0.7927337,0.26090804,85,1722
46,-1.2402732,-0.35492244,85,2037
47,-1.2430823,0.37542227,85,1880
48,-1.1596195,0.189096,85,1587
49,-1.1886523,0.037702132,85,2146
50,-1.2265292,0.20170751,85,1193
51,-1.2422981,0.41855624,85,1159
52,-1.2202638,-0.0346941,85,1041
53,-1.3308334,-0.22949353,85,1751
54,-1.4492255,-0.8058686,85,556
55,-0.8470727,-0.686693,85,1619
56,-0.9194647,-0.09604238,85,1379
57,-1.2186087,0.27811664,85,1708
58,-1.2398076,0.07849158,85,1065
59,-1.2196944,0.18542825,85,1027
60,-1.162268,0.49567273,85,1303
61,-1.2926674,0.016074894,85,750
62,-1.1763613,-0.2861957,85,662
63,-1.2123227,0.22046894,85,1802
64,-0.99808264,-0.55841315,85,931
65,-1.1156292,0.560549,85,512
66,-1.1168338,-1.0557209,85,2119
67,-1.2475021,-0.1396675,85,2323
68,-1.3571074,-0.46920705,85,1155
69,-1.2344388,0.35465807,85,1667
70,-1.1364814,-0.15767944,85,516
71,-1.1948091,-0.75354964,85,2135
72,-1.2358834,0.0008826845,85,256
73,-0.83454496,-0.76621854,85,1890
74,-1.1892577,0.6219079,85,1643
75,-1.2064633,0.252621,85,550
76,-1.2036728,-0.013724141,85,1031
77,-1.2598257,-0.10025791,85,1624
78,-1.2373754,0.3039918,85,1970
79,-1.2182235,-0.19772415,85,743
80,-1.2728792,0.40886405,85,1475
81,-1.2880974,0.005911016,85,2433
82,-1.2760309,0.030944178,85,1682
83,-1.0691643,-0.09258813,85,1225
84,-1.213317,0.20307724,85,1800
85,-1.1001219,0.0021885454,85,1998
86,-1.2033378,0.21824504,85,1480
87,-1.2219591,-0.22082749,85,326
88,-1.0455532,0.04783847,85,1245
89,-1.1668993,0.54900044,85,1237
90,-1.3048505,-0.5662786,85,2150
91,-1.2458227,-0.0076933815,85,845
92,-1.042142,0.018779678,85,800
93,-1.0259323,-0.1872826,85,1777
94,-1.034286,-0.15797526,85,1214
95,-1.2249137,-0.5365431,85,482
96,-0.7209211,0.14064227,85,1714
97,-1.2802812,-0.08413929,85,503
98,-0.9454616,-0.5733473,85,560
99,-1.0707777,0.017976299,85,811
100,-1.3672111,-0.19300781,85,2226
101,-1.2735497,0.41269514,85,1611
102,-1.2404953,0.36730963,85,2265
103,-0.6836418,-0.1650064,85,665
104,-1.2282404,0.16474682,85,2182
105,-1.2307962,0.3093692,85,971
106,-1.1774082,0.0162947,85,2275
107,-1.2212019,-0.01799262,85,511
108,-1.0232784,-0.32835442,85,1630
109,-1.127423,0.08114616,85,715
110,-1.0146687,-0.27249026,85,1425
