,PCA01 (37.67),PCA02 (23.99),PCA03 (11.34),PCA04 (5.89),PCA05 (4.39),PCA06 (4.04),PCA07 (2.31),PCA08 (1.83),PCA09 (1.48),PCA10 (1.33),PCA11 (0.83),PCA12 (0.77),gene_ID,ndimage_ID
0,-0.9327848,0.19320685,0.10275664,-0.19588466,-0.100645624,-0.06069672,0.035734896,0.018332465,7.6892604e-05,0.005993155,-0.047812313,0.0035369254,85,742
1,-0.7842691,-0.19678992,0.02824097,0.13352193,0.08900088,-0.040476862,-0.2254877,-0.052414212,0.05820258,-0.06756393,0.12989844,0.049084727,85,842
2,-0.79339683,-0.15648113,0.04121953,0.101232536,0.053296298,-0.03934687,-0.19090505,-0.025797041,0.04307989,-0.049893375,0.106641434,0.02181734,85,2052
3,-0.7486884,0.04016337,-0.06967961,-0.21420807,0.086919025,-0.08076305,0.06523675,-0.12496222,0.019300442,-0.0068725203,-0.074189186,0.10584113,85,1145
4,-0.53138846,-0.4320916,-0.0071628448,0.24390039,0.07147506,-0.043977264,-0.1884395,0.016696485,0.012815818,-0.05918119,0.08895827,-0.024127118,85,896
5,-0.763423,-0.18766035,-0.033048607,0.07053363,0.15980415,-0.08731391,-0.16290502,-0.11907972,0.06925933,-0.1223878,0.06848493,0.10993965,85,2152
6,-0.9400149,0.19032416,0.11094148,-0.18069445,-0.10702978,-0.057773218,0.017606266,0.02823915,0.0011926502,0.0045771184,-0.030640522,-0.005968978,85,558
7,-0.73811907,-0.080804095,-0.057344712,-0.08145604,0.119209744,-0.099262334,-0.015632149,-0.11084904,0.039971773,-0.076082446,-0.035973825,0.09576339,85,751
8,-0.7290158,-0.14231487,-0.022820486,0.007730888,0.08773055,-0.08679595,-0.070302054,-0.05669359,0.032603316,-0.07946359,0.0020669524,0.044135302,85,746
9,-0.56295866,-0.23452888,-0.19199894,-0.06971603,0.25122833,-0.12832761,0.015906654,-0.1861644,0.049480576,-0.100927636,-0.06858063,0.13722986,85,236
10,-0.94105923,0.17951478,0.11008419,-0.16675341,-0.09926021,-0.057687033,-0.00049964024,0.024195183,0.006095104,-0.002004508,-0.014664701,-0.001318068,85,810
11,-0.71992785,-0.40263027,-0.05899983,0.29070613,0.2702102,-0.07730137,-0.3692218,-0.15602031,0.115356825,-0.18745658,0.22229145,0.13650371,85,1526
12,-0.849295,-0.075582065,0.021923367,0.026484195,0.091546185,-0.07686975,-0.1684666,-0.08603555,0.0664206,-0.10496586,0.09358836,0.0936768,85,2064
13,-0.81888306,-0.032361362,0.016237823,-0.048283257,0.049195293,-0.077145785,-0.063427,-0.05554524,0.03489724,-0.062068477,0.0063460795,0.053944156,85,1980
14,-0.7245451,-0.11121908,-0.04036263,-0.040990528,0.09714994,-0.083592065,-0.03912961,-0.0818875,0.028212832,-0.060963772,-0.016719282,0.06656017,85,1775
15,-0.9228436,0.1357243,0.095008336,-0.13538495,-0.069010936,-0.060305092,-0.023290763,0.008019535,0.01402596,-0.016373055,-0.002583334,0.011045616,85,302
16,-0.92947614,0.17352983,0.09878547,-0.1764665,-0.0872843,-0.062234517,0.01677816,0.011957922,0.0059150434,-0.0046229055,-0.03422308,0.009571141,85,1645
17,-0.8450523,-0.09951492,0.03470481,0.06443672,0.07629966,-0.06483474,-0.19595185,-0.058157884,0.061281286,-0.09306143,0.11683449,0.060667045,85,1323
18,-0.8682408,-0.010196016,0.052756365,-0.019730965,0.023769803,-0.065831505,-0.11715749,-0.036576014,0.04172504,-0.06436748,0.058232773,0.04489201,85,2156
19,-0.8799115,0.07199499,0.06398559,-0.106009774,-0.025620364,-0.068541646,-0.029196534,-0.014135982,0.01970227,-0.034005854,-0.0091095185,0.024659824,85,2308
20,-0.84589964,-0.054632038,0.056659862,0.024684716,0.018014131,-0.05391472,-0.14096864,-0.013798156,0.035766974,-0.051818077,0.07518966,0.014995603,85,618
21,-0.92713463,0.17622888,0.0968243,-0.18291022,-0.08742471,-0.06275281,0.024633287,0.010678634,0.0045616776,-0.0024126798,-0.04110498,0.010390329,85,325
22,-0.8819218,0.04846686,0.054525398,-0.08296975,0.004821592,-0.071269006,-0.063586816,-0.039403606,0.034212124,-0.05267083,0.018330814,0.051853962,85,2108
23,-0.8174626,-0.15120494,0.022436371,0.10020944,0.098651774,-0.06151516,-0.21504664,-0.066222146,0.06465787,-0.0961732,0.12520954,0.06428182,85,1964
24,-0.79699826,-0.02277657,-0.024556277,-0.05042403,0.095258266,-0.059027746,-0.06047772,-0.107082956,0.017491039,-0.09087235,0.0062454925,0.10077773,85,611
25,-0.92403793,0.14674477,0.09351644,-0.15010571,-0.07034989,-0.06269318,-0.009297561,0.0044479356,0.012843529,-0.015680801,-0.01449822,0.015862044,85,1641
26,-0.8371257,-0.08440505,0.04138604,0.04337875,0.05186206,-0.056599077,-0.16326745,-0.041972198,0.048138883,-0.06613114,0.089518584,0.043277502,85,2056
27,-0.9016224,0.071565464,0.08961846,-0.0728991,-0.047853786,-0.051619057,-0.07381073,0.00876659,0.02053942,-0.020294316,0.034762125,0.0042853286,85,598
28,-0.8502437,-0.08551331,0.06090442,0.06734757,0.032911014,-0.045193553,-0.1941008,-0.022253133,0.04841257,-0.05796325,0.120664105,0.026289009,85,813
29,-0.6499067,-0.2303904,-0.007963609,0.06874963,0.05521959,-0.06396724,-0.07653547,-0.015575497,0.011424594,-0.048716154,0.0034578699,0.006759209,85,1862
30,-0.91167223,0.10009303,0.09320783,-0.09895386,-0.059105996,-0.055213004,-0.052974924,0.011147428,0.017117744,-0.018414242,0.020045115,0.0042537423,85,1060
31,-0.936276,0.1647186,0.10440248,-0.15581167,-0.08654781,-0.059306808,-0.0107953865,0.015771145,0.010411311,-0.009261209,-0.008118066,0.006658449,85,1614
32,-0.6673224,-0.30564162,-0.09784398,0.120937414,0.23280443,-0.10771998,-0.17245372,-0.14390336,0.07805729,-0.15591125,0.06545924,0.11557629,85,797
33,-0.8387325,0.08512774,0.011382695,-0.18162906,0.01850395,-0.07812225,0.037867513,-0.07267428,0.019389676,-0.020776829,-0.06111428,0.076246955,85,1394
34,-0.92372084,0.13814154,0.09232901,-0.14021184,-0.064443074,-0.06303429,-0.020658182,0.0016987225,0.015986735,-0.020711645,-0.0051712133,0.018678831,85,954
35,-0.8904832,0.107042156,0.07398968,-0.13486095,-0.050512306,-0.06680703,-0.0034405936,8.299798e-05,0.011300642,-0.020040395,-0.02608623,0.011891037,85,227
