,tSNE01,tSNE02,gene_ID,ndimage_ID
0,2.8755007,3.9370859,85,742
1,4.150041,2.4429212,85,842
2,4.429163,2.902341,85,2052
3,3.5859437,3.932637,85,1145
4,4.093507,2.970387,85,896
5,4.625333,3.092892,85,2152
6,2.7012262,3.352049,85,558
7,3.3633912,2.0786653,85,751
8,3.4690626,2.2521715,85,746
9,4.517515,2.829384,85,236
10,3.3629286,4.0799303,85,810
11,4.7225604,3.1083944,85,1526
12,4.74717,3.2142532,85,2064
13,4.0548706,3.3972197,85,1980
14,2.807129,2.316186,85,1775
15,3.0974183,2.048463,85,302
16,2.8861852,3.869092,85,1645
17,4.111186,4.0039024,85,1323
18,3.848423,3.645534,85,2156
19,3.1140728,3.3402267,85,2308
20,2.981608,2.202284,85,618
21,2.9198794,2.0652666,85,325
22,3.1995046,3.4986236,85,2108
23,4.5832286,3.7235057,85,1964
24,4.214233,2.7922702,85,611
25,2.5059407,3.7861495,85,1641
26,4.6502614,3.4800758,85,2056
27,3.3181002,3.4475968,85,598
28,4.0282574,3.4805503,85,813
29,4.1534324,2.5212433,85,1862
30,3.1937375,3.3919554,85,1060
31,4.1476154,3.7089512,85,1614
32,4.08371,2.4048862,85,797
33,2.9233768,4.150436,85,1394
34,3.1477785,3.6993623,85,954
35,3.2523706,2.2575338,85,227
36,4.455388,3.9289038,85,1021
37,4.123074,2.538206,85,1434
38,4.018254,3.7522042,85,671
39,4.444379,2.6641314,85,1796
40,4.369764,3.960196,85,1859
41,3.9464974,3.2354612,85,387
42,3.5814302,3.7631161,85,1827
43,4.6242476,2.8655143,85,2010
44,2.6910913,2.378995,85,1146
45,4.7105627,2.895601,85,1722
46,4.4108405,2.631458,85,2037
47,2.3948133,3.769011,85,1880
48,3.058997,2.6356707,85,1587
49,4.2332706,3.7745185,85,2146
50,4.283177,3.9994655,85,1193
51,2.1856008,3.0546365,85,1159
52,3.9325821,3.5353673,85,1041
53,3.8119996,4.1226625,85,1751
