gene_ID,ndimage_ID,PCA01 (55.36),PCA02 (19.28),PCA03 (8.67),PCA04 (4.83),PCA05 (2.51),PCA06 (1.88)
85,169,5.3080816,-1.6191598,1.8092624,-1.4203324,-0.49041742,0.4293493
85,188,11.440417,-2.6258657,5.682179,-2.023351,0.39275315,-0.7385148
85,199,4.584311,-3.8346016,-0.63872606,1.01632,0.046470642,-0.00074945897
85,209,-0.34963864,-0.17944223,0.17076848,-0.5979564,0.014471519,0.32445848
85,224,3.4801555,0.074354395,3.8650994,-1.620497,0.7036942,-0.43338603
85,227,2.4178274,-0.22180256,2.655775,-1.4610732,0.3285729,-0.018767735
85,233,3.4353828,-1.6829715,2.1642141,-0.88993645,0.29475293,0.119602576
85,235,6.29965,-1.8731377,3.7149148,-1.2406781,0.29627952,-0.22664951
85,236,6.435436,-2.417825,2.7535079,-1.1700908,-0.052915994,0.3143568
85,243,0.20502833,-0.49123213,0.386304,-0.6082301,-0.15789565,0.47464254
85,256,4.5908823,-0.8933849,3.7752867,-1.753911,0.19550523,-0.022167077
85,261,2.6495407,1.0807502,3.5915413,-1.2988911,0.31045982,-0.9467702
85,271,3.437992,0.36334577,3.9492767,-1.3226582,0.66427284,-0.60502243
85,272,5.101577,-0.81926614,3.5502121,-1.4544007,0.3262729,-0.2398678
85,274,5.4657326,-3.149179,2.3892753,-0.65118396,0.40467098,0.49791145
85,276,4.462313,-0.40059033,4.0882845,-1.5929507,0.9707606,-0.36104655
85,282,4.39746,-2.2411034,2.1509311,-0.79807884,0.1243899,0.3065113
85,290,5.5433636,0.5193402,5.182699,-1.1854125,0.5950066,-1.061494
85,291,2.126001,0.30145234,2.5349543,-1.477899,0.16694583,-0.1809971
85,293,0.7547643,0.38841093,1.4521037,-0.8884393,0.8464677,-0.119531706
85,294,-0.32246467,-0.027109686,0.023034273,-0.68215626,-0.16222578,0.2768673
85,301,2.2743545,-0.48127887,1.7125105,-1.1218027,0.27259535,0.13528436
85,302,2.303949,1.2443963,3.7346969,-1.0491965,0.6971161,-1.0171692
85,303,0.15563731,-0.02324913,-0.5479362,-0.61524594,0.13842751,0.18472718
85,304,2.8376129,-0.65655583,1.3823963,-1.1162599,-0.14789303,0.2294706
85,305,3.0941746,-0.78540915,2.2214637,-1.2164714,0.087118275,0.0923065
85,306,6.2382455,-1.8271492,3.9547105,-1.6335514,0.39844733,0.11373418
85,308,-0.18463053,1.128777,1.1401048,-0.9245269,0.52281785,-0.2882828
85,314,5.0099573,-0.36303332,4.4396734,-1.329513,0.84989744,-0.5047262
85,320,8.13537,-5.594984,0.7137557,0.95333046,0.4404725,0.14516795
85,324,-0.09958091,-1.2576741,-0.7283886,0.77899873,0.01399123,-0.37472534
85,325,1.1793913,1.2083553,2.5173156,-1.153473,0.37992278,-0.7132418
85,326,5.5058103,0.31196272,5.5364623,-1.3415706,0.3191774,-1.8579183
85,331,1.6401936,0.992141,2.8406403,-1.2984893,0.27839845,-0.6798771
85,333,2.2890067,-0.022878882,1.9976784,-1.0983557,0.4518302,-0.3796311
85,336,-0.25959474,-0.7255016,-0.16435605,-0.033953343,-0.064415686,0.19147354
85,340,-0.5743917,1.1502173,0.39133564,-0.76074165,0.6011944,-0.13861573
85,341,4.4774833,-3.438525,0.47187117,0.44973937,0.6904128,-0.033198837
85,344,4.8886895,-1.7195649,3.054145,-1.2947482,0.11949662,0.066916615
85,356,1.7887777,-0.7680469,1.2354919,-1.00468,0.3772348,0.34043795
85,364,5.84669,-2.2893062,2.3779674,-1.0593923,0.07039019,0.14679043
85,366,8.30489,-5.408085,1.2254791,0.5455005,0.33556378,0.27733475
85,367,1.9224683,-0.52712244,1.5435033,-1.1077778,0.23463182,0.21566798
85,369,4.385078,-2.8104107,0.91548324,-0.21069662,0.45899484,0.34356776
85,372,3.8269503,-1.530878,2.1669376,-1.2016032,0.09874592,0.238232
85,373,2.1830304,-0.30436355,1.3203006,-1.111099,0.08153579,0.17772637
85,375,2.2697031,0.39583063,2.7782874,-1.1758754,0.72658366,-0.2676162
85,377,2.1670284,-0.8671654,-0.47628444,-0.8782244,-0.5822659,0.38575405
85,383,4.795179,1.6842405,3.912051,-1.4322504,-0.2142895,-1.7034326
85,385,3.404899,1.4189978,3.1636877,-1.6792499,1.0742956,-0.8907046
85,386,-0.6609102,0.5645834,0.37993214,-0.9756462,0.1846312,0.21380661
85,387,3.8543937,-2.141959,0.8418274,-0.6696224,-0.28350177,0.6344097
85,393,2.326748,1.2064044,2.460496,-1.3912565,-0.2247921,-0.7149788
85,395,3.4120955,-1.7666197,1.413964,-0.68976396,0.074554965,0.28453657
85,397,2.1469731,0.5801233,1.7758265,-1.4028904,0.16217777,-0.25476304
85,398,1.4978795,-0.17463258,1.7377883,-1.2740957,0.33714122,0.16584615
85,401,5.238347,-1.7717948,1.8273312,-1.1334432,0.4331344,0.33635092
85,405,3.4398413,-0.34832627,2.4455278,-1.29391,0.34021503,-0.16758949
85,406,3.71816,-1.1654309,1.8849825,-1.3678639,0.39690083,0.31606823
