,tSNE01,tSNE02,gene_ID,ndimage_ID
0,4.3445234,1.3537973,85,742
1,2.3662465,2.1002853,85,842
2,2.888304,1.848877,85,2052
3,3.731692,1.990247,85,1145
4,2.8214273,2.2015405,85,896
5,2.936041,1.9237845,85,2152
6,3.730122,1.2096725,85,558
7,1.6505015,2.172006,85,751
8,1.856839,2.0967817,85,746
9,2.3193746,1.9231108,85,236
10,4.582823,1.4696382,85,810
11,3.3052044,2.2174747,85,1526
12,3.4399135,2.018258,85,2064
13,3.1680014,2.06041,85,1980
14,1.7820747,2.1327622,85,1775
15,1.7561698,2.1301146,85,302
16,4.1860247,1.5380969,85,1645
17,4.3311114,2.197293,85,1323
18,3.6371112,1.9746203,85,2156
19,3.2692435,1.6078994,85,2308
20,1.932407,2.002344,85,618
21,1.6637983,2.3035731,85,325
22,3.6105788,1.7207044,85,2108
23,4.0611615,2.1945717,85,1964
24,2.7149694,1.8533045,85,611
25,4.154104,1.330385,85,1641
26,3.8250108,1.8262565,85,2056
27,3.6223617,1.5367992,85,598
28,3.7074966,2.0094206,85,813
29,1.9917951,2.1188095,85,1862
30,3.203202,1.6241748,85,1060
31,3.934019,1.5836577,85,1614
32,1.8413795,2.1259923,85,797
33,4.673291,1.586284,85,1394
34,3.6567698,1.5360281,85,954
35,2.1258645,1.8465841,85,227
36,4.3489857,2.089921,85,1021
37,2.2285388,1.9388559,85,1434
38,3.9613726,1.8736458,85,671
39,2.402627,2.0921016,85,1796
40,4.314891,2.157039,85,1859
41,3.1264548,1.84852,85,387
42,3.63301,2.1407866,85,1827
43,2.6730516,1.9554751,85,2010
44,2.2432761,1.8654841,85,1146
45,2.6510863,2.1391053,85,1722
46,2.5510602,1.8814948,85,2037
47,4.1795287,1.235917,85,1880
48,2.8182118,1.6021956,85,1587
49,3.9670427,1.8956921,85,2146
50,4.4970202,1.8079466,85,1193
51,2.6874154,1.5619541,85,1159
52,3.2925372,2.0974016,85,1041
53,4.3705573,2.2075207,85,1751
54,3.1632214,2.133632,85,556
55,1.9979478,2.1504338,85,1619
56,3.90784,2.0428445,85,1379
57,4.4522586,1.5136629,85,1708
58,3.7606735,1.6340084,85,1065
59,4.0717235,1.6191058,85,1027
60,2.2411003,1.9307055,85,1303
61,3.6089108,1.999038,85,750
62,2.485129,1.8752288,85,662
63,4.574454,1.4768081,85,1802
64,2.432753,2.1078935,85,931
65,2.0109684,2.132444,85,512
66,2.7019396,2.0593798,85,2119
67,2.7272997,1.8821821,85,2323
68,2.6239092,2.104707,85,1155
69,4.0087523,1.0474,85,1667
70,2.8826485,1.8939655,85,516
71,2.90498,2.1091993,85,2135
72,2.2578323,1.8792027,85,256
73,3.7755456,2.4573383,85,1890
74,2.3471718,1.9964283,85,1643
75,2.3674972,1.7031106,85,550
76,2.8689387,1.9250344,85,1031
77,2.8669653,2.0460577,85,1624
78,3.7580845,1.3058243,85,1970
79,2.5206013,1.8712056,85,743
80,4.2209306,1.036653,85,1475
81,4.120241,2.1194396,85,2433
82,4.1881843,1.9627888,85,1682
83,1.6419258,2.1869612,85,1225
84,3.8628256,1.5892186,85,1800
85,3.0879185,2.0378318,85,1998
86,4.537878,1.7230465,85,1480
87,1.6849844,2.1581323,85,326
88,3.638459,1.9442422,85,1245
89,2.128716,2.065255,85,1237
90,3.6551065,2.2721343,85,2150
91,2.4927213,1.893744,85,845
92,1.6115595,2.2078784,85,800
93,3.0077245,1.8565156,85,1777
94,3.3931093,2.0452094,85,1214
95,3.3600085,2.1907382,85,482
96,2.7284007,2.4548056,85,1714
97,4.1027174,2.0391703,85,503
98,2.3887079,2.1234057,85,560
99,3.0067816,2.049965,85,811
100,4.276312,2.2944238,85,2226
101,4.5276265,1.1241544,85,1611
102,2.430898,1.5740801,85,2265
103,1.8309491,2.2199798,85,665
104,4.179899,1.509374,85,2182
105,4.6037555,1.465243,85,971
106,2.9306386,1.8796252,85,2275
107,4.5623884,1.1214757,85,1728
108,1.9989924,1.9856648,85,511
109,2.8466485,2.0314822,85,1630
110,1.7816962,2.0814047,85,715
111,2.847814,2.1626158,85,1425
112,2.2993765,1.9017621,85,1254
113,2.5429354,1.852337,85,490
114,4.139649,1.6380757,85,1493
115,2.0764189,1.9671273,85,1113
116,4.2559104,1.667598,85,1129
117,4.2345295,1.3938811,85,1353
118,2.433401,1.8913895,85,306
119,2.5303195,2.1339347,85,938
120,2.795345,2.1121457,85,681
121,2.074291,1.8993698,85,272
122,4.03853,2.1579478,85,1267
123,4.5470448,1.740062,85,947
124,1.8258867,2.0965226,85,1305
125,3.3769007,1.8507885,85,2036
126,1.766119,2.192998,85,502
127,1.8453298,2.2505717,85,1655
128,3.6557631,2.018557,85,1576
129,2.7259452,1.425014,85,706
130,4.4418144,2.0950863,85,946
131,4.655587,1.5889344,85,1578
132,3.5870285,1.3550482,85,661
133,3.721514,2.1799796,85,1976
134,2.0129654,1.9305567,85,224
135,3.8282464,2.2874377,85,2360
136,3.814031,1.0591433,85,1625
137,3.9196982,1.8264469,85,2438
138,1.8200239,2.326309,85,1349
139,4.156425,2.2987592,85,1258
140,2.1609933,1.9193718,85,978
141,4.547096,1.9618789,85,1133
