,PCA01 (53.99),PCA02 (17.54),PCA03 (7.73),PCA04 (6.01),PCA05 (3.53),PCA06 (2.51),PCA07 (1.86),PCA08 (1.48),PCA09 (1.00),PCA10 (0.77),PCA11 (0.66),PCA12 (0.59),gene_ID,ndimage_ID
0,-0.14311075,-0.54193854,0.023279713,0.30060756,-0.042744637,-0.050483968,0.10961342,-0.069101945,-0.08831317,0.02159323,-0.097456634,-0.06609194,85,742
1,0.5772068,0.3753531,1.2459121,-0.8356915,0.64961565,0.086817846,0.7690693,0.36717898,-0.024176545,-0.28446203,0.16409512,-0.010231665,85,842
2,0.6773735,-0.4942543,0.28899574,-0.40647453,0.5782747,0.2698641,0.22761875,-0.21172251,-0.041454524,-0.1261765,0.03210588,-0.17450078,85,2052
3,0.4129561,-0.78518045,0.18717963,0.15681939,0.0124687115,-0.0065668076,-0.186186,-0.08212456,0.0058536916,0.06919999,-0.120211504,0.155066,85,1145
4,1.1285589,-0.5077636,1.2560693,-0.68582207,0.71658534,0.19520575,-0.20578867,0.13232692,-0.10252634,-0.14238188,0.25641403,-0.050558772,85,896
5,0.85853213,-0.5773161,0.43119118,-0.46434304,0.9297078,0.19544561,0.19197063,-0.4895674,0.07302035,-0.033925213,-0.06576935,-0.28420216,85,2152
6,0.0013097462,-0.437018,-0.068015024,0.008096479,-0.008137378,0.20772217,0.0623262,-0.06562185,-0.20242243,-0.073038615,-0.046127416,-0.033829097,85,558
7,0.087057754,0.9259657,0.56994945,0.013180817,-0.4594343,-0.03877589,0.80801725,-0.186085,-0.1837783,0.050810523,-0.3000343,0.61277497,85,751
8,0.43854654,0.6760676,0.6367478,-0.55185604,-0.106474385,-0.022449462,0.53209233,0.16313423,0.0053595216,-0.16830704,-0.18314809,0.16445516,85,746
9,0.8835501,0.21527773,-0.10399947,-0.57667387,1.1027092,-0.17454696,0.43309888,-0.28438672,0.21668978,0.04609055,0.16147162,-0.14152656,85,236
10,-0.28808925,-0.42744067,0.18519735,0.32500246,0.060010042,-0.24578829,0.015566192,-0.08996615,0.115222074,0.075706415,-0.10916744,-0.013596026,85,810
