,LLE01,LLE02,gene_ID,ndimage_ID
0,-0.0063371244,0.0046298075,85,742
1,-0.025012994,-0.01715937,85,842
2,-0.017672246,-0.0044914335,85,2052
3,-0.0020203558,-0.0004338022,85,1145
4,-0.01311678,-0.014740052,85,896
5,-0.021192525,-0.0041472907,85,2152
6,-0.01215123,0.0016727257,85,558
7,0.032318946,-0.017845793,85,751
8,-0.008936508,-0.011111649,85,746
9,-0.016045876,-0.010901919,85,236
10,0.001298958,0.0060976716,85,810
11,-0.011150353,-0.004974983,85,1526
12,-0.016033312,0.00020858458,85,2064
13,-0.009741619,-0.00543486,85,1980
14,-0.017837426,-0.010241,85,1775
15,0.0027210703,-0.009949563,85,302
16,-0.0052926755,0.0035085704,85,1645
17,0.0032890718,0.005731801,85,1323
18,-0.009370615,-0.00049097225,85,2156
19,-0.013552041,-0.0017592289,85,2308
20,-0.017383566,-0.009354344,85,618
21,0.003731307,-0.012067417,85,325
22,-0.010430126,0.00064108026,85,2108
23,-0.005316534,0.0034125205,85,1964
24,-0.015883388,-0.00493274,85,611
25,-0.007856875,0.003680177,85,1641
26,-0.010582915,0.0008575252,85,2056
27,-0.01160484,0.0009277146,85,598
28,-0.008339132,0.00030950815,85,813
29,-0.023804901,-0.010673551,85,1862
30,-0.015312477,-0.0013184038,85,1060
31,-0.009018492,0.0028297994,85,1614
32,-0.02147166,-0.011966127,85,797
33,0.0010911745,0.0056082564,85,1394
34,-0.011935134,0.0009816163,85,954
35,-0.016812615,-0.0064585265,85,227
36,0.0020897465,0.004565772,85,1021
37,-0.017739477,-0.0076325843,85,1434
38,-0.008921556,0.00278706,85,671
39,-0.026303668,-0.014085434,85,1796
40,0.0022897506,0.0045347665,85,1859
41,-0.014405011,-0.0031041603,85,387
42,-0.0035038798,-0.0012875018,85,1827
43,-0.019782245,-0.008994149,85,2010
44,-0.0149829835,-0.005330022,85,1146
45,-0.024826808,-0.015980072,85,1722
46,-0.025974486,-0.0051591313,85,2037
47,-0.0062892404,0.0037565776,85,1880
48,-0.018134706,-0.0028640223,85,1587
49,-0.007392785,0.0020550278,85,2146
50,0.0004274912,0.005650077,85,1193
51,-0.014129887,-0.0028754917,85,1159
52,-0.011610248,-0.0044656307,85,1041
53,0.0020419245,0.0066057136,85,1751
54,-0.01935855,-0.00470209,85,556
55,-0.030704977,-0.012381692,85,1619
56,-0.0012618318,0.0010711071,85,1379
57,-0.0028987618,0.005036712,85,1708
58,-0.01064168,0.0015014135,85,1065
59,-0.007241919,0.003071429,85,1027
60,0.0017362115,-0.008589509,85,1303
61,-0.011932628,0.0014233632,85,750
62,-0.0224295,-0.0058772517,85,662
63,0.0011131783,0.0061322264,85,1802
64,-0.020630704,-0.012933375,85,931
65,-0.0018234568,-0.008942347,85,512
66,-0.023461131,-0.012460305,85,2119
67,-0.022897435,-0.0043925913,85,2323
68,-0.032754187,-0.011774277,85,1155
69,-0.0091252895,0.0035468997,85,1667
70,-0.0146616325,-0.005047944,85,516
71,-0.023550006,-0.008767793,85,2135
72,-0.022829918,-0.006396501,85,256
73,0.0026942508,-0.0011549451,85,1890
74,0.0086778905,-0.010791503,85,1643
75,-0.017991485,-0.0042391946,85,550
76,-0.013071873,-0.0061098435,85,1031
77,-0.024761036,-0.0052924417,85,1624
78,-0.012831035,0.0020059366,85,1970
79,-0.022597289,-0.0054787914,85,743
80,-0.0063372026,0.004684772,85,1475
81,-0.003443137,0.0037680245,85,2433
82,-0.0049479534,0.004536914,85,1682
83,0.026569724,-0.018102271,85,1225
84,-0.0083324015,0.0016819022,85,1800
85,-0.008403848,-0.0056765326,85,1998
