gene_ID,ndimage_ID,PCA01 (43.70),PCA02 (14.26),PCA03 (7.96),PCA04 (6.21),PCA05 (3.82),PCA06 (3.20)
85,742,-0.26705176,-0.07417274,0.08256964,0.30221403,-0.22831723,-0.05614256
85,842,-0.0667292,-0.62157637,0.3457039,0.9861751,-0.66000056,-0.26121244
85,2052,-0.084029056,-0.548072,0.2885081,0.803699,-0.4322178,-0.07568002
85,1145,-0.10600775,-0.12095367,0.11703548,0.0060781464,0.12402505,-0.06919768
85,896,0.18879259,-0.76521033,0.25532544,0.5038173,-0.047372542,0.15801941
85,2152,-0.06655953,-0.5864571,0.36687064,0.89763594,-0.48632592,-0.17416811
85,558,-0.27031434,0.04406896,-0.037479,-0.032424524,-0.00012605592,0.009726094
85,751,-0.063641906,-0.34180108,0.22606878,0.40655768,-0.25228238,-0.27122486
85,746,-0.030451093,-0.5221577,0.32656944,0.8062559,-0.6172757,-0.42228904
85,236,0.10870889,-0.6512258,0.47989553,0.8321639,-0.42674378,-0.4275412
85,810,-0.2718323,-0.03725707,0.034113474,0.1824632,-0.13687567,-0.002307357
85,1526,0.0026801361,-0.8021665,0.4066307,0.957076,-0.27780518,0.10618606
85,2064,-0.15297261,-0.42467856,0.25617886,0.6674061,-0.28278258,0.00010575305
85,1980,-0.14129272,-0.19862044,0.07322941,0.08892738,0.09973032,0.08336912
85,1775,-0.023058072,-0.4489653,0.28657573,0.6449839,-0.43358588,-0.39447805
85,302,-0.2474305,-0.013636391,-0.015478522,0.0031737841,0.019341873,0.035672136
85,1645,-0.26001054,0.028064663,-0.027029943,-0.025298107,0.009297586,0.0071737887
85,1323,-0.14758898,-0.3761505,0.17253901,0.4314061,-0.047934853,0.16241835
85,2156,-0.18021579,-0.17332298,0.045608222,0.09922682,0.072872475,0.1090633
85,2308,-0.19537336,-0.29338458,0.2224491,0.64965177,-0.45900524,-0.1887509
85,618,-0.13794938,-0.4324393,0.26410657,0.80591065,-0.6759014,-0.36374354
85,325,-0.21722744,-0.046338893,0.05378967,0.22667846,-0.22744577,-0.28066778
85,2108,-0.19852807,-0.28444144,0.19986077,0.55933523,-0.3168076,-0.07354597
85,1964,-0.11258307,-0.44956845,0.20045014,0.4784876,-0.03869713,0.17484097
85,611,-0.06420593,-0.4721175,0.35110432,0.8067521,-0.52287096,-0.3581655
85,1641,-0.25306752,-0.13761361,0.119241714,0.40688667,-0.29940647,-0.07586107
85,2056,-0.14225775,-0.26026893,0.071115285,0.14652517,0.099981025,0.15854639
85,598,-0.22014886,-0.24402808,0.16626087,0.5486402,-0.3983096,-0.10014532
85,813,-0.14982334,-0.40632397,0.1986185,0.5705277,-0.22152452,0.08248232
85,1862,0.029573826,-0.39947176,0.102849655,0.08383499,0.16584982,0.16695017
85,1060,-0.23201478,-0.23549518,0.18310161,0.61321384,-0.5075564,-0.18927088
85,1614,-0.26294973,0.010122783,-0.022172073,0.00058331713,0.0068168896,0.030259311
85,797,0.039482187,-0.7012936,0.42043602,0.93265134,-0.559738,-0.36053267
85,1394,-0.18009892,-0.06816676,0.050384283,0.008345328,0.07346386,-0.02109959
85,954,-0.2490251,-0.014848798,-0.01093984,0.010750239,0.018855069,0.034555625
85,227,-0.21903242,-0.040943027,0.0005296492,-0.00031905866,0.03862067,0.030182531
85,1021,-0.17148057,-0.28795257,0.120067574,0.34578902,-0.0736043,0.12445217
85,1434,-0.08114332,-0.29283863,0.13626368,0.14042482,0.14429912,0.08359984
85,671,-0.22403248,-0.22569738,0.15568952,0.4759427,-0.27879918,-0.0337003
85,1796,0.021974958,-0.73501533,0.41944015,0.99816114,-0.58979636,-0.28150508
85,1859,-0.041276824,-0.43226838,0.10833393,0.20456207,0.14801691,0.24865374
85,387,-0.16039559,-0.16833094,0.07259996,0.0866146,0.09109887,0.057455495
85,1827,-0.15063684,-0.2367172,0.05843145,0.12733822,0.091351755,0.14853927
85,2010,0.039408218,-0.76862997,0.41623378,0.99854046,-0.5004435,-0.15627533
85,1146,-0.24178353,-0.031887203,-0.012406993,0.016106192,0.021909177,0.053791065
85,1722,0.35550585,-0.2448012,0.58281577,0.03024997,0.19329509,-0.6798505
85,2037,-0.07193567,-0.6198744,0.33083752,0.9376097,-0.5430488,-0.13914864
85,1880,-0.275102,0.06814571,-0.045842625,-0.054453675,-0.0041549862,-0.008392394
85,1587,-0.23213176,-0.04350913,-0.013910614,0.011390912,0.02782321,0.05984872
85,2146,-0.18759002,-0.29739624,0.17822501,0.52356213,-0.28317282,-0.016535599
85,1193,-0.23861486,-0.049726937,0.0047454056,0.041187868,0.027333004,0.053844124
85,1159,-0.27416465,0.08350011,-0.046987616,-0.06990024,-0.004093458,-0.025568597
85,1041,-0.07763829,-0.29181653,0.16635408,0.15809311,0.15320309,0.047325045
85,1751,-0.1282963,-0.38915214,0.18038249,0.40131137,0.0016274488,0.15797499
85,556,0.033949412,-0.86801344,0.41296545,0.9991046,-0.2928571,0.12726808
85,1619,0.22124833,-0.8369639,0.41792455,0.8499494,-0.49364892,-0.33678466
85,1379,-0.049507238,-0.29913285,0.014828735,0.043244883,0.105097555,0.18791568
85,1708,-0.25209716,0.004949746,-0.018169058,-0.00846358,0.01565821,0.0205778
85,1065,-0.19968148,-0.2779963,0.18322942,0.51895505,-0.2706827,-0.03225011
85,1027,-0.23680615,-0.18339327,0.12603658,0.41069403,-0.24180104,-0.014645114
85,1303,-0.22169563,0.08228127,0.011491966,-0.08558888,0.031883728,-0.096242666
85,750,-0.19054922,-0.3159257,0.20239492,0.55097675,-0.2538465,-0.010636183
85,662,-0.06064357,-0.60722506,0.3743089,0.96182805,-0.62257934,-0.28181174
85,1802,-0.24546564,-0.024183393,-0.0113136945,0.01369419,0.020991923,0.044190653
85,931,0.10953919,-0.82875633,0.43806332,1.0024701,-0.5412347,-0.22528619
85,512,-0.09443721,0.047316637,0.14539345,-0.109084174,0.109743476,-0.21827818
85,2119,0.2926618,-1.123573,0.62514406,1.145469,-0.37671486,-0.19817987
85,2323,-0.102829225,-0.28703308,0.1339139,0.16004132,0.13868238,0.09130954
85,1155,-0.025638672,-0.72262007,0.4372509,1.0580816,-0.5620546,-0.21198165
85,1667,-0.2669192,0.051473994,-0.038253166,-0.045369916,0.0025465083,-0.0030211082
85,516,-0.11911819,-0.5041179,0.29717302,0.8572415,-0.5566224,-0.16456287
85,2135,0.09768967,-0.9144942,0.44673768,1.0540874,-0.39489916,0.00031183506
85,256,-0.17287198,-0.20696428,0.07323624,0.14495203,0.079391174,0.12368988
85,1890,0.2907693,-0.8256548,0.2647637,0.31110516,0.24212228,0.2599
85,1643,-0.1431635,0.08945216,0.105315134,-0.105098605,0.08134528,-0.18902615
85,550,-0.24434794,-0.22919148,0.21344464,0.74616677,-0.75303805,-0.41582164
85,1031,-0.1750663,-0.390625,0.26144028,0.7960129,-0.59108526,-0.22029635
85,1624,-0.16783881,-0.4157272,0.26875353,0.7877089,-0.53935045,-0.1795303
85,1970,-0.269025,0.035098802,-0.034803838,-0.023223411,0.00038104496,0.018249279
85,743,-0.11940062,-0.51999766,0.329879,0.9322687,-0.66131413,-0.28746247
85,1475,-0.28482503,0.089403875,-0.057234697,-0.06851195,-0.012906295,-0.012942519
85,2433,-0.18532711,-0.19595459,0.072089404,0.151088,0.07241256,0.11767058
85,1682,-0.21480064,-0.2356395,0.1363411,0.41797593,-0.19709015,0.032155316
85,1225,-0.009907275,-0.4231699,0.2582834,0.4792593,-0.26655436,-0.2935931
85,1800,-0.23209034,-0.049724437,0.0011350093,0.026804894,0.032363757,0.049081337
85,1998,-0.12276165,-0.408469,0.23914014,0.65767527,-0.38886866,-0.113228954
