,tSNE01,tSNE02,gene_ID,ndimage_ID
0,-0.748885,0.69719195,85,742
1,0.63436544,4.3324327,85,842
2,0.51708007,4.224925,85,2052
3,0.4051744,2.7447493,85,1145
4,1.2528516,4.1582026,85,896
5,0.6304232,4.246163,85,2152
6,-3.4553537,-0.30951056,85,558
7,0.41829082,3.5840504,85,751
8,0.49493712,3.7548375,85,746
9,0.9882586,3.7871366,85,236
10,-3.2914987,1.6391274,85,810
11,1.0251646,4.4061794,85,1526
12,0.27546024,4.241277,85,2064
13,0.029991062,3.537029,85,1980
14,0.47012863,3.6481524,85,1775
15,-1.849118,2.7027404,85,302
16,-1.7847315,1.1670284,85,1645
17,0.3134298,4.277146,85,1323
18,-0.21837112,3.9004467,85,2156
19,-0.8103625,3.070758,85,2308
20,0.029024968,4.0263104,85,618
21,-1.4596622,1.133361,85,325
22,-0.51316905,3.4858177,85,2108
23,0.48126817,4.3267317,85,1964
24,0.1924668,3.573739,85,611
25,-1.8820783,2.3918939,85,1641
26,0.21237919,4.17059,85,2056
27,-1.0067339,3.3182309,85,598
28,0.2074439,4.199767,85,813
29,0.8175948,3.8479228,85,1862
30,-1.1824466,3.1901023,85,1060
31,-2.6774752,2.4736211,85,1614
32,0.98557264,4.294358,85,797
33,0.033791114,2.6081703,85,1394
34,-1.8684335,2.753887,85,954
35,-1.2398139,2.5375514,85,227
36,-0.11237133,3.961924,85,1021
37,0.4406105,3.7925012,85,1434
38,-0.7903103,3.5469682,85,671
39,0.97504884,4.314522,85,1796
40,0.7435878,4.326913,85,1859
41,-0.042107128,3.4798388,85,387
42,0.14393096,4.13872,85,1827
43,0.994896,4.3309946,85,2010
44,-1.5812738,2.8329332,85,1146
45,1.4262266,2.978146,85,1722
46,0.6467563,4.3403845,85,2037
47,-0.2846277,0.2655054,85,1880
48,-1.3532977,2.9297678,85,1587
49,-0.35106558,3.76851,85,2146
50,-1.2649919,3.1886477,85,1193
51,0.5537242,0.35848188,85,1159
52,0.4790734,3.802483,85,1041
53,0.40165603,4.291408,85,1751
54,1.0422527,4.403908,85,556
55,1.2928002,4.0580096,85,1619
56,0.6126318,3.799274,85,1379
57,-1.8036355,2.0374398,85,1708
58,-0.54406124,3.599425,85,1065
59,-1.2180797,3.2564619,85,1027
60,0.61497283,1.4687291,85,1303
61,-0.20578268,3.9070246,85,750
62,0.62810373,4.273368,85,662
63,-1.7233696,2.8894794,85,1802
64,1.143013,4.224844,85,931
65,0.95461875,2.200755,85,512
66,1.3418624,4.1608076,85,2119
67,0.4618875,4.0322685,85,2323
68,0.93627435,4.363278,85,1155
69,-0.7272123,0.56161225,85,1667
70,0.25896925,4.084065,85,516
71,1.1169596,4.3383155,85,2135
72,-0.18167998,3.8832366,85,256
73,1.3756679,4.104872,85,1890
74,0.9272183,1.9874564,85,1643
75,-2.264622,2.1544125,85,550
76,-0.25095204,3.8640134,85,1031
77,0.06563028,4.1399546,85,1624
78,-3.2353845,0.5315481,85,1970
79,0.2965052,4.204549,85,743
80,2.587119,-1.4785566,85,1475
81,-0.16564044,3.9429684,85,2433
82,-0.484872,3.8100693,85,1682
83,0.5291959,3.6978805,85,1225
84,-1.1842035,3.1438184,85,1800
85,-0.04744989,3.6929102,85,1998
86,-1.0836455,2.910849,85,1480
87,0.5673038,4.1865892,85,326
88,-0.097709104,3.5649545,85,1245
89,0.97627294,2.2135038,85,1237
90,0.99399465,4.3758903,85,2150
91,-0.20694408,3.904631,85,845
92,-0.05336286,3.5767803,85,800
93,0.49114314,4.0415115,85,1777
94,0.50290465,3.7980084,85,1214
95,0.9181267,4.359073,85,482
96,0.9279106,3.0193124,85,1714
97,0.10629214,4.15682,85,503
98,1.2102529,4.119099,85,560
99,0.13058971,3.6028576,85,811
100,0.3315987,4.2840242,85,2226
101,3.498609,-1.1275373,85,1611
102,-0.49630764,0.34053972,85,2265
103,1.0959164,3.7107592,85,665
104,-1.1187359,3.298001,85,2182
105,-2.51556,0.869879,85,971
106,-0.29841843,3.7836602,85,2275
107,-0.19141953,3.8868103,85,511
108,0.77002203,4.103068,85,1630
109,-0.1935671,3.4040394,85,715
110,1.1818799,3.8125877,85,1425
111,-0.06469085,3.433444,85,1254
112,-0.0063851275,2.4841251,85,490
113,-1.0071452,3.030974,85,1493
114,0.52770114,2.3147595,85,1113
115,-1.0137712,3.06583,85,1129
116,-1.4616548,2.3887932,85,1353
117,0.67431104,4.2755547,85,306
118,1.2203168,2.8641422,85,938
119,0.6175909,4.3643355,85,681
120,-0.4783946,3.5325797,85,272
121,0.48500684,3.7378511,85,1267
122,-1.160754,3.2823539,85,947
123,0.15557536,4.085315,85,1305
124,-0.33871126,3.893802,85,2036
125,1.2627678,3.595388,85,502
126,0.91188884,1.640996,85,1655
127,0.008216503,3.939882,85,1576
128,1.6282622,0.25386176,85,706
129,0.008950735,3.3831177,85,946
130,-0.74499744,3.6307926,85,1578
131,-1.573206,2.603347,85,661
132,0.56388885,4.061055,85,1976
133,-1.1246972,2.9143682,85,224
134,0.9515057,4.381398,85,2360
135,4.7408166,-1.8198109,85,1625
136,-0.085046455,3.4567173,85,2438
137,1.1202191,1.2092016,85,1349
138,0.78265256,4.372435,85,1258
139,-0.5749457,2.8871028,85,978
140,-0.47425368,3.8025382,85,1133
141,0.3938223,2.6655498,85,1403
142,0.43884507,0.06465631,85,398
143,0.7064166,4.344569,85,344
144,0.7002548,4.303045,85,1150
145,0.47285968,3.765277,85,1090
146,0.4648579,4.351628,85,1038
147,0.39122796,4.1484537,85,498
148,-0.25707224,3.327737,85,1264
149,0.34822014,3.8579454,85,1495
150,0.7174602,4.3240776,85,1736
151,0.61573154,4.343976,85,1497
152,-4.1095033,-2.3845031,85,2050
153,-0.22975618,3.7188866,85,475
154,-0.4575952,3.5770547,85,1140
155,-0.51684093,3.6469228,85,1731
156,-1.6068386,2.1380148,85,639
157,-0.58366024,3.6457586,85,2011
158,-0.98003834,3.153713,85,1168
159,0.4373977,4.324797,85,2279
160,-0.40520436,3.834716,85,985
161,0.57170314,4.2534,85,852
162,-0.14484635,3.5558212,85,574
163,-0.26714975,3.339491,85,1131
164,-0.41205907,3.7204518,85,2106
165,-2.1366405,1.0891993,85,1995
166,-0.5673106,3.5373354,85,1545
167,0.8255535,3.765718,85,582
168,-1.9569498,-5.204517,85,713
169,0.8468546,3.952833,85,1543
170,3.1076124,-2.0438344,85,711
171,0.25600874,4.187434,85,632
172,0.47811887,2.7705905,85,1098
173,-1.1006899,3.2008886,85,1272
174,-0.72452027,3.5905101,85,2312
175,-0.95422566,1.3943354,85,1780
176,-0.43928555,3.8151195,85,2096
177,0.7613191,0.15540357,85,293
178,-0.04708641,2.6996748,85,993
179,-1.230623,2.028465,85,1239
180,0.5539092,4.2771454,85,583
181,-0.22314668,3.888675,85,1969
182,-0.16678083,3.2442884,85,1048
183,1.1058291,4.054029,85,1537
184,1.1386977,1.0288534,85,626
185,-1.0516647,3.435418,85,1275
186,-0.1964156,3.0666685,85,951
187,0.27918816,4.1938195,85,615
188,-1.3784975,3.1716893,85,314
189,-0.29860738,3.8488452,85,407
190,-0.19369857,3.8506286,85,1990
191,0.606666,3.8274653,85,581
192,0.17986155,4.1343255,85,2369
193,-0.050445393,3.9866192,85,997
194,0.5566944,4.244071,85,747
195,-0.7497485,3.6537397,85,199
196,1.2155571,1.0598863,85,1367
197,-0.6010243,3.3961456,85,2253
198,1.489514,2.985185,85,1902
199,-2.6610188,1.377929,85,1452
200,-0.8141546,3.2433665,85,1285
201,-1.5364429,3.053059,85,1119
202,0.7353311,3.8743384,85,261
203,0.6498213,4.3714843,85,2144
204,0.5393412,4.169583,85,1256
205,0.9829308,4.294839,85,401
206,1.1420132,4.196604,85,216
207,-0.18340093,3.8240123,85,745
208,-1.6947325,2.8534517,85,1006
209,4.694214,-1.6220778,85,716
210,0.9517574,1.9998552,85,1315
211,-0.5451735,3.4608486,85,670
212,0.29175717,4.152985,85,2006
213,-0.0077681597,3.929288,85,972
214,-2.1535926,2.1985226,85,2107
215,-1.5047534,3.2584426,85,2573
216,-2.3018906,1.22277,85,2431
217,0.7093089,3.5216846,85,1680
218,0.39966038,4.3171544,85,691
219,1.1319445,4.2283506,85,439
220,-1.1363496,3.3103912,85,1788
221,0.065448046,4.1308155,85,1209
222,-1.0266706,2.9306161,85,649
223,-2.7214878,1.4665388,85,779
224,1.1665723,4.1188607,85,1646
225,-0.2642581,3.8646188,85,271
226,-0.20683204,3.965914,85,1511
227,-2.0385172,2.2959962,85,2097
228,0.18808539,4.2154555,85,2058
229,0.23576364,0.08089196,85,580
230,0.62194514,3.9670937,85,646
231,-1.0430815,3.2550251,85,2021
232,0.307454,4.0575614,85,653
233,1.4662448,3.6780672,85,759
234,0.78935575,4.1183767,85,1878
235,0.7672375,3.7187035,85,882
236,0.11937811,4.1185274,85,480
237,-1.5858158,1.1794546,85,666
238,-0.4429588,3.487499,85,1446
239,4.0435543,-1.9543164,85,1732
240,0.9713089,2.236461,85,1613
241,-0.055153556,4.071293,85,2205
242,1.2728037,4.2482953,85,2403
243,-1.2808232,3.2400997,85,1651
244,1.6488019,3.849767,85,421
245,-0.16374643,3.2899206,85,494
246,-2.1010675,2.3511667,85,1276
247,0.091319695,0.4054929,85,1799
248,-1.4393142,1.4182348,85,590
249,-0.1362929,0.4336937,85,1226
250,-0.5367992,2.6485047,85,1740
251,-0.2573709,3.8887603,85,1169
252,0.8680687,4.324539,85,1913
253,1.3520311,3.8259158,85,575
254,-0.14639911,3.549172,85,1860
255,-0.41347587,0.3556259,85,1061
256,-1.1900151,2.9910922,85,1756
257,-3.1477408,-0.042288017,85,820
258,-0.20344986,3.7790198,85,1517
259,1.4416986,1.9986999,85,2244
260,-1.1095814,3.0337136,85,1925
261,0.5899432,3.7247052,85,2110
262,-0.48091084,3.3707995,85,1106
