,ISO01,ISO02,gene_ID,ndimage_ID
0,-0.31210217,0.07160647,85,742
1,-0.22507946,-0.54269177,85,842
2,-0.17499134,-0.46646005,85,2052
3,-0.1412899,-0.057496198,85,1145
4,0.111465216,-0.7655993,85,896
5,-0.23951478,-0.48590267,85,2152
6,-0.32746944,0.036309287,85,558
7,-0.112721756,-0.27112168,85,751
8,-0.049359385,-0.34885508,85,746
9,-0.049188893,-0.47821218,85,236
10,-0.3277278,0.006177158,85,810
11,-0.39240816,-0.87617886,85,1526
12,-0.32741088,-0.36818326,85,2064
13,-0.1617744,-0.22861718,85,1980
14,-0.054895703,-0.30261213,85,1775
15,-0.2853274,-0.036602102,85,302
16,-0.30274191,0.03236826,85,1645
17,-0.30230808,-0.40867203,85,1323
18,-0.2587857,-0.25090247,85,2156
19,-0.21441418,-0.08653411,85,2308
20,-0.20392747,-0.31312022,85,618
21,-0.2993599,0.043093447,85,325
22,-0.25843984,-0.13315278,85,2108
23,-0.2768293,-0.48748437,85,1964
24,-0.21393844,-0.23156802,85,611
25,-0.2850597,-0.0071273106,85,1641
26,-0.22787966,-0.37039825,85,2056
27,-0.24908476,-0.13638893,85,598
28,-0.2795063,-0.3982587,85,813
29,0.05919887,-0.4549189,85,1862
30,-0.26059157,-0.09232868,85,1060
31,-0.31246433,-0.007905283,85,1614
32,-0.16515912,-0.6505005,85,797
33,-0.1905926,-0.027831567,85,1394
34,-0.29290432,-0.025180278,85,954
35,-0.22463462,-0.039588,85,227
36,-0.23598582,-0.29715577,85,1021
37,-0.14060807,-0.32287857,85,1434
38,-0.29078344,-0.12505686,85,671
39,-0.13577706,-0.6459862,85,1796
40,-0.17682369,-0.59553564,85,1859
41,-0.22227982,-0.20372997,85,387
42,-0.23526128,-0.34395796,85,1827
43,-0.11797643,-0.6875936,85,2010
44,-0.26878858,-0.06280278,85,1146
45,0.03388349,-0.07783082,85,1722
46,-0.2404141,-0.56597954,85,2037
47,-0.33713368,0.08758711,85,1880
48,-0.2505874,-0.08579418,85,1587
49,-0.22252563,-0.20022094,85,2146
50,-0.2914658,-0.066311635,85,1193
51,-0.34374464,0.12244509,85,1159
52,-0.21259722,-0.33207417,85,1041
53,-0.31182835,-0.43172696,85,1751
54,-0.40771896,-0.958418,85,556
55,0.13485287,-0.734069,85,1619
56,0.009395398,-0.38414782,85,1379
57,-0.28542963,0.004854353,85,1708
58,-0.25665924,-0.16019954,85,1065
59,-0.28229675,-0.08333614,85,1027
60,-0.26794145,0.19868585,85,1303
61,-0.31537226,-0.23866925,85,750
62,-0.19513689,-0.50147843,85,662
63,-0.2857549,-0.05700811,85,1802
64,0.0022757403,-0.6915074,85,931
65,-0.1756131,0.2088578,85,512
66,-0.18421775,-1.1667229,85,2119
67,-0.23613168,-0.35006875,85,2323
68,-0.2956145,-0.677545,85,1155
69,-0.31764728,0.07160117,85,1667
70,-0.17301215,-0.36462647,85,516
71,-0.2053885,-0.896152,85,2135
72,-0.24790047,-0.2522595,85,256
73,0.13042614,-0.8896868,85,1890
74,-0.2538185,0.29330328,85,1643
75,-0.29028547,-0.024184734,85,550
76,-0.23328665,-0.25410673,85,1031
77,-0.287441,-0.32060763,85,1624
78,-0.32465276,0.020864315,85,1970
79,-0.22159632,-0.3883737,85,743
80,-0.3727466,0.10892011,85,1475
81,-0.30746093,-0.25997764,85,2433
82,-0.30418012,-0.20061037,85,1682
83,-0.055597257,-0.34301683,85,1225
84,-0.27351385,-0.06672467,85,1800
85,-0.12820666,-0.26329598,85,1998
86,-0.26808336,-0.048415523,85,1480
87,-0.23227212,-0.43054706,85,326
88,-0.10802766,-0.22673042,85,1245
89,-0.20075381,0.21290213,85,1237
90,-0.23472317,-0.7556473,85,2150
91,-0.2674294,-0.24968374,85,845
92,-0.11634251,-0.26306358,85,800
93,-0.09438992,-0.4070617,85,1777
94,-0.06908514,-0.37635544,85,1214
95,-0.20228656,-0.69125235,85,482
96,0.20457292,-0.1722377,85,1714
97,-0.29600912,-0.31373397,85,503
98,-0.002507118,-0.75097924,85,560
99,-0.11848718,-0.25327805,85,811
100,-0.3761078,-0.4054062,85,2226
101,-0.37518147,0.11230692,85,1611
102,-0.33164957,0.08188865,85,2265
103,0.21696444,-0.48434976,85,665
104,-0.2723665,-0.09337938,85,2182
105,-0.31330192,0.027733903,85,971
106,-0.2168969,-0.2336904,85,2275
107,-0.23523678,-0.25577217,85,511
108,-0.069904454,-0.54658806,85,1630
109,-0.15825218,-0.17211442,85,715
110,0.00249249,-0.606773,85,1425
