gene_ID,ndimage_ID,PCA01 (32.82),PCA02 (15.39),PCA03 (13.26),PCA04 (7.76),PCA05 (5.72),PCA06 (4.52)
85,742,0.43955576,-0.2599895,-0.47885597,-0.19234852,0.108598955,0.28358814
85,842,1.2738096,-0.16411033,0.48462117,-0.22707531,-0.07886426,-0.26354247
85,2052,0.98345566,-0.23196173,-0.3416366,-0.09275432,0.15059386,-0.19141357
85,1145,-0.04525647,-0.033813644,-0.0011174182,0.018687323,-0.015461069,0.019787977
85,896,0.5460632,0.05121509,-0.4963653,0.33265606,-0.025975818,-0.02199797
85,2152,1.0764184,-0.29596984,-0.110628195,-0.32955167,0.07351404,-0.28650153
85,558,-0.050736632,-0.037276704,0.011640838,0.011167671,0.007026121,0.0045823944
85,751,0.54488534,0.12819164,0.999886,0.16854419,-0.2394326,0.98331165
85,746,1.1765251,0.1085697,1.0327414,0.20195831,-0.086925425,0.34056872
85,236,1.1674049,0.07148775,0.13119902,0.38819093,0.16676196,-0.1942163
85,810,0.23076175,-0.20380768,-0.29052576,-0.19970834,0.09010766,0.22822797
85,1526,0.870676,-0.35848668,-0.36294892,-0.4052779,0.073352665,-0.00643605
85,2064,0.70354044,-0.2945241,-0.5118002,-0.2094864,0.13216692,0.111252144
85,1980,-0.03890196,-0.04166551,-0.012827252,0.0157899,-0.012868934,0.045264173
85,1775,0.94325316,0.34899092,0.68928754,0.71517706,0.33336625,0.27952272
85,302,-0.055138823,-0.033359017,0.020441553,0.012744011,0.0090418095,-0.012973105
85,1645,-0.05398297,-0.03416472,0.018147662,0.012722036,0.007866443,-0.008556897
85,1323,0.30851293,-0.22954005,-0.4515654,-0.1441527,0.06523059,0.42175564
85,2156,-0.05210134,-0.0355762,0.014395962,0.012505635,0.006330897,-0.0013418563
85,2308,0.9175655,-0.23203197,-0.4084919,-0.07914739,0.15151496,-0.13495535
85,618,1.1477355,-0.021393705,1.0897315,-0.16756125,-0.3494625,0.27318394
85,325,0.42169887,0.56409615,0.24049921,0.7660368,0.555676,0.12939271
85,2108,0.6952581,-0.26936257,-0.51752806,-0.15422583,0.13409208,0.08992815
85,1964,0.3587845,-0.19547725,-0.5090297,-0.040350582,0.019830223,0.39737922
85,611,1.1519748,0.10886679,-0.21556428,-0.0044995295,-0.098819815,-0.31604132
85,1641,0.5511492,-0.3048951,-0.40332136,-0.33187333,0.12349863,0.11561533
85,2056,-0.038488667,-0.044055942,-0.013205257,0.013056519,-0.007728069,0.04824512
85,598,0.7258943,-0.33473858,-0.24769188,-0.46153006,0.07002622,-0.101401664
85,813,0.57874817,-0.28962123,-0.50325626,-0.22680594,0.12664948,0.1950777
85,1862,-0.037473667,-0.0333739,-0.01830796,0.02385748,-0.03652028,0.04511189
85,1060,0.86861783,-0.33757964,-0.048332896,-0.5427234,-0.025872981,-0.22956988
85,1614,-0.043800168,-0.04300021,-0.0021769912,0.009478003,0.0027560382,0.03166118
85,797,1.180905,0.0546153,1.07904,0.051989794,-0.20008177,0.33118525
85,1394,-0.04821212,-0.035387535,0.0058629545,0.01565264,-0.004438515,0.011162968
85,954,-0.049456853,-0.03789037,0.009091728,0.011582037,0.005262622,0.0089758225
85,227,-0.05332408,-0.033784788,0.016618198,0.013607613,0.0050439695,-0.0065791383
85,1021,0.2889386,-0.2109081,-0.40941876,-0.13275234,0.07664955,0.33823982
85,1434,-0.018993026,-0.049434252,-0.053963818,0.019859428,-0.033279914,0.10346794
85,671,0.5644285,-0.3075077,-0.4204747,-0.32413724,0.12360283,0.12931733
85,1796,1.2450992,-0.12959409,0.7980396,-0.29673254,-0.3150902,0.023201816
85,1859,-0.024689712,-0.055118747,-0.040854365,0.007066941,-0.0085052885,0.09374101
85,387,-0.050273996,-0.035925027,0.010541616,0.013646548,0.0023047547,0.0047757416
85,1827,-0.047629327,-0.038324427,0.005310908,0.012738481,0.0016342745,0.014914563
85,2010,1.2000965,-0.20274802,-0.00037773003,-0.12092585,0.07392341,-0.2860442
85,1146,-0.042068318,-0.0427354,-0.0059229177,0.011233423,-0.0006844108,0.035199355
85,1722,0.31147006,0.6700022,-0.21927357,0.5493031,0.03189033,-0.20460145
85,2037,1.1552964,-0.1931913,-0.069647,-0.08108436,0.119896434,-0.3093296
85,1880,-0.055138823,-0.033359017,0.020441553,0.012744011,0.0090418095,-0.012973105
85,1587,-0.050228573,-0.037241064,0.010647227,0.011824952,0.005611088,0.00601132
85,2146,0.6211405,-0.30587804,-0.461135,-0.283844,0.13466598,0.11770179
85,1193,-0.038496703,-0.046480186,-0.012965813,0.0090291845,-0.0009107801,0.049950533
85,1159,-0.055138823,-0.033359017,0.020441553,0.012744011,0.0090418095,-0.012973105
85,1041,0.0010800166,-0.05278283,-0.09480867,0.029033352,-0.06047205,0.1536783
85,1751,0.24007258,-0.18356825,-0.38857305,-0.083859816,0.04499503,0.3611151
85,556,0.91768616,-0.3317757,-0.363851,-0.325411,0.10588471,-0.07336891
85,1619,1.1826435,0.11298677,1.006194,0.22257423,-0.06257898,0.31359318
85,1379,-0.04754268,-0.03526753,0.004351646,0.016194185,-0.0064241504,0.013258584
85,1708,-0.050077934,-0.03736963,0.010343899,0.011775324,0.005545844,0.00659333
85,1065,0.61714584,-0.26651603,-0.5269746,-0.15655251,0.12486788,0.16036251
85,1027,0.4999685,-0.27850562,-0.4781831,-0.22899498,0.12264978,0.22821419
85,1303,-0.05268318,-0.030145768,0.014244347,0.014919858,-0.004481463,-0.0059166956
85,750,0.60240793,-0.27497363,-0.5174973,-0.18269378,0.1273375,0.16955133
85,662,1.2308049,-0.2173057,0.4850396,-0.3816225,-0.1623971,-0.258939
85,1802,-0.050355017,-0.037406083,0.01093355,0.011470373,0.0061429394,0.0059655206
85,931,1.2868515,-0.10941159,0.322391,-0.019038249,0.016641388,-0.22872362
85,512,-0.05047866,-0.018315068,0.0071164444,0.014619111,-0.029027915,-0.003522323
85,2119,1.2746447,-0.120656796,0.23954229,-0.015883503,0.033840742,-0.2456713
85,2323,-0.03441369,-0.039664716,-0.023275342,0.0207047,-0.025778877,0.055489216
85,1155,1.2260553,-0.2555263,0.28941014,-0.38187551,-0.114269234,-0.25277713
85,1667,-0.055138823,-0.033359017,0.020441553,0.012744011,0.0090418095,-0.012973105
85,516,1.1263586,-0.29269913,-0.11764404,-0.30602413,0.034434933,-0.23060414
85,2135,1.1498212,-0.2810391,-0.29616958,-0.18391454,0.05749966,-0.09483371
85,256,-0.005382577,-0.06486001,-0.080542885,0.012036482,-0.034810856,0.16312931
85,1890,0.1865458,0.034260046,-0.40265658,0.18504666,-0.2946485,0.31161734
85,1643,-0.047273226,-0.015689788,-0.0008785079,0.018765096,-0.044853292,0.005904404
85,550,1.192972,-0.21340418,0.5858801,-0.43990487,-0.23012911,-0.24142174
85,1031,1.079035,-0.31058294,0.03680837,-0.44651598,-0.007002273,-0.3158883
85,1624,0.9993203,-0.32415196,0.11557729,-0.5585251,-0.11999645,-0.2593735
85,1970,-0.04616388,-0.041229237,0.0023773205,0.009311211,0.005603654,0.021945748
85,743,1.2329017,-0.22550035,0.4301589,-0.3743085,-0.14113124,-0.2675805
85,1475,-0.055138823,-0.033359017,0.020441553,0.012744011,0.0090418095,-0.012973105
85,2433,-0.011815396,-0.05922482,-0.06760031,0.012973624,-0.030588126,0.13649887
85,1682,0.43107298,-0.27502826,-0.39167717,-0.2867606,0.11762671,0.18973987
85,1225,0.64441985,0.2716044,0.98617065,0.51600116,0.10305672,0.987523
85,1800,-0.052582614,-0.03508299,0.015340638,0.012757113,0.0063689346,-0.0032978063
85,1998,0.8748591,-0.21484591,-0.45446122,-0.12527151,0.10555862,-0.08505838
85,1480,0.17203361,-0.13863984,-0.3353768,-0.019816088,-0.00737164,0.3477659
85,326,0.61280227,0.058638312,1.0364903,-0.05330671,-0.42009786,0.79060847
85,1245,-0.04545788,-0.032656357,-0.0010091267,0.019242376,-0.017618574,0.01857869
85,1237,0.54466796,0.5794331,-0.09180139,0.76585317,0.22715239,-0.20516095
85,2150,0.6134082,-0.2561148,-0.64354444,-0.07194851,0.0423422,0.36988413
85,845,1.169405,-0.23904274,0.49908793,-0.47379127,-0.2073484,-0.27974254
85,800,0.18398765,0.034495153,0.5044121,0.04311384,-0.18478695,0.57427466
85,1777,-0.045686956,-0.037645217,0.0009873612,0.015229212,-0.00554676,0.02084734
85,1214,0.7736578,-0.23315291,-0.5197774,-0.061677575,0.1274638,0.02679509
85,482,0.68363804,-0.23025157,-0.5599758,-0.052718084,0.104776375,0.13176498
85,1714,-0.03921296,0.0004357833,-0.022013448,0.026384309,-0.091057464,0.02299552
85,503,0.48990285,-0.2739622,-0.50278926,-0.20318142,0.110806614,0.27818102
85,560,1.3101494,0.047880568,0.39725274,0.27080485,-0.03976441,0.038637545
85,811,0.8392942,-0.09649975,-0.44480443,0.1768858,0.13412613,-0.1385024
85,2226,0.27702945,-0.21280254,-0.3966456,-0.1445963,0.07715124,0.34319857
85,1611,-0.055138823,-0.033359017,0.020441553,0.012744011,0.0090418095,-0.012973105
85,2265,-0.055138823,-0.033359017,0.020441553,0.012744011,0.0090418095,-0.012973105
85,665,-0.028534492,-0.027383931,-0.039374866,0.032280717,-0.066293925,0.06660345
85,2182,-0.042093992,-0.043102738,-0.005839043,0.010582435,0.00036927994,0.035425622
85,971,-0.05395635,-0.034091063,0.018078031,0.012846481,0.0076007387,-0.0085314885
85,2275,-0.05014536,-0.036624886,0.0104111675,0.012851338,0.0037934962,0.005697907
85,511,1.1068131,-0.08975295,1.010339,-0.3411724,-0.42288837,0.13924403
85,1630,1.1089736,-0.21886423,-0.18550895,-0.099370316,0.12498746,-0.25822195
85,715,0.645017,0.038989928,1.0387632,-0.11497203,-0.46846184,0.7235098
