,PCA01 (50.34),PCA02 (15.92),PCA03 (9.23),PCA04 (5.77),PCA05 (3.82),PCA06 (3.31),PCA07 (2.20),PCA08 (1.63),PCA09 (1.34),PCA10 (1.02),PCA11 (0.99),PCA12 (0.64),gene_ID,ndimage_ID
0,-0.26028612,0.039558526,-0.025030145,-0.03197408,-0.012342728,-0.013565938,0.008492386,0.0108265625,0.0106831305,0.006834404,-0.0038515152,0.0018320256,85,742
1,-0.076510645,-0.3719741,0.082048245,0.3248934,0.18794483,-0.060236853,-0.15749893,-0.16392565,-0.061927196,0.015611529,-0.0033515398,0.0440986,85,842
2,-0.09009302,-0.3281239,0.0668703,0.272833,0.1654708,-0.04283786,-0.117118075,-0.13602735,-0.055391755,-0.0044324384,0.003995544,0.023620978,85,2052
3,-0.10273722,-0.12094768,0.12168253,0.10516596,-0.09934191,-0.12543772,-0.085471675,0.10346788,0.074287266,0.10442763,-0.059878,-0.0073701288,85,1145
4,0.16566871,-0.60865074,0.13686289,0.34953237,0.21700546,-0.03273438,-0.040827338,-0.10707488,-0.046073683,-0.05294168,0.05607182,-0.0196381,85,896
5,-0.0691342,-0.3577855,0.12458537,0.34047252,0.12764412,-0.13307923,-0.1884998,-0.11774868,-0.0009230215,0.089710265,0.0012306842,0.063324355,85,2152
6,-0.26424548,0.035302456,-0.029595083,-0.026593829,0.002648309,-0.007914501,0.006853195,-0.0075995675,0.0002728647,-0.0019055253,0.00048431696,0.006640165,85,558
7,-0.0721841,-0.24196574,0.12695064,0.20732391,0.0015553033,-0.13414311,-0.10915947,0.013697287,0.057654798,0.09234533,-0.011589057,0.020908868,85,751
8,-0.04986564,-0.30512676,0.10993394,0.23193885,0.07091719,-0.09706777,-0.0828761,-0.03717198,0.02375622,0.03951221,0.020345718,0.011774828,85,746
9,0.08195145,-0.3990499,0.24689224,0.31064594,-0.053822536,-0.21638839,-0.14364219,0.083261825,0.115622535,0.14008646,-0.022740563,0.00695102,85,236
10,-0.26285556,0.022587294,-0.026686933,-0.009639984,0.0149053885,-0.012124545,-0.006836504,-0.024853034,-0.0061870352,0.0017435973,0.00034188802,0.016867224,85,810
11,0.004741706,-0.58941364,0.17636572,0.5728145,0.28198376,-0.16427052,-0.31679085,-0.2808768,-0.06709267,0.09739508,0.009524452,0.119736336,85,1526
12,-0.15094203,-0.2472552,0.07330751,0.26879966,0.12966293,-0.104727924,-0.17729703,-0.14865679,-0.026199752,0.07695298,-0.0022339534,0.0870423,85,2064
13,-0.13718955,-0.19402932,0.06747462,0.17539772,0.05628912,-0.081372656,-0.09019122,-0.04465501,0.011992783,0.046926122,0.0016613132,0.024006745,85,1980
14,-0.05365704,-0.273996,0.118384786,0.21172123,0.029656876,-0.10671696,-0.08923489,0.0015726939,0.036429197,0.06014637,-0.0026692543,0.0022839722,85,1775
15,-0.24182107,-0.022805782,-0.010074957,0.033468165,0.031204013,-0.025096852,-0.02932673,-0.03859569,-0.007395858,0.010828643,0.00058912154,0.021894768,85,302
16,-0.25423887,0.018284433,-0.019017423,-0.008208728,0.0017855793,-0.020116761,-0.006703331,-0.0061637717,0.006206481,0.0116617875,-0.0021914453,0.01108002,85,1645
17,-0.14141114,-0.27221727,0.06764651,0.27747628,0.15556148,-0.08301582,-0.16277412,-0.16546871,-0.044795636,0.043714702,0.0059939474,0.07208273,85,1323
18,-0.17535813,-0.176305,0.040877007,0.1803172,0.099233866,-0.06378054,-0.107596405,-0.10481148,-0.02300508,0.034723274,0.0039954223,0.04891151,85,2156
19,-0.1997695,-0.08650515,0.019548258,0.08207838,0.035950765,-0.045852788,-0.045142587,-0.032560933,0.0047982493,0.022973612,0.003758219,0.017694844,85,2308
20,-0.14893965,-0.22154257,0.043503985,0.19879913,0.12361443,-0.044789292,-0.092464134,-0.11308168,-0.03745745,0.0028148347,0.011229527,0.028256558,85,618
21,-0.25323084,0.021656388,-0.018329522,-0.012975241,-0.004409122,-0.02047614,-0.0033366887,0.0018511773,0.009842688,0.012580985,-0.0033538358,0.007605549,85,325
22,-0.1974341,-0.113849774,0.030827675,0.12587447,0.05585221,-0.06442984,-0.08661221,-0.063971825,-0.0030288543,0.045356404,-0.002936522,0.042599346,85,2108
23,-0.11144978,-0.3251525,0.08246783,0.31529185,0.1721958,-0.0860796,-0.17348969,-0.17132357,-0.048185155,0.04194075,0.0051125395,0.066637345,85,1964
24,-0.11984395,-0.19563057,0.103771105,0.2091319,0.03123761,-0.096151166,-0.1438321,-0.029744897,0.0028129339,0.09442024,-0.0005768711,0.013831842,85,611
25,-0.24519463,-0.010756621,-0.010910998,0.023048798,0.020404264,-0.027303277,-0.025976792,-0.027748946,-0.0009370348,0.016078291,-0.0011185919,0.021019159,85,1641
26,-0.13787696,-0.25388113,0.05878093,0.24046908,0.13510802,-0.0634786,-0.12785733,-0.12922782,-0.038751625,0.025071207,0.0023712516,0.04399484,85,2056
27,-0.21319385,-0.09064257,0.0028949308,0.08860691,0.0705869,-0.022741588,-0.048578918,-0.07121873,-0.026597945,-0.0017267681,0.002416182,0.02142483,85,598
28,-0.14537604,-0.2578647,0.04620091,0.24290094,0.16078922,-0.046180453,-0.12760136,-0.15871744,-0.06120227,0.0061252345,0.0039925408,0.049783576,85,813
29,0.030921534,-0.39511564,0.10808526,0.23451099,0.103226796,-0.054765996,-0.033209424,-0.026850851,0.005379255,-0.0075088185,0.03119467,-0.021972483,85,1862
30,-0.22623876,-0.06054626,-0.0035892334,0.06358732,0.054619983,-0.022527985,-0.03854972,-0.058429845,-0.019239541,0.0014824234,0.0030139992,0.021289077,85,1060
31,-0.25684062,0.006818004,-0.020446127,0.007979537,0.02169401,-0.018915394,-0.019013314,-0.032932308,-0.0071119284,0.008271178,-0.00036481294,0.022596817,85,1614
32,0.02215674,-0.4774189,0.18796003,0.4221391,0.13127841,-0.17453837,-0.20571154,-0.11036242,0.022737904,0.10157132,0.015971623,0.0616496,85,797
33,-0.17562076,-0.071467794,0.054223664,0.07114091,-0.038745455,-0.08299963,-0.059697013,0.04396791,0.046102297,0.07211663,-0.029936537,0.0068175658,85,1394
34,-0.24330494,-0.020452717,-0.008447166,0.034911558,0.028395202,-0.030339984,-0.034527756,-0.038336806,-0.004475432,0.018362854,-0.0005862777,0.026972953,85,954
35,-0.21377705,-0.049270224,0.007328198,0.04322749,0.017552083,-0.034532703,-0.021144278,-0.012913532,0.009426506,0.013474144,0.0040498944,0.0075245406,85,227
36,-0.16539903,-0.19911632,0.03169366,0.18396236,0.12323823,-0.036120888,-0.093548045,-0.117338695,-0.045187403,0.0016131921,0.002499191,0.032722007,85,1021
37,-0.07841449,-0.27519816,0.12051849,0.24964821,0.044730607,-0.1307037,-0.1371412,-0.028444327,0.037183464,0.093682356,-0.01047461,0.03304577,85,1434
38,-0.216797,-0.09111847,0.015219133,0.109038055,0.06421834,-0.05189514,-0.080170445,-0.078237,-0.014443388,0.034744117,-0.00038157467,0.04741393,85,671
39,0.010958594,-0.48703727,0.16182324,0.4212971,0.16836053,-0.13721916,-0.19263305,-0.13316716,-0.007150001,0.06779403,0.017606242,0.045439817,85,1796
40,-0.037289362,-0.4200321,0.0923468,0.33808416,0.20206794,-0.056777764,-0.13582513,-0.16387044,-0.059772614,-0.0016652908,0.018960873,0.03365802,85,1859
41,-0.15590425,-0.16983654,0.06850526,0.1762928,0.044712573,-0.09852334,-0.11677588,-0.047667634,0.0169098,0.07667126,-0.011375787,0.044998635,85,387
42,-0.14607944,-0.23649281,0.050933078,0.2226876,0.1306982,-0.057772774,-0.11758418,-0.12588462,-0.038429152,0.021167116,0.0049134106,0.04379461,85,1827
43,0.028572695,-0.5114469,0.15433934,0.42282,0.18693374,-0.11590078,-0.18610688,-0.1428301,-0.02634351,0.05098747,0.010576052,0.04160833,85,2010
44,-0.23608014,-0.033955723,-0.011568539,0.036584474,0.039898336,-0.015845511,-0.022753574,-0.042211723,-0.014420472,-0.0028334246,0.0021168957,0.01365659,85,1146
45,0.28843048,-0.14622262,0.53990203,0.117524445,-0.5443517,-0.2521136,-0.2253317,0.3995568,0.0931234,0.18265636,-0.27574408,-0.07506548,85,1722
46,-0.08159053,-0.37439284,0.0779339,0.32776198,0.20303968,-0.05358519,-0.15091428,-0.18101943,-0.07100129,-0.00074583496,0.008707304,0.0418079,85,2037
47,-0.26911804,0.056069847,-0.034113534,-0.049793366,-0.014081151,-0.00401706,0.02149449,0.012750445,0.008195665,-0.003279511,-0.0009576736,-0.0023503073,85,1880
48,-0.22650218,-0.050378896,-0.009389906,0.044931717,0.047028873,-0.011355456,-0.020367214,-0.043844968,-0.018152885,-0.010511479,0.002892718,0.007472545,85,1587
49,-0.18211882,-0.149284,0.026513495,0.14141229,0.08603103,-0.042344067,-0.075860254,-0.082668245,-0.023693796,0.014075512,0.0027683962,0.028773567,85,2146
50,-0.23282532,-0.048340786,0.0007477545,0.06405813,0.042509973,-0.038543463,-0.05258522,-0.053815186,-0.00862001,0.024814608,-0.0009993778,0.034750782,85,1193
51,-0.26815173,0.0706789,-0.03335289,-0.06742819,-0.033030584,-0.002092188,0.031262685,0.0348974,0.014432125,-0.003265192,-0.0072282464,-0.013242225,85,1159
52,-0.07636074,-0.26137105,0.14160198,0.25609222,0.006536012,-0.16124828,-0.16833092,-0.000320663,0.056582972,0.1356659,-0.036356788,0.042287663,85,1041
53,-0.12380111,-0.30105782,0.089926094,0.31297448,0.14961572,-0.113053694,-0.1937647,-0.16173977,-0.029145945,0.078843534,0.00046422423,0.08698218,85,1751
54,0.033455696,-0.64834654,0.17567983,0.60499346,0.32188717,-0.14117058,-0.3182252,-0.30750158,-0.09482151,0.06960831,0.006199345,0.111850806,85,556
55,0.1995448,-0.62050074,0.20934956,0.38585982,0.11073329,-0.103398345,-0.087407574,0.0014523125,0.024511114,0.020930095,0.009188925,-0.039547164,85,1619
56,-0.045764342,-0.30627003,0.027047899,0.15079667,0.13542797,0.032136984,0.011394515,-0.057014793,-0.050243564,-0.07462446,0.019968275,-0.036879923,85,1379
57,-0.24631608,-0.0020448628,-0.013003063,0.011506908,0.012689046,-0.0243307,-0.016705943,-0.017356774,0.002827418,0.01306156,-0.0006620336,0.014916532,85,1708
58,-0.1973593,-0.12150505,0.028367687,0.13258119,0.06750754,-0.05766611,-0.089315616,-0.07567995,-0.013753129,0.036971346,-0.004797532,0.041661512,85,1065
59,-0.23039612,-0.056812204,-0.000637295,0.06889473,0.051985808,-0.032486506,-0.050652564,-0.061841097,-0.015770124,0.015105372,0.0008258743,0.03181869,85,1027
60,-0.21708739,0.07303919,0.025185825,-0.062489267,-0.111080885,-0.016843766,-0.009656456,0.10074128,0.0040841266,0.026745923,-0.06152969,-0.049845673,85,1303
61,-0.18747704,-0.16125531,0.04524261,0.18610682,0.08955584,-0.084238924,-0.13303462,-0.10832353,-0.014865978,0.06576344,-0.003969032,0.07136914,85,750
62,-0.06696537,-0.3644408,0.1160444,0.33437997,0.14301546,-0.111951135,-0.169303,-0.12756781,-0.015434064,0.05868432,0.008335465,0.050009504,85,662
63,-0.23973903,-0.030344816,-0.008500762,0.041248273,0.03709103,-0.025817906,-0.033441443,-0.045392435,-0.010373077,0.010017955,0.001361604,0.024008945,85,1802
64,0.09336246,-0.56534326,0.17674497,0.41496828,0.17468072,-0.10912312,-0.12367722,-0.10048323,-0.003127859,0.012620283,0.04454959,-0.00038417507,85,931
65,-0.09336262,0.04373289,0.16084336,-0.028881505,-0.2472555,-0.065150425,-0.08140552,0.19736391,0.0066725337,0.072468705,-0.13950709,-0.07597241,85,512
66,0.27459055,-0.85051787,0.35024124,0.6943987,0.17366894,-0.2679436,-0.30107266,-0.09582759,0.05468351,0.15309803,0.010798449,0.039690636,85,2119
67,-0.10014806,-0.27437472,0.11744508,0.27871937,0.06806661,-0.13835117,-0.18087547,-0.07070249,0.01653492,0.110194005,-0.024671245,0.060902722,85,2323
68,-0.031891562,-0.4646294,0.1617771,0.45817676,0.18390869,-0.17047705,-0.2651768,-0.18440793,-0.016263682,0.11983632,0.0014559529,0.100867,85,1155
69,-0.26102495,0.039833,-0.02734543,-0.03435086,-0.009331743,-0.009686146,0.013319032,0.0085171,0.0086402595,0.0006764439,-0.00071387045,-0.0001259101,85,1667
70,-0.122949585,-0.2617317,0.051115923,0.21831878,0.13767141,-0.038138766,-0.08655196,-0.1148938,-0.04253602,-0.011431533,0.015236061,0.016437216,85,516
71,0.088809155,-0.6437,0.17697138,0.5268536,0.2537697,-0.11280778,-0.2318113,-0.1905599,-0.056686748,0.045972202,0.0002168207,0.045075472,85,2135
72,-0.16839115,-0.18258767,0.049636137,0.18748055,0.0910319,-0.074545756,-0.11318741,-0.09590379,-0.013604366,0.045687933,0.0031305472,0.049561452,85,256
73,0.26918253,-0.7142441,0.20866142,0.42491886,0.1607825,-0.09777957,-0.10016453,-0.027903423,0.0070451973,0.034438144,0.014312095,-0.021503126,85,1890
