ndimage_cellID,x0,x1,y0,y1,length,height,total_area,nuclei_area,cyto_area,c2t_area_ratio,number_nuclei,orig_comX,orig_comY,ndimage_comX,ndimage_comY,orig_cellID
837,6965,7106,4670,4881,141,211,20258,0,20258,1.0,0,7032.66,4769.52,7032.22,4769.01,844
838,7719,7891,4672,4864,172,192,26200,197,26003,0.9924809160305343,0,7814.93,4766.37,7814.32,4765.85,845
839,9023,9104,4673,4742,81,69,3481,731,2750,0.7900028727377191,1,9064.25,4709.66,9063.56,4709.07,846
840,6161,6211,4676,4748,50,72,2748,0,2748,1.0,0,6185.44,4713.36,6184.94,4712.83,847
841,8927,8994,4680,4745,67,65,2887,0,2887,1.0,0,8962.56,4711.04,8961.99,4710.69,848
842,5823,5913,4681,4780,90,99,5012,2153,2859,0.5704309656823623,1,5864.24,4728.02,5863.66,4727.71,849
843,4048,4368,4685,5064,320,379,58460,8228,50232,0.8592541908997605,1,4214.12,4868.32,4213.93,4868.04,850
844,5894,5979,4686,4774,85,88,4034,0,4034,1.0,0,5939.49,4731.26,5938.99,4730.69,851
845,11679,12257,4691,5149,578,458,188318,0,188318,1.0,0,11962.86,4941.28,11962.52,4940.74,852
846,6169,6282,4694,4818,113,124,8459,0,8459,1.0,0,6232.52,4758.26,6232.01,4757.8,853
847,8812,8898,4695,4781,86,86,4380,0,4380,1.0,0,8852.24,4739.48,8851.8,4739.04,854
848,8975,9039,4699,4765,64,66,2992,2,2990,0.9993315508021391,0,9008.51,4733.41,9007.97,4732.9,856
849,5974,6042,4700,4762,68,62,2931,0,2931,1.0,0,6009.49,4730.53,6008.94,4730.05,855
850,6038,6091,4703,4770,53,67,2641,0,2641,1.0,0,6064.38,4735.53,6063.9,4735.05,857
851,7073,7263,4717,4879,190,162,24296,0,24296,1.0,0,7160.53,4797.46,7160.14,4796.93,858
852,6083,6191,4722,4814,108,92,6546,0,6546,1.0,0,6135.54,4769.34,6135.12,4768.87,859
853,8896,8933,4726,4778,37,52,1328,0,1328,1.0,0,8912.53,4750.59,8912.14,4750.17,860
854,10200,10544,4726,5119,344,393,73404,0,73404,1.0,0,10380.92,4917.55,10380.58,4917.03,861
855,5931,6039,4729,4828,108,99,6052,0,6052,1.0,0,5983.78,4785.02,5983.4,4784.34,863
856,9017,9172,4729,4838,155,109,9144,0,9144,1.0,0,9078.06,4781.84,9078.15,4781.24,862
857,8920,8988,4737,4823,68,86,4105,0,4105,1.0,0,8952.99,4778.43,8952.52,4777.93,864
858,8697,8845,4741,4994,148,253,17909,286,17623,0.9840303757887096,1,8767.7,4880.02,8767.0,4878.76,865
859,6645,6833,4742,4910,188,168,23468,0,23468,1.0,0,6726.94,4826.24,6726.6,4825.79,866
860,8337,8657,4750,5008,320,258,49159,275,48884,0.9944059073618259,0,8504.62,4868.44,8504.02,4868.37,867
861,5889,5936,4751,4797,47,46,1211,0,1211,1.0,0,5912.57,4775.57,5912.02,4774.92,868
862,8755,8859,4751,4878,104,127,7550,0,7550,1.0,0,8809.93,4810.21,8809.38,4809.82,869
863,5841,5895,4752,4793,54,41,1381,0,1381,1.0,0,5873.31,4774.34,5872.47,4773.86,870
864,7551,7780,4753,4919,229,166,24752,0,24752,1.0,0,7652.4,4830.81,7652.07,4830.4,871
865,6021,6132,4757,4835,111,78,4191,0,4191,1.0,0,6073.59,4796.15,6073.24,4795.55,872
866,8973,9070,4763,4864,97,101,3960,1134,2826,0.7136363636363636,1,9012.05,4810.17,9012.27,4810.24,873
867,8846,8934,4772,4863,88,91,5688,0,5688,1.0,0,8888.23,4811.0,8887.78,4810.66,874
868,6264,6315,4774,4832,51,58,1860,0,1860,1.0,0,6286.79,4806.03,6286.3,4805.35,875
869,8634,8690,4776,4882,56,106,4241,0,4241,1.0,0,8661.1,4833.9,8660.62,4833.32,876
870,8680,8724,4777,4862,44,85,2807,0,2807,1.0,0,8700.22,4817.38,8699.76,4816.96,877
871,9101,9181,4777,4855,80,78,4611,0,4611,1.0,0,9143.26,4818.0,9142.71,4817.56,878
872,1067,1482,4779,5092,415,313,82732,0,82732,1.0,0,1277.38,4950.94,1276.77,4950.12,879
873,5833,6000,4780,4936,167,156,15772,4686,11086,0.7028911995942176,1,5923.02,4859.49,5922.22,4858.66,880
874,8164,8345,4786,4901,181,115,12505,183,12322,0.9853658536585366,0,8255.17,4844.7,8254.63,4844.16,881
875,6144,6285,4799,4932,141,133,9892,0,9892,1.0,0,6225.52,4856.19,6224.97,4855.92,882
876,6272,6557,4801,5002,285,201,33049,1799,31250,0.9455656752095374,1,6414.35,4889.77,6413.87,4889.22,883
877,5977,6069,4805,4879,92,74,3900,775,3125,0.8012820512820513,1,6032.3,4840.67,6031.53,4840.13,884
878,7922,8258,4806,5081,336,275,36008,0,36008,1.0,0,8113.1,4915.98,8112.76,4916.11,885
879,6092,6180,4811,4889,88,78,3554,0,3554,1.0,0,6141.99,4851.86,6141.07,4851.19,886
880,1859,1915,4812,4877,56,65,1729,0,1729,1.0,0,1879.25,4837.01,1878.68,4836.88,887
881,7075,7352,4817,5042,277,225,29604,0,29604,1.0,0,7224.55,4918.71,7223.91,4918.26,888
882,8886,9040,4820,4931,154,111,12255,0,12255,1.0,0,8967.5,4874.56,8966.85,4874.19,889
883,6053,6137,4825,4919,84,94,4761,0,4761,1.0,0,6093.89,4876.15,6093.41,4875.58,890
884,9036,9130,4834,4903,94,69,3497,0,3497,1.0,0,9078.96,4867.74,9078.68,4867.2,891
885,6886,7020,4835,5051,134,216,22825,0,22825,1.0,0,6955.85,4944.27,6955.32,4943.77,893
886,8097,8377,4835,5143,280,308,34963,0,34963,1.0,0,8272.13,4997.87,8270.73,4997.53,892
887,8818,8895,4842,4916,77,74,3170,0,3170,1.0,0,8853.71,4876.43,8853.31,4875.98,894
888,6557,6969,4844,5211,412,367,59096,2856,56240,0.9516718559631786,2,6790.32,5066.13,6789.4,5065.43,895
889,7592,7934,4850,5116,342,266,69519,1625,67894,0.9766250952976884,1,7764.28,4980.78,7763.77,4980.3,896
890,4300,4428,4854,4996,128,142,10472,0,10472,1.0,0,4363.15,4921.75,4362.51,4921.36,897
891,5988,6143,4860,4983,155,123,9637,2568,7069,0.7335270312337865,1,6060.43,4925.83,6059.97,4925.26,898
892,8640,8732,4862,5023,92,161,10617,0,10617,1.0,0,8688.62,4945.58,8688.15,4944.98,899
893,6505,6722,4864,5086,217,222,31502,2186,29316,0.9306075804710812,1,6608.45,4973.7,6608.08,4973.21,900
894,3409,4317,4867,6098,908,1231,668098,401,667697,0.9993997886537603,0,3878.18,5505.36,3877.49,5504.91,901
895,7227,7601,4876,5130,374,254,68079,0,68079,1.0,0,7436.32,5001.48,7435.7,5001.03,902
896,6669,6829,4877,5008,160,131,14377,0,14377,1.0,0,6754.17,4946.04,6753.67,4945.49,903
897,6968,7249,4877,5149,281,272,38202,0,38202,1.0,0,7081.03,5026.87,7080.81,5026.27,904
898,6127,6202,4884,4965,75,81,3965,0,3965,1.0,0,6162.12,4924.51,6161.66,4923.99,905
899,8788,8928,4884,5002,140,118,8589,0,8589,1.0,0,8870.99,4951.14,8870.06,4950.78,906
900,8997,9072,4884,4959,75,75,3093,0,3093,1.0,0,9037.85,4927.51,9037.19,4926.84,907
901,6178,6248,4888,4945,70,57,2627,0,2627,1.0,0,6218.13,4912.85,6217.35,4912.34,908
902,8491,8550,4893,4946,59,53,2023,0,2023,1.0,0,8519.91,4919.91,8519.46,4919.36,909
903,7929,8170,4910,5061,241,151,29156,0,29156,1.0,0,8044.32,4980.41,8043.93,4979.98,910
904,8924,8999,4912,4972,75,60,3405,0,3405,1.0,0,8962.71,4943.61,8962.09,4943.11,911
905,12153,12680,4912,5328,527,416,103940,0,103940,1.0,0,12379.19,5091.36,12379.02,5091.02,912
906,5928,6082,4916,5044,154,128,10299,0,10299,1.0,0,6005.92,4977.94,6005.45,4977.44,913
907,6251,6360,4921,5045,109,124,5607,0,5607,1.0,0,6317.56,4973.85,6316.55,4973.57,915
908,8310,8504,4921,5127,194,206,19049,2834,16215,0.8512257861305056,1,8416.07,5021.95,8415.36,5021.57,914
909,8474,8565,4925,5051,91,126,5193,0,5193,1.0,0,8520.5,4984.42,8519.87,4984.06,916
910,6224,6295,4931,5019,71,88,4054,0,4054,1.0,0,6258.3,4975.91,6257.68,4975.55,917
911,6152,6239,4934,5058,87,124,6473,0,6473,1.0,0,6192.92,4992.15,6192.48,4991.64,918
912,12640,12765,4939,5064,125,125,8803,0,8803,1.0,0,12699.77,5001.26,12699.3,5001.05,919
913,8920,9039,4955,5049,119,94,7574,2052,5522,0.7290731449696329,1,8978.2,5001.4,8977.65,5000.76,920
914,6348,6429,4956,5046,81,90,5098,0,5098,1.0,0,6387.56,4996.84,6386.94,4996.37,921
915,6058,6176,4960,5168,118,208,15870,1024,14846,0.9354757403906743,1,6123.01,5062.56,6122.52,5061.99,922
916,8722,8778,4961,5018,56,57,2210,0,2210,1.0,0,8748.58,4987.62,8748.14,4987.22,923
917,6395,6582,4964,5166,187,202,21813,0,21813,1.0,0,6476.48,5064.77,6476.12,5064.45,924
918,8745,8930,4974,5128,185,154,19085,0,19085,1.0,0,8836.14,5053.46,8835.78,5052.8,925
919,10734,11383,4980,5660,649,680,233756,0,233756,1.0,0,11040.15,5316.77,11039.68,5316.21,926
920,8484,8587,4990,5077,103,87,4749,0,4749,1.0,0,8542.77,5037.44,8541.91,5037.14,927
921,8617,8672,4990,5044,55,54,2012,0,2012,1.0,0,8643.02,5016.6,8642.61,5016.23,928
922,8581,8629,4994,5079,48,85,2445,0,2445,1.0,0,8604.85,5034.08,8604.42,5033.74,929
923,6291,6351,4999,5044,60,45,1468,0,1468,1.0,0,6316.82,5020.25,6316.76,5020.06,930
924,3208,3723,5001,5461,515,460,134227,0,134227,1.0,0,3472.55,5235.02,3472.11,5234.39,931
925,8614,8760,5002,5169,146,167,10294,0,10294,1.0,0,8670.23,5080.48,8670.38,5079.71,932
926,6222,6298,5007,5058,76,51,2186,0,2186,1.0,0,6262.16,5030.76,6261.5,5030.13,933
927,8438,8488,5009,5067,50,58,2225,621,1604,0.7208988764044943,0,8463.83,5038.2,8463.3,5037.71,934
928,7866,8001,5011,5205,135,194,19077,0,19077,1.0,0,7927.74,5121.83,7927.33,5121.13,935
929,2736,3289,5018,5677,553,659,214307,0,214307,1.0,0,3016.55,5350.24,3016.1,5350.01,936
930,4206,4372,5021,5259,166,238,23247,0,23247,1.0,0,4272.86,5147.11,4272.42,5146.24,937
931,11058,12688,5024,6186,1630,1162,916191,0,916191,1.0,0,11814.61,5615.73,11814.0,5615.3,938
932,6168,6237,5027,5092,69,65,2852,246,2606,0.9137447405329593,1,6203.22,5061.02,6202.79,5060.42,939
933,8710,8756,5032,5084,46,52,1471,0,1471,1.0,0,8735.86,5060.61,8735.38,5059.93,941
934,6267,6357,5034,5099,90,65,4033,0,4033,1.0,0,6310.09,5066.4,6309.71,5065.95,940
935,2267,2894,5036,5751,627,715,271075,0,271075,1.0,0,2576.7,5393.61,2576.26,5393.0,942
936,6210,6276,5036,5140,66,104,3832,52,3780,0.9864300626304802,0,6245.36,5092.35,6244.73,5091.54,943
937,6336,6414,5039,5140,78,101,5711,0,5711,1.0,0,6377.31,5088.08,6376.73,5087.65,944
938,7972,8108,5047,5178,136,131,12259,0,12259,1.0,0,8036.52,5100.09,8036.08,5099.79,945
939,8553,8616,5049,5114,63,65,2740,0,2740,1.0,0,8585.26,5085.46,8584.73,5084.83,946
940,8460,8512,5063,5132,52,69,2276,0,2276,1.0,0,8482.98,5096.74,8482.65,5096.34,948
941,8500,8559,5063,5107,59,44,1870,0,1870,1.0,0,8527.16,5084.04,8526.77,5083.56,947
942,8677,8803,5066,5217,126,151,7875,0,7875,1.0,0,8733.69,5129.15,8733.39,5129.06,949
943,7509,7789,5068,5298,280,230,43787,0,43787,1.0,0,7633.41,5180.78,7633.02,5180.23,951
944,7104,7278,5069,5181,174,112,14621,0,14621,1.0,0,7192.11,5119.82,7191.53,5119.41,950
945,8392,8492,5070,5174,100,104,4893,0,4893,1.0,0,8438.94,5137.86,8438.83,5136.66,953
946,7659,7894,5072,5425,235,353,43857,7,43850,0.9998403903595777,0,7795.55,5266.38,7795.0,5265.67,952
947,6859,7161,5078,5326,302,248,40013,1460,38553,0.96351185864594,2,7011.1,5205.92,7010.48,5205.38,954
948,2834,2926,5082,5185,92,103,4864,0,4864,1.0,0,2883.44,5129.77,2882.83,5129.26,956
949,6303,6344,5087,5141,41,54,1314,0,1314,1.0,0,6322.45,5110.25,6321.97,5110.04,957
950,6131,6285,5089,5259,154,170,13440,0,13440,1.0,0,6214.35,5176.29,6213.74,5175.78,958
951,8292,8396,5091,5210,104,119,6920,824,6096,0.8809248554913295,1,8337.36,5141.32,8337.0,5141.08,959
952,11597,12180,5094,5590,583,496,177542,0,177542,1.0,0,11916.92,5310.49,11916.24,5310.09,960
953,6504,6573,5095,5158,69,63,2816,0,2816,1.0,0,6536.82,5125.21,6536.38,5124.7,961
954,8493,8564,5095,5164,71,69,3112,0,3112,1.0,0,8528.12,5130.6,8527.7,5129.97,963
955,6249,6319,5096,5161,70,65,2890,0,2890,1.0,0,6283.9,5131.47,6283.35,5130.96,962
956,7268,7524,5098,5319,256,221,43391,0,43391,1.0,0,7394.87,5198.02,7394.39,5197.62,964
957,8041,8302,5099,5272,261,173,29571,2169,27402,0.926651110885665,2,8180.63,5184.83,8180.2,5184.25,965
958,4468,4729,5104,5293,261,189,29180,0,29180,1.0,0,4599.22,5207.09,4598.71,5206.42,966
959,8550,8617,5110,5161,67,51,2243,0,2243,1.0,0,8581.3,5135.1,8580.91,5134.4,967
960,8598,8664,5120,5209,66,89,3456,112,3344,0.9675925925925926,1,8629.5,5166.67,8628.99,5166.09,968
961,6316,6371,5124,5195,55,71,2339,0,2339,1.0,0,6345.03,5160.0,6344.52,5159.44,969
962,6357,6458,5130,5228,101,98,5085,0,5085,1.0,0,6403.28,5181.53,6402.75,5180.61,970
963,6605,6740,5134,5281,135,147,11583,934,10649,0.9193645860312527,1,6676.6,5203.59,6676.31,5203.17,971
964,6455,6534,5140,5198,79,58,2640,0,2640,1.0,0,6496.91,5161.1,6496.55,5160.93,972
965,12114,12198,5142,5240,84,98,5305,0,5305,1.0,0,12150.89,5191.1,12150.66,5190.54,973
966,8611,8736,5147,5349,125,202,15439,0,15439,1.0,0,8671.54,5248.92,8671.12,5248.33,974
967,6257,6424,5149,5314,167,165,15231,4665,10566,0.6937167618672444,1,6335.05,5240.57,6334.64,5240.01,976
968,8451,8511,5149,5218,60,69,2519,0,2519,1.0,0,8478.48,5178.7,8478.08,5178.38,975
969,8337,8413,5152,5222,76,70,3616,0,3616,1.0,0,8374.64,5186.42,8374.13,5185.94,977
970,8483,8642,5152,5265,159,113,11509,2045,9464,0.8223129724563385,1,8556.39,5207.97,8555.87,5207.66,978
971,7071,7315,5153,5478,244,325,33806,841,32965,0.9751227592735018,0,7176.35,5324.55,7176.15,5323.89,980
972,6575,6619,5154,5203,44,49,1575,0,1575,1.0,0,6595.15,5177.31,6594.73,5176.84,979
973,6521,6577,5155,5218,56,63,2640,0,2640,1.0,0,6552.13,5185.68,6551.55,5185.25,981
974,8274,8311,5155,5196,37,41,985,25,960,0.9746192893401016,0,8291.9,5177.58,8291.47,5177.02,982
975,7779,8122,5158,5502,343,344,60854,1351,59503,0.9777993229697308,1,7965.19,5333.66,7964.7,5333.4,983
976,7189,7249,5161,5234,60,73,3362,0,3362,1.0,0,7223.0,5197.29,7222.34,5196.92,984
977,6436,6491,5164,5235,55,71,2730,0,2730,1.0,0,6464.06,5203.65,6463.6,5203.0,985
978,7160,7202,5167,5222,42,55,1716,0,1716,1.0,0,7182.08,5193.7,7181.57,5193.24,986
979,4246,4394,5168,5365,148,197,14705,0,14705,1.0,0,4330.43,5264.83,4329.79,5264.39,987
980,8397,8454,5173,5220,57,47,1545,0,1545,1.0,0,8426.38,5192.61,8425.8,5192.34,988
981,6484,6582,5177,5265,98,88,4906,0,4906,1.0,0,6527.66,5228.44,6527.11,5227.67,989
982,6736,6931,5179,5326,195,147,17077,0,17077,1.0,0,6840.66,5256.35,6840.23,5255.92,990
983,6710,6743,5185,5230,33,45,1083,0,1083,1.0,0,6726.16,5206.8,6725.7,5206.31,991
984,6736,6788,5195,5240,52,45,1749,0,1749,1.0,0,6760.67,5217.54,6760.22,5217.06,992
985,8291,8334,5195,5237,43,42,1056,0,1056,1.0,0,8307.43,5214.57,8307.23,5214.14,993
986,8424,8492,5196,5272,68,76,3901,437,3464,0.8879774416816201,1,8455.21,5238.96,8454.78,5238.3,994
987,6571,6627,5201,5242,56,41,1418,0,1418,1.0,0,6598.55,5220.2,6598.13,5219.85,995
988,11569,11640,5206,5277,71,71,1979,0,1979,1.0,0,11606.32,5233.44,11605.77,5232.88,996
989,8361,8424,5207,5287,63,80,3608,183,3425,0.9492793791574279,1,8395.33,5244.84,8394.74,5244.38,997
990,8265,8394,5209,5386,129,177,12033,0,12033,1.0,0,8323.91,5297.55,8323.5,5297.04,998
991,6395,6453,5219,5280,58,61,2620,0,2620,1.0,0,6423.16,5249.85,6422.72,5249.35,999
992,4141,4691,5222,5732,550,510,134135,0,134135,1.0,0,4424.02,5458.34,4423.92,5457.95,1000
993,6444,6500,5230,5287,56,57,2119,7,2112,0.9966965549787635,0,6472.06,5257.47,6471.35,5257.0,1003
994,6621,6672,5230,5278,51,48,1591,0,1591,1.0,0,6645.66,5253.41,6645.25,5253.0,1001
995,6560,6625,5231,5295,65,64,2970,0,2970,1.0,0,6593.93,5266.6,6593.36,5265.99,1002
996,8160,8210,5241,5291,50,50,1598,0,1598,1.0,0,8186.31,5266.09,8185.81,5265.53,1004
997,8199,8252,5243,5301,53,58,1923,0,1923,1.0,0,8223.09,5269.87,8222.63,5269.48,1005
998,8479,8565,5245,5332,86,87,4141,0,4141,1.0,0,8524.68,5280.62,8523.88,5280.39,1006
999,8501,8617,5246,5389,116,143,9668,0,9668,1.0,0,8562.04,5323.43,8561.51,5322.8,1007
1000,6482,6568,5257,5345,86,88,5140,0,5140,1.0,0,6524.44,5297.76,6523.96,5297.3,1008
1001,8246,8297,5259,5296,51,37,1319,0,1319,1.0,0,8271.5,5275.78,8271.03,5275.35,1009
1002,6618,6676,5262,5310,58,48,1698,0,1698,1.0,0,6645.37,5289.17,6644.92,5288.66,1010
1003,8359,8502,5264,5436,143,172,16616,0,16616,1.0,0,8437.97,5354.49,8437.19,5353.86,1012
1004,8113,8168,5265,5324,55,59,2378,0,2378,1.0,0,8137.9,5293.0,8137.46,5292.57,1011
1005,7410,7559,5266,5412,149,146,15325,408,14917,0.9733768352365416,1,7486.0,5340.07,7485.51,5339.53,1013
1006,4411,5166,5268,5961,755,693,281338,3534,277804,0.9874385969900973,1,4772.99,5636.46,4772.65,5635.66,1014
1007,6669,6723,5269,5300,54,31,1321,0,1321,1.0,0,6694.3,5283.39,6693.9,5282.94,1015
1008,7176,7466,5270,5528,290,258,41274,0,41274,1.0,0,7329.02,5398.65,7328.49,5398.33,1016
1009,6722,6800,5271,5340,78,69,3013,0,3013,1.0,0,6758.77,5308.07,6758.31,5307.5,1017
1010,8084,8116,5272,5330,32,58,1119,0,1119,1.0,0,8101.55,5303.24,8101.14,5302.49,1018
1011,8202,8281,5275,5387,79,112,5207,0,5207,1.0,0,8242.38,5333.4,8241.87,5332.87,1019
1012,6958,7001,5281,5327,43,46,1453,0,1453,1.0,0,6979.03,5304.0,6978.53,5303.42,1021
1013,6920,6964,5282,5336,44,54,1794,0,1794,1.0,0,6943.13,5308.78,6942.6,5308.31,1020
1014,6997,7049,5285,5351,52,66,2177,0,2177,1.0,0,7020.67,5317.45,7020.32,5317.0,1022
1015,7535,7713,5285,5446,178,161,20016,0,20016,1.0,0,7622.16,5364.91,7621.68,5364.46,1023
1016,8156,8211,5288,5345,55,57,2114,0,2114,1.0,0,8183.04,5314.07,8182.58,5313.63,1024
1017,6670,6757,5293,5359,87,66,3664,0,3664,1.0,0,6709.67,5326.59,6709.5,5326.25,1025
1018,6539,6642,5294,5380,103,86,6204,82,6122,0.986782720825274,0,6592.21,5333.43,6591.67,5332.99,1026
1019,6798,6882,5294,5349,84,55,2983,0,2983,1.0,0,6840.76,5323.81,6840.25,5323.26,1027
1020,9992,10267,5294,5915,275,621,80863,0,80863,1.0,0,10130.63,5571.35,10130.36,5571.12,1028
1021,8329,8415,5297,5406,86,109,4091,0,4091,1.0,0,8367.34,5349.19,8366.94,5348.74,1029
1022,6619,6686,5307,5382,67,75,2668,0,2668,1.0,0,6652.3,5345.01,6651.74,5344.68,1030
1023,8107,8178,5311,5366,71,55,1933,0,1933,1.0,0,8144.67,5338.67,8143.91,5337.96,1031
1024,7037,7084,5315,5368,47,53,1733,0,1733,1.0,0,7059.67,5342.36,7059.2,5341.83,1032
1025,6816,6951,5316,5433,135,117,7278,0,7278,1.0,0,6878.49,5368.85,6878.13,5368.36,1033
1026,6918,7054,5319,5423,136,104,7714,0,7714,1.0,0,6983.87,5373.04,6983.39,5372.59,1034
1027,8087,8145,5328,5404,58,76,2498,0,2498,1.0,0,8117.09,5366.18,8116.55,5365.64,1035
1028,6743,6849,5331,5455,106,124,8083,0,8083,1.0,0,6792.8,5392.01,6792.42,5391.61,1036
1029,6471,6612,5333,5464,141,131,9524,3200,6324,0.6640067198656027,1,6548.45,5399.27,6547.72,5398.6,1037
1030,8175,8239,5337,5407,64,70,2581,0,2581,1.0,0,8205.13,5371.28,8204.71,5370.84,1038
1031,6712,6745,5345,5402,33,57,1262,0,1262,1.0,0,6728.74,5372.19,6728.19,5371.72,1039
1032,6443,6505,5349,5424,62,75,2465,0,2465,1.0,0,6477.86,5384.54,6477.28,5384.1,1040
1033,8132,8210,5349,5434,78,85,3665,0,3665,1.0,0,8167.91,5399.33,8167.46,5398.55,1041
1034,6635,6726,5354,5429,91,75,4493,0,4493,1.0,0,6678.14,5391.89,6677.67,5391.43,1042
1035,7061,7102,5364,5436,41,72,1665,0,1665,1.0,0,7081.4,5402.19,7080.71,5401.54,1043
1036,7024,7070,5367,5422,46,55,1814,0,1814,1.0,0,7048.88,5397.84,7048.37,5397.17,1044
1037,3264,3542,5368,5578,278,210,35248,0,35248,1.0,0,3395.41,5466.62,3394.98,5466.21,1045
1038,6881,6939,5368,5445,58,77,2754,328,2426,0.8809005083514887,0,6910.76,5408.69,6910.3,5408.09,1046
1039,8181,8372,5370,5465,191,95,8480,855,7625,0.8991745283018868,0,8267.97,5415.01,8267.73,5414.64,1047
1040,6593,6640,5373,5412,47,39,1286,0,1286,1.0,0,6618.91,5392.83,6618.2,5392.19,1048
1041,7668,7779,5380,5486,111,106,7828,264,7564,0.9662749105774144,0,7726.85,5433.4,7726.24,5432.9,1049
1042,7451,7595,5390,5532,144,142,14876,0,14876,1.0,0,7517.53,5463.02,7517.13,5462.47,1050
1043,6644,6759,5393,5485,115,92,5781,0,5781,1.0,0,6705.78,5440.45,6705.24,5439.91,1051
1044,6920,6983,5401,5485,63,84,2721,0,2721,1.0,0,6952.05,5438.36,6951.47,5438.06,1052
1045,8065,8189,5401,5487,124,86,5754,0,5754,1.0,0,8119.99,5444.52,8119.62,5444.05,1053
1046,6604,6650,5405,5451,46,46,1459,0,1459,1.0,0,6626.96,5431.79,6626.3,5431.05,1054
1047,7908,8090,5411,5523,182,112,13266,0,13266,1.0,0,8002.42,5467.63,8001.81,5467.26,1055
1048,6948,7118,5414,5530,170,116,13284,0,13284,1.0,0,7025.12,5472.61,7024.77,5472.18,1056
1049,9532,10133,5424,6175,601,751,251008,0,251008,1.0,0,9838.86,5806.93,9838.12,5806.95,1057
1050,6810,6950,5425,5512,140,87,6243,3591,2652,0.42479577126381546,1,6886.04,5467.59,6885.16,5467.21,1058
1051,7573,7706,5436,5564,133,128,12424,0,12424,1.0,0,7640.5,5500.25,7639.98,5499.75,1059
1052,7684,7852,5437,5671,168,234,21259,49,21210,0.9976950938426078,0,7758.55,5548.97,7757.92,5548.68,1060
1053,7100,7234,5448,5572,134,124,9645,0,9645,1.0,0,7167.3,5512.25,7167.0,5511.63,1061
1054,7204,7295,5455,5532,91,77,4638,0,4638,1.0,0,7253.47,5491.07,7252.57,5490.53,1062
1055,2917,3515,5458,6311,598,853,300208,0,300208,1.0,0,3206.44,5838.79,3205.91,5838.46,1063
1056,9419,9658,5460,5809,239,349,52888,0,52888,1.0,0,9537.21,5631.52,9536.65,5631.12,1064
1057,1834,2600,5463,5866,766,403,171158,0,171158,1.0,0,2148.37,5662.47,2148.4,5662.47,1065
1058,7288,7435,5472,5594,147,122,10009,1918,8091,0.8083724647816964,1,7356.83,5525.09,7356.56,5524.72,1066
1059,7804,7953,5492,5631,149,139,12773,0,12773,1.0,0,7878.93,5560.17,7878.46,5559.69,1067
1060,12329,12786,5504,6063,457,559,131502,0,131502,1.0,0,12580.75,5795.44,12580.06,5795.01,1068
1061,7522,7599,5510,5583,77,73,3658,0,3658,1.0,0,7561.86,5547.25,7561.35,5546.71,1069
1062,7388,7535,5521,5671,147,150,13087,0,13087,1.0,0,7455.27,5587.9,7454.83,5587.55,1070
1063,7174,7290,5524,5623,116,99,7300,0,7300,1.0,0,7241.11,5573.02,7240.64,5572.33,1071
1064,7277,7326,5530,5615,49,85,2776,0,2776,1.0,0,7301.7,5572.6,7301.07,5571.92,1072
1065,7552,7702,5543,5690,150,147,12555,0,12555,1.0,0,7635.22,5613.9,7634.43,5613.22,1073
1066,7465,7602,5562,5758,137,196,14987,201,14786,0.9865883765930473,0,7537.55,5661.52,7537.21,5660.95,1074
1067,1698,3003,5573,6260,1305,687,408955,0,408955,1.0,0,2355.91,5946.85,2355.91,5946.3,1075
1068,1590,1966,5579,5943,376,364,67056,3,67053,0.9999552612741589,0,1767.52,5800.08,1767.35,5798.84,1076
1069,7721,7893,5588,5756,172,168,16115,4344,11771,0.7304374806081291,1,7808.08,5670.75,7807.42,5670.31,1077
1070,3717,4717,5647,6564,1000,917,449180,0,449180,1.0,0,4193.4,6103.68,4192.86,6103.29,1078
1071,7576,7758,5660,5806,182,146,15707,6307,9400,0.5984592856688101,2,7659.3,5727.14,7658.94,5726.68,1079
1072,4758,5473,5693,6860,715,1167,374403,0,374403,1.0,0,5102.63,6322.16,5102.07,6321.19,1080
1073,9187,9658,5711,6193,471,482,125998,0,125998,1.0,0,9444.08,5952.25,9443.44,5951.75,1081
1074,12150,12215,5736,5840,65,104,2161,0,2161,1.0,0,12180.39,5785.28,12180.15,5785.21,1082
1075,11861,12422,5775,6285,561,510,153036,0,153036,1.0,0,12145.53,6050.74,12144.78,6050.35,1083
1076,9881,10695,5788,6553,814,765,272703,0,272703,1.0,0,10350.06,6162.2,10349.03,6161.8,1084
1077,1365,1771,5860,6262,406,402,99458,16,99442,0.999839128074162,0,1567.9,6048.99,1567.64,6048.71,1085
1078,11010,12067,5874,6568,1057,694,426663,0,426663,1.0,0,11502.77,6239.53,11502.7,6239.13,1086
1079,10513,10654,5900,6055,141,155,11396,0,11396,1.0,0,10589.45,5971.07,10589.34,5970.5,1088
1080,2409,3261,5915,6940,852,1025,413811,0,413811,1.0,0,2736.68,6382.63,2736.52,6382.35,1089
1081,3901,4970,5923,7156,1069,1233,580534,0,580534,1.0,0,4492.11,6527.66,4491.49,6526.99,1091
1082,5265,5924,5923,6568,659,645,181071,0,181071,1.0,0,5631.68,6226.38,5631.26,6226.03,1090
1083,3182,3762,5952,6447,580,495,180953,0,180953,1.0,0,3495.83,6201.8,3495.39,6201.4,1092
1084,3971,4030,5978,6048,59,70,2687,0,2687,1.0,0,4002.5,6014.57,4001.93,6014.06,1093
