,tSNE01,tSNE02,gene_ID,ndimage_ID
0,-0.60108733,-1.164843,85,742
1,-1.7187393,0.84463763,85,842
2,-1.3734208,0.41509163,85,2052
3,-0.48202926,-0.287728,85,1145
4,-1.3277223,0.67442554,85,896
5,-1.3267691,0.3218283,85,2152
6,-0.9676165,-0.59365594,85,558
7,-1.946509,1.1821266,85,751
8,-1.857397,1.0377743,85,746
9,-1.677611,0.7469973,85,236
10,-0.07080772,-1.6429776,85,810
11,-0.84877115,0.52506423,85,1526
12,-0.8455667,-0.08133912,85,2064
13,-1.0810947,0.19798675,85,1980
14,-1.9043717,1.1285658,85,1775
15,-1.8548516,1.202824,85,302
16,-0.6239784,-1.0226107,85,1645
17,0.32766822,-0.39460853,85,1323
18,-0.7119945,-0.23900464,85,2156
19,-1.2893716,0.027236722,85,2308
20,-1.818589,0.99414223,85,618
21,-1.8115764,1.371084,85,325
22,-0.86350745,-0.15357168,85,2108
23,-0.16660051,-0.06251427,85,1964
24,-1.5759838,0.5432632,85,611
25,-0.633361,-0.90071315,85,1641
26,-0.64731646,-0.0863946,85,2056
27,-0.8373781,-0.43533984,85,598
28,-0.6052848,-0.008062623,85,813
29,-1.7935112,1.0105042,85,1862
30,-1.2195379,-0.09436529,85,1060
31,-0.6876515,-0.8589423,85,1614
32,-1.8429701,1.0392491,85,797
33,0.69647586,-1.6267471,85,1394
34,-0.79295415,-0.7143132,85,954
35,-1.7912159,0.87995756,85,227
36,0.25350958,-0.47714177,85,1021
37,-1.7141736,0.7981623,85,1434
38,-0.5858327,-0.673747,85,671
39,-1.7119195,0.8598702,85,1796
40,0.40543965,-0.13752429,85,1859
41,-1.268797,0.0967768,85,387
42,-0.6347221,0.0013650118,85,1827
43,-1.5169251,0.6338107,85,2010
44,-1.7975613,0.78608763,85,1146
45,-1.5921739,1.1082538,85,1722
46,-1.6095468,0.65594065,85,2037
47,-0.65344983,-1.1281898,85,1880
48,-1.4563856,0.16945826,85,1587
49,-0.5184873,-0.3608841,85,2146
50,-0.010569332,-1.3164316,85,1193
51,-1.5139735,0.12857752,85,1159
52,-1.0422354,0.23242362,85,1041
53,0.48278752,-0.47895882,85,1751
54,-0.97141886,0.5467255,85,556
55,-1.7902104,1.1327568,85,1619
56,-0.36371678,-0.073023364,85,1379
57,-0.13375236,-1.2833202,85,1708
58,-0.7796067,-0.4091882,85,1065
59,-0.5311844,-0.65262085,85,1027
60,-1.6927867,0.6163446,85,1303
61,-0.7396031,-0.26041147,85,750
62,-1.6306374,0.6096137,85,662
63,0.019882074,-1.3487815,85,1802
64,-1.5822272,0.83240193,85,931
65,-1.7487787,1.0061514,85,512
66,-1.4772717,0.7523991,85,2119
67,-1.4491053,0.44716778,85,2323
68,-1.545239,0.7274369,85,1155
69,-0.82479,-0.9269043,85,1667
70,-1.3795773,0.5043198,85,516
71,-1.2952982,0.67841905,85,2135
72,-1.7389815,0.72524554,85,256
73,-0.22731373,0.57463986,85,1890
74,-1.7386259,0.8271196,85,1643
75,-1.7208124,0.5453366,85,550
76,-1.3970462,0.45428392,85,1031
77,-1.3813322,0.46274456,85,1624
78,-0.9826247,-0.5946949,85,1970
79,-1.6650755,0.7200543,85,743
80,-0.6081228,-1.2446365,85,1475
81,-0.28961432,-0.48915341,85,2433
82,-0.33651447,-0.6608238,85,1682
83,-1.9520853,1.1870016,85,1225
84,-0.77098066,-0.5529893,85,1800
85,-1.098879,0.25294873,85,1998
86,0.064299546,-1.2716721,85,1480
87,-1.7968223,1.2438426,85,326
88,-0.7367019,-0.022521328,85,1245
89,-1.7694179,1.0101949,85,1237
