,PCA01 (58.01),PCA02 (18.95),PCA03 (6.45),PCA04 (6.09),PCA05 (2.48),PCA06 (2.05),PCA07 (1.39),PCA08 (0.99),PCA09 (0.86),PCA10 (0.49),PCA11 (0.45),PCA12 (0.32),gene_ID,ndimage_ID
0,-0.06577076,-0.40624586,-0.075693384,0.16571885,-0.002122888,0.07902505,0.038033094,-0.10667655,-0.08299307,-0.020013347,0.11057616,0.025094192,85,742
1,0.21267311,0.45581758,-0.39345005,-0.7940378,-0.04913604,0.04986803,0.7185033,-0.029096296,-0.16935839,0.01896722,0.08889927,0.049992222,85,842
2,0.6739656,-0.19098076,0.09333983,-0.47467956,0.23956728,-0.058796704,0.24481185,0.034626137,-0.01735635,-0.16291144,-0.012916337,0.007732505,85,2052
3,0.27437842,-0.51633227,-0.16343816,-0.045002606,0.09705828,-0.10904721,-0.118531466,-0.0735338,0.081893854,0.11243696,-0.03475433,-0.065817975,85,1145
4,0.6342481,-0.041086722,-0.32572085,-0.89578897,0.23873417,-0.29385296,0.17139643,0.06248992,-0.027709413,-0.12297315,0.01247087,0.08130999,85,896
5,0.60844177,-0.25579852,0.14370413,-0.3856628,0.30549216,-0.10896532,0.27191734,-0.05470405,0.06880877,-0.2168802,0.02759537,-0.078199536,85,2152
6,0.08035101,-0.33457813,0.008148076,-0.036345154,0.13951388,0.031919483,-0.008148207,-0.08184287,-0.049861547,-0.007438592,0.010918729,0.04091641,85,558
7,-0.17346385,0.5496225,-0.49982607,0.11113565,0.056693174,0.58462715,0.25835377,-0.18898833,0.3225614,0.22053556,-0.36636308,0.070857584,85,751
8,0.21281148,0.72157305,-0.36559814,-0.34951454,-0.22053328,0.32853207,0.3101638,-0.18258691,-0.090375565,0.12168124,0.017177595,-0.05334565,85,746
9,0.72611344,0.34401324,0.41904646,-0.25996798,0.035613626,-0.29222488,0.55405664,-0.020252291,0.21582884,-0.15598527,0.10196268,-0.07155957,85,236
10,-0.1975678,-0.33013806,-0.21069829,0.13556273,-0.11422084,-0.07125194,0.019030683,-0.0194983,0.034896225,0.011811041,0.06272865,-0.04097814,85,810
11,0.69867975,-0.50937384,-0.45422152,-0.73682857,0.4426886,-0.57417953,0.08129625,-0.13925281,0.2547846,-0.16500683,-0.019117549,-0.09036328,85,1526
12,0.37521327,-0.4975528,-0.11743637,-0.20009378,0.2721487,-0.13866176,0.18333979,-0.1802358,0.057237566,-0.1724218,0.08701775,-0.07417661,85,2064
13,0.3562121,-0.24035646,-0.10868637,-0.42464426,0.22341743,-0.20084679,-0.05257944,0.01112275,0.057787623,-0.04474215,-0.06385451,0.010489058,85,1980
14,0.12576279,0.77162373,-0.44599223,-0.10270349,-0.18280478,0.42464927,0.26639268,-0.25064567,0.018555291,0.12784296,-0.13068527,-0.05077199,85,1775
15,0.25707045,0.7701899,-0.03330228,0.18078941,-0.19428849,0.06373591,-0.1585477,-0.18025464,0.009020195,0.043131515,0.009313767,0.007969929,85,302
16,-0.030223412,-0.40625274,-0.10092866,0.09972885,0.039386697,0.019335195,0.0033283243,-0.11592807,-0.037806045,0.010016822,0.079984054,0.008257407,85,1645
