,UMAP01,UMAP02,gene_ID,ndimage_ID
0,18.9584,5.6023445,85,742
1,11.093053,11.651829,85,842
2,14.517798,9.934835,85,2052
3,16.212275,6.282036,85,1145
4,11.9719925,11.931611,85,896
5,14.719485,9.319766,85,2152
6,17.274734,8.23808,85,558
7,10.026012,9.268401,85,751
8,10.901655,9.7321615,85,746
9,12.54987,10.178794,85,236
10,18.596216,4.3292804,85,810
11,12.490632,12.2214,85,1526
12,16.02582,7.7466946,85,2064
13,14.265466,11.300822,85,1980
14,10.292113,9.686493,85,1775
15,12.129704,8.25272,85,302
16,18.648544,6.2960677,85,1645
17,16.742668,4.4671025,85,1323
18,16.511885,7.090444,85,2156
19,15.992319,9.884031,85,2308
20,12.9093,8.848652,85,618
21,11.906154,7.564275,85,325
22,14.737647,12.021845,85,2108
23,16.240229,5.6948457,85,1964
24,13.111554,10.594889,85,611
25,18.548353,6.326375,85,1641
26,15.238031,8.024104,85,2056
27,17.01522,7.26381,85,598
28,15.205617,7.999005,85,813
29,11.020295,9.724289,85,1862
30,16.160067,9.53082,85,1060
31,18.573736,6.492863,85,1614
32,10.990925,9.636248,85,797
33,18.285492,3.5259285,85,1394
34,17.871885,7.1142344,85,954
35,13.098273,8.940958,85,227
36,16.754095,4.8699107,85,1021
37,12.181344,10.511537,85,1434
38,17.619844,6.399029,85,671
39,11.092212,11.665775,85,1796
40,16.186224,4.593186,85,1859
41,15.669078,9.890512,85,387
42,14.245149,12.409822,85,1827
43,12.549767,11.027014,85,2010
44,10.983053,10.184737,85,1146
45,10.981217,9.372508,85,1722
46,12.4892235,10.887094,85,2037
47,19.182838,6.345373,85,1880
48,15.335602,10.056736,85,1587
49,17.044333,6.362531,85,2146
50,18.262117,4.749252,85,1193
51,15.07106,9.58931,85,1159
52,14.262086,11.361464,85,1041
53,16.765219,4.407097,85,1751
54,8.568496,6.817075,85,556
55,11.182882,9.698116,85,1619
56,16.078493,6.4821754,85,1379
57,18.500525,4.8989305,85,1708
58,16.829008,7.0964217,85,1065
59,17.648586,6.241467,85,1027
60,11.414109,10.900763,85,1303
61,16.419966,7.1926055,85,750
62,12.755521,10.551272,85,662
63,18.324272,4.684781,85,1802
64,11.366246,11.837312,85,931
65,12.832896,9.630334,85,512
66,11.888949,11.776879,85,2119
67,14.359071,10.27417,85,2323
68,11.607879,11.985262,85,1155
69,18.451153,7.242693,85,1667
70,12.688219,11.691383,85,516
71,12.210655,11.631754,85,2135
72,13.327085,9.67969,85,256
73,14.151638,7.6046576,85,1890
74,10.81469,10.155251,85,1643
75,14.482398,9.64488,85,550
76,12.7188225,11.732504,85,1031
77,12.706515,11.77661,85,1624
78,17.275782,7.990171,85,1970
79,12.337298,10.729368,85,743
80,19.168823,5.5729976,85,1475
81,16.805792,5.8066015,85,2433
82,17.390854,5.5573487,85,1682
83,9.906771,9.639276,85,1225
84,17.353321,7.4964523,85,1800
85,14.37842,11.023254,85,1998
86,18.102509,4.374799,85,1480
87,11.498616,8.6644125,85,326
88,14.812614,12.170218,85,1245
89,10.748665,10.110188,85,1237
90,14.40638,7.7458873,85,2150
91,11.452873,10.565407,85,845
92,9.805511,8.858008,85,800
93,14.4741335,10.597002,85,1777
94,14.139995,11.933724,85,1214
95,8.62741,6.9120584,85,482
96,14.206725,10.367474,85,1714
97,17.133486,5.9849052,85,503
98,11.075793,11.614743,85,560
99,12.765242,11.720246,85,811
100,16.750126,4.417818,85,2226
101,18.99376,3.9858313,85,1611
