,ISO01,ISO02,gene_ID,ndimage_ID
0,-0.024615346,0.29263788,85,742
1,1.0602739,-1.3155584,85,842
2,1.3069541,0.27176997,85,2052
3,0.17001908,0.77160174,85,1145
4,1.1513908,-0.1179642,85,896
5,1.1698176,0.30836487,85,2152
6,0.4375558,0.10967081,85,558
7,1.4743339,-2.8377352,85,751
8,1.3101065,-1.8366055,85,746
9,1.4950991,-1.0267881,85,236
10,-0.34092915,0.34768492,85,810
11,0.9061813,0.7107373,85,1526
12,0.5441812,0.5766203,85,2064
13,0.91617876,0.13796854,85,1980
14,1.3184452,-2.1532311,85,1775
15,1.7003293,-1.9406532,85,302
16,0.10751217,0.25594094,85,1645
17,-0.19547752,1.001698,85,1323
18,0.34046555,0.6220254,85,2156
19,0.75111014,0.15422533,85,2308
20,1.543501,-1.289359,85,618
21,1.9788184,-2.1800556,85,325
22,0.39360517,0.3227455,85,2108
23,0.2623585,1.2144195,85,1964
24,1.1976694,-0.48875624,85,611
25,0.102712445,0.3796812,85,1641
26,0.5514158,0.77373344,85,2056
27,0.32570866,0.4382349,85,598
28,0.6021971,0.8059588,85,813
29,1.5727955,-1.6570349,85,1862
30,0.7114213,0.17700762,85,1060
31,0.10652932,0.3464989,85,1614
32,1.2942208,-2.019151,85,797
33,-0.66264695,0.39962947,85,1394
34,0.166196,0.35028854,85,954
35,1.6786805,-1.1456262,85,227
36,-0.105685025,0.9802073,85,1021
37,1.3414918,-0.8993373,85,1434
38,0.18783298,0.522667,85,671
39,1.1625739,-1.3362375,85,1796
40,-0.22213681,1.1631011,85,1859
41,0.90672046,0.18884194,85,387
42,0.40189114,0.6079129,85,1827
43,1.3123987,-0.41062242,85,2010
44,1.1025921,-1.2264254,85,1146
45,1.8831078,-1.1964291,85,1722
46,1.223458,-0.6062717,85,2037
47,0.10922544,0.12858462,85,1880
48,0.9210491,-0.19720805,85,1587
49,0.24877879,0.7858328,85,2146
50,-0.29498497,0.44071746,85,1193
51,0.8790731,-0.3898987,85,1159
52,0.90340877,0.25756016,85,1041
53,-0.28693372,1.0364413,85,1751
54,0.9932916,0.6105599,85,556
55,1.613359,-2.012438,85,1619
56,0.4444562,0.9565181,85,1379
57,-0.15217686,0.44852012,85,1708
58,0.33470285,0.5681801,85,1065
59,0.18329619,0.5369524,85,1027
60,1.2692858,-0.90269417,85,1303
61,0.3830817,0.6214465,85,750
62,1.2449088,-0.66592187,85,662
63,-0.3018829,0.43826294,85,1802
64,1.2394602,-1.0042143,85,931
65,1.7793806,-1.1557957,85,512
66,1.3605602,-0.43054172,85,2119
67,1.251652,-0.0970787,85,2323
68,1.1645815,-0.7582266,85,1155
