,UMAP01,UMAP02,gene_ID,ndimage_ID
0,9.5870695,8.007984,85,742
1,11.916751,5.330975,85,842
2,12.254113,6.582025,85,2052
3,10.557564,8.410656,85,1145
4,11.469263,6.622733,85,896
5,12.571528,6.9549956,85,2152
6,9.256083,6.2947373,85,558
7,10.7537985,4.3662705,85,751
8,10.965128,4.997222,85,746
9,12.447783,6.3115935,85,236
10,10.360355,8.744662,85,810
11,12.67489,7.0374866,85,1526
12,12.845992,7.338638,85,2064
13,11.591221,7.5961714,85,1980
14,10.060771,4.986541,85,1775
15,10.479315,4.329288,85,302
16,9.7063265,8.049318,85,1645
17,11.329795,9.06321,85,1323
18,11.121842,7.8424726,85,2156
19,9.950333,6.6562138,85,2308
20,10.378474,4.748968,85,618
21,10.311749,4.339279,85,325
22,10.030298,7.005831,85,2108
23,12.348126,8.529356,85,1964
24,11.91431,6.2543254,85,611
25,8.968896,7.13534,85,1641
26,12.541403,7.9338174,85,2056
27,10.354909,7.0079355,85,598
28,11.48117,7.5094843,85,813
29,11.881345,5.5150447,85,1862
30,10.126299,6.748589,85,1060
31,11.67673,8.162723,85,1614
32,11.7992,5.2297106,85,797
33,9.609017,8.931333,85,1394
34,10.06795,7.485472,85,954
35,10.739094,4.990206,85,227
36,11.850935,9.326981,85,1021
37,11.863042,5.591688,85,1434
38,11.4206,8.167121,85,671
39,12.38232,5.808706,85,1796
40,11.850965,9.319007,85,1859
41,11.34587,7.105956,85,387
42,10.756033,7.9409857,85,1827
43,12.762571,6.344316,85,2010
44,9.849418,5.0366306,85,1146
45,12.930522,6.2704873,85,1722
46,12.333071,5.748759,85,2037
47,8.90317,7.117107,85,1880
48,10.133059,5.8120937,85,1587
49,11.848696,8.33443,85,2146
50,11.630992,9.346015,85,1193
51,7.981117,5.207301,85,1159
52,11.326786,7.673533,85,1041
53,10.733745,9.215394,85,1751
54,12.920613,6.965227,85,556
55,11.872464,5.328363,85,1619
56,10.983723,8.076651,85,1379
57,9.391811,7.9055047,85,1708
58,10.667271,7.7660227,85,1065
59,12.129631,8.558082,85,1027
60,10.465663,7.9063015,85,1303
61,11.97072,7.738912,85,750
62,11.565558,6.2508626,85,662
63,10.655927,8.915649,85,1802
64,12.349806,5.746862,85,931
65,11.469593,6.9627237,85,512
66,12.430702,6.249778,85,2119
67,12.0143385,6.6815195,85,2323
68,12.475081,5.9615836,85,1155
69,7.7167745,4.194505,85,1667
70,12.292748,6.5574813,85,516
71,13.025126,6.810491,85,2135
72,11.716893,5.3223596,85,256
73,12.599926,8.795249,85,1890
74,11.21394,7.1188703,85,1643
75,9.703419,5.2038517,85,550
76,11.372803,6.6063275,85,1031
77,12.57547,6.330199,85,1624
78,9.744546,6.6849103,85,1970
79,12.120381,5.524674,85,743
80,9.577435,7.675576,85,1475
81,12.232083,8.975014,85,2433
82,12.219595,8.858124,85,1682
83,10.31089,4.2953644,85,1225
84,9.936558,7.3809114,85,1800
85,10.306904,7.3598046,85,1998
86,10.60136,9.209903,85,1480
87,11.169665,4.601631,85,326
88,10.274235,7.602813,85,1245
89,12.367199,6.5155544,85,1237
90,13.097262,7.472326,85,2150
91,12.364016,5.762864,85,845
92,9.548701,4.4353976,85,800
93,10.368914,6.713738,85,1777
94,11.762265,8.158707,85,1214
95,13.088194,7.22873,85,482
96,10.521817,7.5575075,85,1714
97,11.923063,8.332227,85,503
98,12.347552,5.6430182,85,560
99,12.051987,6.687648,85,811
100,12.462551,9.169445,85,2226
101,7.0943837,3.4039955,85,1611
102,10.152241,5.494725,85,2265
103,11.753711,5.209544,85,665
104,9.646094,7.530503,85,2182
105,9.988744,8.942164,85,971
106,7.110194,7.664367,85,2275
107,9.195916,8.432317,85,1728
108,10.759559,5.0009184,85,511
109,11.395213,6.1631613,85,1630
110,10.985933,4.656966,85,715
111,12.62287,6.9511566,85,1425
112,11.044036,5.3555245,85,1254
113,12.480967,6.7984447,85,490
114,10.944014,8.769609,85,1493
115,11.191198,6.388441,85,1113
116,10.86727,8.468022,85,1129
117,9.268117,7.668063,85,1353
118,12.266119,5.6754637,85,306
119,11.860371,7.823782,85,938
120,12.647242,6.341624,85,681
