,LLE01,LLE02,gene_ID,ndimage_ID
0,-0.008593452,0.009559644,85,742
1,-0.0152438115,-0.020718632,85,842
2,-0.00805643,-0.01239182,85,2052
3,0.004326591,-0.00761479,85,1145
4,-0.034401577,-0.03482679,85,896
5,-0.0015937068,-0.022477997,85,2152
6,-0.01811199,-0.00049345393,85,558
7,-0.03065594,-0.03266971,85,751
8,-0.009570509,-0.007372468,85,746
9,-0.0065801223,-0.0148936445,85,236
10,-0.007070743,0.016095001,85,810
11,0.006533444,-0.03255076,85,1526
12,0.013506781,-0.01706657,85,2064
13,0.0009926502,-0.014083582,85,1980
14,-0.004219033,-0.01016211,85,1775
15,-0.015957657,-0.019855114,85,302
16,-0.0041178046,-0.00023262364,85,1645
17,3.214093e-05,-0.0010965168,85,1323
18,0.0033210223,-0.009582264,85,2156
19,-0.006139554,-0.0022860288,85,2308
20,-0.018085033,-0.005001655,85,618
21,-0.012418987,-0.010069777,85,325
22,-0.011563842,-0.003271033,85,2108
23,0.001843389,-0.011593545,85,1964
24,0.0018681276,0.0056595365,85,611
25,-0.013893567,0.0057966206,85,1641
26,0.012511744,0.004113047,85,2056
27,-0.011060309,-0.0056570675,85,598
28,-0.00925955,-0.009522542,85,813
29,-0.054238312,-0.03403448,85,1862
30,-0.0034413075,-0.0022865604,85,1060
31,-0.0018618252,-0.006579259,85,1614
32,-0.012300694,-0.017643375,85,797
33,-0.014647278,0.025270015,85,1394
34,-0.0065988284,-0.0017554165,85,954
35,-0.015057371,-0.008035486,85,227
36,0.0048584947,0.017941592,85,1021
37,-0.018654447,-0.010379286,85,1434
38,-0.0025208392,-0.0027544838,85,671
39,-0.04715208,-0.041611165,85,1796
40,0.0048937136,0.013005173,85,1859
41,-0.027931944,-0.025931526,85,387
42,0.0074538533,-0.0152777415,85,1827
43,-0.01256424,-0.017279955,85,2010
44,-0.018533425,-0.005235752,85,1146
45,0.016348526,-0.025757058,85,1722
46,-0.014895029,-0.017914044,85,2037
47,-0.012162449,0.006557333,85,1880
48,-0.019259837,-0.01111256,85,1587
49,-0.0017786765,0.004185604,85,2146
50,-0.0011295384,0.019661628,85,1193
51,-0.012640157,-0.0020345617,85,1159
52,-0.0030186975,-0.012874037,85,1041
53,-0.007101414,0.025859635,85,1751
54,0.0041721077,-0.013019391,85,556
55,-0.03938277,-0.036247265,85,1619
56,-0.005861677,-0.016727287,85,1379
57,-0.009605938,0.010179271,85,1708
58,-0.011233679,-0.0059595797,85,1065
59,0.0025113735,0.004595309,85,1027
60,0.015581001,0.007284111,85,1303
61,-0.0061464244,-0.007591855,85,750
62,-0.007394128,-0.0021005636,85,662
63,-0.005920817,0.014253272,85,1802
64,-0.008381657,-0.014622319,85,931
65,0.005241857,-0.0057504387,85,512
66,-0.027154015,-0.02428147,85,2119
67,-0.011352008,-0.013381319,85,2323
68,-0.06168585,-0.046444565,85,1155
69,-0.012137892,0.0040166164,85,1667
70,-0.035568867,-0.023308873,85,516
71,0.0026290168,-0.024971874,85,2135
72,-0.02272174,-0.013891542,85,256
73,-0.011216499,-0.0125028165,85,1890
74,0.0079021985,-0.0026136024,85,1643
75,-0.013609764,-0.0013558732,85,550
76,-0.024640314,-0.014138599,85,1031
77,-0.015404023,-0.025919182,85,1624
78,0.0008682121,0.0011078664,85,1970
79,-0.026353491,-0.01205166,85,743
80,-0.009173593,0.007917413,85,1475
81,0.006855309,0.015757341,85,2433
82,0.010607503,0.017924419,85,1682
83,-0.0051244115,-0.016529435,85,1225
84,-0.0074216784,-0.000994234,85,1800
85,-0.009284537,-0.011960513,85,1998
86,-0.00309343,0.016880948,85,1480
87,-0.044527512,-0.041472226,85,326
88,-0.009304925,-0.009531669,85,1245
89,0.0015649227,-0.0043329485,85,1237
90,0.022376426,-0.0011737193,85,2150
91,-0.076917015,-0.058477562,85,845
92,0.0036243652,-0.0024089573,85,800
93,-0.013770877,-0.0077293073,85,1777
94,-0.003787734,-0.010830142,85,1214
95,0.018458743,0.00015917968,85,482
96,-0.0006475028,-0.011813945,85,1714
97,-0.00047201282,-0.0020081839,85,503
98,-0.0028847952,-0.023915999,85,560
99,-0.019874444,-0.017030839,85,811
100,-0.044983458,0.055013508,85,2226
101,-0.0107328305,0.007931441,85,1611
102,-0.02213536,-0.0058236606,85,2265
103,-0.03132869,-0.025293432,85,665
104,-0.007875643,0.0038106914,85,2182
105,-0.008661556,0.02047529,85,971
106,-0.023169886,-0.028478425,85,2275
107,-0.0145640895,0.02072328,85,1728
108,-0.0058321725,-0.008670401,85,511
109,-0.036657166,-0.030035162,85,1630
110,-0.023385853,-0.011612825,85,715
111,0.00043745546,-0.015409778,85,1425
112,-0.024202649,-0.015788892,85,1254
113,0.00056577305,-0.011750896,85,490
114,-0.0013994531,0.0022612442,85,1493
115,-0.018605765,-0.014774842,85,1113
116,-0.0059055192,0.005705768,85,1129
117,-0.003544052,0.0022437929,85,1353
118,-0.011226778,-0.010448535,85,306
119,0.010907697,-0.011431048,85,938
120,-0.02729395,-0.03628139,85,681
121,-0.01141261,-0.019258808,85,272
122,-0.0052243667,0.011933999,85,1267
123,0.0015116956,0.01364821,85,947
124,-0.02723447,-0.03188556,85,1305
125,-0.01955144,-0.004937208,85,2036
126,0.009761167,-0.0099114515,85,502
127,0.0080679925,-0.001475423,85,1655
128,-9.8134435e-05,0.0014244025,85,1576
129,-0.017299803,-0.0027876832,85,706
130,-0.0022307313,0.013646335,85,946
131,-0.041277207,0.06959719,85,1578
132,-0.014563544,1.2866821e-05,85,661
133,0.0070495866,-0.0145373745,85,1976
134,-0.01940762,-0.01764208,85,224
135,0.011951046,0.010667622,85,2360
136,-0.0040900502,0.002340806,85,1625
137,-0.0044864495,-0.0017683932,85,2438
138,0.011239673,0.008892222,85,1349
